Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Cellpreserve,https://www.crunchbase.com/organization/cellpreserve,"Biotechnology, Genetics, Medical","Rio De Janeiro, Rio de Janeiro, Brazil","Cellpreserve offers services in stem cell collection, storage, and genetic testing.","854,679",,Active,2006-01-01,year,,,,,For Profit,https://www.cellpreserve.com.br,,,,,
Biometrix Diagnóstica,https://www.crunchbase.com/organization/biometrix-diagnóstica,"Biotechnology, Health Diagnostics, Medical","Curitiba, Parana, Brazil",Biometrix Diagnóstica offers complete diagnostic solutions for transplants.,"855,520",$10M to $50M,Active,1991-01-01,year,,,,,For Profit,https://www.biometrix.com.br,,,,,
inqaba biotec,https://www.crunchbase.com/organization/inqaba-biotec,"Bioinformatics, Biotechnology, Genetics, Health Care, Life Science","Gauteng, NA - South Africa, South Africa","inqaba biotec is a genomics research center that offers genetic testing, DNA sequencing, genetic fingerprinting, and genetic health testing.","855,703",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,https://inqababiotec.co.za,,,,,
CapeBio,https://www.crunchbase.com/organization/capebio,"Biotechnology, Life Science, Manufacturing","Centurion, NA - South Africa, South Africa","CapeBio manufactures molecular biology research and diagnostic reagents, enzymes, and kits.","861,946",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://capebiosa.com,,,,USD,
MeuDNA,https://www.crunchbase.com/organization/meudna,"Biometrics, Biotechnology, Data Center, Health Diagnostics, Medical","São Paulo, Sao Paulo, Brazil","MeuDNA Analyze DNA accurately, ethically and confidentially and researching on DNA.","877,787",,Active,2019-01-01,year,,,,,For Profit,https://meudna.com,,,,,
Genetika Laboratórios,https://www.crunchbase.com/organization/genetika-laboratórios,"Biotechnology, Consulting, Genetics","Curitiba, Parana, Brazil","Genetika Laboratórios offers genetic testing, genetic counseling, and a digital platform for autism counseling.","878,824",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,https://www.genetika.com.br,,,,,
R-Crio,https://www.crunchbase.com/organization/r-crio,"Biotechnology, Health Care, Life Science, Therapeutics","Campinas, Goias, Brazil","R-Crio specializes in stem cell collection and storage, preventive therapies, and 3D organ printing.","879,706",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://r-crio.com,,,,,
BH-TEC,https://www.crunchbase.com/organization/bh-tec,"Biotechnology, Life Science, Medical, Pharmaceutical","Belo Horizonte, Minas Gerais, Brazil","BHTEC, is a research and development center.","879,792",,Active,2005-01-01,year,,,,,For Profit,http://bhtec.org.br/,,,,,
Planty Biotech,https://www.crunchbase.com/organization/planty-biotech,"Biotechnology, Cosmetics, Pharmaceutical","São Paulo, Sao Paulo, Brazil",We're inspired by nature and Brazilian biodiversity to produce cosmetic ingredients using synthetic biology. An spin-off startup.,"892,334",,Active,2023-01-01,month,,,,,For Profit,http://plantybiotech.com/,,,,,
ReSyn Biosciences,https://www.crunchbase.com/organization/resyn-biosciences,"Biotechnology, Developer Platform, Life Science","Gauteng, NA - South Africa, South Africa",ReSyn Biosciences offers a range of versatile tools to the life sciences research and development market.,"894,454",,Active,2012-01-01,year,,,,,For Profit,http://resynbio.com/,"ReSyn Biosciences offers a range of versatile tools to the life sciences research and development market. The company manufactures f high-performance magnetic biotools derived from next-generation polymer microsphere technology. ReSyn Biosciences’ products are targeted at scientists conducting proteomics, molecular and cell biology researcher in universities, biotech, pharma, and diagnostic companies.",,,,
Grassroots Group Holdings,https://www.crunchbase.com/organization/grassroots-group-holdings,"Biotechnology, Medical, Wellness","Paarl, NA - South Africa, South Africa","Grassroots Group offers botanicals for cultivation, pharmaceutical, cosmetic, edible, and aromatic uses in South Africa.","899,615",,Active,1992-01-01,year,,,,,For Profit,http://www.grassrootsgroup.co.za,"Grassroots Group . offers botanicals for cultivation, pharmaceutical, cosmetic, edible, and aromatic uses in South Africa. It offers phytomedicinals, including dried botanicals for human and animal medicines; natural plant extracts for application in pharmaceutical, cosmetic, and beverage industries, such as tea, claw, leaf, and hip extracts; capsules; decorative botanicals; and a range of low sulphur and oven-dried edible fruits, primarily pears, peaches, and apricots. The company also develops and propagates various indigenous plants that are sold through local commercial nurseries; and produces functional teas and ingredients, such as green and processed honeybush tea.  Grassroots Group (Pty) Ltd. was founded in 1992 and is headquartered in Tulbagh, South Africa.",Private Equity,,USD,
Separations,https://www.crunchbase.com/organization/separations,"Biotechnology, Life Science, Medical Device, Wholesale","Randburg, NA - South Africa, South Africa",Separations is a biotech company that provides laboratory instruments for the molecular biology and biopharmaceutical sectors.,"918,612",$10M to $50M,Active,1989-01-01,year,,,,,For Profit,http://separations.co.za,"Separations is a life science company to turn customers into raving fans by providing support and commercial services that are phenomenal in the industry for speed, efficiency, knowledge, and kindness. These customers take great pleasure in knowing that they can count on receiving the suitable products science has to offer. They provide tools for lab automation, biotechnology, drug testing, chromatography, water and chemical analysis, and diagnostics.",,,,
OrientaMed,https://www.crunchbase.com/organization/orientamed,"Biotechnology, Health Care, Medical Device","Rio De Janeiro, Rio de Janeiro, Brazil",OrientaMed is a biotechnology company that develops and facilitate a non-invasive and portable device for various diseases.,"924,619",$100M to $500M,Active,2017-01-01,year,,,,,For Profit,https://en.orientamed.bio/,"OrientaMed is a biotechnology company that develops and facilitate a non-invasive and portable device for various diseases. It also a rapid test device to healthcare institutions that aims to take the concept of digital screening. The company also develops solutions in an electronic device that identifies diseases from the blow-exhaled gases, intelligent, easy to handle, portable, and non-invasive.  OrientaMed was received the BiostartupLab Award for most dedicated startup of the BSL06 program and Innovation Award at CBEB for innovation in the National Congress of Biomedical Engineering and Firjan Award. OrientaMed was founded in 2017 and is headquartered in Rio de Janeiro, Brazil.",,,,
NeuGen Soluções Diagnósticas,https://www.crunchbase.com/organization/neugen-soluções-diagnósticas,"Biotechnology, Health Diagnostics, Medical, Test and Measurement","São Paulo, Sao Paulo, Brazil",NeuGen Soluções Diagnósticas offers high complexity diagnostic services and is approved for conducting COVID-19 tests.,"937,054",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://neugen.com.br,,,,,
Biolog Engenharia Biomedica,https://www.crunchbase.com/organization/biolog-engenharia-biomedica,"Biotechnology, Medical Device, Test and Measurement","Brasília, Rio Grande do Norte, Brazil","Biolog Engenharia Biomedica provides biomedical engineering services including testing, calibrations, and electrical safety analysis.","937,252",Less than $1M,Active,1982-01-01,year,,,,,For Profit,https://www.biolog.com.br,,,,,
Química Brasileira,https://www.crunchbase.com/organization/química-brasileira,"Biotechnology, Life Science, Sales","Belo Horizonte, Minas Gerais, Brazil",Química Brasileira is a distributor of analytical and biotechnology supplies.,"944,141",,Active,2005-01-01,year,,,,,For Profit,https://www.quimicabrasileira.com.br,,,,,
The Scientific Group,https://www.crunchbase.com/organization/the-scientific-group-pty-ltd,"Biotechnology, Health Care, Life Science, Medical Device","Johannesburg, NA - South Africa, South Africa",The Scientific Group Pty Ltd is a Clinical Diagnostic and Life Science company with over 30 years of sales and service experience.,"951,841",,Active,1983-01-01,year,2014-10-27,day,,,For Profit,http://www.scientificgroup.com/,The Scientific Group Pty Ltd is a Clinical Diagnostic and Life Science company with over 30 years of sales and service experience.,M&A,,,
Ziel Biosciences,https://www.crunchbase.com/organization/ziel-biosciences,"Biotechnology, Health Care, Health Diagnostics, Life Science, Oncology","São Paulo, Sao Paulo, Brazil",Ziel Biosciences develops technologies for cancer treatment and women's health.,"959,860",,Active,2011-01-01,year,,,,,For Profit,https://www.zielbiosciences.com/,"Ziel Biosciences develops technologies for cancer treatment and women's health. Its products include a self-collector of cervical samples, a rapid test (self-test) for the detection of lesions and cervical cancer, a chemobiogram, a solution to guide the choice of the most appropriate treatment for each person, and anti-cancer molecules.",,,,
Biocom Biotech,https://www.crunchbase.com/organization/biocom-biotech,"Biotechnology, Health Care","Centurion, NA - South Africa, South Africa",Biocom Biotech is a provider of highest products for diagnostic and research use.,"970,838",,Active,2005-01-01,year,,,,,For Profit,http://www.biocombiotech.com,"Biocom Biotech is a provider of highest products for diagnostic and research use. Biocom products are used by researchers in the biotechnology fields, hospitals, clinic laboratories, private institutes and academic & research institutions.",Private Equity,,USD,
BR3 Agrobiotecnologia,https://www.crunchbase.com/organization/br3-agrobiotecnologia,"Biometrics, Biotechnology, Health Care, Innovation Management, Product Design","São Paulo, Sao Paulo, Brazil",BR3 Agrobiotecnologia develops and commercializes technologies in agrochemicals.,"983,413",,Active,2001-01-01,year,,,,,For Profit,http://www.br3.ind.br/,BR3 Agrobiotecnologia develops and commercializes technologies in agrochemicals. It manufactures pesticides for agricultural purposes.  BR3 Agrobiotecnologia began operation in 2001. It has its headquarters in Sao Paulo in Brazil.,Early Stage Venture,1000000,BRL,535202
Gama Research Consultants,https://www.crunchbase.com/organization/gama-research-consultants,"Biotechnology, Consulting, Health Care","Gauteng, NA - South Africa, South Africa",Gama Research Consultants is a registered private company that provides flexible consultants to fulfill the management of a clinical trial.,"988,474",Less than $1M,Active,2013-01-01,year,,,,,For Profit,http://gamarc.co.za,"Gama Research Consultants is a registered private company that provides flexible consultants to fulfill the management of a clinical trial. Its services include submission of study documentation for approval by local and international regulatory authorities; overseeing the smooth run of a clinical trial in all phases including phases I-IV studies; data entry and electronic data capturing; project management and feasibility studies; and more. The company is based in Gauteng, South Africa.",,,,
Embio,https://www.crunchbase.com/organization/embio,"Biotechnology, Farming, Productivity Tools","Marechal Cândido Rondon, Parana, Brazil",Embio is a rondonan company that operates in the market of organic fertilizers and develops solutions.,"995,997",,Active,2017-01-01,year,,,,,For Profit,https://embio.com.br/,"Embio is a Rondonan company that operates in the market of organic fertilizers and develops solutions that aim to improve soil and crop quality. In this way, it combines results and productivity, making it sustainable for current and future generations.",,,,
Biotrigo Genética,https://www.crunchbase.com/organization/biotrigo-genética,"Agriculture, Biotechnology, Genetics","Passo Fundo, Rio Grande do Sul, Brazil",Biotrigo Genética is a wheat breeding company that focuses on developing cultivars for wheat-growing regions.,"996,794",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://biotrigo.com.br/,,,,,
ProLab Biotechnology,https://www.crunchbase.com/organization/prolab-biotechnology,"Biotechnology, Chemical, Genetics","Osasco, Sao Paulo, Brazil",ProLab Biotechnology is a biotechnology company that specializes in microbiological and physical chemical quality control.,"997,540",,Active,1988-01-01,day,,,,,For Profit,https://prolabnet.com.br/,,,,,
Chemtest Argentina,https://www.crunchbase.com/organization/chemtest-argentina,"Biotechnology, Clinical Trials, Health Care","San Martin, Buenos Aires, Argentina","chemtest is a company that provides analytical services for soil, water, gas, and waste samples.","997,542",,Active,2015-01-01,year,,,,,For Profit,https://www.chemtest.net,,,,,
SilicoGenesis,https://www.crunchbase.com/organization/silicogenesis,"Bioinformatics, Biometrics, Biotechnology, Life Science","Johannesburg, NA - South Africa, South Africa",SilicoGenesis is a biotechnology research firm that specializes in developing antibodies.,"1,005,679",,Active,2021-01-01,year,,,,,For Profit,https://www.silicogenesis.com,"SilicoGenesis is a biotechnology research firm that specializes in developing antibodies. The company was founded in 2021 and is based in Johannesburg, South Africa.",,,,
StemCorp,https://www.crunchbase.com/organization/stemcorp,"Biotechnology, Consulting, Health Care, Medical","São Paulo, Sao Paulo, Brazil",StemCorp is a stem cell technology company.,"1,010,929",,Active,2012-01-01,year,,,,,For Profit,https://stemcorp.com.br,"StemCorp collects stem cells from adipose tissue. They store the stem cells by the following steps contact, contract, collection, transportation, and storage. They offer the storage of mesenchymas stem cells from three different sources that are umbilical cord, tooth pulp, and adipose tissue.",,,,
Phylumtech,https://www.crunchbase.com/organization/phylumtech,"Biotechnology, Health Care, Medical","Sunchales, Santa Fe, Argentina",Phylumtech offers agile and accessible assistance to assist researchers in developing drugs.,"1,012,399",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://www.phylumtech.com,"Phylumtech is a agile and accessible solution for the development of drugs .The company's platform optimizes processes, costs and delivers fast, quality and reliable results in the development and discovery of new molecules, enabling industry, researchers and laboratories to get guidance regarding drug discovery.",,,,
INDEAR,https://www.crunchbase.com/organization/indear-6acc,"Agriculture, Biotechnology, Product Research","Rosario, Santa Fe, Argentina",INDEAR offers state-of-the-art research and development services to develop products and technologies for agriculture and industry.,"1,013,652",$10M to $50M,Active,2004-01-01,year,,,,,For Profit,https://www.indear.com,,,,,
CARE,https://www.crunchbase.com/organization/care-0dce,"Beauty, Biotechnology, Cosmetics, Organic, Sustainability","São Paulo, Sao Paulo, Brazil",CARE utilizes biotechnology to develop skincare and makeup products without intoxicating the skin or polluting the planet.,"1,020,540",,Active,2018-01-01,year,,,,,For Profit,https://carenb.com/,"CARE utilizes biotechnology to develop skincare and makeup products without intoxicating the skin or polluting the planet. The company does not use actives derived from petroleum, lead, or other heavy metals in its formulations to promote a purer, natural, and lasting beauty. Its packaging is recyclable and uses minimal plastic to minimize environmental impact.",,,,
Bioplix,https://www.crunchbase.com/organization/bioplix,"AgTech, Biotechnology, Farming, Waste Management","Porto Alegre, Rio Grande do Sul, Brazil",Bioplix is ​​a technology-based startup developing technologies with biodegradable polymers.,"1,021,190",,Active,2020-01-01,year,,,,,For Profit,,"Bioplix is ​​a technology-based startup developing technologies with biodegradable polymers. The company provides waste management services to transform fishing waste into high-potential products. It minimizes the extraction of natural resources by using biodegradable, biocompatible, and non-toxic coating products to help agribusiness protect food in the post-harvest stage against fungi, bacteria, viruses, and insects.",,,,
Biotecland,https://www.crunchbase.com/organization/biotecland,"Agriculture, Biopharma, Biotechnology, Farming","Brasília, Rio Grande do Norte, Brazil","Biotecland uses applied microbiology, especially microalgae, to increase productivity, reduce costs and environmental impact in agriculture.","1,025,321",,Active,2020-01-01,year,,,,,For Profit,https://biotecland.com,"Biotecland is an agronomy and biotechnology company formed by a multidisciplinary team that aims to use microorganisms to improve soil quality, promote plant resistance and increase producer productivity.",,,USD,
Medlab,https://www.crunchbase.com/organization/medlab,"Biotechnology, Chemical, Test and Measurement","São Paulo, Sao Paulo, Brazil","Medlab provides microbiological, pharmaceutical, toxicological analysis, and biological analytical laboratory services.","1,035,492",,Active,1985-01-01,year,,,,,For Profit,https://medlab.com.br,,,,,
FAMAP,https://www.crunchbase.com/organization/famap,"Biotechnology, Health Care, Nutraceutical, Pharmaceutical, Product Research","Belo Horizonte, Minas Gerais, Brazil",FAMAP is a pharmaceutical company that develops parenteral and enteral nutrition products.,"1,037,056",,Active,1995-01-01,year,,,,,For Profit,https://www.famap.com.br,,,,,
Oncotag,https://www.crunchbase.com/organization/oncotag,"Biotechnology, Health Care, Health Diagnostics, Medical, Oncology","Nova Lima, Minas Gerais, Brazil","Oncotag is a genetic analysis laboratory that focuses on precision oncology, develops molecular test to assess patients with ovarian cancer.","1,037,426",,Active,2016-01-01,year,,,,,For Profit,https://www.oncotag.com.br/,,,,,
Maxximed,https://www.crunchbase.com/organization/maxximed,"Biotechnology, Medical, Medical Device","Santo André, Bahia, Brazil","Maxximed Brazil offers sterilization monitoring solutions, including Biological Indicators for low temperature steam.","1,050,355",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.maxximed.com.br,,,,,
Lobov Científica,https://www.crunchbase.com/organization/lobov-científica,"Biotechnology, Medical Device, Technical Support","Buenos Aires, Distrito Federal, Argentina","Lobov Científica is a biotechnology company that specializes in laboratory equipment, supplies, and consumables.","1,064,887",$1M to $10M,Active,1963-01-01,year,,,,,For Profit,https://www.lobov.com.ar,,,,,
SafeTest,https://www.crunchbase.com/organization/safetest,"Biotechnology, Health Care, Health Diagnostics","Belo Horizonte, Minas Gerais, Brazil",Safetest was created to meet the market demand for rapid and precise methods for early detection of infectious diseases.,"1,065,394",,Active,2016-02-16,day,,,,,For Profit,http://www.safetest.com.br/,,,,,
Cibic Laboratorio,https://www.crunchbase.com/organization/laboratorio-cibic,"Biotechnology, Clinical Trials, Health Care","Rosario, Santa Fe, Argentina",Cibic Laboratorio specializes in clinical diagnosis and biotechnology development.,"1,068,618",,Active,1990-01-01,year,,,,,For Profit,http://www.cibic.com.ar/,,,,,
Aptah,https://www.crunchbase.com/organization/aptah-001b,"Bioinformatics, Biopharma, Biotechnology, Chemical Engineering, Health Care, Health Diagnostics, Life Science, Pharmaceutical, SaaS","Goiânia, Goias, Brazil",Aptah is a drug design algorithm that makes the drug discovery process more agile.,"1,069,823",,Active,2018-10-26,day,,,,,For Profit,https://aptah.com.br,"Aptah is a drug design algorithm that makes the drug discovery process more agile. Their process is helpful to other companies because of the high costs in lead optimization and customization of new drugs. They have already developed new molecules for cancer treatment, anti-inflammatory drugs, and new oligonucleotides to gene therapy.",,,,
Hemocentro de Ribeirão Preto,https://www.crunchbase.com/organization/hemocentro-de-ribeirão-preto,"Biotechnology, Life Science, Wellness","São Paulo, Sao Paulo, Brazil","Hemocentro de Ribeirão Preto is a hemotherapy and hematology center that collects, processes, and distributes blood and blood components.","1,074,019",$10M to $50M,Active,1990-01-01,year,,,,,For Profit,https://www.hemocentro.fmrp.usp.br,,,,,
Labtest Diagnostics,https://www.crunchbase.com/organization/labtest-diagnostics,"Biotechnology, Health Care, Health Diagnostics","Lagoa Santa, Minas Gerais, Brazil","Labtest Diagnostics is the vitro diagnostics industry, the product portfolio has reagents and equipment for clinical analysis laboratories.","1,082,147",$50M to $100M,Active,1971-01-01,year,,,,,For Profit,https://labtest.com.br/,"Labtest Diagnostics is the largest brazilian industry of in vitro diagnostics and is proud to be a cutting-edge company, the product portfolio has a wide range of reagents and equipment for various profiles of clinical analysis laboratories, that offers a collection of unique technical publications, the fruit of its experience and investments in R&D.",,,,
Inpulse Bioengenharia,https://www.crunchbase.com/organization/inpulse-bioengenharia-2,"Biotechnology, Health Care, Information Technology, Medical, Robotics, Software","Florianópolis, Santa Catarina, Brazil",InPulse is a startup focused on developing technology-based solutions for the healthcare industry.,"1,084,744",,Active,2011-01-01,year,,,,,For Profit,http://inpulse.vet.br/,"InPulse is a startup focused on developing technology-based solutions for the healthcare industry. The company has launched a bioimpedance analyzer that can help detecting cancer, and a pocket high resolution electrocardiogram.",,,,
Lamelle,https://www.crunchbase.com/organization/lamelle,"Beauty, Biotechnology, Cosmetics, Health Care","Johannesburg, NA - South Africa, South Africa",Lamelle is a biotechnology research company that produces skin care products.,"1,089,102",,Active,2005-01-01,year,,,,,For Profit,https://lamelle.co.za,"Lamelle is known for having introduced many firsts to the South African market, through constant yet systematic and transparent innovation.",,,,
Ecovec,https://www.crunchbase.com/organization/ecovec,"Bioinformatics, Biotechnology, Information Technology, Life Science, Product Research","Belo Horizonte, Minas Gerais, Brazil","Ecovec is a biotechnology company that offers epidemics monitoring, molecular biology research, and information technology services.","1,090,653",$1M to $10M,Active,2002-01-01,year,,,,,For Profit,http://www.ecovec.com,,,,,
Inteal,https://www.crunchbase.com/organization/inteal,"Biotechnology, Food Processing, Product Research, Sustainability","Buenos Aires, Distrito Federal, Argentina",Inteal specializes in producing microalgae and cyanobacteria for food products to improve the supply of nutritious food.,"1,093,545",,Active,2017-01-01,year,,,,,For Profit,http://inteal.com.ar/,,,,,
GRASP,https://www.crunchbase.com/organization/grasp-cd3b,"Biotechnology, Nutrition","Curitiba, Parana, Brazil",GRASP is an applied science in animal nutrition and health that provides a complete line of solutions for all animal species.,"1,093,600",$1M to $10M,Active,2001-01-01,year,,,,,For Profit,https://www.grasp.ind.br,"GRASP products are developed with a focus on biotechnology and clean technologies, with raw materials from natural sources, to be used via feed or drinking water. They offer alternatives for reducing the use of growth-promoting antibiotics, neutralizing toxins, products for intestinal balance and integrity, protein sources, and many other demands of the sector.",,,,
Geo Biogas & Tech,https://www.crunchbase.com/organization/geo-biogas-tech,"Biotechnology, Energy, Renewable Energy","Londrina, Parana, Brazil",Geo Biogas & Tech is a hybrid biotechnology and renewable energy company that develops biogas.,"1,095,112",,Active,2008-01-01,year,,,,,For Profit,https://geobiogas.tech,,,,,
BioClone,https://www.crunchbase.com/organization/bioclone,"Agriculture, Biotechnology, Farming","Eusébio, Ceara, Brazil",BioClone specializes in plant micropropagation for commercial production.,"1,112,761",,Active,2008-01-01,year,,,,,For Profit,http://bioclone.com.br,"BioClone specializes in plant micropropagation for commercial production. It produces cloned seedlings to generate cloned fruit seedlings of pineapple, banana, sugar cane, and tropical flowers.",,,,
Centro de Criogenia,https://www.crunchbase.com/organization/centro-de-criogenia,"Biotechnology, Life Science, Medical","São Paulo, Sao Paulo, Brazil",CCB - Centro de Criogenia Brasil collects stem cells from umbilical cord blood and conducts research in cryogenics.,"1,113,331",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://ccb.med.br,,,,,
ImunoTera,https://www.crunchbase.com/organization/imunotera,"Biotechnology, Life Science, Medical","São Paulo, Sao Paulo, Brazil",ImunoTera develops a biotechnological platform capable of restoring and activating immune system functions.,"1,122,831",,Active,2016-01-01,year,,,,,For Profit,https://en.imunotera.com.br/,"ImunoTera develops a biotechnological platform capable of restoring and activating immune system functions. It offers TERAH-7 protein, which targets precancerous lesions and cancer related to the human papillomavirus, HPV, and helps in the prevention of the development of lesions and cervical cancer.",,,,
BluePlanet,https://www.crunchbase.com/organization/blueplanet,"Biotechnology, Recycling, Waste Management","Vereeniging, NA - South Africa, South Africa",BluePlanet is a biotechnology company that develops and produces bacterial formulations.,"1,123,881",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,https://www.blueplanet-sa.com,"BluePlanet is a bio solutions company that uses microorganisms to clean and restore natural water and industrial water. They provide environmentally safe solutions for agricultural, aquaculture, industrial, municipal, and environmental wastewater management, including hazardous waste and pollution remediation.",,,,
Linhagen Produtos e Serviços em Biotecnologia,https://www.crunchbase.com/organization/linhagen-produtos-e-serviços-em-biotecnologia,"Biotechnology, Genetics, Life Science","Belo Horizonte, Minas Gerais, Brazil",Linhagen Produtos e Serviços em Biotecnologia offers specialized animal genetic identification tests.,"1,126,871",$1M to $10M,Active,2005-01-01,year,,,,,For Profit,https://www.linhagen.com.br,,,,,
Marina Tecnologia,https://www.crunchbase.com/organization/marina-tecnologia,"Biotechnology, Chemical, Chemical Engineering","Campo Bom, Rio Grande do Sul, Brazil",Marina Tecnologia operates in the development of new materials for the chemical industry.,"1,132,023",,Active,2009-01-01,year,,,,,For Profit,http://www.marinatecnologia.com.br,"Marina Tecnologia operates in the development of new materials for the chemical industry. The company works from exploratory research to application. The development is associated with technological advice for fundraising for innovation, university-company integration, and technology transfer. The company was founded in 2009 and is located at Feevale Techpark, Campo Bom.",,,,
Phagen Biotechnology,https://www.crunchbase.com/organization/phagen,"Biotechnology, Life Science","Londrina, Parana, Brazil",Research and Development using phages technology,"1,136,354",,Active,2020-07-10,day,,,,,For Profit,https://en.phagen.com.br/,"We intend to reduce antibiotic resistance using phages as an environmental biocontrol. In our second stage, using bioinformatics tools, we will use our phage bank platform to treat hospital infections.",,,,
Genius Biotherapeutics,https://www.crunchbase.com/organization/bioclones,"Biotechnology, Health Care, Medical, Therapeutics","Tokai, NA - South Africa, South Africa",Genius Biotherapeutics is a biotechnology company manufacturing modern biotechnology products for human pharmaceutical use.,"1,138,872",$10M to $50M,Active,1982-01-01,year,,,,,For Profit,http://www.bioclones.co.za,Genius Biotherapeutics is a South African-owned biotechnology company dedicated to the manufacture of modern biotechnology products for human pharmaceutical use as well as the development of biotechnology infrastructure and skills across the African continent. It was established in 1982 and is the largest biotechnology company in this field in South Africa.,,2850000,USD,2850000
Hidroplant,https://www.crunchbase.com/organization/hidroplant,"Biotechnology, Environmental Engineering, Farming","Itabuna, Bahia, Brazil","Hidroplant is an environmental engineering company that offers hydroseeding, bioengineering, and planting seedlings services.","1,140,226",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,https://www.hidroplant.com.br,,,,,
Labcore,https://www.crunchbase.com/organization/labcore,"Analytics, Biotechnology, Test and Measurement","São Paulo, Sao Paulo, Brazil",Labcore Laboratório de Análises offers specialized laboratory services using innovative technologies.,"1,142,126",$1M to $10M,Active,2013-01-01,year,,,,,For Profit,https://www.labcore.com.br,,,,,
InPulse Medical,https://www.crunchbase.com/organization/inpulse-medical,"Biotechnology, Health Care","Florianópolis, Santa Catarina, Brazil",InPulse is a start-up company focusing on developing technology-based solutions for the health care industry.,"1,145,830",,Active,2011-05-11,day,,,,,For Profit,http://www.inpulse.med.br,"InPulse is a startup company focused on developing high standard technology based solutions for healthcare. We have a lab in the bioengineering institute of a federal university, and we have professors and doctors as strategic partners. The company was founded almost 2 years ago by 3 engineers with master degrees after receiving an innovation prize for its main project, the new solution for obesity. Our 5 years of teamwork have resulted in successful projects, such as a bioimpedance analyzer, that can help detecting cancer, and a pocket high resolution electrocardiogram. We carefully build our reputation and brand as the prime technical team to go for healthcare innovation.",Seed,205000,USD,205000
Latina Seeds,https://www.crunchbase.com/organization/latina-seeds,"Agriculture, Biotechnology, Genetics","Foz Do Iguaçu, Parana, Brazil","Latina Seeds produces, develops, and commercializes high genetic potential sorghum and corn seeds.","1,151,948",$1M to $10M,Active,2016-01-01,year,,,,,For Profit,https://www.latinasementes.com.br,,,,,
IMPLALIFE Biotecnologia,https://www.crunchbase.com/organization/implalife-biotecnologia,"Biotechnology, Dental, Manufacturing, Wholesale","Jales, Sao Paulo, Brazil","Implalife - Biotecnologia is a biotech company offering dental health solutions, including implants and patient education resources.","1,166,134",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,https://www.implalife.com.br,,,,,
Quinabra,https://www.crunchbase.com/organization/quinabra,"Agriculture, Biotechnology, Manufacturing","São José Dos Campos, Sao Paulo, Brazil","Quinabra is a sustainable technology company for agribusiness that develops products for animal, agricultural, and pet production.","1,169,073",$1M to $10M,Active,1992-01-01,year,,,,,For Profit,https://quinabra.com.br,,,,,
Protin Biotech,https://www.crunchbase.com/organization/protin-biotech,"Animal Feed, Biotechnology, Nutrition","Santana De Parnaíba, Sao Paulo, Brazil",Protin Biotech is a biotech firm focusing on protein production from Black Soldier Fly larvae.,"1,169,201",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://protinbiotech.com.br,,,,,
Grupo Clementino Fraga,https://www.crunchbase.com/organization/grupo-clementino-fraga,"Biotechnology, Health Diagnostics, Test and Measurement","Fortaleza, Mato Grosso do Sul, Brazil","Grupo Clementino Fraga is a medical laboratory that provides clinical pathology, molecular biology, and diagnostic services.","1,170,273",$1M to $10M,Active,1971-01-01,year,,,,,For Profit,https://www.lcf.com.br,,,,,
Baliarda S.A.,https://www.crunchbase.com/organization/baliarda-s-a,"Biopharma, Biotechnology, Manufacturing, Pharmaceutical","San Cristobal, Santa Fe, Argentina","Baliarda develops, manufacture and commercialize pharmaceutical specialties, medicines, and drugs to improve people's lives and health.","1,175,132",,Active,1971-01-01,year,,,,,For Profit,https://baliarda.com.ar,,,,,
Genolab,https://www.crunchbase.com/organization/genolab,"Biotechnology, Health Care, Medical, Test and Measurement","Blumenau, Santa Catarina, Brazil","Genolab is a biotechnological research company offering genetic testing, DNA testing, and pathology clinical services.","1,175,474",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,http://genolab.com.br,,,,,
Metachem,https://www.crunchbase.com/organization/metachem,"Biotechnology, Chemical, Manufacturing","São Paulo, Sao Paulo, Brazil","Metachem is a manufacturer that produces chemicals, food ingredients, polymers, and related services.","1,182,793",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,https://metachem.com.br,,,,,
ICC Brazil,https://www.crunchbase.com/organization/icc-brazil,"Animal Feed, Biotechnology, Nutrition","São Paulo, Sao Paulo, Brazil",ICC Brazil offers research and innovative solutions for the animal nutrition industry.,"1,194,338",$10M to $50M,Active,1992-01-01,year,,,,,For Profit,https://www.iccbrazil.com,,,,,
