Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
2-BBB Medicines BV,https://www.crunchbase.com/organization/2-bbb-medicines-bv,"Biotechnology, Health Care","Leiden, Zuid-Holland, The Netherlands",2-BBB Medicines BV is a created to develop medicines for the treatment of devastating brain diseases.,"370,419",,Active,2015-01-01,year,,,,,For Profit,http://2-bbb.com/,"2-BBB started in 2003 as to-BBB technologies BV, a spin-off company from the renowned Blood-Brain Barrier Research Group of the Leiden Academic Center for Drug Research (LACDR) from Leiden University in the Netherlands. The founding fathers of to-BBB were Pieter Gaillard, Alfred Nijkerk (VenGen), Bert de Boer (emeritus head of the LACDR Blood-Brain Barrier Research Group) and Leiden University.",,,,
Hybridize Therapeutics,https://www.crunchbase.com/organization/hybridize-therapeutics,"Biotechnology, Health Care","Leiden, Zuid-Holland, The Netherlands",Hybridize’s overarching goal is to help patients overcome untreatable viral diseases.,"373,016",,Active,2019-01-01,year,,,,,For Profit,https://hybridizetherapeutics.com/,,,,,
Single Cell Discoveries,https://www.crunchbase.com/organization/single-cell-discoveries,"Biotechnology, Health Care","Utrecht, Utrecht, The Netherlands",Single Cell Discoveries provides complete single-cell sequencing services.,"373,550",,Active,2018-01-01,year,,,,,For Profit,https://www.scdiscoveries.com,,,,,
BMEYE,https://www.crunchbase.com/organization/bmeye,"Biotechnology, Health Care, Medical, Medical Device, Test and Measurement","Amsterdam, Noord-Holland, The Netherlands","BMEYE B.V., a non-invasive cardiovascular monitoring company, engages in the research and development of medical technologies for","378,164",,Closed,2005-01-01,year,2012-10-10,day,2012-10-11,day,For Profit,http://www.bmeye.com,"BMEYE B.V., a non-invasive cardiovascular monitoring company, engages in the research and development of medical technologies for cardiovascular monitoring in the Netherlands and internationally. It offers finger arterial pressure and cardiac output technologies. The company's products include Finapres, a non-invasive continuous finger blood pressure monitor; Portapres, an ambulatory non-invasive continuous finger blood pressure monitor for measurements; Finometer, a stationary monitor with options for non-invasive brachial pressure and beat-to-beat hemodynamics; and BeatScope, a software package for the analysis of arterial pressure waveforms. Its products also comprise Modelflow, a model-based measurement method to compute the aortic flow waveform and cardiac outout from an arterial blood pressure waveform; Space instrumentation, a version of finger blood pressure monitors; Cardiopres, an ambulatory device for research on the interaction of electrophysiology, hemodynamics, and respiration; and Oxyflow, a hemodynamics and oxygen delivery monitor for experimental applications. In addition, the company offers Nexfin, a non invasive blood pressure and cardiac output monitor, as well as ccNexfin for applications in various areas, such as cardiology, anesthesiology, sleep observation, physiology, neurology, and internal medicine; and emergency, acute, intensive, and intermediate care. It offers its products through a network of distributors. BMEYE B.V. was founded in 2005 and is based in Amsterdam, the Netherlands.",M&A,6000000,EUR,8865261
Radboudumc REshape Center,https://www.crunchbase.com/organization/radboudumc-reshape-center,"Biotechnology, Education, Health Care","Nijmegen, Gelderland, The Netherlands",Radboudumc REshape Center is a healthcare research center of Radboud University Medical Center.,"380,117",Less than $1M,Active,1951-01-01,year,,,,,For Profit,https://www.radboudumc.nl/patientenzorg,,,,,
Bioceros,https://www.crunchbase.com/organization/bioceros,"Biopharma, Biotechnology, Consulting, Health Care","Utrecht, Utrecht, The Netherlands",Bioceros provides services related to the preclinical development of monoclonal antibodies and generation protein-producing cell lines.,"380,925",,Closed,2003-01-01,year,2016-07-26,day,2016-07-26,day,For Profit,http://www.bioceros.com,"Bioceros B.V. operates as a biopharmaceutical research and development contract organization. The company focuses on providing a range of technical and scientific expertise ranging from discovery research to pre-clinical development. Its services include assay development and quantification, pre-clinical development, molecular biology, cell biology and immunology, protein expression in various systems, upscaling/fermentation, protein purification, and consulting services. The company offers its services to other biotech companies, academic institutions, and pharmaceutical companies. Bioceros B.V. was founded in 2003 and is based in Utrecht, the Netherlands.",M&A,2300000,USD,2300000
Bright Green Partners,https://www.crunchbase.com/organization/bright-green-partners,"Agriculture, Alternative Protein, Biotechnology, Food and Beverage, Food Processing, Management Consulting","Amsterdam, Noord-Holland, The Netherlands",Bright Green Partners is an alternative protein focused consultancy,"381,091",,Active,2020-01-01,year,,,,,For Profit,https://brightgreenpartners.com/,"We're a global boutique consultancy, and we help our clients connect the dots in the alternative protein industry. The areas we cover: Plant-based, fermentation and cellular agriculture Our solutions:  We can help you understand the industry. And when you’re ready to make it happen, we will be there for you from planning your strategy to building your production - so you can confidently navigate the future of meat and dairy, every step of the way.  Our clients: We empower across the supply chain: from inputs and processing to consumer channels. And we work with corporations, SMEs, governments and investors. Our approach: We combine top-tier innovation and strategy consulting expertise with a deep in-house product, technology and market knowledge supported by a large global expert network.",,,,
Qutech,https://www.crunchbase.com/organization/qutech,"Biotechnology, Information Technology, Medical","Delft, Zuid-Holland, The Netherlands",Qutech leads research and development in the emerging field of quantum technology.,"385,306",$10M to $50M,Active,2014-01-01,year,,,,,For Profit,http://qutech.nl/,"Quantum science has entered a transformational phase from university-based research to engineering-driven technologies. Seemingly fundamental limitations of quantum systems have recently been overcome. Although significant challenges remain available to create further scientific breakthroughs, They  have also reached the point where quantum science is ready for engineering.",,,,
Parx Materials N.V.,https://www.crunchbase.com/organization/parx-plastics-3,"Advanced Materials, Biotechnology, Health Care, Medical, Plastics and Rubber Manufacturing","Rotterdam, Zuid-Holland, The Netherlands","Parx Materials created a unique ecological approach on making plastics antimicrobial and antiviral, without using toxic substances.","389,250",$1M to $10M,Active,2012-09-04,day,2018-05-04,day,,,For Profit,http://www.parxmaterials.com/,"Parx Materials recognized a growing demand for plastics with antibacterial/antimicrobial properties and from their expertise they knew that the available solutions to achieve such materials were not suitable for large-scale application/adoption because of their possible harmful effects on humans, animals or the environment as a whole. They had foreseen the dangers, insecurities and disadvantages of these solutions. Over four years of dedicated biomimetic research has been invested to create a 100% safe and biocompatible technology to inhibit the growth of bacteria on the surface of plastic with the use of a Biomimetic approach in the design and engineering of the materials. The discoveries and inventions done during this research are truly unique and groundbreaking. A team of 11 professors, scientists and researchers with decades of experience in the field of Nano- and biotechnologies and skilled in chemical analyses and chemical-physical and microbial analyses have been working together with a renown European university for chemistry. The result is a worldwide patent-pending innovation for highly effective plastics with an antibacterial/antimicrobial effectiveness rate of 98-99% measured according to ISO 22196 and most of all: safe. Parx Plastics Sanipolymers are safe for humans, safe for animals and safe for the environment.",IPO,,USD,
Chemtrix,https://www.crunchbase.com/organization/chemtrix,"Biotechnology, Chemical Engineering, Machinery Manufacturing, Manufacturing, Therapeutics","Geleen, Limburg, The Netherlands",Chemtrix supplies complete and customized microreactor systems for R&D and commercial manufacturing. ,"393,930",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,http://www.chemtrix.com/,"Chemtrix BV supplies complete and customized microreactor systems for R&D and commercial manufacturing. Chemtrix’ microreactors enhance process efficiency, energy efficiency and safety of chemical synthesis in the fine chemical and pharmaceutical industries. ",,,USD,
Telstar,https://www.crunchbase.com/organization/telstar,"Biotechnology, Consumer Electronics, Manufacturing, Medical, Pharmaceutical","Woerden, Zuid-Holland, The Netherlands","Telstar provides equipment solutions for the pharmaceutical, medical-hospital, biotech, laboratories and related industries","394,682",$10M to $50M,Active,1963-01-01,year,,,,,For Profit,https://www.telstar.com,"Telstar has focused its business in the field of Life Science and Health through its Telstar Life Science Solutions division to provide equipment solutions for the pharmaceutical, medical-hospital, biotech, laboratories and related industries. With over 50 years of experience and an international presence in more than 100 countries, Telstar Life Science Solutions has a broad range of references in the major companies and is established as a worldwide leader in the field. Each market needs the best customer-focused sales team and for this reason Telstar has a trained, highly qualified and expert sales force to provide the best advice and service to the customer base:     The focus of Telstar Life Science Solutions in Pharmaceutical Industry is the design, manufacture, sales and support of high technology equipment solutions for the pharmaceutical, biotech and related industries. The range of product offerings includes GMP lyophilizers with integrated automatic loading/unloading systems, equipment for contamination control and production of water for injection and pure steam, moist heat autoclaves, dry heat ovens, water stills, pure steam generators, industrial down-flow booths, containment isolators and weighing cabinets among others.     The focus of Telstar Life Science Solutions in Laboratory Field is the design, manufacture, sales and after sales of Laboratory Equipment for R&D, quality control and analysis in sectors related to Life and Health Sciences. Telstar offers to the market an extensive range of products such as vertical and horizontal laminar flow benches, bio-safety cabinets, lyophilizers, containment and sterile isolators and ultrafreezers among others.      Telstar Life Science Solutions offers the Medical Sectors and Hospitals advanced technology in the design and installation of laminar flow systems for operating theatres, and ventilation systems that minimize the risk of postoperative infections. In this field Telstar also offers an extensive range of laboratory equipment such as vertical and horizontal laminar flow benches, bio-safety cabinets, sterile isolators and ultrafreezers.",,,,
Euretos,https://www.crunchbase.com/organization/euretos,"Biotechnology, Health Care, Pharmaceutical","Utrecht, Utrecht, The Netherlands",Euretos is a bioinformatics company providing a discovery platform for identification and validation of targets and biomarkers. ,"404,009",$1M to $10M,Active,2012-01-01,year,,,,,For Profit,http://www.euretos.com,"Euretos [‘findable’], was founded in 2012 and enables researchers at world leading pharma, biotech and academic institutions to accelerate life sciences research. We support private as well as publicly funded research organisations.",,,,
Omnigen,https://www.crunchbase.com/organization/omnigen,"Biotechnology, Computer, Information Technology","Rotterdam, Zuid-Holland, The Netherlands","Omnigen offers bioinformatics, DNA-research, and google cloud computing services.","406,156",Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://www.omnigen.nl/nl/home/,"Omnigen is a company that offers DNA-analysis services. The company provides biomarker discovery services, clinical studies, clinical decision-making tools, genetic analysis, and big data analysis.",Seed,,USD,
Aminoverse,https://www.crunchbase.com/organization/aminoverse,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning, Manufacturing","Nuth, Limburg, The Netherlands",Aminoverse is a biotech CRO that specializes in the research and development of enzymes.,"406,768",,Active,2020-01-01,month,,,,,For Profit,https://www.aminoverse.com,,,,,
Abundnz,https://www.crunchbase.com/organization/abundnz,"Biopharma, Biotechnology, Health Care","Woerden, Zuid-Holland, The Netherlands",Abundnz offers advanced analytical support for biotechnology and diagnostics industries and life sciences research worldwide.,"408,807",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.abundnz.com,"Abundnz offers advanced analytical support for biotechnology and diagnostics industries and life science research worldwide. Based on well-established or customized analytical solutions addressing highly specific demands, they deliver comprehensive services which contribute significantly to successful innovative drug development. With the use of mass spectrometry, they characterize innovative medicines like peptide and protein drugs, oligonucleotides and targeted drug delivery systems and they discover and validate biomarkers. Abundnz has a unique technology to determine the clearance profile of innovative medicines in an early phase of drug development. Benefits are a reduction of costs, a faster time-to-market and a safer testing of bipharmaceuticals.",,50000,EUR,60230
Catalyze,https://www.crunchbase.com/organization/catalyze-cdfd,"Biotechnology, Consulting, Project Management","Nieuw-amsterdam, Drenthe, The Netherlands","Catalyze is a market leader in obtaining funding for biomedical, healthcare, and Agri, food, and bioeconomy innovations.","411,983",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://www.catalyze-group.com,,,,,
AIMM Therapeutics,https://www.crunchbase.com/organization/aimm-therapeutics,Biotechnology,"Amsterdam, Noord-Holland, The Netherlands",production of monoclonal antibodies by immortalisation of B cells from elite patients.,"413,575",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,http://www.aimmtherapeutics.com,AIMM Therapeutics develops antibody-based treatments by discovering the most effective antibodies against cancer and infectious diseases that are obtained from individuals who have overcome disease or from immunized animals.,,,USD,
Eyesiu Medicines,https://www.crunchbase.com/organization/eyesiu-medicines,"Biotechnology, Emergency Medicine, Health Care, Medical","Leiden, Zuid-Holland, The Netherlands",EyesiuMedicine specializes in creating improved therapeutics based on advanced technology for known anti-inflammatory eye care medicines.,"422,079",,Active,2014-01-01,day,,,,,For Profit,http://www.eyesiu.com,,,,,
Vitreq,https://www.crunchbase.com/organization/vitreq,"Biotechnology, Consumer Electronics, Electronics, Manufacturing, Medical","Vierpolders, Zuid-Holland, The Netherlands",Vitreq is a next-generation ophthalmic technology company.,"422,731",,Active,2015-01-01,year,2017-07-12,day,,,For Profit,http://www.vitreq.com,"Vitreq is a next-generation ophthalmic technology company. Vitreq develops and manufactures high-quality, innovative products for the ophthalmic industry. With a special focus on vitreoretinal surgery, Vitreq’s team of in-house R&D, engineering, and manufacturing professionals collaborate with renowned surgeons to create a portfolio of state-of-the-art minimally-invasive instruments designed to match the demands of today’s surgical environment.",M&A,,,
Specs,https://www.crunchbase.com/organization/specs,Biotechnology,"Zoetermeer, Zuid-Holland, The Netherlands",Specs is world's leading provider of compound management services besides being a main supplier of screening compounds.,"424,280",$10M to $50M,Active,1987-01-01,year,2023-05-24,day,,,For Profit,https://www.specs.net,"Specs is world's leading provider of compound management services besides being a main supplier of screening compounds and building blocks to the Life Science industry. Their chemically diverse in-house collection, consisting of single synthesized, well-characterized and drug-like small molecules, has been built through global acquisition programs utilizing a network of more than 2,000 academic sources worldwide. This 20 years of compound handling experience is now also offered to their customers for managing their (historical) compound collections.",M&A,,,
BaseClear,https://www.crunchbase.com/organization/baseclear,"Biotechnology, Genetics, Medical","Leiden, Zuid-Holland, The Netherlands",BaseClear is a contract research laboratory for DNA-based analysis.,"429,195",,Active,1993-01-01,year,,,,,For Profit,https://www.baseclear.com/,"BaseClear is a contract research laboratory for DNA-based analysis with expertise in microbial genomics research. The company offers a complete range of microbial genomics services, including metagenomics, microbiome analysis, and microbial strain characterization services. Founded in 1993, BaseClear is headquartered in Leiden, South Holland.",,,,
InnoCore Pharmaceuticals,https://www.crunchbase.com/organization/innocore-pharmaceuticals,"Biotechnology, Delivery, Manufacturing, Medical, Pharmaceutical","Groningen, Groningen, The Netherlands",InnoCore Pharmaceuticals is a biopharmaceutical drug delivery company.,"435,868",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,http://www.innocorepharma.com,"At InnoCore, they serve the pharmaceutical and medical device industry by developing and manufacturing innovative drug delivery systems that enhance their products. Their approach centres around their proprietary SynBiosys family of bioresorbable polymers. The SynBiosys platform allows the development of numerous different configurations resulting in the most versatile polymeric drug delivery systems today. Next to the SynBiosys polymers, InnoCore concentrates on other novel drug delivery concepts. They work in close collaboration with our parent company PolyVation.",,,,
Modra Pharmaceuticals,https://www.crunchbase.com/organization/modra-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Amsterdam, Noord-Holland, The Netherlands",Modra Pharmaceuticals is a clinical stage company that develops new treatment paradigms by enabling oral bioavailability.,"438,692",,Active,2010-01-01,year,,,,,For Profit,https://modrapharmaceuticals.com/,"Modra Pharmaceuticals is a clinical stage company that develops new treatment paradigms by enabling oral bioavailability of existing anticancer drugs, “the iv to oral switch”, to improve cancer therapy and supportive care. Modra Pharmaceuticals has several products in preclinical and clinical development including oral formulations of docetaxel and paclitaxel.",,,,
Arthrogen B.V.,https://www.crunchbase.com/organization/arthrogen-b-v,"Biopharma, Biotechnology","Amsterdam, Noord-Holland, The Netherlands",Arthrogen B.V. is an Amsterdam based biopharmaceutical company,"448,848",,Active,2005-01-01,year,,,,,For Profit,http://arthrogen.nl/en/,"Arthrogen, an Amsterdam based biopharmaceutical company, is developing local gene therapy for inflammatory diseases, using viral mediated gene transfer. The first target indication is in the field of rheumatic diseases.",Seed,,USD,
Immunovo,https://www.crunchbase.com/organization/immunovo,"Biotechnology, Pharmaceutical","'s-hertogenbosch, Noord-Brabant, The Netherlands",Immunovo is operate as a biotechnology company to develop technology to create immunotherapeutic drugs ,"451,263",$1M to $10M,Active,2009-01-01,year,,,,,For Profit,http://www.immunovo.com/,"Immunovo BV is a Dutch private biotechnology company, based in ‘s-Hertogenbosch, engaged in the discovery and clinical development of immunotherapeutics in the field of oncology. The key priority for Immunovo is on its proprietary Immune Activation System (IAS) based on combining synthetic peptide antigens with a novel immune stimulant (adjuvant). ",Seed,,USD,
Ourobionics,https://www.crunchbase.com/organization/ourobionics,Biotechnology,"Amsterdam, Noord-Holland, The Netherlands",Disruptive 4D biofabrication technology to merge human tissues with bioelectronics & biosensors for high throughput cyborganic applications,"453,836",,Active,2020-06-01,month,,,,,For Profit,https://www.ourobionics.com/home,"Ourobionics BV: Disruptive, faster, nanoscale 4D biofabrication & tissue engineering technology proven to create complex human tissue with self-healing bioelectronics & disease biosensor readouts for ending animal testing in regenerative medicine. Individual technologies published to make complex healthy/diseased brain, lung, & heart with 5 week survival. Ourobionics are participants in the €450 million NxtGen HighTech national fund granted in 2022. Vision to create human-machine interfaces to diagnose, monitor, & regenerate diseases; therby transforming the $17 trillion longevity industry",,,,
Eurand,https://www.crunchbase.com/organization/eurand,Biotechnology,"Amsterdam, Noord-Holland, The Netherlands",Eurand is a specialty pharmaceutical company offering a range of products to cystic fibrosis and gastrointestinal patients in the U.S.,"454,253",,Closed,1984-01-01,year,2007-05-17,day,,none,For Profit,http://www.eurand.com,"Eurand N.V. (Eurand) is a holding company. The Company is a specialty pharmaceutical company that develops, manufactures and commercializes pharmaceutical and biopharmaceutical products. The Company is commercializing a portfolio of products for cystic fibrosis (CF) and gastrointestinal (GI) patients in the United States. As of December 31, 2009, it had two late-stage product candidates, EUR-1073 (beclomethasone) and EUR-1025 (ondansetron) in development in its own portfolio, as well as a number of other products in development with collaboration partners, including EUR-1000, which is partnered with GlaxoSmithKline (GSK). It has manufacturing and research facilities in the United States, Italy and France.",M&A,,,
LinXis Biopharmaceuticals,https://www.crunchbase.com/organization/linxis,"Biotechnology, Health Care, Pharmaceutical","Amsterdam, Noord-Holland, The Netherlands",LinXis is the world's first and only Fibrobody®-drug-conjugate company to cure patients with fibrotic diseases,"454,598",,Active,2012-01-01,day,,,,,For Profit,http://www.linxispharmaceuticals.com,"LinXis is the world's first and only Fibrobody®-drug-conjugate company. We unlock the potential of powerful molecules by building them into smart, targeted medicines to cure patients with fibrotic diseases",,,,
Qurin Diagnostics,https://www.crunchbase.com/organization/qurin-diagnostics,"Biotechnology, Health Diagnostics, Nanotechnology, Oncology","Amsterdam, Noord-Holland, The Netherlands","Qurin Diagnostics specializes in oncology, nanotechnological and develops biomedical diagnostics with biochips.","455,784",,Active,2017-01-01,year,,,,,For Profit,https://qurin.com/,,,,,
Lead Pharma,https://www.crunchbase.com/organization/lead-pharma,"Biotechnology, Pharmaceutical","Nijmegen, Gelderland, The Netherlands",Lead Pharma discovers and develops innovative small-molecule drugs for the treatment of autoimmune diseases and cancer.,"456,585",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.leadpharma.com/,Lead Pharma discovers and develops innovative small-molecule drugs for the treatment of autoimmune diseases and cancer.,,,,
MILabs,https://www.crunchbase.com/organization/milabs,Biotechnology,"Utrecht, Utrecht, The Netherlands",MILabs provides high-end molecular imaging solutions for biomedical research. ,"467,415",$1M to $10M,Active,2006-01-01,year,,,,,For Profit,https://www.milabs.com/,They provide high-end molecular imaging solutions for biomedical research. Today these systems contribute worldwide to the development of new diagnostic.,,,USD,
PureIMS,https://www.crunchbase.com/organization/pureims,"Biotechnology, Clinical Trials, Life Science","Roden, Drenthe, The Netherlands","PureIMS provides dry powder inhalation, compounding clinical trial medication, compounding pharmacy, and pulmonary administration services.","467,432",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://pureims.com/,,,,USD,
IBIS Technologies,https://www.crunchbase.com/organization/ibis-technologies,"Biopharma, Biotechnology, Image Recognition, Medical Device, Software","Enschede, Overijssel, The Netherlands",IBIS Technologies provides innovative label-free analytical systems for profiling biomolecular interactions using SPRi technology.,"468,238",,Active,1994-01-01,year,,,,,For Profit,https://www.ibis-spr.nl/,"IBIS Technologies provides innovative label-free analytical systems for profiling biomolecular interactions using Surface Plasmon Resonance imaging (SPRi) technology. SPR is the recognized standard for obtaining accurate kinetic data. IBIS Technologies products include IBIS Triangle Software, IBIS MX96, CFM Printer, and Senseye Sensor. It was founded in 1996 and is headquartered in Enschede, Netherlands.",,,,
DegenRx B.V.,https://www.crunchbase.com/organization/degenrx,"Biotechnology, Pharmaceutical","Tilburg, Noord-Brabant, The Netherlands",DegenRx is a biopharmaceutical company that develops therapeutic solutions to treat neurodegenerative diseases.,"471,969",,Active,2018-10-19,day,,,,,For Profit,https://www.degenrx.com/,DegenRx is a biotech startup working on AAV-mediated gene therapy for CNS disorders like Parkinson's and Alzheimer's. They transmit genes to the brain that start the local synthesis of therapeutic antibodies using adeno-associated-viral vectors. Its goal is to discover and create treatments for neurodegenerative disorders so people can age longer and healthier.,Early Stage Venture,,USD,
Future Diagnostics,https://www.crunchbase.com/organization/future-diagnostics-solutions,"Biotechnology, Medical Device","Wijchen, Gelderland, The Netherlands",Future Diagnostics Solutions creates and validates in-vitro diagnostic tests and products.,"481,798",$10M to $50M,Active,1997-01-01,year,,,,,For Profit,https://www.future-diagnostics.com,"Future Diagnostics Solutions is a provider and a development partner to biotech companies in the IVD medical device market. They contribute to cost-effective healthcare that works all over the world, providing our clients with IVD tests that make state-of-the-art medical diagnostics possible.",,,,
Stroke2Prevent,https://www.crunchbase.com/organization/stroke2prevent,"Biotechnology, Health Care, Manufacturing, Medical Device","Zwolle, Overijssel, The Netherlands","Stroke2Prevent is develops, manufactures and distributes medical devices. ","482,273",,Active,2014-01-01,year,,,,,For Profit,https://stroke2prevent.com,"Stroke2prevent B.V. develops, manufactures and distributes medical devices. Our product A-View is used to resolve the so called ‘blind-spot’ caused by interposition of the trachea in Transoesophageal Echocardiography (TEE). A-View  provides images of of the entire thoracic aortic arch allowing detection of atherosclerosis, diagnosing aortic diseases and to permits monitoring of vascular flow. The additional information obtained by A-View supports physicians to ensure the best patient outcomes.",Early Stage Venture,,USD,
Leader Biomedical,https://www.crunchbase.com/organization/leader-biomedical,"Biotechnology, Dental, Medical, Medical Device","Amsterdam, Noord-Holland, The Netherlands","Leader Biomedical is a medical device firm specializing in the development of treatment solutions for dentistry, spinal, joint, and etc.","485,289",,Active,2014-01-01,year,,,,,For Profit,https://www.leaderbiomedical.com/,"Leader Biomedical is a medical device firm specializing in the development of treatment solutions for dentistry, spinal, joint, and etc. It also focuses on the development of innovative process technologies and the production of modern biomaterials. It comprises a set of medical products and services. The company offers proven and new technology, contract manufacturing, and targeted therapeutic solutions in addition to our focused therapeutic solutions (CMO and OEM). It was founded in 2014 and is based in Amsterdam, North-Holland.",,,,
Staten Biotechnology,https://www.crunchbase.com/organization/staten-biotechnology,"Biotechnology, Therapeutics","Nijmegen, Gelderland, The Netherlands",Staten Biotechnology is a developer of a human monoclonal antibody intended to treat dyslipidemia.,"493,451",,Active,2000-01-01,year,,,,,For Profit,https://www.statenbiotech.com, Staten Biotechnology aims to develop novel and innovative strategies for the treatment of dyslipidemia.,,,USD,
Uneedle,https://www.crunchbase.com/organization/uneedle,"Biopharma, Biotechnology, Life Science, Medical Device, Pharmaceutical","Enschede, Overijssel, The Netherlands",silicon microneedle platform,"498,509",,Active,2008-04-25,day,,,,,For Profit,http://uneedle.com,"Uneelde realises a superior, proprietary silicon microneedle platform by co-developing Intradermal & Suprachoroidal administered medicinal products with pharmaceutical partners.",,,,
Facio Therapies,https://www.crunchbase.com/organization/facio-therapies,"Biotechnology, Health Care, Pharmaceutical","Leiden, Zuid-Holland, The Netherlands",Facio Therapies is a single-minded pharmaceutical company.,"499,311",,Active,2014-01-01,year,,,,,For Profit,https://www.facio-therapies.com/,"Facio Therapies is a single-minded pharmaceutical company. Their focus is entirely on one disease: FSHD – short for facioscapulohumeral dystrophy. Despite over 35 years of basic research into FSHD, there is no approved therapy. In the early teens of this century, the consensus emerged that FSHD is caused by the presence in skeletal muscle of a protein that should not be there. That scientific breakthrough sparked hope throughout the FSHD community, but has proven difficult to translate into real progress towards a therapy. In September 2014, three prominent members of the FSHD community decided to take matters into their own hands. Kees van der Graaf (Netherlands), a former member of the Board of Directors of Unilever; Bill Moss AO, a former executive director of the Australian investment bank, Macquarie Group; and Neil Camarta (Canada), President and CEO of Western Hydrogen Ltd and a former executive at Shell, jointly founded Facio Therapies. Kees’s elder son, Bart, has FSHD. Bill and Neil have FSHD themselves.",,,,
ProFibrix,https://www.crunchbase.com/organization/profibrix,"Biopharma, Biotechnology, Pharmaceutical","Leiden, Zuid-Holland, The Netherlands",ProFibrix is a biotech company developing and commercializing products for the hemostasis and regenerative medicine markets.,"500,796",,Closed,2004-01-01,year,2013-08-05,day,2013-08-05,day,For Profit,http://www.profibrix.com,"ProFibrix B.V., a biotech company, creates, develops, and markets products for the hemostasis and regenerative medicine markets. Its products include Fibrocaps, a dry powder topical hemostat and tissue sealant based on a mixture of fibrinogen and thrombin, which stops acute and severe bleeding during surgery or in connection with trauma injury. The company also provides a sterilized single-use delivery device to deliver Fibrocaps to the target tissue area without the need to manipulate the wound in a surgical environment. It offers its products based on human fibrinogen, a natural blood protein for haemostasis, blood clotting, and tissue repair and healing. ProFibrix B.V. was founded in 2004",M&A,33000000,USD,33000000
Surfix Diagnostics,https://www.crunchbase.com/organization/surfix-diagnostics,"Biotechnology, Electronics, Health Diagnostics, Medical Device, Sensor","Wageningen, Gelderland, The Netherlands",Surfix Diagnostics develops ultrasensitive photonic biosensors.,"503,352",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,https://www.surfixdx.com,"Surfix Diagnostics works on one of those new biosensor technologies, the photonic biosensor. This ultra-sensitive and label-free technology harbours the possibility of detecting multiple biomarkers at the same time. Photonic biochips use light instead of electricity to detect the presence of biomarkers.",,,,
Sanbio,https://www.crunchbase.com/organization/sanbio-1de3,"Biotechnology, Health Diagnostics, Life Science","Uden, Noord-Brabant, The Netherlands",Sanbio offers biotechnological laboratory products for research and diagnostics.,"515,818",$10M to $50M,Active,1978-01-01,year,,,,,For Profit,https://www.sanbio.nl,,,,,
BioActor,https://www.crunchbase.com/organization/bioactor,"Biotechnology, Dietary Supplements, Health Care","Maastricht, Limburg, The Netherlands","BioActor develops proprietary health ingredients for use in functional foods, medical nutrition, and dietary supplements.","525,121",,Active,2005-01-01,year,,,,,For Profit,http://www.bioactor.com,"BioActor develops proprietary health ingredients for use in functional foods, medical nutrition and dietary supplements. All these ingredients address chronic health concerns, such as diabetes,osteoporosis, cardiovascular disease, that would benefit from preventative measures through the diet. BioActor's product development strategy relies on three simple tenets: a new health ingredient must be based on a patentable scientific discovery; it must be food grade from a natural and renewable source; and its health effect must be clinically proven. BioActor's first product, BONOLIVE, a first in class bone health ingredient that is clinically proven to stimulate bone producing cells, is a great example of this strategy and will be launched in the USA this year. BioActor successfully implemented its product development strategy by establishing alliances with top nutrition research institutes (e.g. INRA, CSIC, Maastricht University, UCL, Ghent University) and by establishing production partnerships with industrial players to shorten the path to market.",Early Stage Venture,2000000,EUR,2899891
