Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
TXP Pharma,https://www.crunchbase.com/organization/txp-pharma,"Biotechnology, Pharmaceutical","Baar, Zug, Switzerland",TXP is a biotech business that conducts research and develops medications that act as an agonist on melanocortin receptors.,"569,999",,Active,2013-01-01,year,2022-12-12,day,,,For Profit,,TXP is a biotech business that conducts research and develops medications that act as an agonist on melanocortin receptors to treat inflammatory and autoimmune illnesses.,M&A,,,
Kenta Biotech,https://www.crunchbase.com/organization/kenta-biotech,"Biotechnology, Medical","Zug, Zug, Switzerland",Kenta Biotech discovers and develops monoclonal antibodies for the treatment of serious bacterial and viral infections.,"573,466",,Active,2006-01-01,year,,,,,For Profit,http://www.kentabiotech.com,"Kenta Biotech is focusing on the discovery and development of innovative, fully human monoclonal antibodies for the life-saving treatment of patients with serious infectious diseases. For the discovery of their monoclonal antibodies, they are using their proprietary MabIgX technology platform that enables the generation of an advanced class of fully human monoclonal antibodies that are expected to have superior safety and efficacy profiles.",Early Stage Venture,12000000,CHF,10096140
Saiba,https://www.crunchbase.com/organization/saiba,"Biotechnology, Health Care, Therapeutics","Ramismuhle, Zurich, Switzerland",Saiba develops cutting-edge therapeutic and prophylactic vaccines.,"577,012",Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://saiba-biotech.com,"At Saiba GmbH they develop cutting-edge therapeutic and prophylactic vaccines and their vision is to become a leading innovation provider to the vaccines industry. Built on a solid foundation of experience, know-how, and intellectual property, Saiba GmbH can help you define, explore, and develop vaccination strategies for your needs.",,,,
Qvanteq,https://www.crunchbase.com/organization/qvanteq,"Biotechnology, Developer Platform, Medical","Zürich, Zurich, Switzerland","Qvanteq is a medtech startup company, developing surface technology that can be applied onto any coronary stent.","577,145",,Active,2009-01-01,year,,,,,For Profit,http://www.qvanteq.com,"Qvanteq is a medtech startup company, developing novel bioactive stents to address and overcome the clinical adverse effects of today’s available coronary and endovascular stents. Its bioactive Qstent controls in-growth therefore reducing the risk of restenosis and thrombosis. The company was awarded with the CTI start-up label in 2012. Qvanteq was founded in 2009 and is held by private investors. The ISO 13485 certified company is based in Zürich, Switzerland. It is a spin-off company from the Swiss Federal Institute of Technology, Zurich.",Early Stage Venture,4010000,CHF,4368471
Ceidos SA,https://www.crunchbase.com/organization/ceidos,"Biotechnology, Health Care, Life Science, Medical Device","Sion, Valais, Switzerland",Ceidos is a biotechnology company that offers cell and gene therapies.,"580,233",,Active,2019-08-14,day,,,,,For Profit,https://ceidos.com/,"Advanced Therapy Medicinal Products (ATMPs) are medicines for human use with an active therapeutic substance, including cell therapy, gene therapy and cell engineered products. They are revolutionizing medicine, providing treatment against cancers, degenerative diseases and genetic disorders.  The production of these treatments requires highly controlled manufacturing methods, during the whole process. In this context, CEIDOS developed the C-NETICS to fully automatize cell expansion monitoring in a closed system, ensuring better outcomes for a much lower price and making these treatments accessible for a larger amount of patients.",,,,
Geneva Biotech Center,https://www.crunchbase.com/organization/geneva-biotech-center,"Biotechnology, Health Care, Life Science, Pharmaceutical","Geneva, Geneve, Switzerland",Geneva Biotech Center responds to the growing trend of pharmaceutical companies outsourcing research and development capabilities.,"581,561",,Active,2013-01-01,year,,,,,For Profit,http://genevabiotechcenter.com/en/,"Geneva Biotech Center responds to the growing trend of pharmaceutical companies outsourcing research and development capabilities and acquiring projects in more advanced stages. Consequently, the GBC operates as a pre-pharmaceutical company: collaborating with selected partners to develop promising and innovative molecules, to be licensed to a pharmaceutical company for their commercialization.",Seed,,USD,
Asterivir,https://www.crunchbase.com/organization/asterivir,"Biotechnology, Health Care, Hospital","Morges, Vaud, Switzerland",Asterivir is a start-up biotech/pharmaceutical company.,"581,647",,Active,2019-01-01,year,,,,,For Profit,,"Asterivir's team has been working for ten years at EPFL on the development of broad-spectrum antiviral drugs capable of being effective not only against existing viruses but also against emerging viruses. The technology has proven to be effective in vitro across a wide range of viruses and has also proven to be effective in vivo against Influenza, RSV, and HSV2. More recently, they found that their molecules developed against influenza have a good SARS-CoV-2 inhibitory response.",,,,
Volv Global,https://www.crunchbase.com/organization/volv-global,"Biotechnology, Health Care, Information Technology","Epalinges, Vaud, Switzerland",Volv Global is a Digital Health & Life-Sciences company,"583,802",,Active,2017-07-17,day,,,,,For Profit,http://www.volv.global/,"inTrigue is a new way of building computational models using machine learning to detect undiagnosed rare disease patients in population-scale databases such as electronic health records. Volv has a number of ancillary products that together with the core predictive modelling make up the inTrigue methodology. The ancillary products and services enrich the insights and learnings derived from the core predictive modelling delivering further value to patients, healthcare providers and payers alike. Volv was founded to enable customers and partners to achieve better business and clinical outcomes from insights derived from diverse data sets, by taking advantage of the latest developments in technology and data science that Volv has brought to market. Volv’s mission is to speed science, reduce the cost of healthcare, and so enhance the economic output and well-being for all. The purpose of the company is: to design, develop, produce, promote, market and supply high-tech products and services in Switzerland and abroad using artificial intelligence and machine learning technologies; the purchase, holding and management of property of any kind as well as the acquisition of equity interests, with the exclusion of transactions prohibited by the LFAIE; the possession and use of patents, licenses, trademarks, know-how and any other kind of intellectual property rights.",,,,
InCephalo Therapeutics,https://www.crunchbase.com/organization/incephalo-therapeutics,"Biotechnology, Medical, Neuroscience, Therapeutics","Allschwil, Basel-Landschaft, Switzerland",InCephalo Therapeutics is a preclinical stage biotech company developing local treatments for neurological diseases.,"585,670",,Active,2021-01-01,year,,,,,For Profit,http://incephalo.com/,"InCephalo Therapeutics is a preclinical stage biotech company developing local treatments for neurological diseases with a focus on cancers in the brain. The company's C-Lock or  Compartment Lock technology retains biologics, that are applied locally behind the blood-brain barrier, in the central nervous system (CNS) and once they leave the CNS, degrade rapidly in the systemic compartment. Thereby it significantly improves local CNS therapy, a challenging task with regards to achieving high local concentration (for efficacy) and low systemic footprint (to reduce potential side effects).",,,,
BioEngineering,https://www.crunchbase.com/organization/bioengineering,Biotechnology,"Wald, Zurich, Switzerland","Bioengineering, They work for those creating and making discoveries in laboratories and production facilities around the world.","587,632",$10M to $50M,Active,1970-01-01,year,,,,,For Profit,http://bioengineering.ch,,,,,
Covagen,https://www.crunchbase.com/organization/covagen,"Biopharma, Biotechnology, Therapeutics","Schlieren, Zurich, Switzerland",Covagen develops protein-based therapeutics for the treatment of inflammatory diseases and cancer.,"589,367",,Closed,2007-01-01,year,2014-08-25,day,,none,For Profit,http://www.covagen.com,"Covagen develops bispecific FynomAbs by fusing its human Fynomer binding proteins to antibodies, resulting in therapeutics with novel modes of action and enhanced efficacy in the treatment of inflammatory diseases and cancer. The ability to fuse Fynomers to multiple sites on an antibody allows Covagen to create FynomAbs with tailored architectures to maximize efficacy. Their goal is to access novel biology for each product candidate. Covagen’s lead FynomAb COVA322 is being developed for the treatment of inflammatory diseases such as rheumatoid arthritis and psoriatic arthritis. In October 2012 Covagen entered into a strategic research collaboration and license agreement with Mitsubishi Tanabe / TRL for the development of bispecific FynomAbs against target pairs selected by Mitsubishi Tanabe / TRL. Covagen was founded in 2007 as a spin-off company from ETH Zurich (Swiss Federal Institute of Technology). A strong syndicate of investors supports Covagen’s drug development programs including Novartis Venture Fund, Edmond de Rothschild Investment Partners, Gimv, Seroba Kernel Life Sciences, Ventech, Ascent Biomedical Venture Management, MP Healthcare Venture Management, and Baxter Ventures.",M&A,106625241,USD,106625241
Beyond Surface Technologies,https://www.crunchbase.com/organization/beyond-surface-technologies,"Biotechnology, Chemical, Manufacturing, Textiles","Muttenz, Basel-Landschaft, Switzerland",Beyond Surface Technologies is a biochemical company that develops natural textile treatment chemicals based on natural raw materials.,"596,748",$1M to $10M,Active,2008-01-01,year,,,,,For Profit,https://www.beyondst.com,Beyond Surface Technologies specializes in the textile finishing industry to promote green chemistry technology. It fixates to reduce the impact of textile chemical finishes on the environment with surface effects. It manufactures and supplies textile coatings from agricultural and algal feedstocks.,,,,
Develco Pharma Schweiz,https://www.crunchbase.com/organization/develco-pharma-schweiz,"Biotechnology, Manufacturing, Market Research, Medical, Pharmaceutical","Pratteln, Basel-Landschaft, Switzerland","Develco Pharma Schweiz is pharmaceutical manufacturing company produce formulations of drugs, health care, medicine.","602,221",Less than $1M,Active,2006-01-01,year,,,,,For Profit,https://www.develco.ch,,,,,
Med Discovery,https://www.crunchbase.com/organization/med-discovery,"Biotechnology, Pharmaceutical","Genève, Geneve, Switzerland",Med Discovery is a Swiss biopharmaceutical company.,"614,528",Less than $1M,Active,2002-01-01,year,,,,,For Profit,http://www.med-discovery.com/,"Med Discovery is a Swiss biopharmaceutical company dedicated to the clinical development of highly specific treatments for cancers including uro-genital. To achieve this they are leveraging an in-house expertise in innovative biologics combined with an international network in clinical urology and oncology. Using this approach, Med Discovery intends to become a significant player in the uro-genital and oncology fields, developing products both in-house and with appropriate partners.",,100000,CHF,72494
BioTissue,https://www.crunchbase.com/organization/biotissue,"Biotechnology, Health Care, Life Science, Medical","Genève, Geneve, Switzerland",BioTissue provides biological cartilage regeneration based on stem cell technology,"626,064",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,http://www.biotissue.ch,,,,,
ABIM,https://www.crunchbase.com/organization/abim,"Biotechnology, Events, Training","Basel, Basel-Stadt, Switzerland","ABIM hosts various events and acts as a meeting place to discuss the changes, growth, and unveiling of products in the biocontrol industry.","632,630",,Active,2005-01-01,year,,,,,For Profit,https://www.abim.ch/,,,,,
LUBio Science,https://www.crunchbase.com/organization/lubio-science,Biotechnology,"Zürich, Zurich, Switzerland",Lubio Science distributes life science reagents and products in Europe.,"633,261",,Active,2004-01-01,year,,,,,For Profit,http://www.lubio.ch,"LuBioScience was founded at the end of 2004 and started being operationally active by the 1st of January 2005. It was established out of the former Juro Supply GmbH, a well known and successfully operating specialist in the distribution of Life Science reagents and products Europe wide. Today we are located in Lucerne, the centre of Switzerland, where we administrate our major stock. Beside our focus on our home market Switzerland, we maintain strong relationships and contacts throughout Europe. With over 30 years of experience in Marketing & Sales of Life Science Reagents in Switzerland and Europe, we know our clients and our suppliers’ expectations, needs and requirements. Our experienced and motivated team stands for efficiency and professional service.",,,,
Novochizol,https://www.crunchbase.com/organization/novochizol,Biotechnology,"Monthey, Valais, Switzerland","Novochizol converts single linear chitosan molecules into cross-linked, consistently sized nanospheres.","634,462",,Active,2021-01-01,year,,,,,For Profit,https://www.novochizol.ch,"Novochizol converts single linear chitosan molecules into cross-linked, consistently sized nanospheres.",,,,
Nitec Pharma AG,https://www.crunchbase.com/organization/nitec-pharma-ag,"Biotechnology, Health Care, Medical, Pharmaceutical, Therapeutics","Reinach, Aargau, Switzerland",Nitec is a pharmaceutical company that commercializes and develops medicines to treat chronic inflammation and pain-related diseases.,"640,714",,Closed,2004-01-01,year,2010-04-01,day,2010-04-01,day,For Profit,http://www.nitecpharma.com/index.asp,"Nitec is a specialty pharmaceutical company focused on the commercialization and development of medicines to treat chronic inflammation and pain-related diseases. It seeks to address areas of high unmet medical need within these markets by developing proprietary products based on well-characterized pharmaceuticals and disease targets. The Company is a spin-out of Merck KGaA and is headquartered in the Basel region of Switzerland. Since its formation in 2004, Nitec has developed and commercialized its lead product, Lodotraâ„¢. Nitecâ€:tm:s most advanced product candidate is Lodotraâ„¢, a circadian cytokine modulator, which successfully completed a European phase 3 trial in rheumatoid arthritis (RA) in 2006. In January 2009, Lodotraâ„¢ was recommended for European regulatory approval for the treatment of rheumatoid arthritis (â€œRAâ€), particularly the associated and debilitating morning stiffness, following the successful completion of a phase III trial (CAPRA-1) in 2006. Germany was the Reference Member State and Lodotraâ„¢ is now also expected approvable by the regulatory agencies of 14 other countries under the Decentralized Procedure. In March Nitec announced a European partnership for Lodotraâ€:tm:s commercialization with MundiPharma. Merck KGaA, which holds the distribution rights to Lodotraâ„¢ in Germany and Austria, have recently launched the product in Germany. Nitec is conducting a second pivotal phase 3 trial in preparation for the filing of an NDA with the FDA seeking US approval of Lodotraâ„¢ for the treatment of the signs and symptoms of RA including morning stiffness. Lodotraâ„¢ is also being developed for the treatment of severe asthma and polymyalgia rheumatica (PMR). Nitecâ€:tm:s second product candidate is TruNocâ„¢ (tarenflurbil), which is being developed as a treatment of neuropathic pain and other chronic inflammation and pain-related diseases. Nitec is conducting pharmacokinetic studies in preparation for phase 2 trials in neuropathic pain.",M&A,36000000,USD,36000000
Quant Biomarkers Company,https://www.crunchbase.com/organization/quant-biomarkers-company,"Biotechnology, Market Research","Basel, Basel-Stadt, Switzerland",Quant Biomarkers is a data-driven biomedical analytical company.,"642,033",,Active,2021-11-01,month,,,,,For Profit,https://www.quant-biomarkers.com/,"Specialises in the quantitative assessment of Biomarkers of Human Longevity, the development of personalised biomarker panels of aging, and oncology, fields which target established Hallmarks of Aging. It also supports investment de-risking across various sectors, including R&D and clinical and health insurance.  Quant Biomarkers is an AI and tech-powered platform that will further contribute to the creation of structured financial products and analytics linked to biological age. Its main goal is the synthesis and validation of a tangible, effective, and personalized assessment approach that supports interventions and Longevity Medicine therapeutic modalities. The company will also serve as an incubator, IP accelerator, and investment vehicle for the Longevity Biomarkers sector, acquiring the most prospective start-ups, teams, and R&D facilities in the industry for the development of Longevity Preventive Medicine and Precision Health products as well as financial and analytical services.",,,,
Marco's Grounds,https://www.crunchbase.com/organization/marco-s-grounds,"Bioinformatics, Biotechnology, Market Research","Zürich, Zurich, Switzerland",Marco's Grounds is a biotechnology research firm that specializes in smart drugs.,"642,145",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://marcosgrounds.com/,,,,,
Curio Biotech,https://www.crunchbase.com/organization/curio-biotech,"Biotechnology, Health Care, Pharmaceutical","Visp, Valais, Switzerland",Curio Biotech provides contract research products to the cosmetic and pharmaceutical industries.,"643,781",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,https://curiobiotech.com ,"Curio Biotech provides in-vitro testing services, cosmetics, pharma, batch release, assays list, contract research products, life sciences, cell therapeutics, dermatology, inflammation, immuno-oncology, vascular, stem cell biology, and distributors.",,,,
Swiss Stem Cells Biotech,https://www.crunchbase.com/organization/swiss-stem-cells-biotech,"Biotechnology, Medical","Vacallo, Ticino, Switzerland",Swiss Stem Cells Biotech is a highly specialized research hospital.,"645,396",$1M to $10M,Active,2004-01-01,year,,,,,For Profit,https://www.sscb-stembiotech.com/en/,"SSCB - Swiss Stem Cells Biotech SA was founded in 2005 within the Cardiocentro Ticino in Lugano, a highly specialized research hospital, which was the site of the first autologous stem cell transplant in Switzerland on a patient affected by myocardial infarction in 2004. Since the beginning of our activity as a private umbilical cord bank, it was 2005 and it was among the very first in Europe, we defined our procedures on the basis of the FACT-Netcord standard, also because that was and is the recommendation of Swissmedic, the Swiss medicines control authority.",,,,
Valerius Biopharma,https://www.crunchbase.com/organization/valerius-biopharma,"Biotechnology, Life Science, Pharmaceutical, Wellness","Basel, Basel-Stadt, Switzerland",Valerius Biopharma provides interchangeable treatment options by developing biosimilars.,"648,753",$1M to $10M,Active,2017-01-01,year,,,,,For Profit,http://www.valeriusbio.com,"Valerius Biopharma is a biopharmaceutical firm that was established to create gastronomy biosimilars that can be used interchangeably in place of pricy biologic treatments. They have experience in the biotechnology and biosimilar industries among their diverse team of professionals. Their growth is attributed to process science, knowledge of proteins and their underlying complexity, and also extensive clinical and regulatory competence.",,,,
Ectica Technologies,https://www.crunchbase.com/organization/ectica-technologies,"Biotechnology, Health Care, Pharmaceutical","Zürich, Zurich, Switzerland",Ectica Technologies AG is a start up company.,"667,914",Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://www.ectica-technologies.com/,"Ectica Technologies AG is a start up company based in Zurich (Switzerland) offering tools for the biotech and pharma industry. They are dedicated to advance hydrogel-based 3D cell culture.    The patented 3DProSeed technology developed in the laboratories of the University and ETH Zurich, combines the simplicity of culturing cells in standard microtiter plates with the high biological relevance of culturing cells in hydrogels.",,10000,CHF,11061
IFPMA,https://www.crunchbase.com/organization/ifpma,"Biotechnology, Communities, Health Care, Pharmaceutical","Geneva, Geneve, Switzerland",IFPMA is involving in discovery of and access to life-saving and life-enhancing medicines & vaccines for people everywhere.,"673,323",,Active,1968-01-01,year,,,,,For Profit,http://www.ifpma.org/,"At IFPMA we advocate policies and practices that encourage the discovery of and access to life-saving and life-enhancing medicines and vaccines, for people everywhere. We represent research-based biopharmaceutical companies, and regional and national associations across the world. We facilitate collaboration, dialogue, and understanding within our industry and with other global players in the health community. We bring the industry and broader health community together to foster innovation, promote resilient regulatory systems and high standards of quality, uphold ethical practices, and advocate sustainable health policies to meet global needs. We are the unique, informed, and credible voice in conversation with the global health community to address the many challenges in public health policy for current and future generations.",,,,
HBM Healthcare Investments AG,https://www.crunchbase.com/organization/hbm-healthcare-investments-ag,"Biotechnology, Finance, Financial Services, Health Care, Medical, Venture Capital","Zug, Zug, Switzerland","HBM Healthcare Investments finances companies related to human medicine, biotechnology, medical technology, and diagnostics sectors.","677,664",$500M to $1B,Active,2001-07-12,day,,,,,For Profit,http://www.hbmhealthcare.com,"As a venture capital company, HBM BioVentures is invested globally in some 40 mature emerging companies in the biotechnology/human medicine, diagnostics and medical technology sectors. The primary products of HBM BioVentures' portfolio companies are either at an advanced stage of development or already available on the market. The company focuses on unquoted emerging companies, with two-thirds are invested in private companies that offer high value creation potential. This has enabled HBM BioVentures to carve out a unique and distinctive market position. HBM BioVentures has a broad shareholder base and is listed on the SIX Swiss Exchange (ticker: HBMN).",,,,
mondoBIOTECH,https://www.crunchbase.com/organization/mondobiotech-c563,"Biotechnology, Communities, Health Care, Medical","Basel, Basel-Stadt, Switzerland",mondoBIOTECH is a biotech company focus on rare diseases,"677,933",$1M to $10M,Closed,2001-03-01,month,2009-08-26,day,,none,For Profit,https://www.mondobiotech.wiki/,Mondobiotech is a Swiss research company and was focused on finding treatments for rare and neglected diseases. The company partners with relevant communities or parties who are interested in reaching solutions for specific rare diseases. We obtain effective and safe medicinal products candidates (“MPC”) through redirecting existing and known substances into new therapeutic indications. Thus we analyze peptides and other biological immunomodulating substances that are naturally occurring in the human body in order to identify promising candidates for the development of medicinal products for use in the treatment of rare and neglected diseases. Our Search & Match engine has so far discovered more then 300 MPC’s for further exploration in as many as possible of the 7’000 rare and neglected diseases. We then seek to license or sell our MPC’s to third parties (such as pharmaceutical or biotechnology companies) and/or to collaborate with third parties to obtain market authorizations and to commercialize such candidates.,IPO,,USD,
Mymetics Corp.,https://www.crunchbase.com/organization/mymetics-corp,Biotechnology,"Epalinges, Vaud, Switzerland","Mymetics Corp  is a Swiss based biotechnology company,","680,052",,Active,1990-01-01,year,,,,,For Profit,http://www.mymetics.com/,"Mymetics Corp  is a Swiss based biotechnology company, with a Research Lab in the Netherlands, focused on the development of next-generation preventative vaccines for infectious diseases. It has currently has 5 vaccines in its pipeline: HIV-1/AIDS, intra-nasal Influenza, Malaria, Herpes Simplex Virus and the RSV vaccine.",,,,
Biotechgate,https://www.crunchbase.com/organization/biotechgate,"Biotechnology, Information Technology","Zürich, Zurich, Switzerland","BioTechGate offers data on company profile, licensing products, financing rounds, key management, technology etc on Life science industry.","680,859",,Active,2003-01-01,day,,,,,For Profit,https://www.biotechgate.com/web/cms/index.php/start.html,,,,,
EVA Basel,https://www.crunchbase.com/organization/eva-basel,"Banking, Biotechnology, Consulting, Information Technology, Insurance","Basel, Basel-Stadt, Switzerland",EVA is sparring partner for new entrepreneurs in the Life Sciences with planned base in north-western Switzerland.,"683,364",,Closed,1996-01-01,year,,,,none,For Profit,http://eva-basel.ch/en,"EVA is sparring partner for new entrepreneurs in the Life Sciences with planned base in north-western Switzerland They support start-ups by helping to bridge the gap between their business idea and the successful commercialization of their life sciences projects, innovations and technologies. They provide thorough coaching and actively encourage contact with their wide-ranging network of experts and investors as well as providing seed-phase investments. In science and technology transfer, they act as the link between researchers, universities’ scientific liaison offices, potential investors and the market.",,,,
TRB Chemedica International .,https://www.crunchbase.com/organization/trb-chemedica-international,Biotechnology,"Geneva, Geneve, Switzerland","TRB Chemedica International . market-leading pharma and biotechnology company,","692,325",,Active,1980-01-01,year,,,,,For Profit,https://www.trbchemedica.com/,,,,,
Diagnoplex,https://www.crunchbase.com/organization/diagnoplex,"Biotechnology, Medical Device","Lausanne, Vaud, Switzerland",Diagnoplex develops non-invasive colorectal cancer screening tests and diagnostics.,"697,048",Less than $1M,Active,2005-01-01,year,,,,,For Profit,http://www.diagnoplex.com,"Diagnoplex has been founded in 2005 supported by seed financing fron the Novartis Forschungsstiftung, Swiss Confederation CTI project, Canton de Vaud FIT and the Gebert RÃ¼f Stiftung. The company has performed a 140 patient prospective pilot study demonstrating technical and clinical feasibility of its colorectal cancer screening test COLOX as well as its high sensitivity and specificity.",,9850716,USD,9850716
Credentis,https://www.crunchbase.com/organization/credentis,"Biotechnology, Dental, Medical, Medical Device","Windisch, Aargau, Switzerland",Credentis develops and commercializes an enamel and dentin demineralization system to treat caries lesions and related illnesses.,"703,615",Less than $1M,Active,2010-01-01,year,2020-12-09,day,,,For Profit,http://www.credentis.com/,"Credentis is a Swiss company that develops and commercializes an enamel and dentin demineralization system for the treatment of caries lesions and related illnesses. It aims to provide dentists with a tool in tooth demineralization and help patients protect and regenerate their teeth. The company’s products include Curodont Repair, Curodont Protect, and Curodont D’Senz. Credentis was founded in 2010 and is based in Windisch, Aargau.",M&A,1590000,CHF,1675826
AtAll,https://www.crunchbase.com/organization/atall,"Artificial Intelligence (AI), Autonomous Vehicles, Biotechnology, Intelligent Systems, Machine Learning, Smart Cities, Space Travel","Zürich, Zurich, Switzerland",Launch in 2025,"711,626",,Active,2023-01-01,year,,,,,For Profit,,,,,,
PregLem,https://www.crunchbase.com/organization/preglem,"Biotechnology, Health Care, Medical","Geneva, Geneve, Switzerland",PregLem is a Swiss based specialty biopharmaceutical company dedicated to the development and commercialisation of innovative drugs for,"715,276",,Active,2006-01-01,year,2010-10-07,day,,,For Profit,http://www.preglem.com,PregLem is a Swiss based specialty biopharmaceutical company dedicated to the development and commercialisation of innovative drugs for women's reproductive medicine.,M&A,68000000,CHF,58248124
LYO-X,https://www.crunchbase.com/organization/lyo-x,"Biotechnology, Consulting, Life Science, Wellness","Basel, Basel-Stadt, Switzerland","LYO-X pre-clinical consulting, compound design, and PK/PD modeling for target assessment services.","715,357",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,https://lyo-x.com,"LYO-X is a modeling, simulation, and consultancy firm with a focus on quantitative systems pharmacology and PK/PD. For target assessment, format selection, compound design, candidate selection, design and analysis of preclinical PK/PD and GLP toxicology studies, first in human dose selection, pediatric dose selection, and dose/regimen finding studies, among other things, they offer consulting and implementation of PK/PD modeling.",,,,
Laves Arzneimittel GmbH,https://www.crunchbase.com/organization/laves-arzneimittel-gmbh,"Alternative Medicine, Biotechnology, Medical","Schötz, Aargau, Switzerland",Laves-Arzneimittel GmbH has been producing biological medicines for over 100 years & specialist in their field of naturopathy.,"722,995",,Active,1998-01-01,day,,,,,For Profit,https://www.laves-pharma.de/,,,,,
Covalys Biosciences,https://www.crunchbase.com/organization/covalys-biosciences,Biotechnology,"Wilderswil, Bern, Switzerland",Covalys Biosciences is engaged in the development and production of tools for protein research.,"725,473",,Active,2002-01-01,year,,,,,For Profit,,"Covalys Biosciences AG engages in the development and production of tools for protein research. It also provides protein labeling products. The company was founded in 2002 and is based in Witterswil, Switzerland.",Late Stage Venture,4849986,USD,4849986
CovalX,https://www.crunchbase.com/organization/covalx,"Biotechnology, Hardware, Health Care, Marketing, Pharmaceutical","Zürich, Zurich, Switzerland",CovalX develops and manufactures scientific instrumentation for academic research and industrial use. ,"728,610",$10M to $50M,Active,2006-01-01,year,,,,,For Profit,https://covalx.com,"CovalX AG was founded in 2006. The company's vision is to become a leading provider of technology and services in the field of protein interaction analysis based on mass spectrometry. With support offices in Switzerland, France and USA, CovalX is a global company offering leading product and services for major pharmaceutical companies as well as academic laboratories. CovalX High-Mass systems and services are sold worldwide through direct offices (Europe, USA) or distributors (China, Japan, Korea). CovalX is a fast growing company, developing innovative analysis solutions for the characterization of therapeutic proteins and protein interactions for the life science industry.",,,,
Gero Life Science,https://www.crunchbase.com/organization/gero-life-science,"Biopharma, Biotechnology, Medical, Non Profit","Basel, Basel-Stadt, Switzerland",Gero Life Science is a non-profit organization that provides drug development and biomedical research services.,"728,751",,Active,2022-01-01,year,,,,,For Profit,https://gerolifescience.com/,,,,,
ChromaCon,https://www.crunchbase.com/organization/chromacon,"Biotechnology, Life Science, Manufacturing, Software","Zürich, Zurich, Switzerland",ChromaCon is a private life science tool company that manufactures cyclic and continuous downstream operations.,"730,200",Less than $1M,Active,2006-01-01,year,2019-04-09,day,,,For Profit,http://www.chromacon.ch,"ChromaCon is a private life science tool company that implements novel cyclic and continuous chromatography process principles, corresponding operating software, and control on chromatography hardware systems. The resulting systems provide significant CAPEX and OPEX cost savings, allow faster processing, and enable scalable chromatographic solutions for large scale purification applications. ChromaCon offers two equipment lines which include Contichrom CUBE and Contichrom CUBE Combined: modular twin–column lab-scale equipment for biopharmaceutical protein process development applications, operated at medium pressure; and Contichrom Lab-10 and Prep-100 systems: twin–column lab-prep scale equipment for small and large molecules, operated at high pressure. Contichrom Lab-10 and Prep-100 is marketed through a partner company called Knauer. Both the equipment lines of the company are operated by the ChromIQ software, which offers multiple process choices for single and twin-column operations using all chromatogr.",M&A,,,
APR Applied Pharma Research,https://www.crunchbase.com/organization/apr-applied-pharma-research,"Biotechnology, Pharmaceutical","Balerna, Ticino, Switzerland",Is a private international corporation in Switzerland and focused on the development and licenses of innovative healthcare products.,"730,726",$1M to $10M,Active,1990-01-01,year,2021-06-29,day,,,For Profit,http://www.apr.ch/applied-pharma-research/,APR is a pharma company developing and out-licensing new drugs and new drug formulations for a variety of applications based on the company’s science driven formulation technology and expertise.,M&A,,USD,
Elrix Biolabs,https://www.crunchbase.com/organization/elrix-biolabs,"Biotechnology, Life Science","Herisau, Ausser-Rhoden, Switzerland",Elrix Biolabs is a cutting-edge longevity startup focused on extending the human lifespan through innovative biotechnological solutions.,"735,080",,Active,1988-01-13,day,,,,,For Profit,,Elrix Biolabs AG is a cutting-edge longevity startup focused on extending human lifespan through innovative biotechnological solutions.,,,,
EspeRare,https://www.crunchbase.com/organization/esperare,"Biotechnology, Life Science, Non Profit, Pharmaceutical","Plan-les-ouates, Geneve, Switzerland",Advancing treatments for rare diseases Together,"739,396",Less than $1M,Active,2013-01-01,year,,,,,For Profit,http://esperare.org,"As a private non-for-profit organisation, they strive to uncover the potential of existing molecules to address severe therapeutic unmet needs in rare diseases, thus giving better chances to existing drug to reach these underserved patients.",Seed,,USD,
NEURIX,https://www.crunchbase.com/organization/neurix,"Biotechnology, Chemical, Pharmaceutical, Therapeutics","Plan-les-ouates, Geneve, Switzerland",NEURIX accelerate your drug development and neurotoxicity testing.,"742,157",$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.neurix.ch,"NEURIX provides you with customized services including MiniBrains, their innovative in vitro neural tissues in 3D. By generating neural tissues and disease models from human or murine pluripotent stem cells, NEURIX offers alternatives to your R&D in the central nervous system. ",,10000,CHF,10655
Swissfillon,https://www.crunchbase.com/organization/swissfillon,"Biotechnology, Health Care, Manufacturing, Medical, Pharmaceutical","Visp, Valais, Switzerland","Swissfillon develops, manufactures, and tests pharmaceutical medicines.","743,648",$1M to $10M,Active,2013-01-01,year,2021-10-24,day,,,For Profit,https://swissfillon.com,"Swissfillon provides pharmaceutical product manufacturing solutions to meet market and patient needs. They develop, manufacture, and test medicines. They support clients in developing treatment options for patients. Their processes include formulation development, manufacturing process design, primary packaging, and device selection. They manufacture sterile drug products, enabling patient application. They design pharmaceutical products.",M&A,,,
