Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Spoke Sciences,https://www.crunchbase.com/organization/spoke-sciences,"Biotechnology, Cannabis, Food and Beverage, Pharmaceutical","Seattle, Washington, United States",Spoke Sciences is a technology development company that modernizes the formulation and delivery of plant-derived functional ingredients.,"131,737",,Active,2021-01-01,year,,,,,For Profit,http://www.spokesciences.com/,"Spoke Sciences is a technology development company that modernizes the formulation and delivery of plant-derived functional ingredients. It offers advanced functional ingredients, formulated to solve solubility, stability, and taste problems to help clients solve industry pain points that stem from plant-based compounds.",Seed,720046,USD,720046
Replace Therapeutics,https://www.crunchbase.com/organization/replace-therapeutics,"Biotechnology, Life Science, Therapeutics","Berkeley, California, United States",Replace Therapeutics is a biotechnology firm that develops a PGI approach for inserting and deleting short DNA sequences.,"132,967",,Active,2022-01-01,year,2024-01-02,day,,,For Profit,,Replace Therapeutics is a biotechnology firm that develops a PGI approach for inserting and deleting short DNA sequences to cure life-threatening genetic diseases.,M&A,,,
Selective Lab Inc.,https://www.crunchbase.com/organization/selective-lab-inc,"Biotechnology, Cannabis, Health Care, Internet of Things","San Diego, California, United States","Selective Lab Inc. utilizes cutting edge technologies to manufacture sensors for easy, low-cost and accessible THC detection.","133,224",,Active,2021-03-29,day,,,,,For Profit,https://selectivelab.com,"Selective Lab is a frontier in building sensors that can measure THC (Tetrahydrocannabinol) in body fluids, crops, herbal products, medicines, soil and many other mediums. Our motivation is making cannabis and hemp THC tests accessible, affordable and real-time, by using cost effective technology combined with Internet of things and cloud. Our primary focus is on making THC measurements in cannabis and hemp easy and affordable.",Seed,250000,USD,250000
Solaris Vaccines,https://www.crunchbase.com/organization/solaris-vaccines,"Biotechnology, Health Care, Life Science, Therapeutics","Fort Collins, Colorado, United States",Solaris Vaccines is a biotechnology company that develops therapeutic vaccines for infectious diseases.,"134,637",,Active,2021-01-01,year,,,,,For Profit,https://solarisvax.com,"Solaris Vaccines is a biotechnology company that develops therapeutic vaccines for infectious diseases. The Solaris SolaVAX method uses riboflavin (vitamin B2) and UV light to rapidly and effectively inactivate pathogens, resulting in a new approach for creating vaccines against pathogens such as viruses, bacteria, and parasites.",Seed,610000,USD,610000
Aurita Bioscience,https://www.crunchbase.com/organization/aurita-bioscience,"Biotechnology, Health Care, Life Science","Gainesville, Florida, United States",Aurita Bioscience is a biotechnology company.,"135,029",,Active,2021-01-01,year,,,,,For Profit,https://auritabio.com,"Aurita Bioscience is a synthetic biology startup that creates a platform for 3D bioscience intended to connect lab and clinical settings. Their platform provides enterprises with a strong, open 3D culture ecosystem by providing 3D culture materials, 3D cell culture tools, bioprinting solutions, precision treatment and diagnostics, therapeutic macromolecules, and live cell imaging. Instead of emphasizing the monolayer and focusing on the microenvironment and its various interactions, they develop.",,1000000,USD,1000000
XLock BioSciences,https://www.crunchbase.com/organization/xlock-biosciences,Biotechnology,"Milwaukee, Wisconsin, United States",XLock BioSciences develops novel engineered chemokine proteins.,"135,817",,Active,2022-01-01,year,,,,,For Profit,https://www.xlockbio.com,XLock BioSciences develops novel engineered chemokine proteins that have therapeutic utility through well-understood biological mechanisms.,,100000,USD,100000
Zymosense,https://www.crunchbase.com/organization/zymosense,Biotechnology,"Ames, Iowa, United States",Zymosense develops novel probes for onsite and throughput enzyme measurement.,"137,085",,Active,2021-01-01,year,,,,,For Profit,https://www.zymosense.com,"Zymosense provides automated aqueous two-phase extraction for low-cost and scalable sorting of chiral-pure single-walled carbon nanotubes and a proof-of-concept demonstration for automating the NIST-developed ATP system for separating chiral-pure single-walled carbon nanotubes, enabling different industries to get access to rapid evaluation, discovery, and design of new enzymes.",,256000,USD,256000
NEXT-ChemX Corporation,https://www.crunchbase.com/organization/next-chemx-corporation,"Biotechnology, Chemical, Chemical Engineering","Austin, Texas, United States",Next-ChemX has developed a novel membrane-based ion extraction technology that mimics biophysical processes in nature.,"140,176",,Active,2021-01-01,year,,,,,For Profit,https://www.next-chemx.com/,Next-ChemX has developed a novel membrane-based ion extraction technology that mimics biophysical processes in nature. Their founding team is experienced in developing advanced materials and setting up commercial production with marketing worldwide.,,500000,USD,500000
Great Lakes Biologics,https://www.crunchbase.com/organization/great-lakes-biologics,"Biotechnology, Pharmaceutical, Product Research","Plymouth, Minnesota, United States",Great Lakes Biologics specializes in the development of biologic product candidates used in biopharmaceutical research and development.,"140,547",,Active,2021-01-01,year,,,,,For Profit,https://www.greatlakesbiologics.com,Great Lakes Biologics is a Contract Research Development Organization (CRDO) that specializes in the development of biologic product candidates used in biopharmaceutical research and development. The company's mission is to develop a platform capable of rapid process development for vaccines and other biologics in a cost-effective manner.,Seed,250000,USD,250000
EcoGenome,https://www.crunchbase.com/organization/ecogenome,"Biotechnology, Health Care, Life Science, Medical","Doylestown, Pennsylvania, United States",EcoGenome is a life science company focusing on the development of tests that enhance personalized treatment strategies for cancer patients.,"141,167",,Active,2021-01-01,year,,,,,For Profit,https://ecogenomellc.com/,EcoGenome is a life science company focusing on the development of prognostic and predictive tests that enhance personalized treatment strategies for cancer patients.,,2025000,USD,2025000
Sail Biomedicines,https://www.crunchbase.com/organization/sail-biomedicines,"Biopharma, Biotechnology, Health Care, Medical","Somerville, Massachusetts, United States",Sail Biomedicines is a flagship pioneering company that is developing tomorrow's medicines today using life's language.,"143,787",,Active,2023-10-01,month,,,,,For Profit,https://www.sail.bio,Sail Biomedicines is a flagship pioneering company that is developing tomorrow's medicines today using life's language. Sail's platform combines first-in-class translatable circular RNA technology (Endless RNATM or eRNA) with unique programmable nanoparticles based on natural components to thoroughly program medications for the first time.,,,USD,
MicroPure Genomics,https://www.crunchbase.com/organization/micropure-genomics,"Biotechnology, Genetics, Life Science","Aurora, Colorado, United States",The future of sample preparation for genomics,"145,786",,Active,2021-03-27,day,,,,,For Profit,https://micropuregenomics.com/,"MicroPure develops instruments that prepare genomic samples at a fraction of the time and cost, providing researchers with tools to pursue unparalleled insights into the complexities of our genome.",,275000,USD,275000
Sci-Lume Labs,https://www.crunchbase.com/organization/sci-lume-labs,"Biotechnology, Manufacturing","Oklahoma City, Oklahoma, United States",Sci-Lume Labs creates new biobased and biodegradable fibres to replace traditional petrochemical fibres such as nylon and polyester.,"146,111",,Active,2021-01-01,year,,,,,For Profit,https://www.sci-lumelabs.com,"Sci-Lume Labs creates new biobased and biodegradable fibres to replace traditional petrochemical fibres such as nylon and polyester. This high-performance, drop-in ready fibre will be used by textile and apparel manufacturers to address the environmental concerns associated with synthetic fibres while maintaining the performance and versatility of conventional synthetics.",Seed,100000,USD,100000
NKA Bio,https://www.crunchbase.com/organization/nka-bio,"Biotechnology, Life Science, Medical, Medical Device","Baltimore, Maryland, United States",NKA Bio is a medical device company that improves trauma care by solving shock.,"146,815",,Active,2023-01-01,year,,,,,For Profit,https://www.nkabio.com/,"NKA Bio is a medical device company that improves trauma care by solving shock. The company is focused on its primary product, the NKA01 for trauma resuscitation. The early-stage pipeline in development includes programs for septic shock, acute lung injury, and heart attack resuscitation.",Seed,30000,USD,30000
Arcadia Science,https://www.crunchbase.com/organization/arcadia-science,Biotechnology,"Berkeley, California, United States",Arcadia Science is a Research and development company leveraging the biology of emerging research organisms.,"147,221",,Active,2021-01-01,year,,,,,For Profit,https://www.arcadia.science/,Arcadia Science is a Research and development company leveraging the biology of emerging research organisms.,,,,
Verb Biotics,https://www.crunchbase.com/organization/verb-biotics,"Biotechnology, Health Care, Nutrition","Boston, Massachusetts, United States","Verb Biotics focuses on microbiome innovation designing new strains of probiotic bacteria for use in nutrition, health and wellness.","147,234",,Active,2021-01-01,year,,,,,For Profit,https://verbbiotics.com/,,,,,
Caidya,https://www.crunchbase.com/organization/caidya,"Biotechnology, Clinical Trials, Medical, mHealth, Therapeutics","Morrisville, North Carolina, United States",Caidya is a clinical research organization that provides personalized solutions for various therapeutic areas.,"151,349",,Active,2021-01-01,year,,,,,For Profit,https://www.caidya.com,"Caidya is a clinical research organization that provides personalized solutions for various therapeutic areas. It operates and develops a proprietary technology platform that integrates data from different systems to create a near real-time view of clinical trials. Caidya was founded in 2021 and is based in North Carolina, USA.",Late Stage Venture,,USD,
Lusaris Therapeutics,https://www.crunchbase.com/organization/lusaris-therapeutics,"Biotechnology, Therapeutics","Boston, Massachusetts, United States",Lusaris Therapeutics develops small-molecule neuroplastogen therapeutics for neuropsychiatric and neurological disorders.,"151,952",,Active,2021-11-01,month,,,,,For Profit,https://lusaristx.com,"Lusaris is a drug development company that offers neuropsychiatric and neurological therapeutics. The company has a team of experienced drug developers and company builders with extensive neuroscience experience. Lusaris was founded in 2021 and is headquartered in Boston, Massachusetts.",Early Stage Venture,60000000,USD,60000000
Lyterian Therapeutics,https://www.crunchbase.com/organization/lyterian-therapeutics,"Biotechnology, Life Science, Medical","San Francisco, California, United States",Lyterian Therapeutics focused on developing new drugs for diseases by using natural mechanisms of protein regulation.,"155,529",,Active,2022-01-01,year,,,,,For Profit,https://lyterian.com/,"Lyterian Therapeutics focused on developing new drugs for diseases by using natural mechanisms of protein regulation. Lyterian Therapeutics develops medicines for patients in need by co-opting physiologically relevant protein homeostatic mechanisms to regulate genetically validated targets. It was founded in 2022 and was headquartered in San Francisco Bay Area, California.",,,,
Synthetica Bio,https://www.crunchbase.com/organization/synthetica-bio,"Artificial Intelligence (AI), Biopharma, Biotechnology, Clinical Trials, Generative AI","Laguna Beach, California, United States",Synthetica Bio develops an enterprise-scale generative AI for biopharma.,"160,360",,Active,2023-01-01,year,,,,,For Profit,https://www.syntheticabio.ai/,"Synthetica Bio develops an enterprise-scale generative AI for biopharma. It empowers discovery, clinical, and commercial teams with actionable knowledge in real-time. Its platform fine-tunes LLMs for real-time data with the verified and secure customer data store.",Seed,,USD,
Integrated Biosciences,https://www.crunchbase.com/organization/integrated-biosciences,"Biopharma, Biotechnology, Life Science, Machine Learning, Therapeutics","San Carlos, California, United States",Integrated Biosciences combines synthetic biology and machine learning to target cellular stress responses for next-generation therapeutics.,"160,534",,Active,2022-09-01,month,,,,,For Profit,https://www.integratedbiosciences.com,Integrated Biosciences combines synthetic biology and machine learning to target age-related cellular stress responses for next-generation therapeutics.,Seed,,USD,
Sonata Therapeutics,https://www.crunchbase.com/organization/sona-therapeutics,"Biotechnology, Health Care, Medical, Pharmaceutical","Watertown, Massachusetts, United States",Sonata Therapeutics researches cellular microenvironment and its importance to human biology and disease.,"161,115",,Active,2022-01-01,year,,,,,For Profit,https://sonatatx.com/,"Sonata Therapeutics is revolutionizing the world’s understanding of the cellular microenvironment and its importance to human biology and disease. Our product-platform creates drugs based on a systematic, comprehensive characterization of the microenvironment in diseases with high unmet medical need. Through our pioneering science, we identify new targets for therapeutics that induce the release of a programmed diversity of signals with the potential for significant patient impact.",,,,
ElectroKare,https://www.crunchbase.com/organization/electrokare,Biotechnology,"Vernon Hills, Illinois, United States","Fitness Software, Biotechnology Research,","162,922",,Active,2023-10-17,day,,,,,For Profit,https://electrokare.com/,"ElectroKare aims to revolutionize the way we approach electrolyte monitoring. We are piloting the first readily-accessible, non-invasive electrolyte tracker, hooked up to your smartwatch's ECG. ElectroKare is helping you understand the language of your body, providing you with valuable insights about your health and well-being. Our approach is individualized, modern, and non-invasive.",,,,
Steam Instruments,https://www.crunchbase.com/organization/steam-instruments,Biotechnology,"Madison, Wisconsin, United States",Steam Instruments is an early-stage startup company developing and commercializing technologies.,"163,567",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://steaminstruments.com/,"Steam Instruments is an early-stage startup company developing and commercializing technologies to improve the mass range, quantum efficiency, and spatial resolution of mass spectrometry.",,175000,USD,175000
Cyberknight,https://www.crunchbase.com/organization/cyberknight-inc,"Artificial Intelligence (AI), Biotechnology, Cyber Security, Information Technology, Machine Learning, Nanotechnology, Quantum Computing, Robotics, Software","Boston, Massachusetts, United States","A company at the forefront of innovation in AI, Biotechnology, Cybersecurity, IT, Nanotechnology, Quantum Computing and Robotics.","164,060",,Active,2023-09-08,day,,,,,For Profit,https://cyberknight.uk/,"Cyberknight, a pioneering company at the forefront of innovation in Artificial Intelligence, Biotechnology, Cybersecurity, Information Technology, Nanotechnology, Quantum Computing and Robotics. In an era defined by rapid technological advancement, Cyberknight stands as a beacon of progress, dedicated to shaping the future of these transformative fields.",Seed,,USD,
Aptabridge,https://www.crunchbase.com/organization/aptabridge,"Biotechnology, Health Care","Baltimore, Maryland, United States",Aptabridge is a next-generation drug design platform to leverage DNA nanoparticles for immunotherapy.,"165,378",,Active,2021-01-01,year,,,,,For Profit,https://aptabridge.com/,Aptabridge is a next-generation drug design platform to leverage DNA nanoparticles for immunotherapy.,,3000,USD,3000
Spear Bio,https://www.crunchbase.com/organization/spear-bio,"Biotechnology, Health Care, Health Diagnostics","Weston, Massachusetts, United States",Spear Bio is a biotech company that focuses on the detection of ultrasensitive protein.,"169,714",,Active,2021-01-01,year,,,,,For Profit,https://spear.bio/,"Spear Bio is a biotech company that focuses on the detection of ultrasensitive protein. The company was founded in 2021 and is based in Weston, Massachusetts, United States.",Seed,,USD,
Velia,https://www.crunchbase.com/organization/velia,"Biotechnology, Health Care, Life Science","San Diego, California, United States",Velia is a biotech company that discovers and develops the therapeutic potential of human proteins.,"172,534",,Active,2021-01-01,year,,,,,For Profit,https://www.veliatx.com,,,,,
Cytovia Therapeutics,https://www.crunchbase.com/organization/cytovia-therapeutics,"Alternative Medicine, Biotechnology, Health Care, Medical","Aventura, Florida, United States",Cytovia Therapeutics develops transformational cancer immunotherapies and addresses several unmet medical needs for cancer prevention.,"173,417",,Active,2022-01-01,year,,,,,For Profit,https://www.cytoviatx.com,"Cytovia Therapeutics develops transformational cancer immunotherapies and addresses several unmet medical needs for cancer prevention. The company was founded in 2022 by Daniel Teper and is headquartered in Aventura, Florida.",,,,
Oncurie,https://www.crunchbase.com/organization/oncurie,"Biotechnology, Chemical Engineering, Health Care, Therapeutics","Raleigh, North Carolina, United States",Oncurie focuses on creating the technology to deliver radionuclides selectively to metastatic tissue to treat metastatic cancer.,"173,503",,Active,2021-01-01,year,,,,,For Profit,https://oncurie.com,"Oncurie develops targeted radionuclide therapy to create a cure for metastatic cancer through the use of novel molecular radionuclide technology, enabling healthcare providers to cure their patients. They are creating the technology to deliver radionuclides selectively to metastatic tissues.",,330730,USD,330730
Auraleaf Innovations Inc.,https://www.crunchbase.com/organization/auraleaf-innovations-inc,"Biopharma, Biotechnology, Cannabis, Consumer Goods, Dental, Health Care, Personal Health","Cambridge, Massachusetts, United States",Auraleaf Innovations is a US-based company focused on developing oral care solutions using plant-derived active ingredients.,"174,318",,Active,2021-04-01,month,,,,,For Profit,https://getmouthe.com,,,20000,USD,20000
"Marble Therapeutics, Inc.",https://www.crunchbase.com/organization/marble-therapeutics-inc,"Biotechnology, Genetics, Medical, Therapeutics","Boston, Massachusetts, United States",Gene therapy,"176,780",,Active,2021-01-01,year,,,,,For Profit,,,Seed,,USD,
Proteovant Therapeutics,https://www.crunchbase.com/organization/proteovant-therapeutics,"Biotechnology, Genetics, Life Science, Medical, Pharmaceutical","New York, New York, United States",Proteovant Therapeutics is a biotechnology company that utilizes protein degradation research in the development of medicines for diseases.,"177,656",,Active,2021-01-01,year,2023-06-30,day,,,For Profit,https://proteovant.com/,,M&A,,USD,
MNT SmartSolutions,https://www.crunchbase.com/organization/mnt-smartsolutions,"Biotechnology, Dental","Albuquerque, New Mexico, United States","MNT SmartSolutions is a biotech company that develops modern ""smart"" materials.","179,361",,Active,2021-01-01,year,,,,,For Profit,https://mntsmartsolutions.com/,"MNT SmartSolutions is a biotech company that develops modern ""smart"" materials with unique electronic and magnetic properties to advance science and medicine.",,25000,USD,25000
StemPoint Capital,https://www.crunchbase.com/organization/stempoint-capital,Biotechnology,"New York, New York, United States",StemPoint looks to exploit the growing characteristics of the biotechnology sector and the protective attributes of the pharmaceutical.,"180,365",,Active,2023-01-03,day,,,,,For Profit,http://www.stempointcapital.com/,StemPoint looks to exploit the growing characteristics of the biotechnology sector and the protective attributes of the pharmaceutical industry.,,,USD,
Arc Institute,https://www.crunchbase.com/organization/arc-institute,"Biotechnology, Non Profit, Training","Palo Alto, California, United States",Arc Institute is a biomedical science and research technology company.,"180,421",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://arcinstitute.org,,,,,
Mira Pharmaceuticals,https://www.crunchbase.com/organization/mira-pharmaceuticals,"Biotechnology, Medical, Pharmaceutical","Baltimore, Maryland, United States",Mira Pharmaceuticals manufactures marijuana drugs to treat anxiety and chronic pain.,"183,044",,Active,2022-01-01,year,2023-08-03,day,,,For Profit,https://mirapharmaceuticals.com,,IPO,,,
Veranova,https://www.crunchbase.com/organization/veronava,"Biotechnology, Life Science, Manufacturing, Pharmaceutical, Wellness","Wayne, Pennsylvania, United States",Veranova develops and manufactures pharmaceutical ingredients.,"184,144",,Active,2022-01-01,year,2022-06-01,day,,,For Profit,https://veranova.com,Veranova is a representative in the research and production of sophisticated and complex active pharmaceutical ingredients and APIs for the pharmaceutical and biotech industries. They test their scientific expertise and diversified talent as they investigate and create fresh approaches to resolving business issues while enhancing value for its stakeholders and consumers.,M&A,,,
Ayana Bio,https://www.crunchbase.com/organization/ayana-bio,"Biotechnology, Medical, Nutrition, Search Engine, Sustainability","Boston, Massachusetts, United States",Ayana Bio is a biotechnology company that produces plant and fungal bioactive ingredients for health and wellness.,"184,733",,Active,2021-01-01,year,,,,,For Profit,https://www.ayanabio.com/,,,,,
Ainnocence,https://www.crunchbase.com/organization/ainnocence,"Artificial Intelligence (AI), Biotechnology, Pharmaceutical","San Francisco, California, United States",Ainnocence is a biotech firm engaged in developing an intelligence platform for enhancing drug discovery and development processes.,"187,388",,Active,2021-01-01,year,,,,,For Profit,https://www.ainnocence.com/,Ainnocence is a next-generation biotech aiming to create a self-evolving modularized intelligent platform that integrates various advanced computational and wet lab technologies to revolutionize the drug discovery and development process.,Seed,,USD,
Alvea,https://www.crunchbase.com/organization/alvea,"Biotechnology, Pharmaceutical","Cambridge, Massachusetts, United States",Alvea is a biotechnology company deploying medical countermeasures that fight infectious diseases.,"187,395",,Active,2022-01-01,month,,,,,For Profit,https://www.alvea.bio,Alvea provides shelf-stable medicines and prophylactics. The company is building futuristic vaccine and drug delivery technology that people can get access to quickly and use in the comfort of their own homes. They also develop new vaccines against SARS-CoV-2 and its variants.,,,USD,
Examol,https://www.crunchbase.com/organization/examol,"Artificial Intelligence (AI), B2B, Bioinformatics, Biotechnology, Cloud Infrastructure, Pharmaceutical, SaaS, Simulation, Software","Pittsburgh, Pennsylvania, United States",SaaS & Marketplace for Physics- & AI-based Computational Drug Discovery,"189,028",,Active,2023-08-01,month,,,,,For Profit,https://examol.io,"Examol is revolutionizing the drug discovery landscape by pioneering a cloud-native and on-prem capable platform for computational drug design. Leveraging AI and machine learning, we offer a unique marketplace of scientific applications, minimizing limitations of legacy software and enabling more efficient research methodologies. With our advanced, scalable molecular database, we ensure data is never a bottleneck, streamlining data processing and application interoperability.",,,,
Prescient Design,https://www.crunchbase.com/organization/prescient-design,"Artificial Intelligence (AI), Biopharma, Biotechnology, Life Science","South San Francisco, California, United States",Prescient Design is a biotechnology company that specializes in artificial intelligence-based macromolecular design.,"189,521",,Active,2021-01-01,month,,,,,For Profit,https://www.prescient.design/,,,,,
CellsBin,https://www.crunchbase.com/organization/cellsbin,"3D Technology, Biotechnology, Health Diagnostics, Life Science","New Haven, Connecticut, United States","CellsBin is a VC-backed startup that offers drug discovery, immunotherapy, and toxicity testing.","190,284",,Active,2023-10-09,day,,,,,For Profit,https://cellsbin.com,"CellsBin is a VC-backed startup that offers drug discovery, immunotherapy, and toxicity testing. It provides a 3D Cell Cartography that maps cell surface structures at scale. Its laboratory is located in New Haven, CT. It serves as the center for their pioneering research and development endeavors.",Seed,,USD,
Verdant Specialty Solutions,https://www.crunchbase.com/organization/solvay-amphoteric-surfactant-manufacturing-business,"Biotechnology, Chemical, Industrial, Manufacturing","University Park, Illinois, United States",Verdant Specialty Solutions is a specialty chemical company.,"191,964",,Active,2021-01-01,year,2023-12-18,day,,,For Profit,https://www.verdantspecialty.com/,"Verdant is a global specialty chemical company that supports human well-being through the power of science and nature. With a growing portfolio of sustainable solutions, the company is a leading provider of amphoteric surfactants for the personal care, home and hygiene, and industrial markets. Verdant’s international team of dedicated professionals are committed to quality, safety, and reliability.",M&A,,,
Landmark Bio,https://www.crunchbase.com/organization/landmark-bio,Biotechnology,"Boston, Massachusetts, United States",Landmark Bio is a biotechnology industry.,"192,632",,Active,2021-01-01,year,,,,,For Profit,https://www.landmarkbio.com/,,,,,
Nucurate,https://www.crunchbase.com/organization/nucurate,"Artificial Intelligence (AI), Big Data, Biotechnology, Consulting, Dietary Supplements, E-Commerce, Machine Learning, Nutrition, Retail, Wellness","New York, New York, United States",Curated nutritional subscription boxes—without limits.,"193,538",,Active,2023-03-01,month,,,,,For Profit,https://nucurate.com,Nucurate is a biotechnology company that provides curated nutritional subscription boxes. Our website utilizes our proprietary AI and ML technologies which improve both the curation process and our algorithm during the lifetime of every subscriber.,,,,
Covant Therapeutics,https://www.crunchbase.com/organization/covant-therapeutics,"Biotechnology, Health Care, Therapeutics","Boston, Massachusetts, United States","Covalent drug discovery company with expertise in chemistry, quantitative proteomics, translational sciences, and deep learning.","194,436",,Active,2022-01-01,year,,,,,For Profit,https://www.covanttx.com/,"Operator of a covalent drug discovery company intended to create novel therapeutics by using covalency to imprint and regulate proteins. The company applies cutting-edge capabilities and expertise in chemistry, quantitative proteomics, translational sciences, and deep learning, enabling clients to translate discoveries into drugs.",,,,
BioLM,https://www.crunchbase.com/organization/biolm-ai,"Artificial Intelligence (AI), Bioinformatics, Biotechnology","Oakland, California, United States",BioLM is a bioinformatics company that develops life science and software solutions.,"196,355",,Active,2022-01-01,year,,,,,For Profit,https://biolm.ai/ui/home/,"BioLM is a bioinformatician, data scientist, laboratory scientist, researcher, and software developer. They offer biological algorithms, AIPs, and modeling. On amino acids and DNA, their platform enables the training and serving of SOTA models for secure tokenization, regression, classification, de novo generation, folding, and other applications.",Seed,,USD,
Bioluminescence Ventures,https://www.crunchbase.com/organization/bioluminescence-ventures,"Biotechnology, Hardware, Venture Capital","San Francisco, California, United States",Bioluminescence Ventures is a leading biotechnology venture capital firm that invests in the future of medicine.,"196,989",,Active,2022-01-01,year,,,,,For Profit,https://bioluminescence.com,"Bioluminescence is a leading US biotechnology venture capital firm investing in the future of medicine. We are inspired by the accelerating pace of biomedical innovation and its recent impact on humanity. We are mission-driven – investing our time, energy, and capital into translating transformative science into next-generation medicines that will impact patients. We believe that, as long as we continue to succeed in this endeavor, then strong financial returns will follow. The firm focuses investments on four areas: Breakthrough Biology, Drug Discovery Platforms, Genetic Medicines Platforms, and Computational Biology Platforms.",,,,
Stem Cell Implants,https://www.crunchbase.com/organization/stem-cell-implants,"Biotechnology, Hospital, Medical","San Diego, California, United States",Stem Cell Implants is a biotech business that uses stem cell technology to transform dental and craniofacial prosthetic implants.,"198,387",,Active,2023-01-01,year,,,,,For Profit,https://stemcell-implants.com,Stem Cell Implants is a biotech business that uses stem cell technology to transform dental and craniofacial prosthetic implants. Stem Cell Implants envisions a new regenerative medicine frontier in dentistry.,Seed,,USD,
Alphunt,https://www.crunchbase.com/organization/apliko-io,"Artificial Intelligence (AI), Biotechnology, Blockchain, Generative AI, Machine Learning","San Francisco, California, United States","Building the golden era for designing new materials, chemicals, catalysts, and drugs through generative AI.","198,918",,Active,2022-04-01,month,,,,,For Profit,http://alphunt.com,,Seed,,USD,
Olio Labs,https://www.crunchbase.com/organization/olio-labs,"Artificial Intelligence (AI), Biopharma, Biotechnology, Machine Learning","California City, California, United States",Olio labs uses AI and ML to develop combination therapeutics.,"201,035",,Active,2023-01-01,year,,,,,For Profit,https://oliolabs.co/,,Seed,,USD,
Cellinfinity Bio,https://www.crunchbase.com/organization/cellinfinity-bio,"Biotechnology, Health Care, Life Science, Medical","Milford, Connecticut, United States",Cellinfinity Bio engages in the development of proprietary technologies that opens near-infinite possibilities of cell therapy.,"202,158",,Active,2021-01-01,year,,,,,For Profit,https://www.cellinfinitybio.com,Cellinfinity Bio engages in the development of proprietary technologies that opens near-infinite possibilities of cell therapy. It uses directed evolution experiments to identify genetic modifications and CAR constructs that substantially improve engineered immune cell function against cancer.,Seed,,USD,
Regennova,https://www.crunchbase.com/organization/regennova,"Biopharma, Biotechnology, Medical","Durham, North Carolina, United States",Regennova is a biotech startup.,"203,294",,Active,2022-08-01,month,,,,,For Profit,http://www.regennova.com,"Regennova is a biotech business focused on the development of innovative medicines for inflammatory illnesses and neurological disorders such as Cerebral Stroke, Traumatic Brain Injury, and Alzheimer's disease.",,5000,USD,5000
Liquid Trees,https://www.crunchbase.com/organization/liquid-trees,"Biotechnology, Industrial, Water","San Francisco, California, United States",Liquid Trees provides a bio carbon sequestration microalgae technology that removes heavy metals and other pollutants from river water.,"205,377",,Active,2022-01-01,year,,,,,For Profit,https://liquidtrees.org/,,Seed,,USD,
Alumis,https://www.crunchbase.com/organization/alumis,"Biotechnology, Health Care, Medical, Precision Medicine","South San Francisco, California, United States",Alumis is a precision medicines company.,"205,543",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.alumis.com,Alumis provides precision medicines. They transform the lives of patients with autoimmune diseases. They bring a proven track record in precision drug development of groundbreaking therapies. They rewrite the autoimmune treatment playbook with a unique precision analytics platform to advancing their understanding of immunologic diseases. They build a pipeline of therapeutics based on genetically validated targets for application in the treatment of multiple autoimmune disease indications.,,,,
Ferris Genomics,https://www.crunchbase.com/organization/ferris-genomics,Biotechnology,"Saint Louis, Missouri, United States","Ferris Genomics is a biotechnology research company that supports Ag companies with quality data, reagents, and people.","205,550",,Active,2023-01-01,year,,,,,For Profit,https://www.ferrisgenomics.com,"Ferris Genomics is a biotechnology research company that supports Ag companies with quality data, reagents, and people.  It was founded in 2023 and is located in Saint Louis, Missouri.",,,,
Telavant,https://www.crunchbase.com/organization/telavant,"Biotechnology, Health Care, Pharmaceutical","Nyack, New York, United States",Telavant is developing novel medicines to assist patients suffering from inflammatory and fibrotic disorders.,"206,827",,Active,2022-01-01,year,2023-10-23,day,,,For Profit,https://www.telavanttx.com/,Telavant is developing novel medicines to assist patients suffering from inflammatory and fibrotic disorders.,M&A,,,
Quorum Bio,https://www.crunchbase.com/organization/quorum-bio,"Biotechnology, Farming","New York, New York, United States",Quorum Bio is a biotechnology research company that engineers the crop microbiome for climate-smart farming.,"208,446",,Active,2022-01-01,year,,,,,For Profit,https://www.quorum-bio.com,"Quorum Bio is a biotechnology research company that engineers the crop microbiome for climate-smart farming. The company leverage the deep expertise in microbial synthetic biology to pioneer a radically different approach to biologics that we call ""precision biologics."" Our microbes are designed to produce consistent and dramatic gains for farmers and relieve their dependence on unsustainable farm inputs.  It was founded in 2022 and is located in New York, New York.",,,,
Almaden Genomics,https://www.crunchbase.com/organization/almaden-genomics,"Bioinformatics, Biotechnology, Information Technology, Project Management, SaaS, Software","Dallas, Texas, United States",Almaden Genomics accelerates scientific discovery for bioinformaticians and their teams through a user-friendly g.nome platform.,"209,103",,Active,2022-01-01,year,,,,,For Profit,https://almaden.io,,,,,
Minutia,https://www.crunchbase.com/organization/minutia,"Biotechnology, Diabetes, Life Science, Therapeutics","Oakland, California, United States","Biotech, Therapeutics","209,768",,Active,2021-01-01,month,,,,,For Profit,http://minutia.co,"Developing stem cell derived transplants that can communicate transplant status in vivo and are resistant to common transplant challenges, initially focused on enabling a functional cure for Type 1 Diabetes",,,,
