Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Argento Labs,https://www.crunchbase.com/organization/argento-labs,"AgTech, Biofuel, Biomass Energy, Biotechnology, Clean Energy, CleanTech, Farming, Sustainability, Waste Management","London, England, United Kingdom","Ag Labs converts waste to high-value products, optimizes solutions, decarbonizes industries & revolutionizes production with bio-processing.","232,278",,Active,2022-11-18,day,,,,,For Profit,https://www.aglabs.co.uk/,"Argento Labs Ltd or “Ag labs”, is a UK-incorporated renewable energy biotech company committed to revolutionising industrial production with clean & affordable solutions.   Our patented bio-processing technology converts waste streams into high-value biotech products like cellulosic ethanol, helping industries move towards a circular economy decarbonise their operations.   At Ag Labs, we leverage deep expertise in fungi, bacteria, and micro-algae strains, and use advanced automation, systems biology modelling, & genetic modification to rapidly develop and license bio-manufacturing processes.    Argento Labs stands out from the competition by offering a comprehensive suite of services that covers the entire bio-processing value chain, while maintaining a strong commitment to sustainability & ethical business practices.    The company is committed to working with like-minded global partners to deliver renewable, clean, & affordable solutions, all while staying true to its mission of delivering cutting-edge capabilities & reminding us that it all begins and ends with nature!",,,,
Wild Bioscience,https://www.crunchbase.com/organization/wild-bioscience,"AgTech, Biotechnology, Sustainability","Oxford, Oxfordshire, United Kingdom","Wild Bioscience is a crop improvement company that provides carbon mitigation, yield enhancement, and farm productivity solutions.","233,673",,Active,2021-01-01,year,,,,,For Profit,https://www.wildbioscience.com,,,,,
GitLife Biotech,https://www.crunchbase.com/organization/gitlife-biotech,"Biotechnology, Collaboration, Product Research","Newcastle, Newcastle upon Tyne, United Kingdom","GitLife Biotech is a version control system for synthetic biology, alongside a suite of DNA-based biosecurity tools.","233,873",,Active,2023-02-27,day,,,,,For Profit,https://gitlifebiotech.com,"GitLife Biotech is a version control system for synthetic biology, alongside a suite of DNA-based biosecurity tools. Its technologies enable reproducibility and proof of ownership, facilitating scale in synthetic biology.",Seed,,USD,
T-Cypher Bio,https://www.crunchbase.com/organization/t-cypher-bio,Biotechnology,"Oxford, Oxfordshire, United Kingdom",T-Cypher Bio is an early-stage biotechnology company.,"241,220",,Active,2020-08-27,day,,,,,For Profit,https://tcypherbio.com/,"T-Cypher Bio is an early-stage biotechnology company. T-Cypher Bio we believe that TCR-based therapeutics have the potential to transform the treatment of solid tumors, as well as autoimmune, inflammatory, and infectious diseases. Yet challenges in the identification of therapeutically relevant targets and TCRs have limited the application of such therapies. T-Cypher’s integrated platform, D-Cypher, overcomes these challenges.",Seed,,USD,
LiliumX,https://www.crunchbase.com/organization/liliumx,"Biotechnology, Health Care, Therapeutics","London, England, United Kingdom",LiliumX discovers new bispecific antibodies against cancer by utilizing a protein technology platform to facilitate the scalable discovery.,"244,863",,Active,2020-01-01,year,,,,,For Profit,https://www.liliumx.com/,LiliumX discovers new bispecific antibodies against cancer by utilizing a protein technology platform to facilitate the scalable discovery of first-in-class bispecific biologics.,Seed,,USD,
cfdx,https://www.crunchbase.com/organization/cfdx,"Artificial Intelligence (AI), Biotechnology, Neuroscience","London, England, United Kingdom",The Precision Neuroscience Company,"246,378",,Active,2022-01-01,year,,,,,For Profit,,,Seed,,USD,
CyanoCapture,https://www.crunchbase.com/organization/cyanocapture,"Biotechnology, Genetics, Life Science","Oxford, Oxfordshire, United Kingdom",CyanoCapture is a biotech company that uses genetic engineering and synthetic biology to make biological carbon capture a scalable process.,"250,159",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.cyanocapture.com/,,,,USD,
LEX Diagnostics,https://www.crunchbase.com/organization/lex-diagnostics,"Biotechnology, Health Diagnostics, Life Science, Medical, Medical Device, Primary and Urgent Care","Melbourn, Cambridgeshire, United Kingdom",LEX Diagnostics is a medical device company that specializes in molecular diagnostics for primary care.,"251,810",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://lexdiagnostics.com,"LEX Diagnostics is a medical device company that specializes in molecular diagnostics for primary care. Having solved the PCR cost problem, LEX focuses tightly on nasal and oral samples, and on viral pathogens, to avoid the other high-cost elements of traditional molecular diagnostic products.  LEX Diagnostics is a spin-out from TTP plc, a technology development company in the life science and medical device sector. The origins of the LEX technology lie in an internal R&D project to reduce the time it takes to get a result from a PCR test. It formed a company when it became clear the solution also reduced the cost and size of any diagnostic device using it. LEX Diagnostics was founded in 2020 and is based in Melbourn, United Kingdom.",,,,
Nuntius Therapeutics,https://www.crunchbase.com/organization/nuntius-therapeutics,"Biotechnology, Life Science, Therapeutics","London, England, United Kingdom","Nuntius Therapeutics is pioneering a new class of targeted RNA, DNA and CRISPR therapies.","259,519",,Active,2021-01-01,year,,,,,For Profit,https://www.nuntiustx.com,,,,USD,
Hyper Unison,https://www.crunchbase.com/organization/hyper-unison,"Bioinformatics, Biotechnology, Cloud Infrastructure, Machine Learning","London, England, United Kingdom",The secure omics data infrastructure for the future of personalised medicine,"272,954",,Active,2022-07-01,day,,,,,For Profit,https://hyperunison.com,,,,USD,
Phase Biolabs,https://www.crunchbase.com/organization/phase-biolabs,"Biotechnology, CleanTech, Sustainability","Nottingham, Nottingham, United Kingdom",We make carbon neutral chemicals from carbon dioxide using fermentation.,"282,245",,Active,2020-05-14,day,,,,,For Profit,https://www.phasebiolabs.com/,UK startup building bio-based carbon capture and utilisation (CCU) technology to recycle industrial carbon dioxide (CO2) emissions into carbon neutral chemicals and e-fuels.,Seed,,USD,
Caeruleus Genomics,https://www.crunchbase.com/organization/caeruleus-genomics,"Biopharma, Biotechnology, Genetics, Precision Medicine","Oxford, Oxfordshire, United Kingdom",Caeruleus Genomics is a computational biotech company building the engine for functional cell profiling and novel target discovery.,"287,244",,Active,2022-01-01,year,,,,,For Profit,https://www.caeruleus.bio/,Caeruleus Genomics is a computational biotech company building the engine for functional cell profiling and novel target discovery.,Seed,,USD,
Omnia Biosystems,https://www.crunchbase.com/organization/omnia-biosystems,"Artificial Intelligence (AI), Biopharma, Biotechnology, Health Care, Life Science, Machine Learning, Oncology, Pharmaceutical, Therapeutics","London, England, United Kingdom",Omnia Biosystems is addressing challenging targets in oncology using artificial intelligence.,"287,631",,Active,2021-02-17,day,,,,,For Profit,http://omnia.bio,"Omnia Biosystems™ is a developer of an artificial intelligence-based drug target discovery platform, BioPATH AI. The BioPATH™ platform specializes in the discovery of therapeutics for challenging targets.",,,,
Vasodynamics,https://www.crunchbase.com/organization/vasodynamics,"Biotechnology, Health Care","London, England, United Kingdom",VasoDynamics is a pharma company with a pipeline of highly differentiated drugs preventing the side-effects associated with cancer therapy.,"288,727",,Active,2020-01-01,year,,,,,For Profit,https://vasodynamics.co.uk,"Vasodynamics is a cancer-preventative therapy that seeks to enhance the standard of cancer care. Based on ground-breaking research and affordable medications, the company provides radioprotection programs that are covered by international patents, allowing patients and medical professionals to avoid the common side effects of cancer therapy and enhancing both treatment outcomes and patient quality of life.",Seed,,USD,
Mitra bio,https://www.crunchbase.com/organization/mitra-bio,"Biotechnology, Personal Health","London, England, United Kingdom",Mitra bio is building a non-invasive skin multi-omics platform to unravel skin health and delay ageing.,"293,928",,Active,2020-01-01,year,,,,,For Profit,https://www.mitra.bio/,Mitra bio is building a non-invasive skin multi-omics platform to unravel skin health and delay ageing.,Seed,,USD,
Bia Analytical,https://www.crunchbase.com/organization/bia-analytical,"Biotechnology, Food Processing, Health Care","Belfast, Belfast, United Kingdom",Bia Analytical is a major food authentication testing laboratory.,"297,376",,Active,2020-01-01,year,,,,,For Profit,http://www.bia-analytical.com,"Bia Analytical is a major food authentication testing laboratory, they have created industry-leading, cutting-edge food adulteration testing procedures that can help protect the whole food supply chain from food fraud and provide assurance that your products have been tested using the most advanced food fraud detection methods available.",,,USD,
Xias Bio,https://www.crunchbase.com/organization/xias-bio,"Biotechnology, Cosmetics, Life Science, Wellness","Glasgow, Glasgow City, United Kingdom","Xias Bio is a biotech startup producing soluble and active recombinant proteins for formulators, featuring improved gel and film formations.","311,500",,Active,2020-01-01,year,,,,,For Profit,https://www.xiasbio.com/,"Xias Bio is a biotechnology startup specializing in the production of recombinant proteins, offering formulators advanced soluble, active ingredients with improved attributes such as enhanced gel and film formation, as well as antioxidant properties. The company creates non-immunogenic natural motifs to produce a better delivery platform of functionalities for research, beauty, and healthcare.",Seed,,USD,
OxVax,https://www.crunchbase.com/organization/oxvax,"Biotechnology, Therapeutics","Oxford, Oxfordshire, United Kingdom",OxVax focused on the development of an advanced next-generation dendritic cell vaccine platform for the treatment of solid tumor cancers.,"312,916",,Active,2021-01-01,year,,,,,For Profit,https://www.oxvax.uk/,OXvax Ltd. is a spin-out company from the University of Oxford focused on the development of an advanced next-generation dendritic cell vaccine platform for the treatment of solid tumor cancers.,Seed,,USD,
Mykor,https://www.crunchbase.com/organization/mykor,Biotechnology,"Bristol, Bristol, City of, United Kingdom",Mykor is a climate tech start-up.,"324,687",,Active,2021-01-01,year,,,,,For Profit,https://www.mykor.co.uk/,Mykor is a climate tech start-up. It decarbonizes the construction industry by manufacturing carbon-negative materials.,Seed,,USD,
Deep Pharma Intelligence,https://www.crunchbase.com/organization/deep-pharma-intelligence,"Biotechnology, Consulting, Market Research, Pharmaceutical","London, England, United Kingdom","A leading UK-based market intelligence agency focused on the emerging markets in the Pharmaceutical, Biotech, and Healthcare industries","325,542",,Active,2020-11-02,day,,,,,For Profit,https://www.deep-pharma.tech/,"Deep Pharma Intelligence is a leading UK-based market intelligence agency focused on the emerging markets in the Pharmaceutical, Biotech, and Healthcare industries.   Deep Pharma Intelligence, an analytical subsidiary of Deep Knowledge Group, is a highly specialised think tank in the area of biotech innovation profiling, market intelligence, and biotech development advisory. The company is dedicated to producing powerful data mining and visualisation systems, interactive analytics tools, and industry reports offering deep technical insights, market intelligence, and strategic guidance in the high growth and significant opportunity areas.   DPI specialisation - Artificial Intelligence in drug discovery, AI in oncology, cancer vaccines, emerging therapeutic targets and drug modalities, new therapies and technologies, promising startups, and more.   Also, DPI provides strategic consulting, business development, and market intelligence services to top-tier Pharma corporations. Comprehensive competitive analysis based on innovation potential and business activity.",Seed,,USD,
Ailurus Biotechnology,https://www.crunchbase.com/organization/ailurus-biotechnology,"Biopharma, Biotechnology, Genetics, Life Science","Edinburgh, Edinburgh, City of, United Kingdom",Ailurus Biotechnology is a synthetic biology platform providing standardize bioware tools for all biodevelopers.,"326,409",,Active,2022-10-31,day,,,,,For Profit,https://www.ailurus.bio/,"Ailurus Biotechnology is the biocomputer company that establishes the architecture and language to program biology. The company's operating system is designed to allocate resources and manage processes. By providing cloud-accessible bio-computation infrastructures, Ailurus Biotechnology aims to make biotech as efficient as lT.",,,USD,
Sterling Bio Machines,https://www.crunchbase.com/organization/sterling-bio-machines,"Biotechnology, Hardware","London, England, United Kingdom",Biotech company inventing a new class of bioreactors for synthetic biology.,"329,552",,Active,2023-01-09,day,,,,,For Profit,https://www.sterlingbiomachines.com,"Sterling Bio Machines operates in the biotechnology and hardware industries. The company focuses on the development of a novel bioreactor system, aiming to revolutionize the way biomanufacturing processes operate and scale. Their main product is a new class of bioreactors designed for synthetic biology. The company's mission is to redesign bioreactors for sustainable bio-based manufacturing. Sterling Bio Machines is also known for its innovative approach to biomanufacturing machines.",,,,
Solena Materials,https://www.crunchbase.com/organization/solena-materials,"Advanced Materials, Biotechnology, Textiles","London, England, United Kingdom",Solena is a protein materials design company.,"329,603",,Active,2022-01-01,year,,,,,For Profit,http://www.solena-materials.com,"Solena is a protein material design company. It use world-leading computational design, machine learning, and automation to accelerate the development of bespoke materials targeted at multiple sectors, from fashion apparel to medical textiles. The new protein-based fibers will replace materials extracted from nature such as silk and petrochemically-derived materials, to create a new world of biodegradable, functional, and sustainable smart materials for consumers, industry, and the planet.",,,USD,
Vantage Biosciences,https://www.crunchbase.com/organization/vantage-biosciences,"Biotechnology, Health Care, Product Research, Therapeutics","London, England, United Kingdom",Vantage Biosciences is a developer of an oral therapy designed for diabetic eye diseases.,"342,148",,Active,2023-01-01,year,,,,,For Profit,https://www.vantage-biosciences.com/,,Seed,,USD,
Roquefort Therapeutics,https://www.crunchbase.com/organization/roquefort-therapeutics,"Biopharma, Biotechnology, Clinical Trials","London, England, United Kingdom",Roquefort Therapeutics is a biotechnology company that develops products through the pre-clinical phase.,"355,903",,Active,2020-01-01,year,,,,,For Profit,https://www.roquefortplc.com,Roquefort Therapeutics is a biotechnology company that develops products through the pre-clinical phase. Roquefort Therapeutics was founded in 2020 and was headquartered in London.,,,,
Alevin Therapeutics,https://www.crunchbase.com/organization/alevin-therapeutics,Biotechnology,"Cambridge, Cambridgeshire, United Kingdom",Alevin Therapeutics is creating breakthrough approaches to safe and effective medicines for patients with life-threatening diseases.,"372,999",,Active,2022-01-01,year,,,,,For Profit,https://www.alevintherapeutics.com,,Seed,,USD,
ExpressionEdits,https://www.crunchbase.com/organization/expressionedits,"Artificial Intelligence (AI), Biotechnology, Genetics","Haverhill, Suffolk, United Kingdom","ExpressionEdits is a biotechnology company that redesigns synthetic DNA instructions using AI, focusing on protein expression.","380,223",$1M to $10M,Active,2021-01-01,year,,,,,For Profit,https://www.expressionedits.com,,Seed,,USD,
Fermtech,https://www.crunchbase.com/organization/fermtech,"Biopharma, Biotechnology, Pharmaceutical","Oxford, Oxfordshire, United Kingdom",Fermtech provides equipment for precision fermentation companies to scale production processes.,"390,158",,Active,2022-01-01,year,,,,,For Profit,https://www.fermtech.co.uk,"Fermtech provides equipment for precision fermentation companies to scale production processes. Fermtech was founded in 2022 and was headquartered in Oxford, England.",,,,
NeoVac,https://www.crunchbase.com/organization/neovac-5b56,Biotechnology,"Didcot, Oxfordshire, United Kingdom","NeoVac is creating a revolutionary, unique and proprietary next generation lipid nanoparticles to enable RNA vaccines for various diseases.","394,674",,Active,2021-01-01,year,,,,,For Profit,https://www.neovac.co.uk/,,,,USD,
3 Billion Pairs,https://www.crunchbase.com/organization/3-billion-pairs-genetic,"Biotechnology, Health Care","London, England, United Kingdom",3 Billion Pairs is a biotechnology research company that develops a machine learning research platform.,"405,045",,Active,2021-03-01,day,,,,,For Profit,https://3bpairs.com,"3 Billion Pairs is a machine learning engine that aggregates DNA data alongside sociodemographic, sentiment analysis, and quantified self 3rd party APIs, providing the pharmaceutical industry with a unique, valuable tool and dataset to research precision medicine and individuals with the opportunity to use their DNA to explore the topics they are passionate about.",Seed,,USD,
Scarlet Therapeutics,https://www.crunchbase.com/organization/scarlet-therapeutics,"Biotechnology, Therapeutics","Bristol, Bristol, City of, United Kingdom",Scarlet Therapeutics is developing the novel red blood cell-based therapeutics (tRBCs) generation platform.,"411,730",,Active,2022-01-01,year,,,,,For Profit,https://scarlet-tx.com/,Scarlet Therapeutics is developing the novel red blood cell-based therapeutics (tRBCs) generation platform.,Seed,,USD,
Viabio,https://www.crunchbase.com/organization/viabio,"3D Technology, Artificial Intelligence (AI), Biotechnology, Life Science, Medical, Software","London, England, United Kingdom",Innovative technologies for high-quality 3D bioprinting optimization and viability control using AI,"415,409",,Active,2023-05-23,day,,,,,For Profit,https://viabio.site,Viabio specializes in 3D bioprinting software development for modeling and simulation of critical construction processes to enhance the viability of bioprinted tissues and organs. Our scientific team has been tirelessly committed to R&D while pioneering state-of-the-art technologies that improve results of human tissues and organs 3D bioprinting. Our primary objective is to improve the efficiency and scalability of 3D bioprinting technologies through the use of AI and mathematical modelling.,,,,
Salient Bio,https://www.crunchbase.com/organization/salient-bio,"Biotechnology, Health Care, Health Diagnostics","London, England, United Kingdom",Salient Bio is a laboratory that provides diagnostic testing services.,"454,820",,Active,2020-01-01,year,,,,,For Profit,https://salient.bio,,,,,
WellFish Tech,https://www.crunchbase.com/organization/wellfish-tech,"Aquaculture, Biotechnology, Veterinary","Paisley, Renfrewshire, United Kingdom",WellFish Tech is an aquaculture industry that focuses on fish health monitoring using rapid and non-lethal blood analysis.,"462,367",,Active,2021-01-01,year,,,,,For Profit,https://wellfishtech.com,,,,USD,
ReNewVax,https://www.crunchbase.com/organization/renewvax,"Biotechnology, Health Care, Life Science, Medical","Liverpool, Liverpool, United Kingdom",ReNewVax develops pneumococcal vaccines to prevent life-threatening bacterial infections.,"486,242",,Active,2022-01-01,year,,,,,For Profit,https://www.renewvax.com/,"ReNewVax develops pneumococcal vaccines to prevent life-threatening bacterial infections and diseases such as pneumonia, meningitis, and sepsis. Its product pipeline includes RVX-001, a novel and cost-effective protein-based vaccine against pneumococcal invasive disease, RVX-002 Streptococcus pyogenes vaccine for invasive neonatal disease, and RVX-003 Streptococcus vaccine for toxic shock syndrome.",,,,
RQ Bio,https://www.crunchbase.com/organization/rq-bio,"Biotechnology, Health Care, Medical","London, England, United Kingdom",RQ Bio develops medicine based on potent broad-spectrum mAbs to provide immunity to viral infections.,"519,797",,Active,2022-05-01,month,,,,,For Profit,https://www.rqbiotechnology.com/,"RQ Bio develops medicine based on potent broad-spectrum mAbs to provide immunity to viral infections. The company was co-founded by Paul Kellam, Mike Westby, and Jane Osbourn. The company is headquartered in London, United Kingdom.",,,,
Theia Bio,https://www.crunchbase.com/organization/theia-bio,"Biotechnology, E-Commerce Platforms, Health Care, Medical","London, England, United Kingdom",Theia Bio is a biotechnology company that specializes in the production of eye health supplements by blending antioxidants and nutrients.,"539,616",,Active,2021-11-05,day,,,,,For Profit,https://www.theia.bio/,,,,,
ConserV Bioscience,https://www.crunchbase.com/organization/conserv-bioscience,"Biotechnology, Health Care","London, England, United Kingdom",ConserV Bioscience is a clinical-stage biotechnology company focused on developing vaccines.,"562,145",,Active,2020-01-01,year,,,,,For Profit,https://conservbio.com/,ConserV Bioscience is a clinical-stage biotechnology company focused on developing vaccines that protect against endemic and emergent infectious diseases.,,,USD,
Nanolyse Technologies,https://www.crunchbase.com/organization/nanolyse-technologies,"Agriculture, Biotechnology, Chemical, Nanotechnology, Sensor, Water","Oxford, Oxfordshire, United Kingdom",Chemical Speciation of Trace Elements; Toxic Element Testing Technologies; Environmental Analysis,"573,886",,Active,2020-06-09,day,,,,,For Profit,https://nanolyse.com,"Nanolyse Technologies Ltd was founded in 2020, by an Oxford University academic, Dr Imad Ahmed (Executive Director and CTO). The company Director is Dr Graham Hine, a highly successful technology entrepreneur with a track record in leading, growing and successfully exiting technology companies. Our mission is to create ground-breaking innovations in analytical science. Nanolyse is working on building simple, low-cost chemical measurement and testing instruments to address global needs across industries, from environmental and food to biomedical, mining and nuclear. Our nano-enabled technology solves challenging problems related to the separation, determination and monitoring of toxic inorganic and organometallic chemical species in a broad spectrum of real-world samples. See also: Nanolyse Water & Environmental Analysis: https://www.linkedin.com/company/nanolyse-water-environmental-analysis @2020 Nanolyse Technologies Ltd. Company Registration Number:12658132",,,,
MKB Biopharma,https://www.crunchbase.com/organization/mkb-biopharma,"Biopharma, Biotechnology, Medical Device, Pharmaceutical","Bedford, Bedfordshire, United Kingdom",Investment Consortium,"588,337",,Active,2022-01-01,year,,,,,For Profit,https://mkbbiopharma.com/,"MKB Biopharma Holdings is an investment consortium specialising in the life sciences industry, focused on accelerating the discovery, development, and production of life-saving drugs and life-changing medical devices. With over 200 years of collective experience in this space, the company is committed to revolutionizing the life sciences industry and making a positive impact on people's lives. MKB Biopharma Holdings seeks to create an integrated ecosystem of companies in the medical devices and pharmaceuticals sectors, working towards the common goal of accelerating innovation and bringing new treatments and technologies to market. The company is interested in acquiring companies that share its vision and commitment to innovation, and has a strong track record of successfully executing strategic acquisitions and creating value for stakeholders. Led by founder Boris Mokabo, the team at MKB Biopharma Holdings has extensive experience in the life sciences industry and a deep understanding of the challenges facing the sector. The company is dedicated to overcoming these challenges through collaboration, innovation, and a commitment to excellence. For more information about MKB Biopharma Holdings and its portfolio of companies, visit https://mkbbiopharma.com/",,,,
Bitrobius Genetics,https://www.crunchbase.com/organization/bitrobius-genetics,"Biotechnology, Health Care, Medical","Macclesfield, Cheshire East, United Kingdom",Bitrobius Genetics is a developer of a DNA transfer technology designed to revolutionize gene and cancer therapy.,"602,750",,Active,2020-01-01,year,,,,,For Profit,https://bitrobius.com/,Bitrobius Genetics is a developer of a DNA transfer technology designed to revolutionize gene and cancer therapy.,Early Stage Venture,,USD,
Human Centric Drug Discovery,https://www.crunchbase.com/organization/human-centric-drug-discovery,"Biotechnology, Life Science, Pharmaceutical","Headington, Oxfordshire, United Kingdom",Human Centric Drug Discovery is a biotechnology company that specializes in identifying and validating drugs for neurological diseases.,"629,637",,Active,2021-01-01,year,,,,,For Profit,https://www.humancentricdd.com,,,,,
VCTC,https://www.crunchbase.com/organization/vctc,"Biotechnology, Clinical Trials, Health Care","Swadlincote, Derbyshire, United Kingdom",VCTC is a patient-centric clinical trial site that reduces the burden of participation and allows for the speedy recruitment of patients.,"648,889",,Active,2022-01-01,year,,,,,For Profit,https://theVCTC.com,"VCTC is a patient-centric clinical trial site that reduces the burden of participation and allows for the speedy recruitment of patients. Through a compassionate, streamlined virtual clinical trial approach, we bring clinical trials to our patients, enabling access to all and producing diversity and quality data.",,,USD,
Triverity Laboratories,https://www.crunchbase.com/organization/triverity-laboratories,"Biotechnology, Business Development, Cannabis, Consulting, Test and Measurement","Newtownabbey, Newtownabbey, United Kingdom",Triverity Laboratories is a biotech company that provides cannabinoid testing and compliance services.,"649,986",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.triveritylabs.com,"Triverity Laboratories offers release testing, stability research, product development, and consulting services and was founded primarily for the CBD market. For manufacturers, they are making cannabis testing and compliance far simpler and reliable. They use analytical techniques and promote operational transparency while constantly aiming to provide data and advice that is factual, impartial, and appropriate for the situation.",,,,
OutSee,https://www.crunchbase.com/organization/outsee,"Biotechnology, Genetics, Precision Medicine","Cambridge, Cambridgeshire, United Kingdom",OutSee creates cutting-edge computational methods for genomics for the development of therapeutic targets and precision medicine.,"713,474",,Active,2022-09-30,day,,,,,For Profit,https://outsee.co.uk,OutSee creates cutting-edge computational methods for genomics for the development of therapeutic targets and precision medicine.,,,,
Anda Analytics Ltd,https://www.crunchbase.com/organization/anda-analytics-ltd,"Analytics, Biotechnology, Dental, Life Science, Sports, Wearables, Wellness","London, England, United Kingdom",Anda produce next generation smart mouthguards called BioShields and provide app-based data visualisation to optimise player wellness.,"722,848",,Active,2021-08-11,day,,,,,For Profit,https://andaanalytics.com,"Anda produce a next generation smart mouthguard device that contains an embedded sensor set, which captures real-time biometric data to minimise risk of injury and optimise performance and wellbeing of the wearer. Their data visualisation indicates load management, perceived exertion, movement/tracking, body temperature, heart rate, breathing rate and concussion impacts.  In addition to extracting market-leading biometric data, our product grants the wearer dental protection and unrestricted movement particularly in competitive sports, military or educational environments where externally worn smartwatches or GPS tracking devices are prohibited to be worn.",,,,
Pebble Biotechnology Laboratories,https://www.crunchbase.com/organization/pebble-biotechnology-laboratories,Biotechnology,"Wilmslow, Cheshire, United Kingdom",Pebble Biotechnology develops ex-vivo living organ systems that offer rapid testing of novel therapies without laboratory animals.,"727,203",,Active,2021-01-01,year,,,,,For Profit,https://pebble.bio,,,,,
InfoPoly,https://www.crunchbase.com/organization/infopoly,"Analytics, Big Data, Biotechnology, Business Intelligence, Cloud Computing, Consulting, Data Integration","London, England, United Kingdom",Infopoly delivers secure and flexible biotech data solutions that accelerate R&D and streamline processes with excellence.,"729,256",$1M to $10M,Active,2020-01-01,year,,,,,For Profit,https://www.infopoly.com/,"Infopoly is a biotech-focused technology solutions provider that offers a unique investment opportunity in the growing field of biotech data management. Our bespoke data platforms help biotech companies streamline their processes, accelerate research and development, and scale their businesses. With a proven track record of delivering secure, flexible, and cost-effective solutions, Infopoly is well-positioned to capitalize on the increasing demand for advanced data management solutions in the biotech industry. Our experienced team, commitment to excellence, and dedication to meeting the unique needs of each client make us a trusted partner for biotech companies looking to stay ahead of the curve. As the biotech industry continues to grow and evolve, Infopoly is poised to deliver innovative solutions and generate strong returns for investors.",,,,
Aortech International,https://www.crunchbase.com/organization/aortech-international,"Biotechnology, Chemical, Health Care","Weybridge, Surrey, United Kingdom","Aortech International is a biomedical polymer technology, components and medical devices.","741,956",,Active,2020-03-02,day,2003-09-10,day,,,For Profit,https://www.aortech.net/,"Aortech International is a biomedical polymer technology, components and medical devices.",IPO,,,
Small Biotechnologies,https://www.crunchbase.com/organization/small-biotechnologies,"Analytics, Biopharma, Biotechnology","London, England, United Kingdom","Small Biotechnologies is a biotechnology company that specializes in the production of liposomes, PLGA nanoparticles, and dendrimers.","743,530",,Active,2020-02-03,day,,,,,For Profit,https://www.small-bio.com,,,,,
Promatix,https://www.crunchbase.com/organization/promatix,"Biotechnology, Pharmaceutical, Therapeutics","London, England, United Kingdom",Promatix is a data-driven company that uses multi-omic information to develop the next generation of cancer therapeutics.,"770,697",,Active,2020-01-01,year,,,,,For Profit,https://www.pro-matix.com,Promatix is a biotechnology company. They develop a pipeline of novel therapeutics. They identify and validate novel drug targets at a protein level using TxPro.,Seed,,USD,
OXY Dental Solutions,https://www.crunchbase.com/organization/oxy-dental-solutions,"Biotechnology, Dental, Medical","Harrogate, North Yorkshire, United Kingdom",OXY Dental Solutions is a distributor of the oxy implant dental system.,"776,911",,Active,2020-12-16,day,,,,,For Profit,https://www.oxydentalsolutions.co.uk,,,,,
PeploBio,https://www.crunchbase.com/organization/peplobio,"Biopharma, Biotechnology, Life Science, Professional Services","Guildford, Surrey, United Kingdom",PeploBio is a healthcare company that provides biomarker platforms and services to the biopharmaceutical industry.,"782,229",,Active,2021-01-01,year,,,,,For Profit,https://www.peplobio.co.uk,"PeploBio is dedicated to providing efficient services to address needs in the life sciences. They provide the biopharmaceutical industry with a streamlined diagnostic service as well as various biomarker platforms and services, enabling business partners to push the limits of their particular specialties. By providing a full service that goes above and beyond their partners' expectations, their goal is to forge close friendships with them.",,,,
ReproGO,https://www.crunchbase.com/organization/reprogo,"Biotechnology, Life Science, Medical","Belfast, Belfast, United Kingdom",ReproGO is a stem cell company that specializes in stem cell research and vascular technologies.,"786,584",,Active,2020-01-01,year,,,,,For Profit,https://www.reprogo.co.uk,,,,,
King’s Biotechnology and Synthetic Biology Society,https://www.crunchbase.com/organization/king-s-biotechnology-and-synthetic-biology-society,"Biopharma, Biotechnology, Life Science","London, England, United Kingdom",King’s Biotechnology and Synthetic Biology Society is a research college that makes biotechnology and synthetic biology accessible.,"796,201",$10M to $50M,Active,2020-01-01,year,,,,,For Profit,https://www.kclsu.org/,,,,,
BLOK BioScience,https://www.crunchbase.com/organization/blok-bioscience,"Biotechnology, Mobile Apps, Test and Measurement","London, England, United Kingdom",BLOK BioScience is a biotech company that provides supply chains and protocols for businesses and governments.,"808,903",,Active,2020-01-01,year,,,,,For Profit,https://blokbioscience.com,,,,,
Metabolix,https://www.crunchbase.com/organization/metabolix-0012,"Biotechnology, Fitness, Health Care, Medical Device","Stokesley, North Yorkshire, United Kingdom",Metabolic testing facility provides physiological testing solutions to the healthcare & fitness industry at affordable price to everyone.,"845,071",,Active,2021-01-01,year,,,,,For Profit,https://www.metabolix.co.uk/,,,,,
Torx Software,https://www.crunchbase.com/organization/torx-software,"Biotechnology, Product Design, Software","Cambridge, Cambridgeshire, United Kingdom",Torx Software is a platform for small molecule discovery chemistry.,"870,309",,Active,2020-03-24,day,,,,,For Profit,https://www.torx-software.com/,Torx Software is a collaboration between Cresset and Elixir Software. The combination of their technologies forms Torx a new ground-breaking platform for small molecule discovery chemistry.,,,,
