Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Poolbeg Pharma,https://www.crunchbase.com/organization/poolbeg-pharma,"Biotechnology, Pharmaceutical, Product Research","Dublin, Dublin, Ireland",Poolbeg Pharma engages in the research and development of novel treatments for infectious diseases.,"209,322",,Active,2021-01-01,year,2021-07-19,day,,,For Profit,https://www.poolbegpharma.com/,Poolbeg Pharma engages in the research and development of novel treatments for infectious diseases. It is a clinical-stage infectious disease pharmaceutical company that develops a product for development and commercialization.,IPO,,USD,
BioProbe Diagnostics,https://www.crunchbase.com/organization/bioprobe-diagnostics,"Biotechnology, Health Care","Galway, Galway, Ireland",BioProbe Diagnostics bringing innovative diagnostics products to The Market.,"209,773",,Active,2017-01-01,year,,,,,For Profit,http://bioprobedx.com,"BioProbe Diagnostics (BPD) is a spin out company from NUI Galway (NUIG) established in 2017. It has been established to commercialise novel Nucleic Acid Diagnostics (NAD) proprietary technologies for the detection and identification of microbial contaminants associated with the environmental and industrial sectors. BPD holds worldwide licenses for use of these technologies in the stated fields of application. The company has worked closely with NUIG to develop the nascent technology from the laboratory through to the market. BPD has a strong team of scientists, inventors and a business manager with prior proven success and experience in bringing new products to the market. The team is currently focused on the launch of the companies’ initial NAD product, namely Bio-Lp-1, which will add novel capability to Legionella testing.",,71429,EUR,83347
ERS Genomics,https://www.crunchbase.com/organization/ers-genomics,"Biotechnology, Intellectual Property","Dublin, Dublin, Ireland",ERS Genomics is a biotechnology company to provide broad access to the foundational CRISPR-Cas9 intellectual property.,"210,352",,Active,2014-01-01,year,,,,,For Profit,http://www.ersgenomics.com/,"ERS Genomics is a biotechnology company to provide broad access to the foundational CRISPR-Cas9 intellectual property. The CRISPR-Cas9 utilizes a molecular complex comprised of the protein Cas9 together with one or more guide RNAs which binds to the genome in living cells at any desired locations and also offers significant advantages in cost, speed, efficiency over the earlier genome editing methods. ERS Genomics was founded in 2014 and is headquartered in Dublin, Ireland.",,,,
Inform Bioscience,https://www.crunchbase.com/organization/inform-bioscience,"Biotechnology, Health Care, Health Diagnostics, Medical","Cork, Cork, Ireland",Inform Bioscience is a personalized molecular diagnostics company.,"212,550",$1M to $10M,Active,2014-01-01,year,,,,,For Profit,http://www.informbio.com/,"Inform Bioscience, a subsidiary of Metabolomic Diagnostics, is a personalized molecular diagnostics company focused on commercializing novel biomarkers for early detection of life-threatening conditions resulting in better interventions through informed clinical opinion.",,50000,EUR,55998
PEARlabs,https://www.crunchbase.com/organization/pearlabs,"Biotechnology, Manufacturing","Dublin, Dublin, Ireland",PEARlabs has developed a novel photonic chip which enables spatial resolutions in optical microscopy far beyond the diffraction limit.,"215,424",,Active,2007-05-01,day,,,,,For Profit,https://pear-labs.com/,"Dominic Zerulla is the founder and CEO of PEARlabs, a company which specializes on providing commercial solutions for super-resolution imaging beyond the diffraction limit of visible light using a novel electronically addressable photonic chip since 2017. Furthermore, the company is offering novel nanoscale advanced functional materials. The company has access to more than 25 years of international research expertise in the fields of plasmonics, nano-optics and nano-physics.",,71429,EUR,81868
Helixworks,https://www.crunchbase.com/organization/helixworks,"Biotechnology, Blockchain, Data Storage, Information Technology","Cork, Cork, Ireland",HELIXWORKS engineers synthetic DNA storage technologies that encode actual data into products so they be linked to digital ledgers.,"242,457",$1M to $10M,Active,2015-01-01,year,,,,,For Profit,http://helix.works/,"Helixworks was founded to transition biology into an engineering principle, with the ultimate goal of enabling humankind to engineer living machines.",Seed,,USD,
Elan Corporation,https://www.crunchbase.com/organization/elan-corporation,"Biotechnology, Health Care, Pharmaceutical","Dublin, Dublin, Ireland","Elan Corporation, plc is a biotechnology company committs to make a difference in the lives of patients and their families.","248,790",,Closed,1969-12-01,day,2013-08-05,day,2013-01-01,year,For Profit,http://elan.com,"Elan Corporation, plc is a biotechnology company, headquartered in Ireland, committed to making a difference in the lives of patients and their families by dedicating itself to bringing innovations in science to fill significant unmet medical needs that continue to exist around the world. Elan was incorporated as a private limited company in Ireland in December 1969 and became a public limited company in January 1984. Elan shares trade on the New York and Irish Stock Exchanges.",M&A,,,
Sothic Bioscience Limited,https://www.crunchbase.com/organization/sothic-bioscience-limited,"Bioinformatics, Biotechnology, Medical","Cork, Cork, Ireland",Sothic Bioscience is biotechnology startup producing biosynthetic LAL for the global pyrogen/endotoxin testing market.,"249,999",$1M to $10M,Closed,2015-04-27,day,,,2020-08-12,day,For Profit,http://sothicbio.science,"At Sothic Bioscience, they are replacing unsustainable animal sourcing of high value products with scalable production of identical high quality biomolecules. A highly specific pyrogen contamination testing reagent is currently in lab bench production phase. They are currently raising seed capital in order to scale up production and bring their product to market.",Seed,50000,USD,50000
Bimeda,https://www.crunchbase.com/organization/bimeda-5ad0,"Biotechnology, Health Care, Manufacturing, Pharmaceutical, Veterinary","Dublin, Dublin, Ireland",Bimeda manufactures and develops a wide range of animal health products that includes veterinary pharmaceuticals and nutritions.,"270,523",$100M to $500M,Active,1960-01-01,year,,,,,For Profit,https://www.bimeda.com/,,,,,
P4ML,https://www.crunchbase.com/organization/p4ml,"Biotechnology, Genetics, Health Care, Health Diagnostics, Medical, Precision Medicine","Cork, Cork, Ireland",Personalized medicine,"287,210",,Active,2017-10-02,day,,,,,For Profit,https://www.p4ml.com/,P4 Medical Laboratory is Ireland’s first ever precision medicine company. We aim to revolutionise the way we think about health by promoting the maintenance of wellness and the prevention of disease.,,,,
SynOx Therapeutics,https://www.crunchbase.com/organization/synox-therapeutics,"Biotechnology, Medical","Dublin, Dublin, Ireland",SynOx Therapeutics is a biotechnology research company that focused on developing the treatment of diffuse tenosynovial giant cell tumors.,"290,224",,Active,2020-01-01,year,,,,,For Profit,https://synoxtherapeutics.com,"SynOx Therapeutics is a biotechnology research company that focused on developing the treatment of diffuse tenosynovial giant cell tumors.  SynOx Therapeutics raises EUR 37m to develop emactuzumab to improve the lives of patients with tenosynovial giant cell tumors November 16, 2020. It was founded in 2020 and is located in Dublin City, Ireland.",,,,
Assay Genie,https://www.crunchbase.com/organization/assay-genie,"Biotechnology, Life Science","Baile Átha Cliath, Dublin, Ireland","Assay Genie is a life science reagents company that provides immunoassay, antibodies, proteins, and activity assay products.","293,880",,Active,2017-01-01,year,,,,,For Profit,https://www.assaygenie.com,,,,,
OxyMem,https://www.crunchbase.com/organization/oxymem,"Biotechnology, Energy, Environmental Engineering, Waste Management, Water, Water Purification","Athlone, Westmeath, Ireland","OxyMem solves OPEX intensive wastewater treatment with the Membrane Aerated Biofilm Reactor. Adds capacity in days, up to 75% energy savings","298,957",$10M to $50M,Active,2013-07-15,day,2019-12-18,day,,,For Profit,http://www.oxymem.com/,"OxyMem solves energy intensive wastewater treatment with an innovative ‘Drop in’ solution for wastewater aeration, the Membrane Aerated Biofilm Reactor (MABR). OxyMem MABR complements existing treatment systems and delivers up to 50% additional biological capacity in an existing aeration or alternatively enables you to replace a legacy system. Conventional wastewater treatment consumes 2-3% of a nation’s electricity production. This is due a 100 years reliance on bubble diffusion for conventional treatment plants which will typically suffer energy losses of 65-70% in the process because of the oxygen transfer limitations in the process. OxyMem does not have any such limitations. OxyMem uses hollow fibre gas permeable membranes to support a fixed film ecosystem for the biology which allows for direct delivery of oxygen to the micro-organisms. OxyMem can achieve 95% oxygen transfer rates which results in superior energy performance (75% saving), lower sludge production (50% less sludge), along with impressive process resilience.",M&A,,USD,
"Guild Associates, Inc.",https://www.crunchbase.com/organization/guild-associates-inc,"Biotechnology, Consulting, Life Science","Dublin, Dublin, Ireland","Guild Associates is a world-class expert in diverse areas, including adsorption materials & processes, catalysts, and biotechnology sensors.","316,786",$10M to $50M,Active,1981-01-01,year,,,,,For Profit,https://www.guildassociates.com/,,,,,
Xeolas Pharmaceuticals,https://www.crunchbase.com/organization/xeolas-pharmaceuticals,"Biotechnology, Manufacturing, Medical Device, Pharmaceutical","Dublin, Dublin, Ireland",Xeolas Pharmaceuticals is a drug manufacturing company that specializes in biopharmaceutical research and development.,"332,561",$1M to $10M,Active,2007-01-01,year,,,,,For Profit,https://www.xeolas.com/,,,,,
ServBlock,https://www.crunchbase.com/organization/servblock,"Artificial Intelligence (AI), Biotechnology, Blockchain, Life Science, Manufacturing, Pharmaceutical","Dublin, Dublin, Ireland",We help pharmaceutical companies automate quality assurance by utilizing blockchain and AI,"336,942",,Active,2021-02-21,day,,,,,For Profit,https://www.servblock.com/,Blockchain-Based Platform to help automate the quality assurance process for regulated manufacturing Enterprise blockchain applications for manufacturing,,,USD,
Altan Pharma,https://www.crunchbase.com/organization/altan-pharma,"Biotechnology, Manufacturing, Pharmaceutical","Dún Laoghaire, Dublin, Ireland","Altan Pharma is a specialty pharmaceutical company that develops, manufactures, and markets injectable medicines for hospital use.","341,335",$100M to $500M,Active,2015-01-01,year,2021-06-18,day,,,For Profit,https://altanpharma.eu/en/home/,"Altan Pharma is a specialty pharmaceutical company that develops, manufactures, and markets injectable medicines for hospital use.",M&A,,,
ProsCon Ltd,https://www.crunchbase.com/organization/proscon-ltd,"Biotechnology, Pharmaceutical","Carrigtohill, Cork, Ireland",ProsCon Ltd is primarily serves major customers in the pharmaceutical and biotechnology markets.,"351,057",$1M to $10M,Active,1978-01-01,year,2007-02-01,day,,,For Profit,http://www.proscon.com/,ProsCon Ltd is primarily serves major customers in the pharmaceutical and biotechnology markets.It has a strong reputation for helping companies comply with regulatory standards and manage their business risk. ProsCon's management team and its employees will join the Rockwell Automation global solutions team and continue to serve their customers locally and around the world.,M&A,,,
Cambus Teoranta,https://www.crunchbase.com/organization/cambus-teoranta,"Biotechnology, Health Diagnostics, Manufacturing, Medical, Medical Device","Galway, Galway, Ireland","Cambus Teoranta Ltd., doing business as Cambus Medical Ltd., designs, develops, and manufactures hypotubes and micro-component solutions.","351,957",,Active,2006-01-01,year,2013-01-28,day,,,For Profit,http://www.cambusmedical.com/,"Cambus Teoranta Ltd., doing business as Cambus Medical Ltd., designs, develops, and manufactures hypotubes and micro-component solutions for minimally invasive medical devices used in diagnostic and therapeutic interventions.",M&A,500000,EUR,663424
HZNP Ltd,https://www.crunchbase.com/organization/hznp-ltd,"Biotechnology, Health Care, Pharmaceutical","Dublin, Dublin, Ireland",HZNP Limited offers research and development of pharmaceutical ingredients.,"355,263",,Active,2014-01-01,year,,,,,For Profit,,HZNP Limited offers research and development of pharmaceutical ingredients.,,,,
BioAtlantis,https://www.crunchbase.com/organization/bioatlantis,"Biotechnology, Human Resources, Nutrition","Tralee, Kerry, Ireland","BioAtlantis is enagaged in the development of nutraceutical ingredients for the plant, human, and animal markets.","396,345",$1M to $10M,Active,2003-01-01,year,,,,,For Profit,http://www.bioatlantis.com,"BioAtlantis Ltd., a biotech company, engages in the development and production of nutraceutical ingredients for the plant, human, and animal markets in European Union, Asia, and South America. The company was incorporated in 2003 and is headquartered in Tralee, Ireland.",,896000,USD,896000
Biosensia,https://www.crunchbase.com/organization/biosensia,"Biotechnology, Health Diagnostics, Medical","Dublin, Dublin, Ireland",Biosensia is a diagnostics company developing point-of-care platforms used for a variety of common biological sample types.,"406,452",,Active,2000-01-01,year,2018-07-13,day,,,For Profit,http://www.biosensia.com,"Biosensia is a Point-of-Care in-vitro diagnostics company that has a novel point-of-care platform, RapiPlex, available for licensing.  RapiPlex combines highly innovative technologies to produce a practical, rapid, multiplexing POC in-vitro diagnostics (IVD) platform, enabling access to a broad range of diagnostic applications.  Its component chip and cartridge system are compatible with a variety of common biological sample types, including whole blood, serum, saliva, urine and nasal/genital swabs.",M&A,4491248,USD,4491248
Ward Automation,https://www.crunchbase.com/organization/ward-automation,"Biotechnology, Industrial Automation, Industrial Engineering, Manufacturing, Product Design","Sligo, Sligo, Ireland","Ward Automation is the manufacturer of automation solutions, assembly, and filling machines for pharmaceutical and biotech companies.","406,821",$1M to $10M,Active,1995-01-01,year,2023-05-04,day,,,For Profit,https://wardautomation.ie/,"Ward Automation is the manufacturer of automation solutions, assembly, and filling machines for pharmaceutical and biotech companies.",M&A,,,
Galactica Biotech,https://www.crunchbase.com/organization/galactica-biotech,"Artificial Intelligence (AI), Biotechnology, Machine Learning","Cork, Cork, Ireland",Galactica Biotech develops a cutting edge proprietary machine learning method that is able to identify new applications for molecules.,"421,387",Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://www.galacticabiotech.com,"Galactica Biotech provides a drug repurposing method to identify novel applications for molecules in the market, and in development, for major and orphan diseases, reducing the risk for patients as well as time and cost for companies.",Seed,,USD,
Asgatech Holding,https://www.crunchbase.com/organization/asgatech-holding,"Biotechnology, Chemical, CleanTech","Kilkenny, Kilkenny, Ireland",Asgatech Holding is a biotechnology company that offers a wide range of professional cleanrooms and designing services.,"422,534",$10M to $50M,Active,2021-01-01,year,,,,,For Profit,https://asgardcleanrooms.com/,,,,,
Nutramara,https://www.crunchbase.com/organization/nutramara,Biotechnology,"Tralee, Kerry, Ireland",Nutramara is operated blue biotechnology company.,"427,157",,Active,2017-01-01,year,,,,,For Profit,http://www.nutramara.com/,"Nutramara Ltd. is a 100% Irish owned and operated blue biotechnology company, ideally located in County Kerry in the west of Ireland. Nutramara are producing organic, sustainable, traceable, high quality and high purity marine ingredients and extracts and developing marine based formulations and products for the wellness market.",,,,
Prospectus Management Consultants,https://www.crunchbase.com/organization/prospectus-management-consultants,"Biotechnology, Consulting, Health Care, Management Consulting","Dublin, Dublin, Ireland","Prospectus is an international management consulting company focused on helping health, social care and life sciences organizations.","435,434",,Active,1991-01-01,day,,,,,For Profit,https://prospectus.ie/,,,,,
GenCell Biosystems,https://www.crunchbase.com/organization/gencell-biosystems,"Biotechnology, Clinical Trials, Genetics, Health Care, Manufacturing","Limerick, Limerick, Ireland",GenCell Biosystems is a biological testing tool manufacturer and provider.,"460,026",$1M to $10M,Closed,2011-01-01,year,2014-10-14,day,2014-10-14,day,For Profit,http://www.gencellbio.com,"GenCell Biosystems is developing revolutionary technologies for molecular biology. GenCell Biosystems is commercializing a number of instruments based upon their innovative Composite Liquid Cell platform technology. Composite Liquid Cells (CLCs) provide an entirely new method of confining, transporting, combining, processing and analysing biological reactions to yield valuable data. With applications including sample extraction and preparation, library preparation for next-gen sequencing, PCR genotyping, qPCR, digital PCR and proteomic assays, CLCs are versatile and can be tailored to suit virtually all protocol requirements.",M&A,2700000,EUR,3691904
AnaBio Technologies,https://www.crunchbase.com/organization/anabio-technologies,"Biotechnology, Manufacturing","Dublin, Dublin, Ireland",AnaBio is an innovative Irish company providing micro-encapsulation expertise and contract manufacturing solutions.,"461,284",,Active,2011-01-01,year,,,,,For Profit,https://www.anabio.ie/#,"AnaBio is a technology provider that is focused on commercial offerings of environmentally sustainable, science-based, proven technology solutions for the food, feed and pharmaceutical industries.",,,,
Chrysea,https://www.crunchbase.com/organization/chrysea,"Biotechnology, Dietary Supplements, Life Science, Wellness","Dublin, Dublin, Ireland",Chrysea develops nutritional interventions supported by clinical research for anti-aging mechanisms.,"471,619",Less than $1M,Active,2019-01-01,year,,,,,For Profit,https://www.chrysealabs.com,"Chrysea is aiming to enhance a naturally occurring anti-aging mechanism called autophagy, a process by which cells recycle and get rid of damaged structures, which is essential to maintaining cell health, renewal, and survival by developing accurate healthy lifespan nutritional interventions backed by intensive clinical research. It develops naturally occurring small compounds and their synthesis methods based on its synthetic biology platform, to fill unmet medical needs related to age-related disorders.",,,,
Consilient Health,https://www.crunchbase.com/organization/consilient-health,"Biotechnology, Health Care, Pharmaceutical","Dublin, Dublin, Ireland",Consilient Health is a pharmaceutical company with a rich heritage of commercialising medicines in areas including women’s health.,"477,446",,Active,2005-01-01,year,,,,,For Profit,https://www.consilienthealth.com/,"Consilient Health is a pharmaceutical company with a rich heritage of commercialising medicines in areas including women’s health, urology and endocrinology.",,,,
Technopath Clinical Diagnostics,https://www.crunchbase.com/organization/technopath-clinical-diagnostics,"Biotechnology, Health Care, Manufacturing, Medical, Medical Device","Tipperary, Tipperary, Ireland",Technopath Clinical Diagnostics is a developer and manufacturer of quality control material and software for clinical laboratories.,"478,914",,Active,2004-01-01,year,2021-02-01,day,,,For Profit,https://www.technopathclinicaldiagnostics.com/,Technopath Clinical Diagnostics is a developer and manufacturer of quality control material and software for clinical laboratories.,M&A,,,
Athena Neurosciences,https://www.crunchbase.com/organization/athena-neurosciences,"Biotechnology, Health Care, Neuroscience","Dublin, Dublin, Ireland",Athena Neurosciences developed products to treat neurological diseases,"480,409",,Active,1986-01-01,year,1996-03-19,day,,,For Profit,,Athena Neurosciences is focused on the research and development of therapeutic products for neurological diseases. Athena Neurosciences was founded by Larry Bock and Lawrence Fritz.,M&A,,USD,
Relevium Medical,https://www.crunchbase.com/organization/relevium-medical,"Alternative Medicine, Biotechnology, Pharmaceutical","Galway, Galway, Ireland",Relevium Medical is a biopharmaceutical company offering medicines for osteoarthritis.,"506,255",,Active,2019-01-01,year,,,,,For Profit,https://www.relevium-medical.com/,Relevium Medical develops and commercializes life science products for the pharmaceutical companies. They provide pharmacological hydrogel treatments for chronic pain conditions in urgent need of superior solutions.,,,USD,
Life Scientific,https://www.crunchbase.com/organization/life-scientific,"Agriculture, Biotechnology, Health Care","Dublin, Dublin, Ireland",Life Scientific is in negotiation with distributors across Europe to expand our ever growing network.,"529,101",,Active,1995-01-01,year,,,,,For Profit,http://www.lifescientific.com,"Life Scientific specialise in bringing high quality off-patent crop protection products to market.  Their goal is to give their customers better options to meet their plant protection needs.  They can do this by being first to market with an off-patent alternative, or by designing innovative versions of current off-patents. Their scientists navigate complex organic and analytical chemistry and regulatory requirements to develop optimised formulations. Innovation is at the heart of everything they do. Their holistic approach and smart working practices ensure their products stand up to the most rigorous scientific and regulatory standards. So if it’s under the Life Scientific brand you can be confident it’s as effective as the current leading standards in the market, if not better.",,,,
AiBiologics,https://www.crunchbase.com/organization/aibiologics,"Artificial Intelligence (AI), Biotechnology","Dublin, Dublin, Ireland","AiBiologics is a biotechnology firm that uses AI and deep learning algorithms to rev biopharmaceutical, diagnostic and vaccine discovery.","535,187",$1M to $10M,Active,2019-01-01,year,,,,,For Profit,https://aibiologics.ie/,"AiBiologics is a company that focuses on the advancement of antibody, diagnostics, and vaccine discovery. This is achieved through the utilization of artificial intelligence. The company combines a proprietary software and AI biologics discovery platform with a massively-parallel protein screening capability. This approach allows for the optimization of biologics discovery and design.",,,,
Azur Pharma,https://www.crunchbase.com/organization/azur-pharma,"Biotechnology, Medical, Pharmaceutical","Dublin, Dublin, Ireland","Azur Pharma is a pharmaceutical company with commercial franchises in pain, psychiatry, women's health and orphan drugs.","550,166",,Active,2006-01-01,year,2011-09-19,day,,,For Profit,http://www.azurpharma.com/,"Azur Pharma is a privately held pharmaceutical company dedicated to enhancing patients' lives by developing and marketing pharmaceutical products in specialist therapeutic areas.  Azur Pharma's strategy is to identify, evaluate, selectively acquire and enhance the value of late-stage development and approved pharmaceutical products.",M&A,,,
Xtremedy Medical,https://www.crunchbase.com/organization/xtremedy-medical,"Biotechnology, Medical","Galway, Galway, Ireland",Xtremedy Medical is a medical technology based at NUI Galway that manufactures surgical devices to treat bone and deep tissue infections.,"557,512",,Active,2020-01-01,month,,,,,For Profit,https://xtremedymedical.com/,"Xtremedy Medical is a medical technology based at NUI Galway that manufactures surgical devices to treat bone and deep tissue infections by sending electrical signals through wounds, both on the surface and below, to eliminate any residual infection.",,,USD,
SwaLife Biotech,https://www.crunchbase.com/organization/swalife-biotech,"Biotechnology, Health Care","Cork, Cork, Ireland",SwaLife Biotech discovers small molecules from plants for cosmetics and synthesizes novel anticancer plant alkaloids.,"608,712",Less than $1M,Active,2017-01-01,year,,,,,For Profit,http://swalifebiotech.com/,SwaLife Biotech discovers small molecules from plants for cosmetics and synthesizes novel anticancer plant alkaloids for medical use targeting DNA damage response.,Seed,,USD,
Primecore,https://www.crunchbase.com/organization/primecore-036c,"Biopharma, Biotechnology, Construction, Consulting, Pharmaceutical","Dublin, Dublin, Ireland",Primecore are consultants & specialists in Biopharma & Advanced Therapies,"608,778",,Active,2009-01-01,year,,,,,For Profit,https://www.primecorepm.com,"Primecore is a life sciences consulting firm focused on operations including product strategy, pipeline program management, manufacturing, CMC, supply chain, information technology, capital projects, and delivering on strategic initiatives. Using best practice program management skills, Primecore help life science companies deliver on their commitments and realize the full potential of their product portfolio. Primecore partners with clients to roll out strategic programs designed to create optimum value for patients and shareholders alike. They do this by providing operations services so that clients can fulfill their clinical and commercial ambitions.",,,,
Megazyme International Ireland,https://www.crunchbase.com/organization/megazyme-international-ireland,"Biotechnology, Health Diagnostics, Manufacturing, Quality Assurance","Bray, Wicklow, Ireland","Megazyme International Ireland develops, manufactures and supplies products for laboratories around the world.","627,622",$1M to $10M,Active,1988-01-01,year,,,,,For Profit,https://www.megazyme.com,"Megazyme International Ireland offers products for diverse range of industries, including food and beverages, biofuel, animal feed, wine and brewing, dairy, and cereals. The company’s Food Safety Division markets dehydrated culture media and diagnostic test kits to detect foodborne bacteria, natural toxins, genetic modifications, food allergens, drug residues, plant diseases and sanitation concerns.",,,,
Irish Cancer Society,https://www.crunchbase.com/organization/irish-cancer-society,Biotechnology,"Dublin, Dublin, Ireland",The Irish Cancer Society is dedicated to preventing cancer and improving the quality of life of those living with cancer through patient,"658,308",,Active,1963-01-01,year,,,,,For Profit,http://cancer.ie,"The Irish Cancer Society is dedicated to preventing cancer and improving the quality of life of those living with cancer through patient care, research and education. We listen, we support, we provide care, we create awareness, we provide information, we fund research and we influence decisions about cancer. We are here to help. The Society, which was founded in 1963, is financed entirely by voluntary contributions from the public and receives no government funding. This allows the Society to pursue new and innovative services for patients with cancer outside of government policy.",,,,
Vetex Medical,https://www.crunchbase.com/organization/vetex-medical,"Biotechnology, Health Care, Medical, Medical Device","Galway, Galway, Ireland",Vetex Medical has developed the Vetex thrombectomy catheter as a platform technology for the venous vascular system.,"659,380",Less than $1M,Active,2016-01-01,year,2021-07-06,day,,,For Profit,http://vetexmedical.com,"VETEX Medical is an Irish medical device company developing a revolutionary thrombectomy catheter to speedily extract thrombus in a single session, from patients who present with Venous Thrombo-Embolism. Vetex Medical has developed the Vetex thrombectomy catheter as a platform technology for the venous vascular system targeting deep vein thrombosis, AV Fistula grafts and pulmonary embolism. Initially Vetex Medical will target patients with acute DVT in the ilio-femoral veins. The venous thrombectomy market has been underserved for many years but is currently one of the key drivers of the clot management market as clinical evidence and awareness increases.",M&A,,USD,
GlasPort Bio,https://www.crunchbase.com/organization/glasport-bio,Biotechnology,"Galway, Galway, Ireland",GlasPort Bio is a biotechnology company.,"675,688",,Active,2018-01-01,year,,,,,For Profit,https://glasportbio.com/,"GlasPort Bio is a biotechnology company based in Galway, Ireland where it has its research laboratories and offices. The key focus of GlasPort Bio is to maximise the efficiency of natural resources, deriving value streams from a variety of materials, often those deemed as waste. Their technologies help to unlock ‘hidden’ commercial potential while allowing for a host of environmental benefits. We aim to play a key role in a fully integrated bio-based economy, allowing stakeholders transition to low carbon economies. GlasPort Bio is built upon over 10 years of research and development and has developed a range of innovative technologies for applications in multiple fields including agriculture, agri-food, green energy and biotechnology.",,,,
Genicity,https://www.crunchbase.com/organization/genicity,"Biotechnology, Genetics, Therapeutics","Waterford, Waterford, Ireland",Genicity develops next-generation cell therapies.,"676,133",,Active,2021-01-01,year,,,,,For Profit,https://genicity.bio,Genicity is developing standard medicines for solid and liquid tumors based on allogenic T-cell receptor therapy.,,,,
PrecisionBiotics,https://www.crunchbase.com/organization/precisionbiotics,Biotechnology,"Cork, Cork, Ireland",PrecisionBiotics is a company that is dedicated to harnessing the best of nature's friendly bacteria.,"678,930",,Active,1999-01-01,year,2020-06-25,day,,,For Profit,https://www.precisionbiotics.com/,PrecisionBiotics is a company that is dedicated to harnessing the best of nature's friendly bacteria to help consumers and clinicians all over the world.,M&A,,,
EiRx Therapeutics,https://www.crunchbase.com/organization/eirx-therapeutics,"Biotechnology, Health Care","Cork, Cork, Ireland",EiRx Therapeutics operates as a research-driven healthcare company developing targeted therapies for the treatment of cancer.,"683,966",,Active,1999-01-01,year,,,,,For Profit,http://www.eirx.com/,The Company is based around original concepts and discoveries made by Prof. Tom Cotter (CSO). Tom is a leading international expert in this field and is Professor of Biochemistry at University College Cork.,Seed,180000,USD,180000
Genable Technologies Ltd.,https://www.crunchbase.com/organization/genable-technologies-ltd,"Biotechnology, Genetics, Health Care","Dublin, Dublin, Ireland","Genable Technologies Ltd. is a privately held, venture backed, Dublin (Ireland) based bio-pharmaceutical company developing new gene","685,512",,Active,2001-01-01,year,2016-03-07,day,,,For Profit,http://www.genable.net,"Genable Technologies Ltd. is a privately held, venture backed, Dublin (Ireland) based bio-pharmaceutical company developing new gene medicines to treat ""dominant"" genetic diseases based on the pioneering work of Professor Jane Farrar, Dr Paul Kenna & Professor Peter Humphries. Genable utilizes well-established, clinically safe & effective AAV vectors to obtain expression of RNA interference (RNAi) molecules which suppress the expression of both the faulty and normal gene copies and replaces this with a gene subtly altered to become refractory to suppression but still encoding a normal wild type protein. The combination of suppression and replacement (S&R) overcomes the significant hurdle in dominant disease of mutation variability by eliminating the need to target specific mutations in a wide range of disorders. Genable's technology is protected by a broad suite of granted patents and patent applications in the USA, EU and worldwide.",M&A,5000000,EUR,7485086
TECHNOPATH Distribution Ltd.,https://www.crunchbase.com/organization/technopath-distribution-ltd,"Biotechnology, Health Care, Medical","Ballina, Tipperary, Ireland",TECHNOPATH Distribution Ltd.  distributes biotechnology and healthcare products.,"705,196",,Active,1997-01-01,year,2014-10-07,day,,,For Profit,http://www.techno-path.com/,TECHNOPATH Distribution Ltd.  distributes biotechnology and healthcare products.,M&A,,,
Chanelle,https://www.crunchbase.com/organization/chanelle,"Biotechnology, Health Care, Pharmaceutical, Therapeutics","Loughrea, Galway, Ireland",Chanelle is a pharmaceutical company.,"706,639",,Active,1980-01-01,year,,,,,For Profit,http://www.chanellegroup.ie/,"Chanelle is a leading provider of generic animal pharmaceuticals worldwide, ranking amongst the best companies in the veterinary pharmaceuticals sector in Europe",,,,
Opsona,https://www.crunchbase.com/organization/opsona,"Biotechnology, Health Care, Medical, Therapeutics","Dublin, Dublin, Ireland",Opsona validates and develops new drug candidates and strategies that modulate innate immune systems.,"709,045",$1M to $10M,Closed,2004-01-01,year,,,2019-01-01,year,For Profit,http://www.opsona.com,"Drug development firm focused on immunology. They are headquartered in Dublin, Ireland.  Opsona Therapeutics is one of Europe's most innovative and dynamic drug development companies. We are at the forefront of drug development in immunology research, with particular focus on the innate immunity pathways.   Since its founding in 2004, Opsona has validated and developed a series of exciting new drug candidates and strategies which modulate the human innate immune system. We are located in Dublin, Ireland.",Late Stage Venture,81320407,USD,81320407
Blafar,https://www.crunchbase.com/organization/blafar,"Biotechnology, Chemical, Manufacturing","Dublin, Dublin, Ireland","Blafar designs, develops, and manufactures functionalized biopolymer products.","713,113",$1M to $10M,Active,2018-01-01,year,,,,,For Profit,https://blafar.com,Blafar develops innovative injectable hydrogels and bio-inks from multifunctional extracellular matrix-based and synthetic biopolymers for bio-applications such as cell drug delivery and 3D bioprinting. They provide a series of advanced injectable hydrogel systems as the optimal microenvironments for customized cell culture and regenerative medicine.,,,,
