Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Wex Pharmacetuicals,https://www.crunchbase.com/organization/wex-pharmacetuicals,"Biotechnology, Health Care, Pharmaceutical","Vancouver, British Columbia, Canada",WEX Pharmaceuticals is a biopharmaceutical company that is developing a late-stage non-opioid analgesic.,"532,857",$10M to $50M,Active,1987-01-01,day,,,,,For Profit,https://wexpharma.com/,WEX Pharmaceuticals provides treatment for cancer-related pain and will commence phase III clinical development for chemotherapy-induced neuropathic pain. It is a biopharmaceutical company that is developing a late-stage non-opioid analgesic.,,,,
Sussex Research Laboratories Inc.,https://www.crunchbase.com/organization/sussex-research-laboratories-inc,Biotechnology,"Ottawa, Ontario, Canada",Sussex Research Laboratories is a biotechnology company that  specializes  in glycodesign and the synthesis of complex carbohydrates.,"533,374",,Active,1996-01-01,day,,,,,For Profit,https://www.sussex-research.com/,,,,,
Activation Laboratories,https://www.crunchbase.com/organization/activation-laboratories,"Agriculture, Biotechnology, Chemical, Life Science","Ancaster, Ontario, Canada","Actlabs is a company that provides analysis in the geochemical and geo-metallurgical market,agriculture, forensics,and life sciences.","539,594",,Active,1987-01-01,year,,,,,For Profit,http://www.actlabs.com,,,,,
Aegera Therapeutics,https://www.crunchbase.com/organization/aegera-therapeutics-inc,"Biotechnology, Health Care, Pharmaceutical","Montréal, Quebec, Canada","Aegera Therapeutics, part of Pharmascience Inc., is focused on developing targeted therapeutics to address major unmet medical needs.","557,203",$1M to $10M,Closed,1997-01-01,year,2011-05-27,day,2011-05-01,month,For Profit,http://www.aegera.com/,"Aegera Therapeutics is a clinical stage biotechnology company focused on developing targeted therapeutics to address major unmet medical needs. Aegera has three programs in clinical development, two for oncology and one for neuropathic pain.  Aegera is also dedicated to identifying novel development candidates based upon its core technologies and internal expertise and experience in rapidly moving lead candidates through preclinical development and into clinical trials.",M&A,35629095,USD,35629095
Cedarlane,https://www.crunchbase.com/organization/cedarlane,"Biotechnology, Manufacturing","Burlington, Ontario, Canada","US & Canada Life Science Distribution, Manufacturing, Custom Services","559,273",$1M to $10M,Active,1989-01-01,year,,,,,For Profit,http://www.cedarlanelabs.com/,"Cedarlane has grown within the life science industry to become a multi-national corporation with over 100 employees in Canada and the United States. The two main locations are well-established in Burlington, Ontario, Canada (close to Toronto airport) and coincidently, in Burlington, North Carolina, USA (close to Raleigh and Greensboro airports).",,,,
ATS Life Sciences,https://www.crunchbase.com/organization/ats-life-sciences,"Biotechnology, Industrial Automation, Logistics, Medical Device","Cambridge, Ontario, Canada","ATS Life Sciences provides automation and handling solutions for medical devices, medical diagnostics and the pharmaceuticals industry.","568,270",,Active,1978-01-01,year,,,,,For Profit,https://atslifescienceseurope.atsautomation.com,,,,,
Warnex Inc.,https://www.crunchbase.com/organization/wernex-inc,"Biotechnology, Health Care, Medical Device, Pharmaceutical","Dorval, Quebec, Canada",Warnex is a company that provides laboratory services to pharmaceutical companies.,"571,028",Less than $1M,Active,1996-01-01,day,2014-05-05,day,,,For Profit,http://www.warnex.ca,,M&A,,,
Aurora Scientific,https://www.crunchbase.com/organization/aurora-scientific,"Bioinformatics, Biometrics, Biotechnology, Health Care","Aurora, Ontario, Canada",Aurora Scientific is a manufacturer of apparatus and software used in muscle physiology and neurological research.,"575,001",,Active,1982-01-01,day,2023-04-21,day,,,For Profit,https://www.aurorascientific.com,Aurora Scientific is a manufacturer of apparatus and software used in muscle physiology and neurological research.,M&A,,,
AnorMED,https://www.crunchbase.com/organization/anormed,"Biotechnology, Pharmaceutical","Langley, British Columbia, Canada"," AnorMED, Inc., a biopharmaceutical company, engages in the discovery, development, and commercialization of therapeutic drugs.","589,057",,Active,1996-01-01,year,2006-10-17,day,,,For Profit,https://www.anormed.com/,"AnorMED, Inc., a biopharmaceutical company, engages in the discovery, development, and commercialization of therapeutic drugs for the treatment of hematology, human immunodeficiency virus (HIV), and oncology. Its lead drug product candidate include MOZOBIL, which is under phase III clinical trial is used for cancer patients undergoing stem cell transplantation; and AMD070, which is under phase Ib/IIa trial is used as a HIV entry inhibitor. ",M&A,,,
Lallemand Plant Care,https://www.crunchbase.com/organization/lallemand-plant-care,"Biotechnology, Environmental Engineering, Manufacturing","Sault Sainte Marie, Ontario, Canada","Lallemand Plant Care specializes in supplying biological plant protection, biostimulation, and biofertilization products.","603,389",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,https://bioforest.ca,,,,,
Cirion,https://www.crunchbase.com/organization/cirion,"Biopharma, Biotechnology, Medical, Pharmaceutical","Laval, Quebec, Canada","Cirion is expertise in safety testing, project management, research and development, and bioanalytical testing services.","628,242",,Active,1996-01-01,year,,,,,For Profit,https://www.cirion.com,,,,,
CQIB,https://www.crunchbase.com/organization/cqib,"Biotechnology, Life Science, Medical Device","Laval, Quebec, Canada","CQIB is a life science incubator company that provides laboratories, offices, and a park of advanced scientific equipment.","636,109",,Active,1996-01-01,year,,,,,For Profit,https://www.cqib.org,,,,,
Microbridge Technologies Canada,https://www.crunchbase.com/organization/microbridge-technologies-canada,"Biotechnology, Logistics, Manufacturing, Robotics, Software","Montréal, Quebec, Canada","Microbridge Technologies Canada develops electronic calibration products and solutions for the consumer, automotive, and medical sectors.","639,753",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,http://www.mbridgetech.com,"Microbridge Technologies Canada Inc. manufactures and licenses electronic calibration products and solutions for the consumer, automotive, and medical industries in Canada and internationally. It offers sensors, such as linear analog-conditioned low differential air pressure sensors, and flow sensors, including micro flow sensors; sensor conditioners with Rejustors. The company also provides Rejustor-based products, such as Rejustor, an electrically adjustable resistor that is adjusted in-circuit to calibrate and compensate analog circuits and systems; and low- temperature coefficient of resistance Rejustors. Its products are used in various applications, such as HVAC, medical CPAP, and blood pressure monitors. The company provides its products through distributors. Microbridge Technologies Canada Inc. was formerly known as Microbridge Technologies, Inc. and changed its name in 2005. The company was incorporated in 1999 and is based in Montreal, Canada with additional offices in Boston, Massachusetts; and San Jose, California.",,7516717,USD,7516717
Jefo,https://www.crunchbase.com/organization/jefo,"Biometrics, Biopharma, Biotechnology","Saint-hyacinthe, Quebec, Canada",Jefo is a Biotechnology company located in St-Hyacinthe.,"639,824",,Active,1982-01-01,day,,,,,For Profit,https://www.jefo.com,,,,,
Biomomentum,https://www.crunchbase.com/organization/biomomentum,"Biotechnology, Manufacturing, Mechanical Design, Test and Measurement","Laval, Quebec, Canada",Biomomentum provides mechanical testing solutions for biomaterials and tissues.,"642,411",$1M to $10M,Active,1999-01-01,year,,,,,For Profit,https://www.biomomentum.com,"Biomomentum develops and sells testing instruments for determining the mechanical properties of biomaterials and tissues. Load cells, indenters, cameras, sample holders, and testing chambers are among the products they offered. The Mach-1 multiaxial mechanical tester is the only one that can measure compression, tension, shear, friction, torsion, and 3D indentation in three dimensions.",,,,
Communications Research Centre Canada,https://www.crunchbase.com/organization/communications-research-centre-canada,"Biotechnology, Pharmaceutical, Telecommunications","Ottawa, Ontario, Canada",Communications Research Centre Canada is the government's primary laboratory for research and development in advanced telecommunications.,"649,286",,Active,1959-01-01,year,,,,,For Profit,https://ised-isde.canada.ca/site/communications-research-centre-canada/en,"Communications Research Centre Canada (CRC) is the federal government's primary laboratory for research and development in advanced telecommunications, and a centre of excellence in information and communications technologies. It is the only national laboratory with critical mass and expertise in the four major platforms that form the basic transport mechanism for information delivery across Canada: wireless, broadcasting, satellite and fibre optics.",,,,
Pendopharm,https://www.crunchbase.com/organization/pendopharm,"Biotechnology, Medical, Pharmaceutical","Montreal, Quebec, Canada",PENDOPHARM is the specialty pharmaceutical company,"652,589",,Active,1983-01-01,year,,,,,For Profit,http://pendopharm.com,"PENDOPHARM is the specialty pharmaceutical company that is growing fast, and, in the process, we’re staying nimble, collaborative and efficient—so we can all evolve in an environment where open minds think alike. Our experienced team is here to support you - the medical community, patients and partners. It is committed to being creative and flexible, and dedicated to “going the extra mile” to develop long-lasting relationships and build strong brands.",,,,
ChemRoutes,https://www.crunchbase.com/organization/chemroutes,"Biotechnology, Chemical Engineering, Clinical Trials, Health Care, Pharmaceutical","Edmonton, Alberta, Canada","ChemRoutes operates at the interface of organic chemistry, chemical biology, drug discovery and nanotechnology.","652,890",,Active,1999-01-01,year,,,,,For Profit,http://www.chemroutes.com/chemroutes/,"ChemRoutes Corporation is a private drug discovery technology provider operating at the interface of organic chemistry, chemical biology, drug discovery and nanotechnology. It was established in 1999 and is headquartered in Edmonton, Alberta, Canada. ChemRoutes Corporation has a thorough understanding of the drug discovery and development process, and an experienced scientific advisory board. We focus on early stage drug discovery to pre-clinical research. Our proprietary and novel small molecule based scaffolds, building blocks, templates, chemical arrays and new chemical target research and infectious, neurodegenerative and metabolic diseases, pain, inflammation and oncology. We have consistently delivered results, leading to global partnerships with over 80 pharmaceutical, agrochemical and biotech companies accessing our novel chemistry driven platforms for new molecular targets and biochemical pathways.",Seed,,USD,
Advitech,https://www.crunchbase.com/organization/advitech,"Biotechnology, Developer Platform, Nutraceutical","Calgary, Alberta, Canada","Advitech researches, develops, and commercializes nutraceutical ingredients and products to prevent immune-mediated inflammatory disorders.","657,370",$1M to $10M,Closed,1997-01-01,day,,,2009-11-26,day,For Profit,http://www.advitech.com,"Advitech is a life science and technology company with the mission to discover and commercialize patented, scientifically supported natural health products. Effective and safe, these products target immune system disorders, such as psoriasis and inflammatory bowel disease. Advitech produces Dermylex (R) for the treatment of mild to moderate psoriasis. Advitech has developed a research program to develop new applications in the field of wound healing. This development program stems from the two technological platforms XP-828L and IM.",,3955000,USD,3955000
Delta Scientific Laboratory Products,https://www.crunchbase.com/organization/delta-scientific-laboratory-products,"Biotechnology, Chemical, Shipping, Wholesale","Mississauga, Ontario, Canada",Delta Scientific is a distributor of lab products.,"661,225",$1M to $10M,Active,1985-01-01,year,,,,,For Profit,https://www.delta-sci.com,"Delta Scientific distributes chemicals, consumables, equipment, ICP and ICP-MS components, inorganic and organic standards, proficiency testing standards, and XRF supplies for use in analytical, environmental, educational, quality control, research, and development, and spectroscopy applications.",,,,
Scian Services,https://www.crunchbase.com/organization/scian-services,"Biomass Energy, Biometrics, Biotechnology","Toronto, Ontario, Canada",Scian Services is a biotechnology company.,"676,816",,Active,1986-01-01,day,,,,,For Profit,https://www.scian.com,,,,,
MPI Research,https://www.crunchbase.com/organization/mpi-research-dd0c,"Biotechnology, Market Research","Pointe-claire, Quebec, Canada",MPI conducts marketing research studies for companies that manufacture and promote pharmaceutical and biotechnological products.,"694,152",,Active,1992-01-01,day,,,,,For Profit,https://www.mpiresearch.ca/?lang=en,,,,,
Viventia Bio,https://www.crunchbase.com/organization/viventia-bio,"Biotechnology, Health Care, Pharmaceutical","Winnipeg, Manitoba, Canada",Viventia Bio Inc. is a privately held biopharmaceutical company specializing in the discovery and development of a new generation,"695,281",,Closed,1995-01-01,year,2016-09-21,day,2016-09-21,day,For Profit,http://www.viventia.com/,Viventia Bio is the leader in developing next generation oncology therapeutics utilizing our proprietary Targeted Protein Therapeutic technology (TPT). We believe our TPT based product candidates enjoy significant advantages in treating cancer versus earlier technologies.,M&A,,,
Stellate Systems,https://www.crunchbase.com/organization/stellate,Biotechnology,"Montréal, Quebec, Canada",biotech,"696,428",,Closed,1986-01-01,year,2009-01-15,day,2009-01-15,day,For Profit,http://www.stellate.com,"Stellate Systems Inc. engages in the development, design, and manufacture of products for the recording and analysis of electrical activity from the brain. The company provides networking, database, recording, review, and analysis systems for EEG laboratories, epilepsy monitoring units, sleep laboratories, and intensive care units, as well as offers accessories and consumables. Stellate Systems, Inc. also offers support services, including pre-sales engineering and installation consultation, post sales installation and training, technical and application support, and software upgrades. Its products are used by hospitals, clinics, and researchers. The company offers its products through a network of distributors in Canada, the United States, Mexico, Central and South America, Greece, Germany, the Netherlands, Portugal, Turkey, the United Kingdom, China, Hong Kong, Korea, Taiwan, Thailand, Australia, Iran, and Saudi Arabia.  Stellate Systems Inc. was founded in 1986 and is headquartered in Montreal, Canada. As of 2008, Stellate Systems, Inc. operates as a subsidiary of Alpine Biomed Corp.",M&A,,,
ODAN,https://www.crunchbase.com/organization/odan,"Biotechnology, Manufacturing, Pharmaceutical","Pointe-claire, Quebec, Canada","Odan that develops, manufactures, markets, and sells products in different therapeutic categories.","696,936",,Active,1974-01-01,year,,,,,For Profit,https://www.odanlab.com,"Odan Laboratories Fully integrated infrastructures for R&D, manufacturing, distribution, and marketing.The vast Product line includes innovative products in gastroenterology, dermatology, and various specialty and generic pharmaceuticals.",,,,
Arius Research,https://www.crunchbase.com/organization/arius-research,"Biotechnology, Health Care, Hospital, Therapeutics","Toronto, Ontario, Canada",ARIUS Research is a biotechnology company developing antibody therapeutics.,"698,139",,Closed,1999-01-01,year,2008-07-22,day,,none,For Profit,http://www.ariusresearch.com,"ARIUS Research, Inc., a biotechnology company, engages in the discovery and development of antibody therapeutics primarily focusing on breast, prostate, ovarian, colorectal, pancreatic and lung cancers, leukemia, and melanoma. It identifies monoclonal antibodies targeting various cancer indications through its technology platform, FunctionFIRST. The company's product pipeline includes CD63 program that is in preclinical studies for various cancer indications; ARH460-16-2, an antibody targeting the cancer stem cell antigen CD44; AR36A36.11.1 and AR10A304.7, which targets the complement-inhibitory molecule CD59; AR47A6.4.2 and AR52A301.5, which are monoclonal antibodies directed to the cancer-associated protein TROP-2 that is homologous to human EpCAM, an another cell surface cancer related protein; and AR40A746.2.3 that targets leukemia cancer stem cells. It also has antibody programs targeting the MCSP antigen and 37LRP. ARIUS has partnerships with Oxford BioMedica plc, Xerion Pharmaceuticals AG, PDL BioPharma, Inc., Medarex, Inc., Genentech, Inc., and Takeda Pharmaceutical Company Limited. The company was founded in 1999 and is based in Toronto, Canada. As of September 23, 2008, Arius Research Inc. operates as a subsidiary of Roche Holding AG.",M&A,23500000,USD,23500000
Insception Biosciences,https://www.crunchbase.com/organization/insception-biosciences,"Biotechnology, Health Care, Medical","Mississauga, Ontario, Canada",Insception Biosciences is a cord blood program in Canada.,"703,964",,Active,1996-01-01,year,,,,,For Profit,https://www.insception.com/,"Insception is the largest cord blood program in Canada with over 39,000 cord blood units banked. Insception is owned by Argosy Partners, Mount Sinai Hospital, management and its scientific founders. By partnering with leading Canadian medical facilities such as Toronto's Mount Sinai and the Scarborough Hospitals, Insception continues to work closely with Canada's leading healthcare providers. The Insception Cord Blood Program is able to provide every Canadian family with security, state of the art processing and storage, financial stability and long term professional governance.",,7250000,USD,7250000
Centre de Géomatique du Québec,https://www.crunchbase.com/organization/centre-de-géomatique-du-québec,"Big Data, Biotechnology, Product Research, Technical Support, Training","Sacré-coeur-saguenay, Quebec, Canada",Centre de Géomatique du Québec is a geomatics research laboratory that provides data acquisition and geomatics diagnosis services.,"711,829",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,https://www.cgq.qc.ca/,,,,,
Labopharm,https://www.crunchbase.com/organization/labopharm,"Biotechnology, Health Care","Montreal, Quebec, Canada","Labopharm is an international, specialty pharmaceutical company focused on optimizing the performance of existing drugs.","723,129",,Closed,1990-01-01,day,2006-04-28,day,2011-10-07,day,For Profit,http://www.labopharm.com,"Labopharm Inc. is an international, specialty pharmaceutical company that focuses on optimizing the performance of existing drugs by incorporating its advanced controlled-release technologies.",M&A,10000000,USD,10000000
AcmeLabs,https://www.crunchbase.com/organization/acmelabs,"Biotechnology, Information Technology","Vancouver, British Columbia, Canada","AcmeLabs provides a full range of sample preparation, assaying and geo-analytical services.","726,760",,Active,1971-01-01,year,2012-02-23,day,,,For Profit,http://acmelab.com/,"AcmeLabs provides a full range of sample preparation, assaying and geo-analytical services. The company operates a total of 29 testing and sample preparation laboratories in 12 countries, mainly in North and South America and has 978 employees. AcmeLabs operates testing laboratories where it uses cutting edge technologies including Inductively Coupled Plasma Optical Emission Spectroscopy (ICP-OES), ICP-Mass Spectrometry (ICP-MS), and X-Ray Fluorescence (XRF). Acme’s revenue for the fiscal year ending March 2012 is poised to exceed €55 million (CAD$72 million).",M&A,,,
PNP Pharmaceuticals,https://www.crunchbase.com/organization/pnp-pharmaceuticals,"Biotechnology, Pharmaceutical","Burnaby, British Columbia, Canada",PNP Pharmaceuticals is a nutraceutical and pharmaceutical biotechnology company located in Burnaby.,"756,045",,Active,1999-01-01,day,,,,,For Profit,https://www.pnppharmaceuticals.com/,,,,,
Genesys Venture,https://www.crunchbase.com/organization/genesys-venture-inc,"Biotechnology, Business Development, Life Science","Winnipeg, Manitoba, Canada",Genesys Venture is an enhanced life science accelerator.,"757,083",,Active,1997-01-01,year,,,,,For Profit,http://www.genesysventure.com/,"Founded in 1997 by renowned bio-entrepreneur Dr. Albert D. Friesen, the GVI team has extensive experience in technology development to offer its clients. The Company provides services to client companies through an enhanced incubation model and active participation. GVI takes the idea of an incubator to the next level, becoming actively involved with each new venture and offering a tailored mix of services vital to successfully develop a technology that will address market opportunities.",,,,
DOmedic,https://www.crunchbase.com/organization/domedic,"Biotechnology, Health Care","Quebec, Quebec, Canada",DOmedic designs high-tech products to improve medication compliance.,"757,516",,Active,1968-01-01,day,,,,,For Profit,https://www.domedic.ca/,"DOmedic’s mission is to improve the quality of life for people afflicted by health problems for which they require medication, following other treatments or monitored by an assistant or a health professional (Telehealth).  To accomplish this, we develop products, to support people who wish to move toward better habits concerning their medication or for any other type of treatment or monitoring.",Late Stage Venture,,USD,
Qimaging,https://www.crunchbase.com/organization/qimaging,"Biotechnology, Software","Surrey, British Columbia, Canada",Qimaging is a biotechnology software company located in Surrey.,"760,338",,Active,1999-01-01,day,,,,,For Profit,https://www.qimaging.com,,,,,
ISM - Immune System Management,https://www.crunchbase.com/organization/ism-immune-system-management,"Biotechnology, Medical, Therapeutics","Ottawa, Ontario, Canada",ISM is a pioneer and leader in Aminomics & development of customized nutraceutical therapeutics for rebalanced immune systems,"766,102",,Active,1992-06-24,day,,,,,For Profit,http://www.aminomics.com,,,,,
Biosyntech,https://www.crunchbase.com/organization/biosyntech,"Biotechnology, Health Care, Therapeutics","Laval, Quebec, Canada",Biosyntech is engaged in the development of biotherapeutic thermogels for tissue repair and the delivery of therapeutic agents.,"767,839",,Closed,1994-01-01,year,,,,none,For Profit,http://www.biosyntech.com,"BioSyntech, Inc. develops biotherapeutic thermogels designed for tissue repair and delivery of therapeutic agents. Its technology platform is BST-Gel, a family of hydrogels based on chitosan, a natural biopolymer derived from crustacean shells. The companyâ€™s lead products in clinical trials include BSTCarGel for cartilage repair; BST-DermOn for wound healing; and BST-InPod for the treatment of chronic pain due to plantar fat pad atrophy in the heel and forefoot. Biosyntech has a collaboration with Nicholas Piramal India, Ltd. to involve in the clinical studies for BST-InPod, which is being developed to alleviate the chronic pain associated with foot fat pads. The company was incorporated in 1994 and is headquartered in Laval, Canada.",,1400000,USD,1400000
Genetiporc,https://www.crunchbase.com/organization/genetiporc,"Biotechnology, Genetics, Livestock","Saint-bernard, Quebec, Canada","Génétiporc, Inc. offers breeding stock and semen for the production, selection and commercialization of swine breeding stock.","780,692",,Closed,1984-01-01,year,2013-09-23,day,,none,For Profit,,"Génétiporc, Inc. offers breeding stock and semen for the production, selection and commercialization of swine breeding stock.",M&A,,,
BIOQuébec,https://www.crunchbase.com/organization/bioqu-bec,Biotechnology,"Bromont, Quebec, Canada",BIOQuébec is Quebec’s bio-industry and life sciences network.,"785,183",Less than $1M,Active,1991-01-01,year,,,,,For Profit,https://www.bioquebec.com/,"BIOQuébec represents the industry from end to end. The enormous membership of this non-profit company (NPO) alone covers the network's operating expenditures, ensuring its complete independence from the political class and the public administration.",,,,
Labplas,https://www.crunchbase.com/organization/labplas,"Agriculture, Biotechnology, Food and Beverage, Manufacturing, Pharmaceutical","Quebec, Quebec, Canada",Labplas manufactures sterile sampling and transport equipment for laboratory analysis.,"789,298",,Active,1987-01-01,year,,,,,For Profit,http://labplas.com,"Labplas is a Quebec-based private firm with a single shareholder that provides sterile sample products. They offer the production of sterile sampling products for analysis. These items are designed to address particular offers needs in the agricultural, environmental, veterinary, and pharmaceutical industries, as well as in research.",,,,
Aurora Biomed,https://www.crunchbase.com/organization/aurora-biomed,"Biotechnology, Health Care, Medical","Vancouver, British Columbia, Canada",Aurora Biomed is a global leader in the design and development of lab automation solutions.,"794,720",,Active,1990-01-01,day,,,,,For Profit,https://www.aurorabiomed.com,,,,,
Technologie BiolActis,https://www.crunchbase.com/organization/technologie-biolactis,"Biotechnology, Dietary Supplements","Laval, Quebec, Canada",Technologie BiolActis is a biotechnology company that develops and commercializes biologics.,"797,314",$1M to $10M,Active,1998-01-01,year,,,,,For Profit,http://www.biolactis.com,"Technologie BiolActis (BiolActis) is a Canadian biotechnology company incorporated in 1998. Since its foundation, the entrepreneurs were committed to create novel Biologics meeting well identified needs from the Wellness Industries (Functional Nutrition, Dietary Supplements, Cosmeceuticals and Pharmaceuticals).",Early Stage Venture,10000000,USD,10000000
Arctic Apples,https://www.crunchbase.com/organization/arctic-apples,"3D Printing, Agriculture, Biotechnology, Food and Beverage, Manufacturing, Organic Food","Summerland, British Columbia, Canada","Arctic Apples develops safe, high-quality tree fruit cultivars that provide growers, processors, wholesalers, retailers, foodservice.","800,077",$1M to $10M,Active,1996-01-01,year,,,,,For Profit,https://www.arcticapples.com/,"Okanagan Specialty Fruits (OSF) is a family-founded tree fruit company specializing in modern approaches for producing high quality tree fruits. The first commercial products are distinctly nonbrowning Arctic® apples, starting with Arctic® Golden & Arctic® Granny.  The OSF team is highly credentialed with leading expertise in biotechnology and tree fruits and is sought out for partnerships and collaborations by government and research organizations.",,,,
Okanagan Specialty Fruits,https://www.crunchbase.com/organization/okanagan-specialty-fruits,"Agriculture, Biotechnology, Product Management","Summerland, British Columbia, Canada",Okanagan Specialty Fruits is a biotechnology agriculture company located in Summerland.,"805,702",,Active,1996-01-01,day,,,,,For Profit,https://www.okspecialtyfruits.com,"Okanagan Specialty Fruits Inc. (OSF) began as a small, dynamic agricultural biotechnology company based in Summerland, British Columbia, Canada. Founded in 1996, OSF specializes in developing tree fruit varieties with novel attributes that benefit fruit producers and consumers alike. OSF is one of the first firms to pursue the use of biotechnology to deliver product innovations to the tree fruit industry.",,,,
Duchesnay,https://www.crunchbase.com/organization/duchesnay,"Biotechnology, Health Care, Pharmaceutical","Blainville, Quebec, Canada",Duchesnay is seeking Health Canada's approval for ospemifene for the treatment of moderate to severe dyspareunia and vaginal dryness.,"808,855",,Active,1970-01-01,year,,,,,For Profit,https://www.duchesnay.com/en/,"The company officially assumed its new mission with the founding of the Louis-Boivin Family Pharmaceutical Chair on Medications, Pregnancy and Lactation at the Faculty of Pharmacy at the Université de Montréal (at Sainte-Justine Hospital for Children.Since then, Duchesnay has devoted a significant portion of its annual budget to funding research into drugs that are safe to use during pregnancy. The company manufactures and distributes these medications and provides the medical community with the current, evidence-based data they need to prescribe the optimal pharmacotherapy to pregnant women while protecting their unborn babies.",,,,
Fermentas International,https://www.crunchbase.com/organization/fermentas-international,"Biotechnology, Health Care, Life Science, Medical","Burlington, Ontario, Canada","With origins dating back to the 1970s, Fermentas produced molecular biology products for scientific research.","811,649",,Active,1975-01-01,year,2010-07-16,day,,,For Profit,,"With origins dating back to the 1970s, Fermentas produced molecular biology products for scientific research. Fermentas grew to be the dominant player in Europe, and sought an experienced life sciences partner to solidify this leading position while helping expand geographically into North America and Asia.",M&A,,USD,
Teva Canada,https://www.crunchbase.com/organization/teva-canada,"Biopharma, Biotechnology, Medical, Pharmaceutical","Toronto, Ontario, Canada",Teva Canada is a generic medicine and biopharmaceutical company.,"827,459",$100M to $500M,Active,1965-01-01,year,,,,,For Profit,https://www.tevacanada.com/en/canada/,,,,,
Innu-Science,https://www.crunchbase.com/organization/innu-science,"Biotechnology, Life Science","Montréal, Quebec, Canada",Innu-Science is a biotechnology company.,"831,902",$10M to $50M,Active,1992-01-01,day,,,,,For Profit,https://www.innuscience.com,,,,,
Viewpoint Medical Assessment Services,https://www.crunchbase.com/organization/viewpoint-medical-assessment-services,"Biotechnology, Health Care, Medical","Calgary, Alberta, Canada",Viewpoint Medical Assessment Services incorporated in 1993 with a vision for developing a company.,"843,709",,Active,1993-01-01,year,2016-01-13,day,,,For Profit,http://www.viewpointmedical.ca/,,M&A,,,
Sembiosys Genetics,https://www.crunchbase.com/organization/sembiosys-genetics-inc,"Biotechnology, Genetics, Medical","Calgary, Alberta, Canada","SemBioSys Genetics, a canadian biotechnology company, announced today that it has signed a feasibility agreement with dow agro-science","856,351",,Active,1994-01-01,year,,,,,For Profit,http://www.sembiosys.com,"SemBioSys Genetics Inc., a Canadian biotechnology company, announced today that it has signed a feasibility agreement with Dow AgroSciences LLC, of Indianapolis, Indiana, for the Stratosome(TM) Biologics System and its application to animal health biologics. Under the terms of the agreement, SemBioSys and Dow AgroSciences will engage in collaborative research with the aim of determining if the Stratosome(TM) Biologics System can enable the commercialisation of a Dow AgroSciences plant-made vaccine. Under the terms of the agreement, SemBioSys will receive upfront and milestone payments. Further terms of the agreement were not disclosed. &quot; We believe that our Stratosome(TM) Biologics System, with its economic and functional benefits, makes it an outstanding platform for animal health products. We are extremely pleased to be working with Dow AgroSciences in developing their vaccine,&quot; said Andrew Baum, president and CEO of SemBioSys. &quot;We are very pleased to be working with SemBioSys in evaluating the Stratosome(TM) technology and its application to plant-made biologics for the animal health industry,&quot; stated Butch Mercer, Global Business Leader, Animal Health and Nutrition for Dow AgroSciences This is the third funded development agreement announced by SemBioSys in the last six months. In December, SemBioSys announced that it had executed a development agreement with Martek Biosciences Corporation (Nasdaq: MATK) to co- develop value-added specialty oil products (DHA containing safflower oil) with potential pharmaceutical and nutraceutical applications. In February, SemBioSys announced that it had entered into an agreement with Syngenta for access to SemBioSys' proprietary oilbody based Stratosome(TM) Biologics and StratoCapture(TM) Purification Systems for the development of Syngenta's biologic products. About SemBioSys Genetics Inc. (www.sembiosys.com) Calgary, Alberta-based SemBioSys Genetics Inc. is a privately held biotechnology company focused on the development of therapeutic proteins and oils using its proprietary oilbody-based technology - the Stratosome(TM) Biologics System. Spun out of the University of Calgary in 1994, the company's investors include Bay City Capital, Dow AgroSciences Canada, Inc., Ventures West Management Inc., BDC Venture Capital, University Technologies International Inc., RBC Capital Partners and Maurice Moloney Ph.D. scientific founder and chief scientific officer. In addition to these investors, SemBioSys has received repayable contributions of CAD$5.5MM from Technology Partnerships Canada, an agency of Industry Canada, and CAD$4.9MM from AVAC Ltd. SemBioSys has partnerships with Syngenta Participations AG and Martek Biosciences for the use of its Stratosome(TM) technology for the development of therapeutic products.",,1500000,USD,1500000
Genizon BioSciences,https://www.crunchbase.com/organization/genizon-biosciences,"Biotechnology, Genetics, Life Science, Medical Device","Montreal, Quebec, Canada",Genizon Biosciences discovers genes and biomarkers in common diseases using genome-wide association studies.,"907,189",,Closed,1999-01-01,year,,,,none,For Profit,http://www.genizon.com,"Genizon Biosciences Inc. discovers genes and biomarkers in common diseases using genome wide association studies (GWAS), leveraging its proven and proprietary technology platform and access to patients from the Quebec Founder Population.",Late Stage Venture,99663394,USD,99663394
Montreal Biotech,https://www.crunchbase.com/organization/montreal-biotech,"Biotechnology, Marketing, Product Research","Dorval, Quebec, Canada","Montreal Biotech is a distribution company that offers various equipment, reagents, and plastic ware products for research and diagnostics.","910,685",$1M to $10M,Active,1993-01-01,year,,,,,For Profit,https://www.montreal-biotech.com/en/,,,,,
