Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Jisi Yingda,https://www.crunchbase.com/organization/jisi-yingda,"Biopharma, Biotechnology, Pharmaceutical","Shanghai, Shanghai, China","Jisi Yingda is a small-molecule anti-cancer drug developer, in the field of small-molecule tumor immune drugs and tumor drug development.","114,453",,Active,2010-11-01,month,,,,,For Profit,http://www.jsinnopharm.com/,"Jisi Yingda is a small-molecule anti-cancer drug developer, in the field of small-molecule tumor immune drugs and tumor drug development.",Early Stage Venture,100000000,CNY,14100792
Huaota Biopharm,https://www.crunchbase.com/organization/huaota-biopharm,"Biopharma, Biotechnology, Health Care, Manufacturing, Medical","Shanghai, Shanghai, China",Huaota Biopharm develops high-quality biological drugs for the global market.,"114,962",,Active,2013-09-10,day,,,,,For Profit,http://www.huaota.com/,"Shanghai Huaota Biopharm is a wholly owned subsidiary of Huahai Pharmaceuticals and was established in September 2013. Huaota is dedicated to develop high quality biological drugs for global market to meet the demand of availability and affordability for high-end biological products from global patients. Huaota employs the state-of-the-art biopharmaceutical manufacturing technology and equipments to build production line meeting the GMP requirement from CFDA, US FDA and EU EMA. Huaota currently has one 200L and one 1000L disposable bioreactor and two fill-and-finish lines to support both prefilled syringe and vial filling.",Seed,3000000,CNY,451573
JMDNA,https://www.crunchbase.com/organization/jmdna,"Biotechnology, Health Care, Medical","Shanghai, Shanghai, China",JMDNA is a provider of research and development services on the DNA molecular diagnostics system.,"115,017",,Active,2011-08-12,day,,,,,For Profit,http://www.jmdna.com/,"JMDNA is a high-tech enterprise focusing on new technology research and clinical application in the field of women and children. It provides comprehensive, individualized, and precise genetic testing services for medical institutions and industry partners.",Early Stage Venture,30000000,CNY,4686773
Treat Gut,https://www.crunchbase.com/organization/treat-gut,"Biotechnology, Health Care, Health Diagnostics, Medical","Guangzhou, Guangdong, China",Treat Gut provides a solution for bacterial transplantation treatment.,"116,026",,Active,2016-05-18,day,,,,,For Profit,http://treatgut.com/,"Treat Gut is a company that integrates research and development, production, sales, and service that focuses on human microecological transplantation. Its business fields span microecological diagnosis, microecological treatment, microecological medicine, and microecological medical big data mining.",Seed,20000000,CNY,2933007
Bigfish Bio-tech,https://www.crunchbase.com/organization/bigfish-bio-tech,"Biopharma, Biotechnology, Data Management, Manufacturing, Software","Yuhang, Zhejiang, China",Bigfish Bio-tech is an Intelligent Molecular Detection Instruments and Reagent Service Providers,"116,060",,Active,2017-06-27,day,,,,,For Profit,http://www.bigfishgene.com/,"Bigfish Bio-tech Co., Ltd. is located in the beautiful Hangzhou Future Science City. The company has more than 15 years of experience in software and hardware development, reagent research and development, and reagent reagent manufacturing. The powerful team, with molecular medicine diagnostic instruments and reagent products built with high cost performance and proprietary technology as the core, supporting the industry's first application of the Internet of Things module, intelligent instrument reagent data management platform, automatic pipetting robot arm, forming automation , intelligent, industrialized complete solutions.",Early Stage Venture,10000000,CNY,1445390
Bio-Raid,https://www.crunchbase.com/organization/bio-raid,"Biotechnology, Health Care, Medical","Wuhan, Hubei, China","Bio-Raid is a pharmaceutical company specialized to the research and development, pilot test, and declaration of CAR-T immune cell drugs","116,770",,Active,2014-09-03,day,,,,,For Profit,http://www.bio-raid.com/,"Bio-Raid is a pharmaceutical company that specializes in CAR-T immune cell therapy research and development, pilot testing, and approval. Its core focus is on creating CAR-T treatments for hematological cancers, but it also works on CAR-T therapies for viral infectious disorders, solid tumors, general-purpose CAR-T, T cells, and stem cells.",,20000000,CNY,2873150
Genetalks,https://www.crunchbase.com/organization/genetalks,"Biotechnology, Genetics, Health Care, Medical","Fengtai, Beijing, China",Genetalks offers clinical translational research on genetic testing services.,"116,771",,Active,2014-07-07,day,,,,,For Profit,http://www.genetalks.com/,"Genetalks is a genetic technology-based medical and health solution supplier of solutions. A few examples of technology-driven industrial innovation are medical diagnosis, smart health management, and big data in gene health.",Early Stage Venture,270000000,CNY,39942369
Cytovant,https://www.crunchbase.com/organization/cytovant,"Biopharma, Biotechnology, Therapeutics","Shanghai, Shanghai, China",Cytovant is a biopharmaceutical company focused on developing novel and innovative cellular therapeutics.,"117,469",$1M to $10M,Closed,2019-04-01,month,,,,none,For Profit,http://www.cytovant.com/,Cytovant is a biopharmaceutical company focused on developing novel and innovative cellular therapeutics.  The company focuses on developing modified T-cell receptor therapeutics and dendritic cell vaccines that target tumor antigens to improve tumor cells therapy and treatment.,,23500000,USD,23500000
Navid Biotech,https://www.crunchbase.com/organization/navid-biotech,"Biopharma, Biotechnology, Health Care","Qingdao Shi, Shandong, China",Navid Biotech is a biotech firm that focuses on the R&D of simple and visual new nucleic acid detection technology.,"117,696",,Active,2016-08-01,month,,,,,For Profit,http://www.naidesw.com/,Navid Biotech is a biotech firm that focuses on the R&D of simple and visual new nucleic acid detection technology.,Seed,1863341,USD,1863341
Luban,https://www.crunchbase.com/organization/luban,"Biotechnology, Chemical, Health Care, Pharmaceutical","Huanggang, Hubei, China",Luban is a pharmaceutical company that develops fine chemicals and chiral products.,"117,959",,Active,2010-08-11,day,2015-08-05,day,,,For Profit,http://www.yeschem.com,"Luban is a company that creates chiral goods and exquisite chemicals. It is a private scientific and technological company that combines the creation, manufacture, and marketing of typical pharmaceutical intermediates and typical raw materials.",IPO,37600000,CNY,5461068
X-ABT,https://www.crunchbase.com/organization/x-abt,"Biotechnology, Health Care, Medical","Changping, Beijing, China",X-ABT is a diagnostic enterprise that provides detection solutions for pathogenic microbes.,"118,150",,Active,2010-05-27,day,,,,,For Profit,http://www.x-abt.com,"X-ABT is a tech enterprise that provides solutions for pathogenic microorganism detection in the medical and health fields. The company focuses on providing complete solutions for the detection of infectious pathogens in the medical and health field. They develop and produce systems for disease control, prevention, clinical hospitals, and entry-exit customs. X-ABT also provides clinical marketing and sales services to help medical workers and serve patients.",Early Stage Venture,70000000,CNY,9979950
Tianyu Xinghe,https://www.crunchbase.com/organization/tianyu-xinghe,"Agriculture, Biotechnology, Farming","Chengdu, Sichuan, China",Tianyu Xinghe is an industrialization of plant molecular breeding technology.,"118,224",,Active,2014-01-01,year,,,,,For Profit,http://www.gevoto.com/,Tianyu Xinghe is a research and development and industrialization of plant molecular breeding technology. They develop a self-optimized breeding technology system. The technology develops plant varieties with traits such as herbicide resistance and adds chips to seeds. The company provides solution to the stuck neck problem of the seed industry.,,27000000,CNY,4241615
Zeesan,https://www.crunchbase.com/organization/zeesan,"Biotechnology, Health Diagnostics, Medical","Xiamen, Fujian, China",Zeesan is a biomedical company that specializes in the development and production of molecular diagnostics kits.,"118,431",,Active,2010-06-12,day,2014-12-09,day,,,For Profit,http://www.zsandx.com/,"Zeesan is a company that combines the R&D, production, sales, and service of molecular diagnostic tools and reagents. It is dedicated to developing overall solutions and doing research on nucleic acid detection technology to help with the disease's early identification, accurate treatment, and prognosis monitoring. Each of Zeesan's products, from its MeltPro series molecular diagnostics products to its automated DNA extraction machines and visible-light gel electrophoresis system, embodies the creativity of its scientists, who work tirelessly to bring novel products to market.",IPO,17414837,USD,17414837
Wancheng Gene,https://www.crunchbase.com/organization/wancheng-gene,"Biotechnology, Clinical Trials, Health Care","Shanghai, Shanghai, China","Wancheng Gene is a single-cell gene detection platform that uses the platform to serve the scientific, clinical and industrial markets.","119,225",,Active,2018-02-01,month,,,,,For Profit,http://www.10kgenomics.com/,"Wancheng Gene is a single-cell gene detection platform, which is mainly used to serve the scientific research, clinical and industrial markets with a self-developed high-throughput single-cell sequencing technology platform. The existing services of Wancheng Gene include sample preparation, database sequencing, analysis, and sample processing. They can be freely combined according to customer needs, and provide peripheral services such as sample preparation training and biometric analysis.",Early Stage Venture,105000000,CNY,16435209
Shanghai Biotree,https://www.crunchbase.com/organization/baiqu-shengwu,"Biotechnology, Health Care, Life Science","Jiading, Shanghai, China",Shanghai Biotree is committed to providing comprehensive one-stop metabolomics testing and analysis services.,"119,516",,Active,2013-04-08,day,,,,,For Profit,http://www.biotree.com.cn,"Shanghai Biotree offers to test and consulting services for biotechnology. Customers who use the company's services can conduct various biotechnological studies and product quality tests. By utilizing its cutting-edge life sciences research, it also provides expert consulting services. In the area of large life sciences, they are dedicated to sampling testing, big data analysis, and technological product creation. They also pledge to be client-focused and offer expert services.",Seed,20000000,CNY,2951202
iLabService,https://www.crunchbase.com/organization/ilabservice,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Internet of Things, Medical, Pharmaceutical","Shanghai, Shanghai, China",ILabService simplifies lab operation by using IoT and AI technologies.,"119,523",,Active,2017-01-09,day,,,,,For Profit,http://www.ilabservice.com/en,"ILabService simplifies lab operation by using IoT and AI technologies. The company provides subscription monitoring services for lab equipment in biotechnology and pharmaceutical labs. Their software and easy-to-install sensors ensure each piece of equipment is operating according to their specifications, alerting technicians when there are problems.",Seed,120000,USD,120000
Health Biotech,https://www.crunchbase.com/organization/health-biotech,"Biotechnology, Medical, Medical Device","Changping, Beijing, China",Health Biotech is a mass spec research and development company.,"121,767",,Active,2016-03-18,day,,,,,For Profit,http://www.haosibiotech.com/,"Health Biotech is a research and development firm that operates in precision medicine using mass spectrometry. It is dedicated to providing comprehensive mass spectrometry detection solutions, including tools and equipment, reagent consumables, and more. To give patients dependable services, Health Biotech creates a variety of mass spectrometry detection research and development applications and reagent products.",Early Stage Venture,225000000,CNY,34984660
FengBei Biotech,https://www.crunchbase.com/organization/fengbei-biotech,"Agriculture, Biotechnology, Chemical, Waste Management","Suzhou, Jiangsu, China",FengBei Biotech is the provider of agricultural products using kitchen wastes.,"121,927",,Active,2014-07-25,day,,,,,For Profit,http://www.sz-fb.cn,Suzhou Fengbei is a hi-tech company that produces agro chemical products with new and green raw materials and latest technology.,Early Stage Venture,30000000,CNY,4300459
Ruidi Bio,https://www.crunchbase.com/organization/ruidi-bio,Biotechnology,"Shanghai, Shanghai, China",Ruidi Biotechnology is a professional biotechnology service company.,"122,370",,Closed,2014-01-01,year,,,,none,For Profit,http://www.ruidibio.com/,"Shanghai Ruidi Biotechnology Co., Ltd. is a professional biotechnology service company founded by overseas returnees and integrating scientific research and production. The main business is biotechnology services and molecular biology related products. Technical service projects include DNA sequencing, DNA synthesis, DNA cloning, whole-gene synthesis, microsatellite STR analysis, and strain identification.  At present, the company has a strong technical team composed of technical backbones and experts who have been engaged in molecular biology research for more than ten years. At the same time, they are also a learning team that provides employees with a sustainable learning and development environment.          They are mainly committed to providing professional technical services and high-quality products for the majority of life science workers. At the same time, they develop a number of related industries along the upstream and downstream, form a diversified industrial system, and strive to become a promoter of social progress and lead. The development of the industry. Ruidi Bio will further strengthen its talent management and product management, continuously enhance its core competitiveness, realize an international company with a high-tech industrial system and a knowledge-based entrepreneurial team, serve the life sciences, and embrace the integration of the world economy.",Early Stage Venture,10000000,CNY,1477847
Life Science and Technology,https://www.crunchbase.com/organization/life-science-and-technology,"Biotechnology, Health Care, Life Science, Medical","Minhang, Shanghai, China",Life Science and Technology is a stem cell transformed medicine platform.,"123,201",,Closed,2013-12-26,day,,,,none,For Profit,https://www.shlifestemcell.com/,,Late Stage Venture,63000000,CNY,9618507
SUPBIO,https://www.crunchbase.com/organization/supbio,"Biopharma, Biotechnology, Medical","Guangzhou, Guangdong, China",SUPBIO is a molecular biodiagnosis enterprise that engages in production and sales of vitro diagnostic products.,"123,214",,Active,2010-05-24,day,,,,,For Profit,http://www.supbio.com/,"SUPBIO is a functional cure-oriented micro-accurate detection technology industrialization business that concentrates on the early diagnosis and curative effect assessment of infectious diseases and tumors. It is a new molecular bio diagnosis high-tech enterprise dedicated to in vitro diagnostic product research, development, production, and sales, as well as third-party in vitro diagnostic services.",Late Stage Venture,143640000,CNY,21406333
Tian Huo Yun Ma,https://www.crunchbase.com/organization/tian-huo-yun-ma,"Agriculture, Biotechnology, Farming","Chuxiong, Yunnan, China",Tian Huo Yun Ma is a comprehensive biotechnology enterprise.,"123,371",,Active,2019-02-27,day,,,,,For Profit,http://www.yunnanhemp.cn/,,Seed,500000000,CNY,75932450
ANKELIFE,https://www.crunchbase.com/organization/ankelife,"Biotechnology, Cosmetics, Health Care, Pharmaceutical, Product Research","Hefei, Anhui, China","ANKELIFE specializes in the research, development, and production of genetic engineering drugs in the cosmetics field.","123,790",,Active,2014-03-28,day,,,,,For Profit,http://www.ankelife.com/,,Early Stage Venture,33000000,CNY,4933378
Shanghai Bioprofile,https://www.crunchbase.com/organization/shanghai-bioprofile,"Biotechnology, Life Science","Shanghai, Shanghai, China",Shanghai Bioprofile is a metabonomics technology service provider.,"123,933",,Active,2017-01-01,year,,,,,For Profit,http://www.bioprofile.cn/,Shanghai Bioprofile is a metabonomics technology service provider.,Early Stage Venture,10000000,CNY,1450600
Visen Pharmaceuticals,https://www.crunchbase.com/organization/visen-pharmaceuticals,"Biotechnology, Life Science, Pharmaceutical","Shanghai, Shanghai, China",Visen Pharmaceuticals is a biotech company focused on developing and commercializing innovative endocrine drugs.,"124,110",,Active,2018-11-07,day,,,,,For Profit,http://www.visenpharma.com/,"VISEN is an innovative biopharmaceutical company focused on endocrine diseases. We are dedicated to providing innovative therapies and compassionate, patient-centric care, because we believe that achieving better treatment processes and outcomes results in living better lives. Putting patients’ need first, VISEN is committed to providing first-in-class or best-in-class products and treatments for endocrine diseases. Our therapeutic areas cover endocrine diseases in adults and children, and rare endocrine diseases. VISEN comprises seasoned professionals with multinational pharmaceutical experiences and leverages cutting-edge technologies and leading resources across the world. We are focused on the Chinese market, and have established offices in Shanghai, Beijing, Hong Kong and Taipei. We have also launched our Greater China R&D and manufacturing site in Suzhou to enhance R&D, manufacturing and commercialization efforts. Our goal is to enable Chinese endocrine patients to benefit from the world's most advanced and reliable treatment solutions earlier.",Early Stage Venture,190000000,USD,190000000
Eastern Biotech,https://www.crunchbase.com/organization/eastern-biotech,"Biotechnology, Health Care, Manufacturing, Pharmaceutical, Sales","Beijing, Beijing, China",Eastern Biotech engages in the development and manufacturing of pharmaceutical products.,"124,905",,Active,2011-10-01,day,,,,,For Profit,http://m.east-bt.com/,Eastern Biotech is a pharmaceutical product development and manufacturing company. The company develops treatments for diabetes and obesity through medical research.,Seed,3000000,CNY,477441
SHINEKING BIOTECH,https://www.crunchbase.com/organization/shineking-biotech,"Biopharma, Biotechnology, Health Care, Pharmaceutical","Nanjing, Jiangsu, China","Xuankai Biotechnology is a researcher, developer, and producer of biopolymers.","125,858",,Active,2010-04-09,day,,,,,For Profit,http://www.bioshineking.com/,"Xuankai Biotechnology manufactures and supplies the core raw materials of biostimulants such as polyglutamic acid, microbial agents, chitosan oligosaccharides, and cell enzymatic hydrolyzate. They also provide research and development services.",Early Stage Venture,103000000,CNY,14920175
Sanmi Biotechnology,https://www.crunchbase.com/organization/sanmi-biotechnology,"Big Data, Biotechnology, Technical Support","Nantong, Jiangsu, China",Sanmi Biotechnology provides technical support for scientific research and technology development for agriculture and medicine.,"125,869",,Active,2013-01-01,year,,,,,For Profit,http://www.sanshubio.com/home,"Sanmi Biotechnology is a research and development company that provides glycochemical, agronomy, and medical services that include starch analysis, polysaccharide analysis, metabolic detection, and genetic transformation.",Seed,1390000,USD,1390000
Haixi Biotechnology,https://www.crunchbase.com/organization/haixi-biotechnology,"Biotechnology, Life Science, Medical, Medical Device, Professional Services","Wuhan, Hubei, China","Haixi Biotechnology is engaged in the R&D of medical testing reagents, they are also providers of research reagents and services.","126,698",,Active,2018-01-01,year,,,,,For Profit,http://www.healthybiotech.com.cn/,"Haixi Biotechnology is a research and development company of medical testing reagents, aiming to provide accurate testing reagents for medical special inspections, and provide complete scientific research reagents and services for biomedical researchers. Haixi is committed to the R&D, production, sales and service of medical diagnostics and biomedical research reagent products.",,10650000,CNY,1670038
LeadMed,https://www.crunchbase.com/organization/leadmed,"Biotechnology, Health Care","Nanshan, Hunan, China",LeadMed specializes in micro-ecological integration of medicine & flora research and provides disease prevention & management services.,"126,754",Less than $1M,Active,2013-08-01,day,,,,,For Profit,http://www.leadmed.cn/,LeadMed specializes in micro-ecological integration of medicine & intestinal flora research and provides disease prevention & management services.,Early Stage Venture,30000000,USD,30000000
Arrays Medical Imaging Corporation,https://www.crunchbase.com/organization/arrays-medical-imaging-corporation,"Biotechnology, Manufacturing, Medical Device, Sales","Fengtai, Beijing, China","Arrays Medical Imaging Corporation specializes in high-tech medical molecular imaging device development, production, and sales.","126,803",,Active,2010-07-14,day,,,,,For Profit,http://www.arrays.com.cn/,"Beijing Arrays Medical Imaging Corporation (AMIC) is registered in the zhongguancun Fengtai hi-tech park, AMIC is specialized in high-tech medical molecular imaging device development, production and sales, with products including PET/CT, SPECT，PET and animal multi-modality imaging device for new drug development and biomedical researches. RAYSCAN-64 PET/CT scanner is newly developed by AMIC, it is an integrated PET and CT composite image apparatuses used for cancer, brain and heart disease diagnosis by effectively integrating the functional picture provided by the PET and the anatomical picture provided by the CT，its performance characteristics are close to those of similar foreign products, and some are higher. The images provided from RAYSCAN-64 PET/CT scanner are clear with high-quality for disease diagnosis. In 2013, RAYSCAN-64 PET/CT has been passed through the clinical validation and won the consistent approval by the clinical doctors in PLA 301 hospital.",Early Stage Venture,33000000,CNY,5021786
Dinfectome,https://www.crunchbase.com/organization/dinfectome,Biotechnology,"Nanjing, Jiangsu, China",Dinfectome researches and develops molecular detection technology.,"126,963",,Active,2018-01-01,year,,,,,For Profit,http://www.dinfectome.com,"Dinfectome researches and develops molecular detection technology. It provides biotechnology solutions to improve testing of various diseases. Dinfectome is based in Nanjing, China.",Early Stage Venture,200000000,CNY,30716304
Nanjing Tengchen Biotechnology,https://www.crunchbase.com/organization/tengchen-bio,"Biotechnology, Health Care","Nanjing, Jiangsu, China",Nanjing Tengchen Biotechnology is a biological company that develops tumour in vitro diagnostic technology and products.,"127,839",,Active,2018-03-01,month,,,,,For Profit,http://www.tengchenbio.com/,"Nanjing Tengchen Biotechnology develops in vitro diagnostic tools and tumour treatment products. The company has secured funding from domestic first-line venture capital institutions and has technology for tumor diagnostics, prognosis evaluation, curative effect evaluation, and recurrence monitoring. As part of an approach in the field of cancer early screening and early diagnosis, they will create early screening and early diagnosis products for lung cancer, breast cancer, prostate cancer, thyroid cancer, esophageal cancer, and pancreatic cancer.",Early Stage Venture,10000000,CNY,1577337
Ruixun Biotech,https://www.crunchbase.com/organization/ruixun-biotech,"Biotechnology, Health Care","Suzhou, Jiangsu, China",Ruixun Biotech is a healthcare company that provides biotechnology.,"128,657",,Active,2017-01-01,year,,,,,For Profit,http://www.rainsurebio.com/,"Ruixun Biotech is a healthcare company that provides biotechnology. Ruixun Biotech combines microfluidics, optics, precision instruments, electronic engineering, and biochemical technologies to create upstream equipment and consumables for molecular diagnosis and genetic testing. They released a number of products, including the digital PCR apparatus DropX-2000 and more than 50 different RUO detection kits.",Late Stage Venture,1950000,USD,1950000
Wuhan Zhongke Optics Valley Green Biotechnology,https://www.crunchbase.com/organization/wuhan-zhongke-optics-valley-green-biotechnology,Biotechnology,"Wuhan, Hubei, China","Wuhan Zhongke Optics Valley Green Biotechnology provides services in technical engineering, technology validation, and product promotion.","128,790",$1M to $10M,Active,2010-12-01,month,,,,,For Profit,http://www.casov.net,"Wuhan Zhongke Optics Valley Green Biotechnology offers customers services including new product research and development, technical engineering, technology validation, and promotion. They provide service to customers and promote the development of the bioindustry based on the principles of being customer-centered, market-oriented, technology-supported, talent-based, and rule-protected.",,10650000,CNY,1656891
"ANHUI KIWI BIOTECH CO., LTD.",https://www.crunchbase.com/organization/anhui-kiwi-biotech-co-ltd,"Biotechnology, Consumer, Consumer Goods, Health Care","Hefei, Anhui, China",Anhui Qiwei Biotechnology provides antibacterial and deodorization application technology services.,"129,246",,Active,2015-08-28,day,,,,,For Profit,http://bio-kiwi.com/,"Anhui Qiwei Biotechnology provides antibacterial and deodorization application technology services. They offer products that include medical disinfection series, daily chemical series, pet series, sanitizer, and laundry detergent. They demonstrated social responsibility by donating a large amount of disinfection items to Wuhan hospitals and Hefei front-line anti-epidemic units.",Early Stage Venture,15000000,CNY,2219738
Media Center,https://www.crunchbase.com/organization/media-center-8879,"Biotechnology, Information Technology, Medical Device","Xuhui, Shanghai, China",Media Center is a technology-based corporation that uses technological innovation to accelerate industrial development and upgrading.,"130,065",,Active,2017-01-01,year,,,,,For Profit,http://www.mc-bio.cn/,"Media Center is a technology-based corporation that uses technological innovation to boost industrial upgrading. It enables biotechnology and the bioindustry, the employs automation, artificial intelligence, big data, and industrial Internet technologies. Robot scientists free human scientists' hands, unleash their creativity, and raise the time and life value of mental workers, intelligent parallel bioreactors accelerate the R&D cycle, save laboratory space, and reduce R&D costs.",Early Stage Venture,1440000,USD,1440000
Zhiyao Technology,https://www.crunchbase.com/organization/zhiyao-technology,"Biotechnology, Health Care, Information Technology","Ningbo, Zhejiang, China",Zhiyao Technology is a Shenzhen based Healthcare Start Up.,"130,866",,Active,2018-08-01,month,,,,,For Profit,http://www.deepdrug.cn,"Zhiyao Technology is a biotechnology (Biotechnology) company in the preclinical stage, driven by artificial intelligence technology, focusing on the research and development of small molecule innovative drugs.  Zhiyao Technology combines artificial intelligence (AI) technology with experimental technologies such as medicinal chemistry, organic synthesis and the biological activity evaluation, a new generation of new drug discovery technology platforms will be established. Zhiyao Technology was established in August 2018.",Seed,1507000,USD,1507000
MNCHIP,https://www.crunchbase.com/organization/mnchip,"Biotechnology, Health Care, Medical, Medical Device","Wuqing, Tianjin, China",MNCHIP is a provider of microfluidics devices in in-vitro diagnostics.,"130,975",,Active,2010-08-18,day,,,,,For Profit,https://en.mnchip.com/,"MNCHIP provides a complete line of in vitro diagnostic equipment. It enables healthcare professionals to deliver high-quality medical devices at affordable prices to patients of various income brackets by bringing breakthrough innovations to market on a regular basis. Its main products, which currently include a chemistry analyzer and a PCR analyzer, are critical for clinical decision-making and treatment pathways, and the immunoassay analyzer and hematology analyzer are set to be released soon.",Early Stage Venture,33000000,CNY,5311015
Maibang Bio,https://www.crunchbase.com/organization/maibang-bio,Biotechnology,"Shanghai, Shanghai, China",Maibang Bio is a company that conducts research and develops high-end chemical products.,"131,074",,Active,2019-09-01,month,,,,,For Profit,http://www.mediumbank.net,"Maibang Bio provides biomedical process solutions such as R&D and production, customized medium optimization and development services, and liquid medium production. Their cell-culture medium companies might benefit from product performance and optimization development services. Maibang Bio focuses on the development and production of high-end chemically defined media products, the optimized development of customized media services, large-scale dry powder/liquid medium production, and other comprehensive biomedical process solutions.",Early Stage Venture,100000000,CNY,15695630
ANGECON,https://www.crunchbase.com/organization/angecon,"Biotechnology, Health Care, Sales","Shanghai, Shanghai, China",ANGECON is a biotechnology company that develops cell drugs and healthy cell storage.,"131,173",$10M to $50M,Active,2010-02-02,day,2015-10-23,day,,,For Profit,http://angecon.com/,"ANGECON performs cell development, manufacturing, sales, warehousing, and service. They create new cell medicines and offer a variety of cell treatments to people suffering from long-term conditions of the central nervous system. They have established a base for cell production demonstration using their cell technologies, including cell separation and purification, culture and expansion, cryopreservation and recovery, directional induction, identification, and testing.",IPO,41180000,CNY,6179245
Sinobay,https://www.crunchbase.com/organization/sinobay,"Biotechnology, Health Care, Medical, Pharmaceutical","Jinshan, Shanghai, China",Sinobay develops biotechnology for tumor treatment and the proliferation of CD8+T & CAR-T cells in vitro.,"132,385",,Active,2017-12-29,day,,,,,For Profit,http://www.sinobay.sh.cn,,Seed,10000000,CNY,1587352
Henglu Biotechnology,https://www.crunchbase.com/organization/henglu-biotechnology,"Advanced Materials, Biotechnology, Product Research","Jinan, Shandong, China",Henglu Biotechnology uses green bio-manufacturing technology for the development of functional active substances.,"132,939",,Active,2018-03-01,month,,,,,For Profit,http://www.peptech.cn,"Henglu Biotechnology uses green bio-manufacturing technology for the development of functional active substances such as new food raw materials, new cosmetic raw materials, and new pharmaceutical raw materials. Its products are used in feed, cosmetics, food, health food, special medical formula food and biomedicine fields.",Seed,3720000,USD,3720000
Micro-Helix,https://www.crunchbase.com/organization/micro-helix,"Biotechnology, Health Care, Medical, Test and Measurement","Beijing, Beijing, China",Micro-Helix is a biotechnology company that provides genomics testing and research services for medical research institutions.,"133,208",,Active,2014-08-29,day,,,,,For Profit,http://www.micro-helix.com,"Micro-Helix provides medical institutions with genetic testing and biological information analysis services, enabling clients to improve medical accuracy and enhance the precision of infection cures. Their genomics testing and research services benefit medical institutions, scientific research institutions, enterprises, and institutions through genetic testing, mass spectrometry testing, and bioinformatics analysis.",Early Stage Venture,13000000,CNY,1982193
MINDSGO,https://www.crunchbase.com/organization/mindsgo,"Biotechnology, Health Care, Information Services, Medical","Nanshanqu, Guangdong, China",MINDSGO provides accurate analysis services for brain science images.,"133,468",,Active,2016-04-19,day,,,,,For Profit,http://www.mindsgo.com/,"MINDSGO is a neuroimaging-omics technology that provides medical image precision analysis services to the medical and health industries. It aspires to be the provider of medical image precision analysis technology solutions, as the domestic leader in medical technology transformation. They are a company that uses neuroimaging omics technology to provide services for brain research and disease prediction, auxiliary diagnosis, and treatment rehabilitation.",Early Stage Venture,33000000,CNY,4921295
Shenji Bio,https://www.crunchbase.com/organization/shenji-bio,Biotechnology,"Nanjing, Jiangsu, China","Shenji Bio focuses on the research and development of raw materials such as nucleosides, nucleotides, diagnostic antigens, and antibodies.","133,716",,Active,2018-07-01,month,,,,,For Profit,http://www.syngenebio.com,"Shenji Bio focuses on the research and development of fundamental raw materials such as nucleosides, nucleotides, diagnostic antigens, and antibodies. As a development direction, Shenji Bio provides cost-effective products and addresses clinical unmet needs. It has gradually entered the upstream core raw material fields of IVD, mRNA, CGT, and other industries, and has established a high-quality key common technology platform to provide overall solutions for the life science field's development.",Early Stage Venture,300000000,CNY,47097979
Romics,https://www.crunchbase.com/organization/romics,"Biotechnology, Information Technology","Shanghai, Shanghai, China",Romics is a Medical research service provider for bioinformatics analysis.,"133,895",,Active,2014-01-01,year,,,,,For Profit,http://www.rainbow-genome.com/,"Provider of medical research service focusing on epigenetic technology. The company has completed more than 2000 epigenetic experiments with a high success rate, providing extremely valuable information for the medical field.",Seed,10000000,CNY,1447916
IVDER Life Technology,https://www.crunchbase.com/organization/ivder-life-technology,"Biotechnology, Health Care, Life Science, Medical","Shenzhen, Guangdong, China",IVDER Life Technology is a in-vitro diagnostic medical device developer.,"134,201",$100M to $500M,Active,2016-01-01,year,,,,,For Profit,,,Early Stage Venture,3000000,USD,3000000
Nuoling Biotech,https://www.crunchbase.com/organization/nuoling-biotech,"Biotechnology, Health Care","Beijing, Beijing, China",Nuoling Biotech is a Healthcare company.,"134,623",,Active,2015-01-01,year,,,,,For Profit,,,Early Stage Venture,50000000,CNY,7167739
SA Biotech,https://www.crunchbase.com/organization/sa-biotech,"Biotechnology, Health Care, Medical","Suzhou, Jiangsu, China",SA Biotech is a Healthcare company.,"135,455",,Active,2012-01-01,year,,,,,For Profit,,,Early Stage Venture,14000000,USD,14000000
USUN BIO,https://www.crunchbase.com/organization/usun-bio,"Biotechnology, Health Care, Medical, Pharmaceutical","Jiangyin, Jiangsu, China",USUN BIO is a drug research and development company.,"135,653",,Active,2011-01-01,day,,,,,For Profit,https://www.usunbio.com/,"USUN BIO is a drug research and development company. They offer non-steroidal anti-inflammatory drugs for diseases, molecule anti-inflammatory drugs. Their customers' inquiries are addressed through phone, email, and online applications.",Seed,3000000,CNY,482241
