Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
PetFetch,https://www.crunchbase.com/organization/petfetch,"E-Commerce, Pet, Retail","Bangkok, Krung Thep, Thailand","PetFetch is an online destination that offers pets supplies, accessories and products of various brands.","1,858,660",Active,2021-01-01,month,,,,,For Profit,http://shoppetfetch.com,,,,,
Shopdit,https://www.crunchbase.com/organization/shopdit,"E-Commerce, Information Technology","Bangkok, Krung Thep, Thailand",Shopdit helps merchants and brands provide customers a better shopping experiences.,"1,946,182",Active,2021-06-01,day,,,,,For Profit,https://www.shopdit.com,,,,,
Northern Kites,https://www.crunchbase.com/organization/northern-kites,,"Bangkok, Krung Thep, Thailand",Social Media Marketing,"2,083,910",Active,2020-06-01,day,,,,,For Profit,https://www.northernkites.com/,"We are a social media marketing agency that helps businesses grow their online presence and reach their target audience through strategic planning and creative execution. Our methodology includes conducting a thorough analysis of the client's industry and target audience, developing a personalized social media strategy, and executing engaging campaigns across multiple platforms. Our team of experts stays up-to-date with the latest social media trends and algorithms to ensure our clients are always ahead of the curve. We work closely with clients to understand their goals and provide regular reporting and analysis to measure the success of our efforts and make data-driven optimizations. Let us help you achieve your marketing objectives and reach new heights on social media.",,,,
Vecabo,https://www.crunchbase.com/organization/vecabo,"Software, Transportation","Bangkok, Krung Thep, Thailand",Transportation and vehicle management on cloud platform,"2,152,033",Closed,2020-04-01,day,,,,none,For Profit,https://vacabo.com,,Seed,,USD,
Horizon Rehab Center,https://www.crunchbase.com/organization/horizon-rehab-center,"Health Care, Medical, Rehabilitation","Khlong Luang, Pathum Thani, Thailand","Horizon Rehab Center treats alcohol addiction, recreational drugs, prescription drugs, and depressions.","2,180,897",Active,2022-01-01,year,,,,,For Profit,https://horizonrehabcenter.com,"Horizon Rehab Center offers treatment for virtually any type of addiction disorder. By combining medical, psychological, physical and social resources, they are able to provide treatment programs for both chemical and behavioral addictions.",,,,
Asian Estate,https://www.crunchbase.com/organization/asian-estate,"Consulting, Property Management, Real Estate","Ko Samui, Surat Thani, Thailand","Asian Estate provides rental investment, consulting, and property management.","2,297,710",Active,2020-01-01,year,,,,,For Profit,https://www.asian.estate/,,,,,
ThaiWeedGuide,https://www.crunchbase.com/organization/thaiweedguide,"Advertising Platforms, Cannabis, Content Marketing, E-Commerce, Information Technology","Chiang Mai, Chiang Mai, Thailand",Website,"2,300,801",Active,2022-07-09,day,,,,,For Profit,https://thaiweedguide.com,"ThaiWeedGuide helps you navigate the world of cannabis in amazing Thailand. See where weed is sold near you using the Thailand weed map or browse the directory. Find cannabis stores, dispensaries, weed delivery, growshops, online shops, cafés and more in your area.",,,,
AGENIX,https://www.crunchbase.com/organization/agenix,"Consulting, Creative Agency, Gaming, Information Technology, Online Games","Nonthaburi, Nonthaburi, Thailand",AGENIX offer premium All-In-One management through all aspects of Gaming Entertainment.,"2,312,911",Active,2020-05-01,month,,,,,For Profit,https://www.agenixteam.com,"AGENIX offer premium All-In-One management through all aspects of Gaming Entertainment. Consisted of leading expert companies within Southeast Asia in Gaming business, Marketing and E-sports, AGENIX aim to provide the next level operation for the success of your business in SEA region.",,,,
TwinFlows,https://www.crunchbase.com/organization/twinflows,Automotive,"Bangkok, Krung Thep, Thailand","TwinFlows is solving air pollution in metropolitan area with EV-led platform to buy, sell, and maintenance.","2,318,959",Active,2020-05-04,day,,,,,For Profit,http://www.twinflows.com/,"TwinFlows is solving air pollution in metropolitan area with EV-led platform to buy, sell, and maintenance.",,,,
Equinox,https://www.crunchbase.com/organization/equinox-c791,Information Technology,"Phuket, Phuket, Thailand",Equinox is a non-fungible community-driven platform launching the highest vetted projects.,"2,398,469",Active,2020-01-01,year,,,,,For Profit,https://equinox.fund,,,,,
ClapHere,https://www.crunchbase.com/organization/claphere,E-Commerce,"Bangkok, Krung Thep, Thailand",E-commerce SaaS focused on restaurants and F&B,"2,469,889",Active,2020-08-04,day,,,,,For Profit,https://www.claphere.com,,,,,
Coreograph,https://www.crunchbase.com/organization/coreograph,"Apps, Cloud Computing, Information Technology, Software","Bangkok, Krung Thep, Thailand",Coreograph is a low-code platform that develops cloud apps and software to represent AWS cloud services through visual representation.,"2,547,938",Active,2020-01-01,year,,,,,For Profit,https://coreograph.com,,,,,
C&J Studios,https://www.crunchbase.com/organization/c-j-studios,Blockchain,"Bang Na, Krung Thep, Thailand",We empower businesses to take advantage of the benefits of blockchain and stay ahead of the curve in an ever-evolving digital landscape.,"2,552,814",Active,2022-02-14,day,,,,,For Profit,https://www.cjstudios.com.co,"Specializes in the development and implementation of blockchain technology in the gaming industry. Our mission is to revolutionize the way games are played and to create new opportunities for players, game developers, and other stakeholders. Our team of experienced game developers and blockchain experts work together to create decentralized gaming platforms and in-game marketplaces that provide a more secure and transparent gaming experience. By using blockchain technology, we enable players to truly own their in-game items and trade them freely, creating new ways to monetize and play games. We also work with game developers to help them integrate blockchain technology into their games, creating new opportunities for players and providing a new level of transparency and security for all parties involved. Our goal is to empower the gaming community and to create new opportunities for all stakeholders in the gaming industry. We believe that the future of gaming is in the blockchain, and we are determined to be a leader in this space.",,,,
Farnam Tree Investment Advisory Securities,https://www.crunchbase.com/organization/farnam-tree-investment-advisory-securities,"Banking, Financial Services, Wealth Management","Bangkok, Krung Thep, Thailand","Farnam Tree Investment Advisory Securities offers wealth management, insurance, accounting, banking, and financial services.","2,559,606",Active,2021-01-01,year,,,,,For Profit,https://www.farnamtree.com,,,,,
NAINAAR.com,https://www.crunchbase.com/organization/nainaar-com,"Commercial Real Estate, Home Improvement, Landscaping, Property Management, Real Estate, Real Estate Investment, Rental Property","Bangkok, Krung Thep, Thailand",NAINAAR คือ เว็บไซต์สำหรับค้นหา และลงประกาศอสังหาฯ คลิกเลย : https://bit.ly/3ykzvNt,"2,578,538",Active,2021-05-07,day,,,,,For Profit,https://nainaar.com/,Nainaar(นายหน้า)คือ แพลตฟอร์มด้านอสังหาริมทรัพย์ แหล่งรวบรวมข้อมูลและความรู้เกี่ยวอสังหาริมทรัพย์ที่น่าสนใจ นอกจากนั้นยังเป็นเว็บไซต์ของผู้มองหาอสังหาริมทรัพย์ทุกรูปแบบ ไม่ว่าจะเป็นผู้ที่มองหาพื้นที่สำหรับการลงประกาศเช่าหรือขายบ้านหรือคอนโด หรือแม้ผู้ที่มองหาซื้อหรือเช่าบ้านและคอนโด Nainaar คือแหล่งที่รวบรวมประกาศจากทางผู้ซื้อขายและผู้เช่าที่ดีที่สุด สามารถลงทะเบียนได้ฟรี พร้อมระบบที่ช่วยค้นหาบ้านและคอนโดที่ถูกใจคุณได้อย่างสะดวก Nainaar จะมีการอัปเดทบทความและข่าวสารใหม่ๆที่เกี่ยวข้องกับอสังหาริมทรัพย์ เพื่อให้ผู้เยี่ยมชมเว็บไซต์ได้หาข้อมูลเกี่ยวกับอสังหาริมทรัพย์ได้อย่างสะดวก ไม่ว่าจะเป็น การรีวิวบ้านและคอนโด พื้นที่ยอดนิยม การลงทุนอสังหาริมทรัพย์ หรือการตกแต่งบ้าน Nainaar เป็นเว็บไซต์ที่สามารถลงประกาศปล่อยเช่าหรือขายบ้านและคอนโดได้โดยใช้ไม่กี่ขั้นตอนในการลงทะเบียน มีทีมงานคอยดูแลประกาศของคุณอยู่เสมอ นอกจากนี้ในส่วนของระบบการค้นหาที่ตอบโจทย์กับผู้ที่สนใจจะหาที่พัก สามารถหาได้โดยการค้นหาพื้นที่ที่ต้องการ หรือเพียงใช้ระบบการค้นหาที่พักใกล้รถไฟฟ้าที่ตอบโจทย์สำหรับผู้ที่ต้องการที่พักติดสถานีรถไฟฟ้า,,,,
Alpha Protect,https://www.crunchbase.com/organization/alpha-protect,,"Bangkok, Krung Thep, Thailand","Robust, Secure, Privacy-preserving Application for achieve effective Contact Tracing.","2,589,708",Active,2020-04-10,day,,,,,For Profit,https://team-alpha-hq.github.io/,""Alpha Protect"" is a highly secure privacy-protected contact tracing-based application to detect virus affected individuals. The solution will help countries to recover from lockdown without causing any harm to individuals helping to make that happen. The expected medium is through technology while the long-term impacts include: -  Optimized use of available test kits due to targeted testing Prevention of lockdown (Stable economy) The high degree of privacy along with advantages of contact tracing is our biggest value proposition.,,,,
Shift Your Future,https://www.crunchbase.com/organization/shift-your-future,Education,"Bangkok, Krung Thep, Thailand",Shifting Your Future is a Knowledge Platform for life with 'knowledge' and 'future skills'.,"2,622,152",Active,2020-01-01,year,,,,,For Profit,https://academy.shiftyourfuture.com/,,,,,
ASPHALT PATTANA PREMIX YANGMATOY SAMRETROOB ITBLOCK GROUP COMPANY LIMITED,https://www.crunchbase.com/organization/asphalt-pattana-premix-yangmatoy-samretroob-itblock-group-company-limited,"Construction, Manufacturing, Professional Services","Chachoengsao, Chachoengsao, Thailand",Production of ASPHALT and sell in Thailand.,"2,646,745",Active,2020-04-14,day,,,,,For Profit,https://asphalt.co.th/,Ready-made asphalt trading business,,,,
Prikkua Kapihom,https://www.crunchbase.com/organization/prikkua-kapihom,Food and Beverage,"Bangkok, Krung Thep, Thailand",Authentic Thai Restuarant,"2,809,555",Active,2022-10-01,day,,,,,For Profit,,,,,,
DentistConsultationHub,https://www.crunchbase.com/organization/dentistconsultationhub,"E-Commerce, Health Care","Bangkok, Krung Thep, Thailand",Shop and Hire a Local or Overseas Dentist Online,"2,855,398",Active,2020-11-01,day,,,,,For Profit,https://dentistconsultationhub.com/,We are an online marketplace allowing patients to shop and receive treatment quotes from local or overseas dentists.,,,,
SingTham,https://www.crunchbase.com/organization/singtham,"E-Commerce, Information Technology, Software","Bang Lamung, Chon Buri, Thailand",SaaS,"2,941,027",Active,2020-01-01,year,,,,,For Profit,https://www.singtham.com,,,,,
Breath Inspired,https://www.crunchbase.com/organization/breath-inspired,Wellness,"Bangkok, Krung Thep, Thailand","Wim Hof Method, Breathwork & Ice Bath workshops, training, experiences and retreats in Thailand","2,956,649",Active,2020-04-04,day,,,,,For Profit,https://www.breathinspired.com/,"Breath Inspired is a pioneering provider of science-backed Breathwork workshops and retreats in Thailand. Unlocking your inner potential through the power of Breath, Heat and Cold Exposure, helping you build true Resilience, Happiness, and Health.",,,,
Arables,https://www.crunchbase.com/organization/arables,Agriculture,"Chiang Mai, Chiang Mai, Thailand","Arables aims to create a Facebook-like space for gardeners where people can share their joys, trade harvests, discover crops, and beyond.","2,965,497",Active,2022-07-01,month,,,,,For Profit,https://arables.com,Arables aims to create a world-leading specialized social networking platform for gardeners and farmers alike. We gamify gardening and let users share the joy of cultivating with others. We will provide features below: - Plot Management - Social Farming (Team Gardening) - Community Farm Management - P2P/AI/ML based Cultivation Assistance - Crop Discovery Feature,,,,
Coffee Culture Thailand,https://www.crunchbase.com/organization/coffee-culture-thailand,"Coffee, E-Commerce, Food and Beverage","Thalang, Phuket, Thailand",Coffee Culture Thailand is an e-commerce platform that sells coffee grinders and machines.,"3,139,815",Active,2020-01-01,year,,,,,For Profit,https://coffeeculture.asia,,,,,
Roller Technology,https://www.crunchbase.com/organization/roller-technology,Logistics,"Lop Buri, Lop Buri, Thailand",Truck community platform in Thailand,"3,191,672",Active,2020-01-01,year,,,,,For Profit,https://www.rollerglobal.com/#/,,,,,
AJAI Studio,https://www.crunchbase.com/organization/ajai-studio,"Web Design, Web Development","Bangkok, Krung Thep, Thailand",Affordable Website Package Solutions for businesses in Thailand,,Active,2023-01-01,year,,,,,For Profit,https://ajai.studio,"A web development agency based in Thailand, providing website development, website design, website maintenance, online marketing, and copywriting.",,,,
