Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Cheak,https://www.crunchbase.com/organization/cheak,"Fashion, Retail","Singapore, Central Region, Singapore",Cheak create designs made from quality fabrics and a strong focus on fit.,"482,863",Active,2020-01-01,year,2022-10-16,day,,,For Profit,https://cheak.com,Cheak create designs made from quality fabrics and a strong focus on fit.,M&A,,,
Equalbase,https://www.crunchbase.com/organization/equalbase,Real Estate,"Singapore, Central Region, Singapore",Equalbase offer adaptable development of specialised commercial and industrial real estate.,"483,670",Active,2020-01-01,year,,,,,For Profit,https://www.equalbase.com,"For specialized commercial and industrial real estate development and investment, we offer adaptable and creative solutions centered on the needs of our clients. To create investment opportunities in specialist commercial and industrial real estate of the highest calibre through the development of sustainable innovation",Private Equity,,USD,
Ritz Venture Capital,https://www.crunchbase.com/organization/ritz-venture-capital,,"Singapore, Central Region, Singapore",Ritz Venture Capital invests in early-stage technology companies.,"487,458",Active,2020-01-01,year,,,,,For Profit,https://www.ritzventurecapital.com/,Ritz Venture Capital invests in early-stage technology companies with the aim of supporting STEM talents and nurturing innovation for a sustainable future.,,,,
Shopform,https://www.crunchbase.com/organization/vue-d2e8,"E-Commerce, Information Technology, Internet, Mobile, Social Media, Social Shopping","Singapore, Central Region, Singapore","Shopform is a social commerce platform to discover, shop, and share D2C fashion brands","490,586",Active,2020-01-01,year,,,,,For Profit,https://www.shopform.sg,"Shopform is a social commerce platform to discover, shop, and share D2C fashion brands. Our mission is to help D2C fashion brands grow through community empowerment.",Seed,,USD,
Sight AI Technology,https://www.crunchbase.com/organization/sight-ai-technology,"Artificial Intelligence (AI), Health Care, Medical","Singapore, Central Region, Singapore",Sight AI Technology is a medical technology company ​that promotes and provides medical and health ​screening services.,"491,672",Active,2020-01-01,year,,,,,For Profit,https://www.sightai.com,,,,,
Spaceworx,https://www.crunchbase.com/organization/spaceworx,"Information Technology, Smart Building, Smart Home","Singapore, Central Region, Singapore","Spaceworx is an IT company that offers system integration, digital marketspace, procurement, smart workplace, and building solutions.","500,195",Active,2020-01-01,year,,,,,For Profit,https://spaceworx.io/,,,,,
Debio,https://www.crunchbase.com/organization/debio,"Biotechnology, Blockchain, Health Care","Singapore, Central Region, Singapore",Debio is the Anonymous-First Appchain for Medical and Bioinformatics Services & Data.,"506,848",Active,2020-01-01,year,,,,,For Profit,https://www.debio.network/,Debio is the Anonymous-First Appchain for Medical and Bioinformatics Services & Data.,,,,
LinkHelp,https://www.crunchbase.com/organization/linkhelp,Software,"Singapore, Central Region, Singapore","Linkhelp is an easy-to-use, efficient and secure Linkedin automation tool built to accelerate growth, sales, and outreach.","507,007",Active,2020-01-01,year,,,,,For Profit,https://www.linkhelp.io/,,,,,
Cook Finance,https://www.crunchbase.com/organization/cook-finance,"Blockchain, Cryptocurrency, Financial Services","Singapore, Central Region, Singapore",Cook Finance is a DeFi company that offers a platform to manage DeFi index portfolio and execute layered strategy.,"508,802",Active,2020-01-01,year,,,,,For Profit,https://cook.finance/,,,,,
ASEAN Business Partners,https://www.crunchbase.com/organization/asean-business-partners,"Business Development, Consulting, Management Consulting","Singapore, Central Region, Singapore",ASEAN Business Partners is a multi-disciplinary professional services firm that assists international companies.,"509,434",Active,2020-01-01,year,,,,,For Profit,https://www.bizasean.com,ASEAN Business Partners provides multi-disciplinary professional services to help international companies across varying industries expand in ASEAN. The firm provides customized services and on-site support at each stage of clients' journey.,,,,
EloCare,https://www.crunchbase.com/organization/elocare,"Health Care, Medical","Singapore, Central Region, Singapore","EloCare specializes in internet of medical things (IoMT), developing healthcare devices for optimized chronic & aging care.","511,523",Active,2020-01-01,year,,,,,For Profit,https://www.elo.care/,,,,,
Nuclent,https://www.crunchbase.com/organization/nuclent,"Banking, SaaS, Software","Singapore, Central Region, Singapore",Nuclent is an omnichannel digital software company that provides digital experience solutions for financial institutions and banks.,"516,107",Active,2020-01-01,year,,,,,For Profit,https://www.nuclent.com,,,,,
Usertip,https://www.crunchbase.com/organization/usertip,"Developer Tools, Product Design, Product Management, Productivity Tools, SaaS","Singapore, Central Region, Singapore",Usertip is a no-code digital adoption platform for creating and managing product tours and tooltips for SaaS platforms.,"516,909",Active,2020-01-01,year,,,,,For Profit,https://www.usertip.com,"Usertip is a no-code digital adoption platform for creating and managing product tours and tooltips for SaaS platforms, through automating user onboarding, training, and support by providing product information at a personalized pace. Usertip is the complete package for managing digital touchpoints and crafting ideal user experiences.",Seed,,USD,
Intrinseque Health,https://www.crunchbase.com/organization/intrinseque-health,"Biopharma, Clinical Trials, Medical, Pharmaceutical, Software","Singapore, Central Region, Singapore",Intrinseque Health is a clinical trial support company offering clinical trial services to biopharmaceutical and biotechnology companies.,"525,284",Active,2020-01-01,year,,,,,For Profit,https://www.intrinsequehealth.com,,,,,
DataLeap,https://www.crunchbase.com/organization/dataleap,"Consulting, Information Technology, Machine Learning","Singapore, Central Region, Singapore","DataLeap is an IT consulting company that provides data science, machine learning, and artificial intelligence products and services.","526,226",Active,2020-01-01,year,,,,,For Profit,https://www.dataleap.co/,,,,,
91Ninjas,https://www.crunchbase.com/organization/91ninjas,"Advertising, Consulting, Social Media Marketing","Singapore, Central Region, Singapore","91Ninjas specializes in strategy consulting, CRM, advertising, and social media marketing services.","528,163",Active,2020-01-01,year,,,,,For Profit,https://91ninjas.com,,,,,
World Business Outlook,https://www.crunchbase.com/organization/world-business-outlook,"Content, Finance, Publishing","Singapore, Central Region, Singapore",World Business Outlook is an online magazine that provides coverage and analysis of the financial industry and the global economy.,"533,185",Active,2020-01-01,year,,,,,For Profit,https://worldbusinessoutlook.com,World Business Outlook is an online magazine that provides coverage and analysis of the financial industry and the global economy.,,,,
Affinite Solutions,https://www.crunchbase.com/organization/affinite-solutions,"Cyber Security, Information Technology, Software","Singapore, Central Region, Singapore","Affinite Solutions provides digitalization solutions to elevate businesses in the digital age, solutions cover PDPA, DPaaS, HRM, etc.","533,422",Active,2020-01-01,year,,,,,For Profit,https://www.affinite.co,,,,,
Finute,https://www.crunchbase.com/organization/finute,"Gamification, Internet, Metaverse","Singapore, Central Region, Singapore",Finute is an award-winning metaverse company that develops immersive virtual experiences.,"537,974",Active,2020-01-01,year,,,,,For Profit,https://www.finute.co,Finute is an award-winning metaverse company that develops immersive virtual experiences.,,,,
SGDX Singapore Diamond Exchange,https://www.crunchbase.com/organization/sgdx-singapore-diamond-exchange,"Asset Management, Jewelry, Marketplace, Precious Metals","Singapore, Central Region, Singapore","SGDX Singapore Diamond Exchange, the world’s first 100 percent physically backed for both diamonds and precious metals exchange.","551,771",Active,2020-01-01,year,,,,,For Profit,https://www.sgdx.com,"SGDX Singapore Diamond Exchange, the world’s first 100 percent physically backed for both diamonds and precious metals exchange, is a marketplace to deliver price transparency and liquidity for our customers. Our registered members have access to over 200,000 GIA, IGI, HRD certified natural diamonds and precious metals using SGDX market platform for traders, investors, wholesalers and retailers to buy, bid and sell diamond, gold and silver. SGDX market platform is driven by real time data transactions base on matching supply and demand in connection with international market.",,,,
EiM Ventures,https://www.crunchbase.com/organization/eim-ventures,Education,"Singapore, Central Region, Singapore",EiM Ventures is the corporate venture capital arm of Education in Motion.,"554,719",Active,2020-01-01,year,,,,,For Profit,https://eimventures.com/,"EiM Ventures is the corporate venture capital arm of Education in Motion, the parent of a family of K-12 international schools operating in Asia. Education in Motion has over the past 2 decades set up the Dulwich College International (DCI) schools and supported the establishment of sister schools Dehong. Balancing tradition and innovation, Dulwich College in London, our partner school, is similarly exploring EdTech solutions.  EiM Ventures has a global mandate to invest in (pre-)Series A EdTech and HRTech ventures.  We target revenue-generating technological solutions that improve student and teaching outcomes, and we aim to prepare our students who are the pioneers of tomorrow to succeed in their tertiary studies and early career journeys. As a strategic investor, EiM Ventures provides its portfolio companies with product optimisation, market and channel development and validation of the educational product with the acute knowledge of a trusted brand that stands for quality education.",Early Stage Venture,,USD,
Flint,https://www.crunchbase.com/organization/flint-d0a2,"Manufacturing, Renewable Energy","Singapore, Central Region, Singapore",Flint is a business that creates paper batteries with the ability to convert and store renewable energy.,"555,849",Active,2020-01-01,year,,,,,For Profit,https://www.madebyflint.co,Flint is a business that creates paper batteries with the ability to convert and store renewable energy.,,,,
SINSO Technology,https://www.crunchbase.com/organization/sinso,"Cloud Infrastructure, Information Technology, SaaS","Singapore, Central Region, Singapore",SINSO Technology is an information technology company that provides medical imaging SaaS cloud services.,"567,241",Active,2020-01-01,year,,,,,For Profit,https://www.sinso.io,,,,,
Zakara,https://www.crunchbase.com/organization/zakara,"Health Care, Health Diagnostics, Pharmaceutical","Singapore, Central Region, Singapore","Zakara offers clinical diagnosis equipment, laboratory equipment, pharmaceutical products, and healthcare research services.","568,032",Active,2020-01-01,year,,,,,For Profit,http://www.zakara.org,,,,,
BitCyber,https://www.crunchbase.com/organization/bitcyber,"Cyber Security, Information Technology, Network Security","Singapore, Central Region, Singapore","BitCyber is a cybersecurity company that secures businesses against cyberattacks, data breaches, and business disruptions.","573,505",Active,2020-01-01,year,,,,,For Profit,https://www.bitcyber.com.sg,,,,,
Ebric,https://www.crunchbase.com/organization/ebric,"Information Technology, Property Management, Real Estate, Real Estate Investment","Singapore, Central Region, Singapore","Ebric is an IT company that offers real estate investment, property management, and home ownership solutions.","583,325",Active,2020-01-01,year,,,,,For Profit,https://ebric.io,,,,,
Intriq Journey,https://www.crunchbase.com/organization/intriq-journey,"Tour Operator, Travel, Travel Agency","Singapore, Central Region, Singapore",Intriq Journey is a travel agency that offers custom tour services.,"583,846",Active,2020-01-01,year,,,,,For Profit,https://www.intriqjourney.com,,,,,
Tripwerkz,https://www.crunchbase.com/organization/tripwerkz,"Hospitality, Travel, Travel Agency","Singapore, Central Region, Singapore",Tripwerkz is a travel technology company that provides online travel booking services.,"587,129",Active,2020-01-01,year,,,,,For Profit,http://www.tripwerkz.com/,,,,,
Narwhal Financial Systems,https://www.crunchbase.com/organization/narwhal-financial-systems,"Financial Services, FinTech, Payments, SaaS","Singapore, Central Region, Singapore","Narwhal Financial Systems offers a SaaS platform for digital banks, providing solutions for leasing, finance houses, and pawnbrokers.","590,615",Active,2020-01-01,year,,,,,For Profit,https://narfin.co,,,,,
RDEP (Retail Digital Experience Platform),https://www.crunchbase.com/organization/rdep-retail-digital-experience-platform,,"Singapore, Central Region, Singapore",RDEP is a platform for retailers to offer enhanced customer experience through omni-channel.,"593,925",Active,2020-01-01,year,,,,,For Profit,http://www.rdep.io/,,,,,
Invartis Consulting,https://www.crunchbase.com/organization/invartis-consulting,"Asset Management, Consulting, Data Management, Project Management","Singapore, Central Region, Singapore","Invartis Consulting specializes in investments, operations, data management, outsourcing, project management, and ESG integration.","596,333",Active,2020-01-01,year,,,,,For Profit,http://www.invartisconsulting.com,,,,,
NFTevening,https://www.crunchbase.com/organization/nftevening,"Blockchain, Content, Cryptocurrency, Publishing","Singapore, Central Region, Singapore",NFTevening is a website that publishes content related to NFTs.,"607,385",Active,2020-01-01,year,,,,,For Profit,https://nftevening.com,NFTevening is a website that publishes content related to NFTs.,,,,
goTruck!,https://www.crunchbase.com/organization/gotruck,"Construction, Logistics, Software","Singapore, Central Region, Singapore",goTruck! is a technology company that optimizes digitalization in the logistics industry.,"615,172",Active,2020-01-01,year,,,,,For Profit,https://www.gotruck.com,"goTruck! is a software company specializing in technology, logistics, and construction. They are experts in tech and construction to integrate data-driven technology with complex heavy logistics processes.",,,,
Probuddy,https://www.crunchbase.com/organization/probuddy-03a7,"Education, Sports, Training","Singapore, Central Region, Singapore","Probuddy is an online marketplace for sports and education that connects coaches, teachers, and students.","617,327",Active,2020-01-01,year,,,,,For Profit,https://www.probuddy.io,,,,,
Scratchbac,https://www.crunchbase.com/organization/scratchbac,"Internet, Mobile Apps, Sharing Economy, Social Network","Singapore, Central Region, Singapore",Scratchbac is a social networking company that connects nearby people through a mobile application.,"617,593",Active,2020-01-01,year,,,,,For Profit,https://www.scratchbac.com/,,,,,
AGILE DATA CENTERS,https://www.crunchbase.com/organization/agile-data-centers,Information Technology,"Singapore, Central Region, Singapore",AgileDC develops and invests in data center infrastructure that powers the rapidly-expanding digital economy.,"624,034",Active,2020-01-01,year,2021-09-01,month,,,For Profit,https://agile-dc.com/,"AgileDC develops and invests in data center infrastructure that powers the rapidly-expanding digital economy. With development activity across 7 countries, we enable customers to efficiently and rapidly expand their reach in existing as well as new markets.",M&A,,,
CocoSign,https://www.crunchbase.com/organization/cocosign,"E-Signature, SaaS, Software Engineering","Singapore, Central Region, Singapore",CocoSign is a software company that develops eSignature solutions with a focus on efficiency and simplicity for professionals and SMBs.,"626,286",Active,2020-01-01,year,,,,,For Profit,https://cocosign.com,,,,,
AppSecEngineer,https://www.crunchbase.com/organization/appsecengineer,E-Learning,"Singapore, Central Region, Singapore",AppSecEngineer is an E-learning industry.,"626,517",Active,2020-01-01,year,,,,,For Profit,https://appsecengineer.com/,,,,,
Status Match,https://www.crunchbase.com/organization/status-match,"Business Development, Consulting, Travel","Singapore, Central Region, Singapore",Status Match is a business consulting agency that helps large travel brands grow and manage the most valuable customers.,"633,578",Active,2020-01-01,year,,,,,For Profit,https://www.statusmatch.com/,,,,,
Dakko,https://www.crunchbase.com/organization/dakko,"Financial Services, FinTech, Health Care, Marketplace","Singapore, Central Region, Singapore",One-stop platform dedicated to improving access to Health and Financial Wellbeing.,"635,971",Active,2020-01-01,year,,,,,For Profit,https://www.dakko.io,"Dakko Wellbeing is a marketplace that enables access to Health & Financial Wellness services for employees and their families. Dakko empowers emerging market employers to engage with their employees by offering digital services like HR services, rewarding them for applying for medical loans and health insurance, booking medical appointments, playing sports and taking care of their health and wellbeing. Studies show that high employee wellbeing boosts satisfaction, teamwork, productivity, and even improves a company’s bottom line. Along the journey, Dakko intends to provide micro recommendations that improve financial, insurance & health literacy, building skills for better long term wellbeing.",Seed,,USD,
GROW,https://www.crunchbase.com/organization/grow-21f9,,"Singapore, Central Region, Singapore",GROW is a digital asset wealth management platform armed with the mission to #MakeCryptoSimple.,"643,021",Active,2020-01-01,year,,,,,For Profit,https://www.grow3.io,,,,,
ZeeQ Technologies,https://www.crunchbase.com/organization/zeeq-technologies,"B2B, Information Technology, Sales, Software","Singapore, Central Region, Singapore",ZeeQ Technologies is an IT firm that assists software suppliers with their sales processes.,"658,514",Active,2020-01-01,year,,,,,For Profit,https://zeeq.io,ZeeQ Technologies is an IT firm that assists software suppliers with their sales processes. The company was founded in 2021 and is based in Singapore.,,,,
inPact Technologies,https://www.crunchbase.com/organization/inpact-technologies,"Analytics, SaaS","Singapore, Central Region, Singapore",Enterprise buisness intelligence SaaS leveraging AI contract analytics,"660,189",Active,2020-01-01,year,,,,,For Profit,https://www.inpact.ai,"inPact is a business intelligence enterprise software solution leveraging AI-powered contract analytics to unlock unprecedented insights that help companies make better management decisions, from finance and operations to sales.",Seed,,USD,
Kollect.cards,https://www.crunchbase.com/organization/kollect-cards,"Collection Agency, Finance, Gaming","Singapore, Central Region, Singapore",Kollect card is a unique digital collection card with strong gamification features.,"662,177",Active,2020-01-01,year,,,,,For Profit,https://kollect.cards,"Kollect.cards is a developer of games. They offer games that include homepage reveal, closed beta testing, open beta testing, official launch, and first IP integration.",,,USD,
Iconfi,https://www.crunchbase.com/organization/iconfi,"Cryptocurrency, Financial Services, FinTech, Online Forums","Singapore, Central Region, Singapore",Iconfi is a crypto saving and staking platform that provides simple and easy-to-use reward products to multiply crypto assets.,"662,745",Active,2020-01-01,year,,,,,For Profit,https://icon-fi.com,"Iconfi is a digital asset wealth management platform with the objective of providing yield-earning products on digital assets in order to rapidly multiply cryptocurrency assets. As an ICON ecosystem partner, users may access ICX staking and DeFi airdrops directly through the mobile app, which is accessible on iOS and Android.",,,,
Urban Tiller,https://www.crunchbase.com/organization/urban-tiller,"Delivery, E-Commerce, Grocery","Singapore, Central Region, Singapore","Urban Tiller is an e-commerce company that retails and delivers groceries, fresh fruits, and vegetables.","667,282",Active,2020-01-01,year,,,,,For Profit,https://urbantiller.com,,,,,
Lumitero,https://www.crunchbase.com/organization/lumitero-ad3f,"Consumer Electronics, E-Commerce, Shopping","Singapore, Central Region, Singapore","At Lumitero, we pride ourselves on being transparent and true to our business.","667,574",Active,2020-01-01,day,,,,,For Profit,https://www.lumitero.com/,"At Lumitero, we pride ourselves on being transparent and true to our business. We never use fake countdown timers or pop-ups to create an illusion that the store is busy. All our reviews are verified and authentic. We offer magical gifts like magic wands, Nordic lamps, etc.",,,,
Belift,https://www.crunchbase.com/organization/belift,"Customer Service, Mechanical Engineering, Retail","Singapore, Central Region, Singapore","Belift designs, supplies, installs, maintains, and repairs vertical transportation equipment for office, factory, and residential buildings.","668,982",Active,2020-01-01,year,,,,,For Profit,https://www.beliftsg.com,,,,,
susGain,https://www.crunchbase.com/organization/susgain,"Apps, Communities, Information Technology","Singapore, Central Region, Singapore",susGain is a rewards app for a community that supports local charities.,"669,881",Active,2020-01-01,year,,,,,For Profit,https://www.susgain.com ,,,,,
Bakuun Holdings,https://www.crunchbase.com/organization/bakuun-holdings,,"Singapore, Central Region, Singapore","Bakuun Holdings is a leading group of technology providers that redefines and improve distribution, payment services in the travel industry.","672,114",Active,2020-01-01,year,,,,,For Profit,https://www.bakuunholdings.com,"Bakuun Holdings believe that automation and improvement of the processes are the future in the travel and hospitality market, connecting different stakeholders by delivering new technology that simplifies the booking process and enlarges the distribution while creating economic and commercial benefits.",,,,
Appsero,https://www.crunchbase.com/organization/appsero,,"Singapore, Central Region, Singapore","Appsero is a killer WordPress Analytics, Licensing & Deployment Tool. The perfect companion for WP plugin & theme devs.","673,160",Active,2020-01-01,year,,,,,For Profit,https://appsero.com/,,,,,
Cyber Market Hub,https://www.crunchbase.com/organization/cyber-market-hub,"Cloud Security, Consulting, Cyber Security, Information Technology, Internet of Things, Project Management, Risk Management","Singapore, Central Region, Singapore","Cyber Market Hub is an IT consulting company that provides cybersecurity, cloud, risk, and project management services.","674,876",Active,2020-01-01,year,,,,,For Profit,https://cybermarkethub.com,,,,,
Lessons4All,https://www.crunchbase.com/organization/lessons4all,"E-Commerce Platforms, Education, Tutoring","Singapore, Central Region, Singapore",Lessons4All is an online marketplace for educational and enrichment activities.,"676,140",Active,2020-01-01,year,,,,,For Profit,https://www.lessons4all.com.sg,,,,,
Tunibibi,https://www.crunchbase.com/organization/tunibibi,"B2B, Mobile Apps, Mobile Payments","Singapore, Central Region, Singapore",Tunibibi is a next generation Commerce 3.0 B2B trade platform for micro-SMEs.,"681,939",Active,2020-01-01,year,,,,,For Profit,http://tunibibi.com,Tunibibi is a Cross-border B2B order fulfillment platform where micro-SMEs trade globally through their local payment methods to reduce international payment processing costs & consolidate cargo in IoT warehouses to minimize freight charges.,,,USD,
Bioark,https://www.crunchbase.com/organization/bioark,"Agriculture, Biotechnology, Farming","Singapore, Central Region, Singapore",Bioark is a biotechnology company that produces crops and related products with solutions that are regenerative for the environment.,"684,282",Active,2020-01-01,year,,,,,For Profit,https://bioark.life/,,,,,
Zephyr One,https://www.crunchbase.com/organization/zephyr-one,"Advertising, Content Marketing, Customer Service, Digital Media, Marketing, Mobile Apps, Real Time, Software","Singapore, Central Region, Singapore","Zephyr One is a digital agency that offers mobile apps, software development, media buying, and content marketing services.","690,093",Active,2020-01-01,year,,,,,For Profit,https://onezephyr.com,,,,,
LS Systems,https://www.crunchbase.com/organization/ls-systems-f3ce,"Cyber Security, Data Storage, Information Technology","Singapore, Central Region, Singapore","LS Systems is an IT solution company that offers security, connectivity, storage, and HCI solutions.","695,610",Active,2020-01-01,year,,,,,For Profit,https://lssystems-asia.com,,,,,
Biocreations,https://www.crunchbase.com/organization/biocreations,"Bakery, Food and Beverage, Retail","Singapore, Central Region, Singapore",Biocreations is a supplier of chemical-free baking ingredients and biological products.,"701,562",Active,2020-01-01,year,,,,,For Profit,https://www.biocreations.asia/,,,,,
Expat'Immo,https://www.crunchbase.com/organization/expat-immo,"Property Management, Real Estate, Real Estate Investment, Rental","Singapore, Central Region, Singapore","Expat'Immo is a real estate agency that provides property buying, renting, management, and investment services.","703,508",Active,2020-01-01,year,,,,,For Profit,https://expat-immo.com/,,,,,
MineSec,https://www.crunchbase.com/organization/minesec,"Financial Services, Payments, Software","Singapore, Central Region, Singapore","MineSec offers secure, seamless contactless payment solutions through their SoftPOS technology, which can be integrated into apps.","705,025",Active,2020-01-01,year,,,,,For Profit,https://www.theminesec.com,,,,,
Cabital,https://www.crunchbase.com/organization/cabital-5a9e,"Cryptocurrency, Financial Services, Impact Investing, Trading Platform","Singapore, Central Region, Singapore",Cabital is a digital assets institution that offers a secure crypto trading environment and crypto products.,"705,389",Active,2020-01-01,year,,,,,For Profit,https://teleseryeofw.su/,Cabital is a crypto savings platform. They provide cryptocurrency products on an intuitive platform and create a securely regulated crypto experience for beginners. They enable investors to earn returns from crypto assets without risks and costs.,,,,
Lion City Sailors FC,https://www.crunchbase.com/organization/lion-city-sailors-fc,"Events, Soccer, Sports","Singapore, Central Region, Singapore",Lion City Sailors FC is a football club that organizes and competes in tournaments and leagues.,"706,452",Active,2020-01-01,year,,,,,For Profit,https://www.lioncitysailorsfc.sg,,,,,
EcoManagement,https://www.crunchbase.com/organization/ecomanagement,"Energy, Energy Management","Singapore, Central Region, Singapore",ClimateTech company (energy monitoring and managemen systems for energy and reducing CO2 footprint),"712,709",Active,2020-01-01,year,,,,,For Profit,https://ecomanagement.com,"ECO MANAGEMENT is an innovative company, that works towards saving energy and reducing negative impacts on the climate. The platform has a set of intelligent hardware and software systems for energy monitoring and management.",,,,
Crush Media Network,https://www.crunchbase.com/organization/crush-media-network,"Digital Marketing, Graphic Design, Social Media, Web Development","Singapore, Central Region, Singapore","Crush Media Network is a digital marketing company that offers e-commerce, graphic design, website development, and social media services.","716,598",Active,2020-01-01,year,,,,,For Profit,https://www.crushmedianetwork.com,,,,,
DAOFAB,https://www.crunchbase.com/organization/daofab,"Blockchain, Financial Services, FinTech","Singapore, Central Region, Singapore",DAOFAB provides a digital escrow platform for safe commercial transactions.,"716,676",Active,2020-01-01,year,,,,,For Profit,http://daofab.com/,"DAOFAB provides a digital escrow platform for safe commercial transactions. This network uses blockchain technology allowing users to receive and send multi-currency digital tokens and assets through the company's digital wallet and earn interest on tokens. It also creates, manages, and disburses funds contained in non-custodial escrow enabling users to send and receive real-time transaction notifications.",,,USD,
I-Percept Tech,https://www.crunchbase.com/organization/i-percept-tech,"Database, Information Technology, Risk Management","Singapore, Central Region, Singapore",I-Percept Tech is a technology consulting organization that offers planning and statutory compliance services.,"719,484",Active,2020-01-01,year,,,,,For Profit,https://www.i-percept.com,,,,,
iTechGenic Global,https://www.crunchbase.com/organization/itechgenic-global,"Artificial Intelligence (AI), Information Technology, Product Design","Singapore, Central Region, Singapore",ITechGenic provides AI-powered solutions that act as project risk advisor for product development.,"721,066",Active,2020-01-01,year,,,,,For Profit,https://www.itechgenicglobal.com/,ITechGenic provides AI-powered solutions that act as project risk advisors for product development. It represents a unified view that includes a number of metrics/KPIs from multiple software tools and solves this problem by automatically identifying risk areas thereby eliminating manual analysis.,,,USD,
499Block,https://www.crunchbase.com/organization/499block,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore","499Block is a decentralized blockchain ecology based on consensus, autonomy, collaboration, and deep relationships.","726,899",Active,2020-01-01,year,,,,,For Profit,http://499.io/,"499Block is a decentralized blockchain ecology based on consensus, autonomy, collaboration, and deep relationships.",,,,
Raffles Financial,https://www.crunchbase.com/organization/raffles-financial,"Finance, Financial Services, Personal Finance","Singapore, Central Region, Singapore",Raffles Financial provides financial advisory services such as public listing advisory and arrangement and anchoring for investors.,"729,268",Active,2020-01-01,year,,,,,For Profit,http://www.rafflesfinancial.co,,,,,
Artificial Intelligence Voice Operator Asia,https://www.crunchbase.com/organization/artificial-intelligence-voice-operator-asia,"Artificial Intelligence (AI), Customer Service, Marketing","Singapore, Central Region, Singapore",Artificial Intelligence Voice Operator Asia specializes in AI telemarketing and communication solutions.,"731,458",Active,2020-01-01,year,,,,,For Profit,https://aivo.asia,,,,,
Kaliber,https://www.crunchbase.com/organization/kaliber,"Advertising, Consulting, Facebook, Google, Marketing","Singapore, Central Region, Singapore","Kaliber provides B2B demand generation, team upskilling, google 360 marketing, and single-purpose campaign services.","736,255",Active,2020-01-01,year,,,,,For Profit,https://kaliber.asia/,,,,,
Kingscom Worldwide,https://www.crunchbase.com/organization/kingscom-worldwide,"Brand Marketing, Digital Marketing, Web Development","Singapore, Central Region, Singapore","Kingscom Worldwide is a creative marketing agency that offers branding, strategy, digital marketing, and web development services.","739,954",Active,2020-01-01,year,,,,,For Profit,https://kingscom.com,,,,,
Webdorks,https://www.crunchbase.com/organization/webdorks,"Brand Marketing, Web Design, Web Development","Singapore, Central Region, Singapore","Webdorks is a web agency that designs, builds, and deliver websites and brand marketing solutions for businesses of all sizes.","746,338",Active,2020-01-01,year,,,,,For Profit,https://webdorks.com,,,,,
MS Web International,https://www.crunchbase.com/organization/ms-web-international,"Digital Marketing, Web Design","Singapore, Central Region, Singapore",MS Web International provides web design and digital marketing services.,"748,791",Active,2020-01-01,day,,,,,For Profit,https://www.mswebinternational.com/,,,,,
A:gusth,https://www.crunchbase.com/organization/a-gusth,"Artificial Intelligence (AI), Finance, Software","Singapore, Central Region, Singapore",A:gusth is an AI-driven finance automation software for SAP and financial shared services centers.,"750,027",Active,2020-01-01,year,,,,,For Profit,https://www.agusth.com,,,,,
Metier,https://www.crunchbase.com/organization/metier-1063,"Accounting, Advice, Consulting, Financial Services","Singapore, Central Region, Singapore",Metier provides financial consulting and digital promotion services.,"752,544",Active,2020-01-01,year,,,,,For Profit,https://metierpte.com,"Metier provides financial services. They provide customized and cost-effective financial and secretarial solutions for startups, sme's, and boutique companies. They provide inquiries through email.",,,,
TheHomeGround,https://www.crunchbase.com/organization/thehomeground,"Digital Media, News, Publishing, Social News","Singapore, Central Region, Singapore","TheHomeGround is a digital news platform that publishes business, sports, community, tech, and gatches news.","753,318",Active,2020-01-01,year,,,,,For Profit,https://thehomeground.asia,,,,,
Universal Aquaculture,https://www.crunchbase.com/organization/universal-aquaculture,"Aquaculture, Sustainability","Singapore, Central Region, Singapore",Universal Aquaculture is a newly formed deep-tech company with an indoor farming facility.,"758,904",Active,2020-01-01,year,,,,,For Profit,https://www.uniaqua.net/,"Universal Aquaculture is a newly formed deep-tech company with an indoor farming facility. Our mission is to build the global food systems of tomorrow, using environmentally sound and sustainable food production methods. Our focus is on the intensive production of tilapia and vannamei, in a fully controlled indoor environment using our industry-leading poly-culture hybrid re-circulating Aquaculture system with bio-floc technology.",,,USD,
Nutbox,https://www.crunchbase.com/organization/nutbox,"Blockchain, Cryptocurrency, Information Technology","Singapore, Central Region, Singapore","Nutbox enables its users build powerful, blockchain-based organization.","760,178",Active,2020-01-01,year,,,,,For Profit,http://nutbox.io/#/,"Nutbox enables its users build powerful, blockchain-based organizations. Nutbox is a supporting platform for community entrepreneurs and digital nomads which provides out-of-box facilities and connects worldwide communities.",,,,
