Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Security & Risk Solutions,https://www.crunchbase.com/organization/security-risk-solutions,"Cyber Security, Logistics, Warehousing","Singapore, Central Region, Singapore","Security & Risk Solutions provides security services such as secured logistics, warehousing, cybersecurity, and other niche services.","1,326,110",Active,2006-01-01,year,,,,,For Profit,https://security-risksolutions.com/,,,,,
Jorg Dietzel,https://www.crunchbase.com/organization/jorg-dietzel,"Advertising, Brand Marketing, Consulting","Singapore, Central Region, Singapore","Jorg Dietzel is a brand consulting agency that offers advertising, communication, marketing, and branding services.","1,330,423",Active,2005-01-01,year,,,,,For Profit,https://jorgdietzel.com,,,,,
Mecury Capital,https://www.crunchbase.com/organization/mecury-capital,"Human Resources, Recruiting, Staffing Agency","Singapore, Central Region, Singapore",Mecury Capital is an executive search firm that assists organizations in hiring talent.,"1,331,830",Active,2006-01-01,year,,,,,For Profit,https://mecurycapital.net,,,,,
Asia Resource Partners,https://www.crunchbase.com/organization/asia-resource-partners,"Delivery Service, Logistics, Transportation","Singapore, Central Region, Singapore",Asia Resource Partners is a transportation services company that specializes in liquid fuel trading and logistics services.,"1,346,996",Active,2006-01-01,year,,,,,For Profit,https://www.asiaresourcepartners.com,,,,,
Daulfin Grey,https://www.crunchbase.com/organization/daulfin-grey,"Employment, Human Resources, Recruiting","Singapore, Central Region, Singapore",Daulfin Grey is an executive search firm that offers employment services.,"1,349,398",Active,2006-01-01,year,,,,,For Profit,https://daulfingrey.mystrikingly.com,,,,,
Dancepointe Academy,https://www.crunchbase.com/organization/dancepointe-academy,"Education, Performing Arts, Training","Singapore, Central Region, Singapore",Dancepointe Academy is a dance academy that provides dance education for dancers.,"1,359,126",Active,2005-01-01,year,,,,,For Profit,https://dancepointe.com.sg,,,,,
ManyTutors,https://www.crunchbase.com/organization/manytutors,Education,"Singapore, Central Region, Singapore",ManyTutors helps tutors find students easily.,"1,363,558",Active,2005-06-01,day,,,,,For Profit,https://manytutors.com,,,,,
QT&T,https://www.crunchbase.com/organization/qt-t,"Advice, Consulting, Training","Bedok, East Region, Singapore","QT&T offers consulting, training, advisory, and technology solutions.","1,369,971",Active,2006-01-01,year,,,,,For Profit,https://qtnt.com,,,,,
Matthew Chiong Partnership,https://www.crunchbase.com/organization/matthew-chiong-partnership,"Advice, Commercial, Legal","Singapore, Central Region, Singapore","Matthew Chiong Partnership is a law firm that offers dispute resolution, commercial litigation, and construction litigation services.","1,376,912",Active,2005-01-01,year,,,,,For Profit,https://mcplaw.com.sg,,,,,
FBEye International,https://www.crunchbase.com/organization/fbeye-international,"Architecture, Construction, Interior Design, Lighting","Singapore, Central Region, Singapore","FBEye International is a design agency that provides concept development, interior architecture, and lighting design services.","1,381,428",Active,2005-01-01,year,,,,,For Profit,https://f-b-eye.com,,,,,
Singapore Brain Development Centre,https://www.crunchbase.com/organization/singapore-brain-development-centre,"Health Care, Therapeutics, Training","Singapore, Central Region, Singapore",Singapore Brain Development Centre provides cognitive brain training and developmental programs for children.,"1,390,736",Active,2005-01-01,year,,,,,For Profit,https://brain.com.sg,"Singapore Brain Development Centre offers cognitive brain training and integrated developmental programs for children. These programs are based on scientific research and aim to improve and maximize a child's holistic growth. The Centre prioritizes the recognition and accommodation of individual needs to ensure a quality learning experience. The founder, Mr. Jason Teo, holds several accreditations, reflecting his passion for helping others unleash hidden potential.",,,,
Pivotal Career Solutions,https://www.crunchbase.com/organization/pivotal-career-solutions,"Human Resources, Recruiting, Staffing Agency","Singapore, Central Region, Singapore",Pivotal Career Solutions is a human resources agency that specializes in finding talent for the banking and finance industry.,"1,393,485",Active,2005-01-01,year,,,,,For Profit,https://pivotalsg.com,,,,,
Enthof,https://www.crunchbase.com/organization/enthof,"Advertising, Personal Branding","Singapore, Central Region, Singapore",Enthof is a branding and advertising agency.,"1,395,149",Active,2005-01-01,day,,,,,For Profit,https://enthof.com/,,,,,
Junma Services,https://www.crunchbase.com/organization/junma-services,"Marine Transportation, Wholesale","Singapore, Central Region, Singapore",Junma Services supplies automation spare parts for the offshore and marine industries.,"1,396,249",Active,2005-01-01,year,,,,,For Profit,https://www.junma.biz,,,,,
Mac Friends,https://www.crunchbase.com/organization/mac-friends,"Consumer Electronics, Information Technology, Retail","Singapore, Central Region, Singapore",Mac Friends distributes IT accessories and consumer electronics.,"1,401,013",Active,2006-01-01,year,,,,,For Profit,https://www.mac-friends.com,,,,,
Remego,https://www.crunchbase.com/organization/remego,"Analytics, Consulting, Information Technology, Mobile Apps, Telecommunications","Singapore, Central Region, Singapore","Remego is an IT consulting firm specializing in contact centre integration, telecommunications, mobile apps development & analytics.","1,403,782",Active,2005-01-01,year,,,,,For Profit,http://remego.com.sg,,,,,
Funkie Monkies,https://www.crunchbase.com/organization/funkie-monkies,"Music, Music Label, Publishing, Training","Singapore, Central Region, Singapore",Funkie Monkies is a record label company that offers music production and publishing services.,"1,407,108",Active,2005-01-01,year,,,,,For Profit,https://fmmusic.com.sg,,,,,
Dangerous Goods Packaging,https://www.crunchbase.com/organization/dangerous-goods-packaging,"Consumer Goods, Customer Service, Packaging Services, Training","Singapore, Central Region, Singapore","DG Packaging specializes in dangerous goods training, biomedical, and temperature-sensitive packaging services.","1,408,028",Active,2005-01-01,year,,,,,For Profit,https://www.dg-packaging.com,,,,,
MTFG Agency,https://www.crunchbase.com/organization/mtfg-agency,"Consulting, Financial Services, Insurance","Singapore, Central Region, Singapore",MTFG Agency is a financial services consultancy that provides financial planning and insurance services for individuals and businesses.,"1,408,223",Active,2005-01-01,year,,,,,For Profit,https://www.mtfgagency.com,,,,,
Titan Engineering,https://www.crunchbase.com/organization/titan-engineering-38cf,"Industrial, Supply Chain Management","Woodlands, North Region, Singapore",Titan Engineering is a stockist and global distributor for titanium raw materials.,"1,414,877",Active,2006-01-01,year,,,,,For Profit,https://www.titanium.com.sg,,,,,
cgnArchitects,https://www.crunchbase.com/organization/cgnarchitects,"Architecture, Construction","Singapore, Central Region, Singapore",cgnArchitects is an architecture and planning company.,"1,415,927",Active,2005-10-01,day,,,,,For Profit,http://www.cgnarchitects.com/,,,,,
Wellbank,https://www.crunchbase.com/organization/wellbank,"Chemical, Manufacturing, Oil and Gas, Wholesale","Singapore, Central Region, Singapore",Wellbank is a manufacturer and supplier of lubricants and base oil for the petrochemical industry.,"1,428,829",Active,2006-01-01,year,,,,,For Profit,https://www.wellbank.com.sg,,,,,
Jaben,https://www.crunchbase.com/organization/jaben,"Consumer Electronics, E-Commerce, Retail","Singapore, Central Region, Singapore",Jaben retails various brands of wired and wireless headphones and electronic accessories as well as offers e-commerce facilities.,"1,429,430",Active,2006-01-01,year,,,,,For Profit,https://store.jaben.com,,,,,
VivoCity Singapore,https://www.crunchbase.com/organization/vivocity-singapore,Shopping Mall,"Singapore, Central Region, Singapore","VivoCity is Singapore's iconic retail & lifestyle destination that surprises visitors with a vibrant mix of retail, dining & entertainment.","1,429,542",Active,2006-01-01,year,,,,,For Profit,https://www.vivocity.com.sg,,,,,
Ventus Global,https://www.crunchbase.com/organization/ventus-global,"Business Intelligence, Consulting, Enterprise Resource Planning (ERP)","Singapore, Central Region, Singapore","Ventus Global is a consultancy that offers professional services like ERP, business intelligence, outsourcing and human capital solutions.","1,431,038",Active,2006-01-01,year,,,,,For Profit,http://ventus-global.com,,,,,
PurpleClick,https://www.crunchbase.com/organization/purpleclick,"Advertising, Digital Marketing, SEO","Bukit Merah, Central Region, Singapore","PurpleClick provides digital marketing, SEM and SEO services in Singapore.","1,433,627",Active,2006-01-01,day,,,,,For Profit,http://www.purpleclick.com/,,,,,
The Huntington Group,https://www.crunchbase.com/organization/the-huntington-group-d966,"Consulting, Finance, Financial Services","Singapore, Central Region, Singapore","The Huntington Group is a financial firm that provides mergers, acquisitions, and business consulting services for organizations.","1,438,454",Active,2005-01-01,year,,,,,For Profit,https://huntingtonbiz.com/,,,,,
YES TUITION AGENCY,https://www.crunchbase.com/organization/yes-tuition-agency,"Children, Education, Tutoring","Singapore, Central Region, Singapore",Education Portal,"1,443,503",Active,2006-01-01,day,,,,,For Profit,https://yestuition.sg,"Established since 2006, YES TUITION AGENCY is a trusted provider of qualified and experience tutors for students who need a helping hand in their studies. Started with 100 tutors in 2006, it has grown to a database of 50000 tutors in 2020 covering the entire area of Singapore. Our database of tutors consist of undergraduates, graduates, school teachers and full time professionals. At Yes Tuition, we are a group of educators that are serious and committed in your child’s education. We strives to improve the user experience between the tutor, student and parent. Our primary goal is to create a trusted agency to facilitate the match between student and tutor using our own proprietary system , and we remain committed to provide you the ultimate experience. We believe every student is different and each tutor will be tailor matched. Our years of experience in the industry and extensive network enables us to access each students’ weakness and thereby recommend the right tutor. visit us at https://yestuition.sg",,,,
DEVO,https://www.crunchbase.com/organization/devo-09f4,"Construction, Interior Design, Property Development","Singapore, Central Region, Singapore",DEVO is a construction company that offers interior design services for commercial projects.,"1,443,814",Active,2006-01-01,year,,,,,For Profit,https://www.devodc.com.sg,,,,,
Oculus,https://www.crunchbase.com/organization/oculus-98d0,"Eyewear, Health Diagnostics, Manufacturing","Singapore, Central Region, Singapore",Oculus manufactures and supplies contact lenses and contact lens care products.,"1,445,198",Active,2006-01-01,year,,,,,For Profit,https://www.oculuslens.com,"Oculus manufactures and distributes quality contact lenses and contact lens care products to optical stores and eye-care professionals. Oculus is focused on cosmetic contact lens discovery, manufacturing, and marketing, and has established FreshKon as a leading cosmetic contact lens brand. The Oculus group also sells disposable clear contact lenses under the FreshKon brand, focus contact lens products under the OCUVIQ brand, and soft toric contact lenses under the Flexcon brand.",,,,
Comm Products,https://www.crunchbase.com/organization/comm-products,"Electronics, Manufacturing, Wholesale","Singapore, Central Region, Singapore","Comm Products Technologies designs, manufactures, and supplies audiovisual equipment.","1,448,907",Active,2005-01-01,year,,,,,For Profit,https://www.commproduct.com,,,,,
Content Asia,https://www.crunchbase.com/organization/content-asia,"Events, Media and Entertainment, Printing, Publishing","Singapore, Central Region, Singapore",Content Asia is a book and periodical publishing company.,"1,453,079",Active,2006-01-01,year,,,,,For Profit,https://www.contentasia.tv,"Content Asia provides combined distribution at trade shows. Their print copies are distributed to a targeted, hand-picked mailing list of content management executives. These include senior level acquisition executives, TV network program and station management, channels or multichannel platforms, and telco content divisions.",,,,
LogicMills,https://www.crunchbase.com/organization/logicmills,"Education, Information Technology, Training","Singapore, Central Region, Singapore","LogicMills is an education administration programs that provides leaders in converging technology, education and games for the training.","1,465,267",Active,2005-01-01,year,,,,,For Profit,https://logicmills.com/,,,,,
M3 Marine Group,https://www.crunchbase.com/organization/m3-marine-group,"Commercial, Consulting, Shipping","Singapore, Central Region, Singapore","M3 Marine is a shipping company that specializes in auditing, inspection, and consulting services for the oil and gas sectors.","1,469,201",Active,2005-01-01,year,,,,,For Profit,http://www.m3marine.com.sg,,,,,
Asian Detours,https://www.crunchbase.com/organization/asian-detours,"Consulting, Education, Personal Development, Professional Services","Singapore, Central Region, Singapore","Asian Detours is an experiential design company that creates experiences that help with education, people engagement, and team building.","1,469,925",Active,2006-01-01,year,,,,,For Profit,https://www.asiandetours.com/,,,,,
AllSense,https://www.crunchbase.com/organization/allsense,"Brand Marketing, Creative Agency, Events, Marketing, Product Design","Singapore, Central Region, Singapore",AllSense is a creative agency that offers services for designing multisensory products and experiences that activate brands.,"1,472,721",Active,2006-01-01,year,,,,,For Profit,https://allsense.com.sg,,,,,
Woodward Partner,https://www.crunchbase.com/organization/woodward-partner,"Advice, Business Development, Management Consulting","Singapore, Central Region, Singapore",Woodward Partner provides a range of services to support management systems such as strategic planning and advisory solutions.,"1,482,312",Active,2006-01-01,year,,,,,For Profit,http://www.woodward-partners.com/index.html,,,,,
Supply Chain Asia,https://www.crunchbase.com/organization/supply-chain-asia,"Communities, Logistics","Singapore, Central Region, Singapore",Supply Chain Asia is a community that is currently headquartered in Singapore.,"1,482,514",Active,2005-01-01,year,,,,,For Profit,http://supplychainasia.org,"Mr. Paul Lim established Supply Chain Asia (SCA) in 2005 with the vision of building a strong and well-connected community for the growing supply chain and logistics industry. Under Mr. Lim’s leadership, the organization grew and has since gained widespread recognition by professionals from both within and outside of the industry over the years.  SCA’s first ever event was held in March 2006 at Bangkok, Thailand. During the day of the event, there were demonstrations on the streets of Bangkok to outstate the prime minister at that time. On the January of the following year, SCA returned to Bangkok for its second event. This time, there was a bombing taking place. Both events have proved that holding events overseas is a huge challenge for SCA due to the unstable political climates that result in unpredictable situations. Hence, events are moved to Singapore and all major SCA events have been held in Singapore since then.  In 2011, it attained its not-for-profit status with the support of many government agencies such as the Economic Development Board (EDB). The not-for-profit organization then went full speed ahead with the goal of becoming the community of choice for the next 2 years. In 2012, SCA, which was previously ran singlehandedly by Mr. Lim, started forming a full-time team. By the end of 2012, the company had 7 employees and a part-time supporting editorial team, each covering different aspects of SCA and play different roles in supporting the president.  Besides the formation of the new team, the company officially took over the publication of the Supply Chain Asia Magazine in December 2012. The magazine was established by Mr. Frank Paul and Mr. Turloch Mooney in 2006 and operated as a separate entity from SCA. In January 2013, SCA publishes its first ever issue of the Supply Chain Asia Magazine with new outlooks and directions.  In the same year (2012), with the support of the Infocomm Development Authority (IDA), SCA launched its very own SC Asia mobile application. This is another big leap forward for SCA as members are now able to view e-copies of the magazine on their smartphones as well as access their portal contents through a comprehensive and user-friendly platform.  On January 24th 2013, the company has officially inducted its Board of Advisors consisting of many senior executives from huge global firms. The company has also formed a Shippers’ Council consisting of shippers across industries to facilitate more focused discussions on critical issues and challenges faced.  The year 2013 is an exciting year for Supply Chain Asia as this is the year that will determine the success or failure of the company’s new direction. Members of the community are keeping their eyes on SCA to see what else the company has in store for them and veterans of the industry claimed that are looking at a community that has potential to be a stronger and more recognised one.",,,,
Smart Consulting Solutions,https://www.crunchbase.com/organization/smart-consulting-solutions,"Analytics, Business Information Systems, Information Services","Singapore, Central Region, Singapore",Smart Consulting Solutions is a business analytics solution provider company.,"1,486,371",Active,2006-01-01,day,,,,,For Profit,https://www.smartcs.sg/,,,,,
Flame Communications,https://www.crunchbase.com/organization/flame-communications,"Marketing, Public Relations","Singapore, Central Region, Singapore",Flame Communications is a marketing communication and PR agency.,"1,490,076",Active,2005-01-01,day,,,,,For Profit,https://flamecomms.com/,,,,,
Lotus On Water,https://www.crunchbase.com/organization/lotus-on-water,"Jewelry, Manufacturing, Retail","Singapore, Central Region, Singapore","Lotus On Water is a retailer of jadeite pendants, lotus agarwood, and heaven and earth jadeite rings.","1,491,715",Active,2006-01-01,year,,,,,For Profit,https://lotusonwater.com,,,,,
Onezine,https://www.crunchbase.com/organization/onezine,"Digital Marketing, Information Technology, Marketing, Media and Entertainment, Small and Medium Businesses","Singapore, Central Region, Singapore","Onezine provides innovative, integrated and effective solutions via branding, content marketing and technology to champion business growth.","1,494,327",Active,2006-01-01,year,,,,,For Profit,https://www.onezine.com,,,,,
The Straits Wine Company,https://www.crunchbase.com/organization/the-straits-wine,"E-Commerce, Retail, Wine And Spirits","Singapore, Central Region, Singapore",The Straits Wine Company is an online store that specializes in the manufacture and supply of wine and spirits products.,"1,494,663",Active,2006-01-01,year,,,,,For Profit,https://www.straitswine.com,,,,,
Newtech Machinery,https://www.crunchbase.com/organization/newtech-machinery,"Industrial Manufacturing, Machinery Manufacturing, Manufacturing","Singapore, Central Region, Singapore",Newtech Machinery provides a wide range of food processing equipment and packaging systems to various food production sectors.,"1,496,723",Active,2006-01-01,year,,,,,For Profit,https://www.newtech.sg,,,,,
Raffles Lease,https://www.crunchbase.com/organization/raffles-lease,"Leasing, Transportation, Warehousing","Singapore, Central Region, Singapore",Raffles Lease manages and leases containers.,"1,498,278",Active,2006-01-01,year,,,,,For Profit,https://www.raffleslease.com,,,,,
SIR Move Services,https://www.crunchbase.com/organization/sir-move-services,"Commercial, Freight Service, Residential, Transportation, Warehousing","Singapore, Central Region, Singapore",SIR Move Services is a freight forwarding company that offers residential and commercial moving services.,"1,499,172",Active,2006-01-01,year,,,,,For Profit,https://www.sirmove.com,,,,,
Brain Domain,https://www.crunchbase.com/organization/brain-domain,"Industrial Engineering, Manufacturing, Semiconductor","Singapore, Central Region, Singapore",Brain Domain specializes in the engineering and manufacturing segment for semiconductor and precision components.,"1,506,933",Active,2005-01-01,year,,,,,For Profit,https://brain-domain.com,,,,,
EDPN Technologies,https://www.crunchbase.com/organization/edpn-technologies,"Consulting, E-Commerce, Electronics, Technical Support","Singapore, Central Region, Singapore","EDPN is a system engineering company that specializes in project management, technical consulting, and power system solutions.","1,512,053",Active,2005-01-01,year,,,,,For Profit,https://www.edpn.biz,,,,,
Veriflex Technologes,https://www.crunchbase.com/organization/veriflex-technologes,"Consulting, Hardware, Information Technology, IT Infrastructure","Singapore, Central Region, Singapore","Veriflex Technologes is an information technology company that offers cloud consulting, hardware maintenance,and IT infrastructure services.","1,516,260",Active,2005-01-01,year,,,,,For Profit,https://veriflex.biz,,,,,
Exhibit Media,https://www.crunchbase.com/organization/exhibit-media,"Advertising, Web Design, Web Development","Bedok, East Region, Singapore",Exhibit Media specializes in web design and web development services.,"1,516,717",Active,2006-01-01,day,,,,,For Profit,https://exhibitmedia.sg/,,,,,
Red Card Global,https://www.crunchbase.com/organization/red-card-global,"Advertising, Consulting, Digital Marketing, Marketing","Singapore, Central Region, Singapore",Red Card Global is a marketing company that provides digital marketing and consultancy services.,"1,518,132",Active,2005-01-01,year,,,,,For Profit,https://www.redcardglobal.com,,,,,
Spinwell,https://www.crunchbase.com/organization/spinwell,"Fashion, Textiles, Wholesale","Singapore, Central Region, Singapore","Spinwell is a cotton trading agency that supplies yarns, fabrics, and cotton related products.","1,524,597",Active,2005-01-01,year,,,,,For Profit,https://www.spinwellcorp.com,,,,,
Eastern Green Power,https://www.crunchbase.com/organization/eastern-green-power,"Electrical Distribution, Energy, Power Grid","Singapore, Central Region, Singapore",Eastern Green Power provides power transmission and distribution and digital construction management services.,"1,527,183",Active,2005-01-01,year,,,,,For Profit,https://easterngreenpower.com,,,,,
Technovator International,https://www.crunchbase.com/organization/technovator-international,"Customer Service, Energy, Energy Management","Singapore, Central Region, Singapore",Technovator International is the leading-edge technology and experience in the energy saving industry.,"1,539,972",Active,2005-01-01,day,,,,,For Profit,http://technovator.com.sg/,,,,,
Camino Asia,https://www.crunchbase.com/organization/camino-asia,"Professional Services, Recruiting, Staffing Agency","Singapore, Central Region, Singapore","Camino Asia specializes in providing professional services, permanent staffing, executive search, coaching, and mentorship.","1,540,543",Active,2005-01-01,year,,,,,For Profit,https://www.caminoasia.com/,,,,,
Tri-Comp Solutions,https://www.crunchbase.com/organization/tri-comp-solutions,"IT Management, Outsourcing, Service Industry","Singapore, Central Region, Singapore","Tri-Comp Solutions is an IT servicing firm that provides systems set-up, system maintenance, outsourcing, and network management services.","1,546,131",Active,2005-01-01,year,,,,,For Profit,https://www.tri-comp.com/,,,,,
YuuPay Secure,https://www.crunchbase.com/organization/yuupay-secure,"E-Commerce, Financial Services, Mobile Payments, Online Portals, Payments","Singapore, Central Region, Singapore",YuuPay is a payment service provider for online & mobile merchants.,"1,552,998",Closed,2006-01-01,year,,,,none,For Profit,http://www.yuupay.com/,"YuuPay is a leading global Payment Service Provider for Online and Mobile Merchants. It is a wholly owned subsidiary of YuuZoo Corporation, an eCommerce enabled targeted social network. With more than 7 years of experience in the internet and mobile payment space, YuuPay has already processed millions of transactions for merchants in the US, Europe, Asia Pacific and Japan. Current international presence of YuuPay: :: Head Office – Singapore :: Operational partners – USA, Australia, Germany :: Representative offices – UK, Australia, USA :: Global Network of Acquiring Banks",,,,
QST Group,https://www.crunchbase.com/organization/qst-group,"Dental, E-Commerce, Manufacturing, Medical Device, Veterinary","Singapore, Central Region, Singapore",QST Group is a manufacturer and supplier of dental and veterinary products.,"1,557,038",Active,2005-01-01,year,,,,,For Profit,https://www.qsttech.com,,,,,
Renovator Hub,https://www.crunchbase.com/organization/renovator-hub,"Commercial, Home Renovation, Interior Design","Singapore, Central Region, Singapore","Renovator Hub is an interior design firm that provides renovation, tiling, and painting services for commercial sectors.","1,558,558",Active,2006-01-01,year,,,,,For Profit,https://renovator.com.sg,,,,,
Agitech Innovations,https://www.crunchbase.com/organization/agitech-innovations,"Building Maintenance, Civil Engineering, Construction","Singapore, Central Region, Singapore","Agitech Innovations specializes in construction, building maintenance, and electrical services for the petrochemical industry.","1,560,045",Active,2005-01-01,year,,,,,For Profit,https://agitech.com.sg,,,,,
Visual Studio,https://www.crunchbase.com/organization/visual-studio-9319,"Brand Marketing, Creative Agency, Marketing, Web Development","Singapore, Central Region, Singapore","Visual Studio is a creative agency that offers copywriting, brand identity, marketing, and website development services.","1,561,780",Active,2006-01-01,year,,,,,For Profit,https://www.orangejoos.com,,,,,
BIOe Online,https://www.crunchbase.com/organization/bioe-online,"Chemical, Cosmetics, E-Commerce","Singapore, Central Region, Singapore",BIOe Online sells cosmetic and skincare products.,"1,562,338",Active,2005-01-01,year,,,,,For Profit,https://www.bioeonline.com,,,,,
Kaleido Interior,https://www.crunchbase.com/organization/kaleido-interior,"Architecture, Commercial, Consulting, Interior Design, Project Management, Residential","Singapore, Central Region, Singapore",Kaleido Interior is an interior design studio that offers consulting and renovation services for residential and commercial projects.,"1,574,731",Active,2006-01-01,year,,,,,For Profit,http://kaleidointerior.com,,,,,
Chips And Toons,https://www.crunchbase.com/organization/chips-and-toons,,"Singapore, Central Region, Singapore","Chips & Toon is a full-service animation and creative studio that creates content for TV, web, mobile, and print.","1,574,903",Active,2006-01-01,year,,,,,For Profit,http://www.chipsandtoon.com/,"Chips & Toon is a full-service animation and creative studio that creates content for TV, web, mobile, and print. Founded in 2006, the studio focuses on storytelling and its animation has traveled around the world. If you are looking for an Animation video production studio in Singapore then Chips & Toon is best for you. We create Animated Video for original content, also if you want us to create content for you then we can do that as well.",,,,
Notion Age SEO Agency Singapore,https://www.crunchbase.com/organization/notion-age-pte-ltd,"Email Marketing, Google, SEM, SEO, Web Design","Singapore, Central Region, Singapore",Notion Age is a premier top-notch SEO Agency headquarter based in Singapore and offices in China,"1,579,350",Active,2005-01-04,day,,,,,For Profit,http://notionage.sg/,"Founded in January 2005, Notion Age is a premier top-notch SEO Agency headquarter based in Singapore and offices in China (Shanghai, Guangzhou, Shenzhen, Hangzhou and Ningbo). Notion Age consists of a dedicated and passionate team of SEO/SEM consultants and experienced email marketers for your marketing concerns in the business. With the help of our highly qualified experts, you can expect to receive the finest quality of digital work and astounding marketing campaigns that will meet your standards. Notion Age is a Google Certified Partner, we have managed over S$5,000,000 of Ad spend value by year of 2018. Why Notion Age? What sets us apart from other SEO/SEM companies in Singapore is our dedication to only providing clients with the finest quality SEO with guaranteed service level. Notion Age has also worked closely hand in hand with numerous MNCs clients and together we are able to meet their desired KPIs. Some Global MNCs that we are working with includes; Tencent (Media Moguls in China), HL Assurance (Car/Motor Insurance Company), Regus (Largest in the World for Serviced Office/Business Centre Provider) Singapore, Malaysia, New Zealand, Sri Lanka, India. Edenred (CRM Company). Parkway Health Group (Largest Health Group in Asia): Parkway East, Gleneagles and Mount Elizabeth. Columbia Healthcare Group in China and many more.",,,,
Resources Global Development,https://www.crunchbase.com/organization/resources-global-development-ltd,"Energy, Natural Resources, Shipping","Singapore, Central Region, Singapore",Resources Global Development is a coal trader and shipping firm.,"1,586,712",Active,2005-01-01,year,2020-01-31,day,,,For Profit,http://www.rgd.sg,"Resources Global Development is a coal trader and coal shipping company. They also provide tugboat, barge, and bulk carrier chartering services to transport coal.",IPO,,,
Chase Resource Management,https://www.crunchbase.com/organization/chase-resource-management,"Industrial, Product Design, Wholesale","Singapore, Central Region, Singapore","Chase Resource Management engineers, designs, supplies, and installs hydraulic tube clamps.","1,587,601",Active,2006-01-01,year,,,,,For Profit,https://www.chaseresource.com,,,,,
GSK Creative,https://www.crunchbase.com/organization/gsk-creative,"Advertising, Digital Marketing, Social Media Marketing","Singapore, Central Region, Singapore","GSK Creative is a design agency that offers advertising, digital marketing, and social media marketing services.","1,600,206",Active,2005-01-01,year,,,,,For Profit,https://www.gskcreative.com.sg,,,,,
Parkway Cancer Centre,https://www.crunchbase.com/organization/parkway-cancer-centre,"Association, Health Care, Medical, Oncology","Singapore, Central Region, Singapore","Cancer treatment center specializing in areas of oncology such as medical, surgical, radiation, pediatric, and palliative care.","1,616,130",Active,2006-01-01,year,,,,,For Profit,http://www.parkwaycancercentre.com/,"Parkway Cancer Centre offers comprehensive cancer treatment with a highly skilled, multi-disciplinary team comprising consultant medical specialists, nurses, counsellors and other para-medical professionals to meet the specific needs of cancer patients.",,,,
Mivim Capital,https://www.crunchbase.com/organization/mivim-capital,"Business Development, Consulting","Singapore, Central Region, Singapore",Mivim Capital is a business consulting and services company.,"1,618,000",Active,2005-01-01,year,,,,,For Profit,https://mivim.biz,,,,,
Landed7772,https://www.crunchbase.com/organization/landed7772,"Marketing, Real Estate, Residential","Singapore, Central Region, Singapore",Landed7772 is a landed property real estate consultancy for homeowners and investors.,"1,618,842",Active,2005-01-01,year,,,,,For Profit,https://landed7772.com/,,,,,
Singa Bearings Solutions,https://www.crunchbase.com/organization/singa-bearings-solutions,"Industrial, Manufacturing, Mechanical Engineering","Singapore, Central Region, Singapore","Singa Bearings Solutions is a bearing and bushing company that designs, manufactures, and supplies sliding bearings and bushing materials.","1,620,862",Active,2005-01-01,year,,,,,For Profit,https://sbs-bearings.com,,,,,
Oaktree Consulting,https://www.crunchbase.com/organization/oaktree-consulting,"Human Resources, Recruiting","Singapore, Central Region, Singapore",Oaktree Consulting provides human resource solutions.,"1,627,928",Active,2006-01-01,day,,,,,For Profit,https://oaktree.com.sg/,,,,,
Just One Earth Green,https://www.crunchbase.com/organization/joe-green-d740,"Building Material, Manufacturing, Recycling, Waste Management","Singapore, Central Region, Singapore",Just One Earth Green designs and manufactures wall concrete panels.,"1,630,611",Active,2006-01-01,year,,,,,For Profit,https://www.joegreenpanel.com,,,,,
Complete Solution Finder,https://www.crunchbase.com/organization/complete-solution-finder,"Cyber Security, Information Services, Information Technology, Technical Support","Singapore, Central Region, Singapore",Complete Solution Finder specializes in information security solutions by providing cyber security protection and technical support.,"1,631,321",Active,2005-01-01,year,,,,,For Profit,https://www.csfinder.com/,,,,,
Arise Consulting,https://www.crunchbase.com/organization/arise-consulting,"Business Information Systems, Consulting, Enterprise Applications, Information Technology, Risk Management","Singapore, Central Region, Singapore","Arise Consulting is a business consulting company that offers enterprise architecture, BPM, and data management services.","1,636,178",Active,2005-01-01,year,,,,,For Profit,http://www.arise-consulting.net,,,,,
LP Foods,https://www.crunchbase.com/organization/lp-foods,"Food and Beverage, Seafood, Wholesale","Singapore, Central Region, Singapore",LP Foods is a supplier of seafood.,"1,643,457",Active,2005-01-01,year,,,,,For Profit,https://lpfoods.com.sg,,,,,
F1 Recreation,https://www.crunchbase.com/organization/f1-recreation,"Fitness, Retail, Wellness","Singapore, Central Region, Singapore",F1 Recreation provides brand gym equipment and solutions for fitness.,"1,645,139",Active,2006-01-01,year,,,,,For Profit,https://www.f1-recreation.com.my,,,,,
Fabulous Aesthetics,https://www.crunchbase.com/organization/fabulous-aesthetics,"Beauty, Cosmetics, Health Care, Personal Health, Wellness","Singapore, Central Region, Singapore","Fabulous Aesthetics provides facial treatment, slimming, waxing, and indoor tanning solutions in the beauty industry.","1,646,679",Active,2006-01-01,year,,,,,For Profit,http://fabulousaesthetics.com/,,,,,
