Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
OpenLeverage,https://www.crunchbase.com/organization/openleverage,"Developer Platform, Financial Services","Singapore, Central Region, Singapore",OpenLeverage provides margin trading protocol with aggregated DEX liquidity design services.,"298,800",Active,2021-01-01,year,,,,,For Profit,https://openleverage.finance,OpenLeverage is a developer of a permissionless margin trading protocol using aggregated DEX liquidity to provide traders with long or short trading pairs. The company's goal is to provide a decentralized finance protocol that allows anyone to launch a leveraged buying and selling marketplace for arbitrary buying and selling pairs with the liquidity offered on decentralized exchanges similar to long or short any trading pair on DEXs efficiently and securely.,,,USD,
Nature's Vault,https://www.crunchbase.com/organization/nature-s-vault,"Environmental Consulting, Natural Resources, Sustainability","Singapore, Central Region, Singapore",Nature's Vault is developing a GreenTech platform to accelerate the funding of impact investments.,"299,807",Active,2021-01-01,year,,,,,For Profit,https://naturesvault.io,Nature's Vault is developing a GreenTech platform to accelerate the funding of impact investments aimed at combating climate change and ecosystem damage.,Seed,,USD,
BeepBeep,https://www.crunchbase.com/organization/beepbeep,"Apps, Food Delivery, Grocery, Internet","Singapore, Central Region, Singapore",BeepBeep is a grocery delivery app.,"303,664",Active,2021-01-01,year,,,,,For Profit,https://beepbeepmart.com,,,,,
HeyHi,https://www.crunchbase.com/organization/heyhi-8538,"Artificial Intelligence (AI), E-Learning, Education","Singapore, Central Region, Singapore","HeyHi is an AI-enabled digital assessment and personalized learning platform that offers meetings, tutorials, and assignment solutions.","304,865",Active,2021-01-01,year,,,,,For Profit,https://www.heyhi.sg,,,,,
AquaEasy,https://www.crunchbase.com/organization/aquaeasy,,"Singapore, Central Region, Singapore",AquaEasy is an IT service for framers.,"306,019",Active,2021-01-01,year,,,,,For Profit,https://www.aquaeasy.life,"AquaEasy is a service sector in the information technology industry that converts aquaculture from an art form to a science by linking farmers directly with the strongest aquaculture professionals. They assist farmers in making everyday decisions, reducing risks, and increasing shrimp harvests, according to a revolutionary combination of sensors, artificial intelligence, and automation. Their services include health management of shrimps, cost management, water quality management & farm management.",,,,
PRM Marketing Services,https://www.crunchbase.com/organization/prm-marketing-services,"B2B, B2C, Consulting, CRM, Marketing, Project Management","Singapore, Central Region, Singapore",PRM Marketing Services is a B2B2C loyalty relationship marketing agency that provides B2B PRM and B2C CRM strategies.,"307,519",Active,2021-01-01,year,,,,,For Profit,https://www.prmms.com/,,,,,
Gunstar Metaverse,https://www.crunchbase.com/organization/gunstar-metaverse,"Blockchain, Cryptocurrency, Gamification, Metaverse","Singapore, Central Region, Singapore",Gunstar Metaverse is a gamification platform where players earn NFT by leveling up their profiles.,"309,940",Active,2021-01-01,year,,,,,For Profit,https://gunstar.io/,Gunstar Metaverse is a gamification platform where players earn NFT by leveling up their profiles.,,,,
SG Alliance,https://www.crunchbase.com/organization/sg-alliance,"Advice, Finance, Financial Services, Wealth Management","Singapore, Central Region, Singapore",SG Alliance is a financial advisory firm.,"310,780",Active,2021-01-01,year,,,,,For Profit,https://sg-alliance.com,"SG Alliance is committed to assisting individuals and businesses value from having a holistic and resilient financial roadmap. They represent a  range of top-notch insurance, and investment products serving individuals, families, and corporates. That is in a holistic approach to optimize their wealth management.",,,,
Alphaday,https://www.crunchbase.com/organization/alphaday,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore",Alphaday is a tool that helps to stay up to date and interact with crypto with easily customizable workflows.,"318,812",Active,2021-01-01,year,,,,,For Profit,https://alphaday.com/,,Seed,,USD,
KiteSense,https://www.crunchbase.com/organization/kitesense,"Artificial Intelligence (AI), Education, Information Technology, Training","Singapore, Central Region, Singapore",KiteSense is a cloud-based education platform that offers pedagogical research and learning paths for learners.,"321,569",Active,2021-01-01,year,,,,,For Profit,https://www.kitesense.sg,"KiteSense is a cloud-based education platform that offers pedagogical research and learning paths for learners. KiteSense provides AI engine that scaffolds learning tasks for each subject and optimizes learning paths for each learner based on pedagogical research and individual learner profile. The company was founded in 2021 and is based in Singapore, Singapore.",,,,
Qurio,https://www.crunchbase.com/organization/qurio-89c6,"Beauty, Consumer Goods, Cosmetics","Bukit Merah, Central Region, Singapore",Qurio is a brand management group and launchpad that creates and invests in consumer beauty and wellness brands.,"322,163",Active,2021-01-01,year,,,,,For Profit,https://qurio.com.sg,,,,,
Metastaq,https://www.crunchbase.com/organization/metastaq,"B2B, Blockchain, Cryptocurrency, E-Commerce Platforms, Web3","Singapore, Central Region, Singapore",Own your Web3 identity.,"323,703",Active,2021-01-01,year,,,,,For Profit,https://metastaq.com,"Metastaq enables brands and creators with bespoke utility-based web3.0 experiences. Maintain full control over your branding, form deeper connections with your customers and fans, and create real value for your NFTs. Everything via one platform.",Seed,,USD,
SBI Digital Markets,https://www.crunchbase.com/organization/sbi-digital-markets,"Advice, Asset Management, Blockchain, Finance, Financial Services","Singapore, Central Region, Singapore","SBI Digital Markets is a financial and digital solutions company that offers blockchain, asset management, and advice services.","324,354",Active,2021-01-01,year,,,,,For Profit,https://sbidm.com,,,,,
Vilota,https://www.crunchbase.com/organization/vilota,"3D Technology, Autonomous Vehicles, Computer Vision, Construction, Drones, Fleet Management, Mining Technology, Robotics","Singapore, Central Region, Singapore","Vilota solves localisation challenges using 3D vision solutions, via our Vision Positioning System (VPS)","329,050",Active,2021-01-01,year,,,,,For Profit,https://vilota.ai/,,,,,
Early Medical Centre,https://www.crunchbase.com/organization/early-medical-centre,"Genetics, Health Care, Health Diagnostics, Hospital, Medical","Singapore, Central Region, Singapore","Early Medical Centre is a healthcare center specializing in primary care, diagnostics, molecular diagnostics, and genomics.","329,162",Active,2021-01-01,year,,,,,For Profit,https://early.health,,,,,
Gurīn Energy,https://www.crunchbase.com/organization/gurīn-energy,"Energy, Energy Storage, Renewable Energy","Singapore, Central Region, Singapore","Gurn Energy is a renewable energy company that specializes in wind and solar energy projects, and storage solutions.","329,645",Active,2021-01-01,year,,,,,For Profit,https://gurinenergy.com,"Gurn Energy is a renewable energy company that specializes in wind and solar energy projects, and storage solutions. The company was founded in 2021 and is headquartered in Singapore.",,,,
Glitter Protocol,https://www.crunchbase.com/organization/glitter-protocol,"Blockchain, Consulting, Data Storage, Information Technology","Singapore, Central Region, Singapore",Glitter Protocol is a developer of a blockchain based data platform that provides web 3.0 data storage and management services.,"330,120",Active,2021-01-01,year,,,,,For Profit,https://glitterprotocol.io/,,Seed,,USD,
AssetMantle,https://www.crunchbase.com/organization/assetmantle,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore","AssetMantle is an NFT framework that lets users build, innovate, and transact on the blockchain","333,282",Active,2021-01-01,year,,,,,For Profit,https://assetmantle.one,"AssetMantle is a creator-centric framework for NFT marketplaces that provides all the elements required to create individual marketplaces. It facilitates the creation (minting) of interoperable NFTs that flow between different blockchains. Further, it also supports NFTs ranging from digital art and collectables to tokenized tickets.",,,,
Nalu Capital,https://www.crunchbase.com/organization/nalu-capital,,"Singapore, Central Region, Singapore","Nalu Capital invests over the long term and through active management, focusing on absolute returns","338,122",Active,2021-01-01,year,,,,,For Profit,https://nalu.fund/,"Nalu Capital invests over the long term and through active management, focusing on absolute returns",,,,
OKcontract,https://www.crunchbase.com/organization/okcontract,Web3,"Singapore, Central Region, Singapore",Onchain Transaction-as-a-Service,"338,484",Active,2021-01-01,year,,,,,For Profit,https://okcontract.com,"OKcontract is building the key infrastructure that standardizes onchain interactions with smart contracts, tokens, NFTs utilizing low-level intent specification for transactions and offers tools to streamline transactions integration into any web page/app.",,,,
Formless,https://www.crunchbase.com/organization/formless-1850,"Internet, Marketing, Online Games, Video Games","Singapore, Central Region, Singapore","Formless enables gamers, NFT enthusiasts, and digital collectors to find their favourite game while helping games and targeted fans.","339,411",Active,2021-01-01,year,,,,,For Profit,https://www.formless.me,Formless is a collection of revolutionary gaming infrastructure protocols and a SaaS-based toolbox meant to improve user games and empower gaming developers to create the next wave of Web 3.0 Dapps and games.,Seed,,USD,
Nudgyt,https://www.crunchbase.com/organization/nudgyt,"Analytics, Artificial Intelligence (AI), Data Integration, Information Technology","Singapore, Central Region, Singapore",Nudgyt is an IT firm that primarily focuses on AI-enabled data interpretation from complex form to easy to understand nudges.,"346,910",Active,2021-01-01,year,,,,,For Profit,https://www.nudgyt.com/,,,,,
GTN Asia Financial Services,https://www.crunchbase.com/organization/gtn-asia-financial-services,Financial Services,"Singapore, Central Region, Singapore",GTN Asia Financial Services is a leading fintech provider of trading and investment solutions.,"350,394",Active,2021-01-01,year,,,,,For Profit,http://www.gtnasia.com/,,,,,
Kindly Coin,https://www.crunchbase.com/organization/kindly-coin,"Blockchain, Cryptocurrency, Financial Services, FinTech, Metaverse, Non-Fungible Token (NFT), Web3","Singapore, Central Region, Singapore",Kindly Coin is a social impact cryptocurrency ecosystem that runs on the Polygon blockchain.,"352,900",Active,2021-01-01,year,,,,,For Profit,https://www.kindlycoin.com/,"Kindly is a humanitarian-based blockchain project building an ecosystem that brings accountability, transparency, and trust to the multi-billion dollar charitable giving market. Kindly is creating and aspires to own the social impact supply chain, which will enable them to be the leader in tracking and generating social impact. Kindly was co-founded by one of the largest food relief charity programs in the world, Food For Life Global (FFLG). The US-based non-profit’s network of over 250 affiliate projects provides food relief in over 65 countries and serves over 1 million freshly cooked plant-based meals daily. To date, the charity has served over 8 billion meals since its inception and has been endorsed by notable celebrities, including Sir Paul McCartney and the late Nelson Mandela.  Why Kindly? Kindly is building an ecosystem of products and services using blockchain and Web3 technologies to generate, track, and streamline the processing of measurable social impact. Unlike other crypto projects, at Kindly, we are purpose-driven–we have a soul.  Kindly is first launching the KIND token, which will serve as the “vehicle” to transport and track social impact on the blockchain and will soon be followed by the following applications:   • Kindly Staking - to incentivize users to participate in the operation and support of the network.   • Kindly Social Impact Platform - to process and verify secure social impact transactions.  • Kindly Social Impact Marketplace: to enable anyone to purchase and generate measurable social impact easily  • Kindly Blockchain Explorer -  to search, verify and confirm the status of transactions (i.e. track the social impact life cycle)  • Kindly Non-Fungible Tokens (NFTs) - to create personalized assets that can generate measurable social impact and also be used inside social media platforms, games, and metaverses. By connecting to our platform, or through the use of our products and services, Kindly will make it easy for any company or individual to become socially responsible instantly. Our solution provides a level of trust, transparency, and accountability that is greatly needed but is currently unavailable in the market today. While processing and tracking social impact is the fundamental layer of our ecosystem, we plan to launch a variety of consumer and business-related products that make it easy for people to generate measurable social impact. Mission To create a socially responsible ecosystem that facilitates effortless, un-random acts of kindness.  Highlights  Former BlackRock Director Joins Kindly to help grow Institutional Demand for measurable social impact BUY KINDLY COIN   bit.ly/kind-usdt",,,,
nibbl,https://www.crunchbase.com/organization/nibbl-a150,"Blockchain, Financial Services","Singapore, Central Region, Singapore",Nibbl aims to help users create liquid token fractions of their NFTs.,"354,438",Active,2021-01-01,year,,,,,For Profit,https://www.nibbl.xyz,"Nibbl offers NFT fractionalization protocol and guaranteed liquidity and an easy buyout process. It also creates liquid token fractions of your NFTs, The NFT fractionalization platform utilizes a bonding curve for achieving fraction token distribution and a price based buyout rejection game for efficient buyouts.",,,,
R3I CAPITAL,https://www.crunchbase.com/organization/r3i-capital,"Financial Services, Management Consulting, Venture Capital","Singapore, Central Region, Singapore",R3I CAPITAL is a venture capital firm that invests early in founders to build IP-based technology companies.,"355,268",Active,2021-01-01,year,,,,,For Profit,https://www.r3icapital.com,,,,,
The Skribled Lab,https://www.crunchbase.com/organization/elah-valley-consulting,"Artificial Intelligence (AI), Health Care, Podcast, SaaS","Singapore, Central Region, Singapore","The Skribled Lab is a software innovation hub focused on improving technologies in healthcare, AI, and global communications.","355,359",Active,2021-01-01,year,,,,,For Profit,,,,,,
Binance Singapore,https://www.crunchbase.com/organization/binance-singapore,Cryptocurrency,"Singapore, Central Region, Singapore",Binance is a cryptocurrency platform.,"356,900",Active,2021-01-01,year,,,,,For Profit,https://www.binance.sg,Binance SG is a cryptocurrency platform.,,,,
Luminis Water Technologies,https://www.crunchbase.com/organization/luminis-water-technologies,"Artificial Intelligence (AI), Biotechnology, Water","Bedok, East Region, Singapore",Luminis Water Technologies is a microbiome analytics company focused on early pathogen detection using AI data.,"367,153",Active,2021-01-01,year,,,,,For Profit,https://luministech.com,,,,,
Sterra,https://www.crunchbase.com/organization/sterra,"Consumer Electronics, Consumer Goods, E-Commerce, Retail","Singapore, Central Region, Singapore","Sterra is a consumer goods retailer of air purifiers, dehumidifiers, water purifiers, massage chairs, and mattresses.","369,140",Active,2021-01-01,year,,,,,For Profit,https://sterra.sg,,,,,
Syncware,https://www.crunchbase.com/organization/syncware,"Information Technology, Robotics, Software","Singapore, Central Region, Singapore","Syncware helps warehouses increase their productivity by using AI to manage inventory, labor and 3D layout designs.","370,217",Active,2021-01-01,year,,,,,For Profit,https://www.syncware.ai,"Syncware enables robots to work together in a smooth manner, which is required for mankind to construct structures in space. Syncware was founded in 2021 and is located in Singapore.",,,USD,
Tickrs Financial Singapore,https://www.crunchbase.com/organization/tickrs-financial-singapore,"Financial Services, Mobile Apps, Trading Platform","Singapore, Central Region, Singapore",Tickrs Financial Singapore is a financial services company offering a platform for everyday financial needs and business strategy solutions.,"371,439",Active,2021-01-01,year,,,,,For Profit,https://www.tickrs.com.sg,"Ayers Solutions operates in the financial services sector. The company offers a platform that provides solutions to everyday financial needs. It appears to be involved in project management, with a focus on senior project direction. The company also seems to have a connection with Tickrs Financial, possibly offering services related to financial operations. Ayers Solutions may also be involved in business strategy, providing solutions that help businesses navigate the financial landscape.",,,,
HubbedIn,https://www.crunchbase.com/organization/hubbedin,"Human Resources, Information Technology","Singapore, Central Region, Singapore",Recruitment Platform - in stealth mode,"374,241",Active,2021-01-01,year,,,,,For Profit,https://hubbedin.com,,,,,
Black Wall Global,https://www.crunchbase.com/organization/black-wall-global,"Cyber Security, Homeland Security, National Security","Singapore, Central Region, Singapore","Black Wall Global is a digital intelligence, cyber, and defense agency that provides cyberwarfare, homeland, and aviation security services.","377,028",Active,2021-01-01,year,,,,,For Profit,https://www.blackwall.global,,,,,
Evfy Singapore,https://www.crunchbase.com/organization/evfy-singapore,"Electric Vehicle, Logistics, Transportation, Warehousing","Singapore, Central Region, Singapore",Evfy Singapore provides electrification solutions for last-mile logistics.,"382,046",Active,2021-01-01,year,,,,,For Profit,https://evfy.sg/,Evfy Singapore provides electrification solutions for last-mile logistics.,,,USD,
FlexBase International,https://www.crunchbase.com/organization/flexbase-international,"Civil Engineering, Construction","Singapore, Central Region, Singapore","FlexBase designs and implements floating foundations used to build on the water in a wide variety of applications for living, working.","383,729",Active,2021-01-01,year,,,,,For Profit,https://www.flexbaseintl.com/,"FlexBase designs and implements floating foundations used to build on the water in a wide variety of applications for living, working and recreation. The FlexBase concept is based on the buoyancy of EPS (also referred to as polystyrene) and the structural properties of reinforced concrete.",Seed,,USD,
Aargo Trade,https://www.crunchbase.com/organization/aargo-trade,"Finance, Financial Services, FinTech, Impact Investing","Singapore, Central Region, Singapore",Aargo Trade is an investment management firm offering algorithmic trading for retail investors and quants.,"386,271",Active,2021-01-01,year,,,,,For Profit,https://www.aargo.trade,,,,,
Whole Earth Foundation,https://www.crunchbase.com/organization/whole-earth-foundation,"Big Data, Crowdsourcing, Data Collection and Labeling, Gamification, Infrastructure, Internet","Singapore, Central Region, Singapore",Whole Earth Foundation is engaged in gamification and crowdsourced data collection to democratize infrastructure management.,"388,349",Active,2021-01-01,year,,,,,For Profit,http://www.wholeearthfoundation.org,We democratize infrastructure management,,,,
2Moon Capital,https://www.crunchbase.com/organization/2moon-capital,Web3,"Singapore, Central Region, Singapore",2Moon Capital is an early-stage game changing blockchain startups reach their true potential.,"393,450",Active,2021-01-01,year,,,,,For Profit,https://www.tomooncapital.com/,2Moon Capital is supporting cryptocurrency start-ups with talented teams who target disrupting specific niches of the web3 space and aim to have real-world potential to enrich our daily life outside of blockchains.,,,,
Cyan Renewables,https://www.crunchbase.com/organization/cyan-renewables,"Clean Energy, CleanTech, Renewable Energy","Singapore, Central Region, Singapore",Cyan Renewables is Asia's first pure-play offshore wind vessel owner.,"399,112",Active,2021-01-01,year,,,,,For Profit,https://www.cyanrenewables.com/,,,,,
Paeonia Ventures,https://www.crunchbase.com/organization/paeonia-ventures,,"Singapore, Central Region, Singapore","Paeonia Ventures is a family office with a globally distributed team of experienced entrepreneurs, investors, and technologists.","399,269",Active,2021-01-01,year,,,,,For Profit,https://paeoniaventures.com/,"Paeonia Ventures is a family office with a globally distributed team of experienced entrepreneurs, investors, and technologists.",,,,
KW Infrastructure Consulting,https://www.crunchbase.com/organization/kw-infrastructure-consulting-pte-ltd,"Accounting, Financial Services, Management Consulting","Singapore, Central Region, Singapore","KW Infrastructure Consulting is a management consulting firm that offers financial, procurement, accounting, and legal advisory services.","404,511",Active,2021-01-01,year,,,,,For Profit,https://www.kwinfrastructureconsulting.com,,,,,
Ethan AI Pte Ltd,https://www.crunchbase.com/organization/ethan-ai-pte-ltd,,"Singapore, Central Region, Singapore",Ethan is a cloud for organizing wealth data across all asset classes.,"405,748",Active,2021-01-01,year,,,,,For Profit,http://www.ethan-ai.com,,,,,
SuperTomato,https://www.crunchbase.com/organization/supertomato,"Artificial Intelligence (AI), Information Services, Information Technology, Software","Singapore, Central Region, Singapore",SuperTomato.ai is a company that develops products and focuses on R&D.,"408,612",Active,2021-01-01,year,,,,,For Profit,https://supertomato.ai/,SuperTomato.ai is a company that develops products and focuses on R&D.,,,,
Me3 Technologies Pte. Ltd.,https://www.crunchbase.com/organization/me3-technologies-pte-ltd,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore",Me3 allows users and developers to connect and access the non-custodial blockchain in a simple and easy to use manner.,"409,838",Active,2021-01-01,year,,,,,For Profit,,,Seed,,USD,
Project Brazen,https://www.crunchbase.com/organization/project-brazen,"Film, Journalism, Media and Entertainment, Podcast","Singapore, Central Region, Singapore","Project Brazen is a journalism and production studio that specializes in podcasts, books, documentaries, television shows, and films.","415,199",Active,2021-01-01,year,,,,,For Profit,https://projectbrazen.com,,,,,
EZIE,https://www.crunchbase.com/organization/ezie,"Customer Service, E-Commerce, Logistics, Marketing, Sales","Singapore, Central Region, Singapore","EZIE provides eCommerce logistics solutions for online businesses, supporting growth across multiple online channels.","419,876",Active,2021-01-01,year,,,,,For Profit,https://www.ezie.app,,,,,
Lexly Health,https://www.crunchbase.com/organization/lexly-health,"Health Care, Wellness","Singapore, Central Region, Singapore",Digital platform to book wellness experts for pain relief solutions.,"421,882",Active,2021-01-01,day,,,,,For Profit,https://lexly.tech/,"Lexly is an online platform for users to find and book wellness experts such as Chiropractors, Physiotherapists, Sports Massage Therapists, TCM etc for pain relief solutions. Lexly aims to provide personalized recommendations to direct consumers to the right type of wellness experts based on their unique body conditions.",,,,
HydraSwap,https://www.crunchbase.com/organization/hydraswap,"Blockchain, Cryptocurrency, Financial Services","Singapore, Central Region, Singapore",HydraSwap is a financial services firm that provides cross-chain asset management solutions.,"424,075",Active,2021-01-01,year,,,,,For Profit,https://hydraswap.io,,,,,
LEAP Commerce,https://www.crunchbase.com/organization/leap-commerce,"Business Development, E-Commerce, E-Commerce Platforms","Singapore, Central Region, Singapore",LEAP Commerce is an e-commerce platform.,"424,764",Active,2021-01-01,year,,,,,For Profit,https://leapcommerce.com,"LEAP Commerce is a full-service eCommerce enabler with a compelling track record of partnering companies. They provide an integrated end-to-end solution for online commerce covering all digital channels – online marketplaces, mono- & multi-brand sites, and social commerce.",,,,
Numen Cyber Technology,https://www.crunchbase.com/organization/numen-cyber-technology,"Consulting, Cyber Security, Information Technology","Singapore, Central Region, Singapore","Numen Cyber Technology is a cybersecurity company that offers Web3 security, attack simulation, and security consulting solutions.","425,042",Active,2021-01-01,year,,,,,For Profit,https://www.numencyber.com,,,,,
Coinllectibles,https://www.crunchbase.com/organization/coinllectibles,"Blockchain, Metaverse","Singapore, Central Region, Singapore",Coinllectibles is the publicly traded blockchain Fusion NFTs™ technology company on the US OTC Markets.,"427,238",Active,2021-01-01,year,1999-04-01,day,,,For Profit,https://www.coinllectibles.art/en/home,"Coinllectibles™ is the first publicly traded blockchain Fusion NFTs™ technology company on the US OTC Markets that redefines how we think about art and collectible ownership in the digital age. Coinllectibles is a modern technology company in the collectibles industry focusing on rare memorabilia, numismatic areas, sports, limited edition toys, limited edition fashion wear and sneakers, watches and artworks that exist and have intrinsic value in the real world, whether tangible or intangible in nature.  Coinllectibles applies blockchain, metaverse and NFT technologies as tools to support strategies that disrupt and enhance the real world collectibles industry. NFT is merely the acronym for ""non fungible token"" and is not, in our view, an end product in itself. We use an NFT solely as a tool to act as a digital ownership title (DOT) to a tangible or intangible collectible. Coinllectibles does not intend to sell or trade or operate a market place for virtual assets as a business.",IPO,,,
Yunometa,https://www.crunchbase.com/organization/yunometa,"Blockchain, Cryptocurrency, Marketplace","Singapore, Central Region, Singapore","Yunometa is an Indian NFT marketplace that helps to manage, sell and buy NFTs from a stellar collection.","429,853",Active,2021-01-01,year,,,,,For Profit,https://www.yunometa.com,,,,,
Adroit Vantage Technologies,https://www.crunchbase.com/organization/adroit-vantage-technologies,"Information Technology, SaaS, Software Engineering","Singapore, Central Region, Singapore",Adroit Vantage Technologies is a product development company that creates wealth-tech solutions.,"432,614",Active,2021-01-01,year,,,,,For Profit,https://www.adroit-vantage.com,,,,,
Capital Connect,https://www.crunchbase.com/organization/capital-connect,"Banking, Financial Services, Impact Investing","Singapore, Central Region, Singapore","Capital Connect is an investment bank that provides capital funding, mergers, acquisitions, and financial advisory services.","442,320",Active,2021-01-01,year,,,,,For Profit,https://www.capconnect.asia,,,,,
Thrive Alternatives,https://www.crunchbase.com/organization/thrive-alternatives,Financial Services,"Singapore, Central Region, Singapore",Thrive Alternatives is a global private market advisory firm with strong Asian roots powered by proprietary technology.,"442,459",Active,2021-01-01,year,,,,,For Profit,https://www.thrivealts.com,"We are an Asian-headquartered, tech-enabled GP advisory firm that helps you navigate the complexities and opportunities of today’s global private capital markets with a strong edge in Asia.  By leveraging our proprietary technology, an ever-evolving 20-year industry network, premier access to the Asian market and the brain power of our veteran team, we deliver thoughtful and effective solutions to your fundraising and liquidity needs. And we do it with focus, insight and care.  The private market industry is characterized by an endemic problem: access to reliable information. Decision making, both at the GP and LP level, is fragmented and based on raw data, which is inefficiently stored in an off-the-shelf CRM system.  Our leadership team has experienced these inefficiencies first-hand and believes the market deserves a solution.",,,,
The Grid,https://www.crunchbase.com/organization/the-grid-e8dd,"Artificial Intelligence (AI), B2B, Information Technology","Singapore, Central Region, Singapore",The Grid is a B2B sales intelligence platform that assists businesses with sales prospects and go-to-market initiatives.,"443,239",Active,2021-01-01,year,,,,,For Profit,https://sgpgrid.com,,,,,
Bentec Digital,https://www.crunchbase.com/organization/bentec-digital,"Apps, Artificial Intelligence (AI), Information Technology, Internet of Things, Software","Singapore, Central Region, Singapore","Bentec Digital is an IT and software solution company that offers AI, web applications, cloud, and IoT solutions.","443,534",Active,2021-01-01,year,,,,,For Profit,https://bentec.digital,,,,,
ZujuGP,https://www.crunchbase.com/organization/zujugp,"Information Technology, Sports, Training","Singapore, Central Region, Singapore","ZujuGP is a community platform of media, technology, and Football collaborates all football fans, businesses, and ecosystem","446,804",Active,2021-01-01,year,,,,,For Profit,https://www.zujugp.com,"ZujuGP is a community platform of media, technology, and Football uniting all football fans, businesses, and ecosystems to create, share, and collaborate content, experience, and play. ZujuGP offers ZujuGamePlay, ZujuGP Exchange, and ZujuGP Rank. ZujuGamePlay will offer unprecedented interoperability between content, data, and digital assets, framed by experiences created and operated by a wide range of contributors. ZujuGP Exchange is an AI-Powered & automated job search app that enables to connect with a global database of talents, professionals, and hiring clubs. ZujuGP Rank is a digital football academy that offers performance, training, and specialist drills.",,,,
GotSurge,https://www.crunchbase.com/organization/gotsurge,"Information Technology, Internet","Singapore, Central Region, Singapore",GotSurge is an open and inclusive digital logistics platform.,"453,697",Active,2021-01-01,year,,,,,For Profit,https://gotsurge.co,GotSurge provides digital logistics platform. They are here for our driver-partners who are seeking out more delivery opportunities. They believe in being fair to both our drivers and merchants in pricing and opportunities.,,,,
Pawlyclinic,https://www.crunchbase.com/organization/pawlyclinic,"mHealth, Pet, Veterinary","Singapore, Central Region, Singapore","Pawlyclinic is a pet clinic that offers prescription refills, telehealth, and teleconsultation services.","457,738",Active,2021-01-01,year,,,,,For Profit,https://www.pawlyclinic.com,,,,,
Starlaunch,https://www.crunchbase.com/organization/starlaunch,,"Singapore, Central Region, Singapore","StarLaunch is a launchpad and incubator for Solana blockchain projects, connecting them to our community of backers.","459,529",Active,2021-01-01,year,,,,,For Profit,https://www.starlaunch.com/,"StarLaunch is a launchpad and incubator for Solana blockchain projects, connecting them to our community of backers.",,,,
TEORRA,https://www.crunchbase.com/organization/teorra,"B2B, E-Commerce, Information Technology, Professional Services","Singapore, Central Region, Singapore",TEORRA is a B2B Marketplace for Sustainable Sourcing,"465,240",Active,2021-01-01,year,,,,,For Profit,https://www.teorra.com/,"TEORRA is a technology platform connecting trusted sustainable suppliers to brands and companies globally. Our goal is to make sustainability accessible, transparent and measurable for businesses, all through our easy to use marketplace.",,,USD,
Paratlas,https://www.crunchbase.com/organization/paratlas,"Artificial Intelligence (AI), Software, Training","Singapore, Central Region, Singapore",Paratlas provides personalized and data-driven scenario training experiences.,"467,399",Active,2021-01-01,year,,,,,For Profit,https://www.paratlas.sg,,,,,
Coinomo,https://www.crunchbase.com/organization/coinomo,"Blockchain, Financial Services","Singapore, Central Region, Singapore",Coinomo operates as a blockchain firm.,"469,198",Active,2021-01-01,year,,,,,For Profit,https://www.coinomo.com/,"Coinomo operates as a blockchain firm. Coinomo offers OMO finance, a platform that serves as a higher-order product, catering to more seasoned crypto investors, to join and enjoy the raging waves of the crypto movement on the main street.",Seed,,USD,
Global Energy Storage,https://www.crunchbase.com/organization/global-energy-storage,"Energy, Energy Storage, Renewable Energy","Singapore, Central Region, Singapore",Global Energy Storage is an energy storage company that builds energy storage assets.,"469,909",Active,2021-01-01,year,,,,,For Profit,https://www.gesgroup.global/,,Private Equity,,USD,
Dexilon,https://www.crunchbase.com/organization/dexilon,"Bitcoin, Blockchain, Cryptocurrency, Trading Platform","Singapore, Central Region, Singapore",Dexilon is a decentralized cryptocurrency exchange platform that offers services for trading crypto derivatives.,"470,722",Active,2021-01-01,year,,,,,For Profit,https://dexilon.io/,,,,,
