Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Legate,https://www.crunchbase.com/organization/legate,Construction,"Singapore, Central Region, Singapore","Legate is Singapore's most trusted service provider of Invisible Grille, UltraZip Outdoor Blind, Gates, Roller Blinds, Mozzie Grille.","1,223,513",Active,2000-01-01,year,,,,,For Profit,https://www.legate.com.sg,,,,,
Pacific Conferences,https://www.crunchbase.com/organization/pacific-conferences,"Business Development, Business Information Systems, Business Intelligence","Singapore, Central Region, Singapore",The business landscape is evolving so rapidly that traditional ways of doing business are no longer sufficient to guarantee success.,"1,224,768",Active,2001-01-01,year,,,,,For Profit,http://conferences.com.sg/,"At Pacific Conferences  aim to add value to your business through timely events that provide interactive sharing of in-depth case studies and insightful analysis on issues facing businesses in Asia. They specialise in organising non-affiliated events that focus on impartial and unbiased sharing from experts who have deep knowledge and practical experiences in the subject matter.They  also proactively collect your expectations prior to each event for fine-tuning of speakers’ presentations in order to ensure your needs are met. Built from thorough research and critical concerns raised by practitioners like yourself, their events are designed with senior-level decision-makers in mind.",,,,
G-Serv & Trading,https://www.crunchbase.com/organization/g-serv-trading,"Industrial Engineering, Industrial Manufacturing, Mechanical Engineering, Oil and Gas, Power Grid","Singapore, Central Region, Singapore","G-Serv & Trading is an engineering firm that focuses on power generation and technical services, service, and maintenance.","1,225,092",Active,2001-01-01,year,,,,,For Profit,https://www.gst-serv.com/#,,,,,
Source Bynet,https://www.crunchbase.com/organization/source-bynet,,"Singapore, Central Region, Singapore","With over 20 years of dedication, trust and experience, we know exactly what you want.","1,231,210",Active,2000-01-01,year,,,,,For Profit,https://www.sourcebynet.com/,"With over 20 years of dedication, trust and experience, we know exactly what you want. There are a plethora of reasons why the best and most discerning furniture retailers work with us and it cannot be summarised in a sentence. The success of your organization can be attributed to a reliable partner who understands your business model, your pain issues, and how to add value to your customers without compromising excellence.",,,,
Eins Technology,https://www.crunchbase.com/organization/eins-technology,"Digital Signage, Information Technology, Software","Singapore, Central Region, Singapore",Eins Technology is an information technology company that offers software development and digital signage services.,"1,235,069",Active,2000-01-01,year,,,,,For Profit,https://www.einstech.com,,,,,
ETS Solutions Asia,https://www.crunchbase.com/organization/ets-solutions-asia,"Consulting, Industrial, Manufacturing, Training","Singapore, Central Region, Singapore","ETS Solutions Asia manufactures vibration testing systems, chambers, condition monitoring equipment, and motion simulation rate tables.","1,235,252",Active,2002-01-01,year,,,,,For Profit,https://www.etssolution-asia.com/,,,,,
FIrst Technology,https://www.crunchbase.com/organization/first-technology-68c1,"Data Center, Information Technology, IT Infrastructure, Project Management","Singapore, Central Region, Singapore","FIrst Technology is an IT infrastructure, system integrator, and solution provider that specializes business solution and IT services.","1,235,971",Active,2002-01-01,year,,,,,For Profit,https://firsttechnology.com.sg,,,,,
PippinPuffin,https://www.crunchbase.com/organization/pippinpuffin,"Digital Marketing, E-Commerce, Email","Singapore, Central Region, Singapore",Pippin Puffin is the ultimate online customer engagement launch orchestration platform.,"1,239,031",Active,2000-01-01,year,,,,,For Profit,https://www.pippinpuffin.com/,,,,,
InsightMatrix,https://www.crunchbase.com/organization/insightmatrix,"Analytics, Information Services, Social Media","Singapore, Central Region, Singapore","InsightMatrix specializes in media monitoring, media analysis, and social media monitoring services.","1,240,334",Active,2002-01-01,year,,,,,For Profit,https://www.insightmatrix.com,,,,,
Housemaid Pte Ltd,https://www.crunchbase.com/organization/housemaid-pte-ltd,"Janitorial Service, Online Portals, Professional Services","Singapore, Central Region, Singapore",Housemaid.com.sg is leading Singapore based web portal for maid agency and housemaids.,"1,241,515",Active,2000-10-10,day,,,,,For Profit,http://www.housemaid.com.sg/,"The Housemaid.com.sg is the one and only Housemaid search portal in Singapore, is here to relive you of all the cumbersome procedures in searching a Domestic help.,Singapore Maid Agency,Housemaid Agency Singapore,House Maid Singapore,Housemaid Recruitment Agencies,Maid Portal Singapore,Maid Agency In Singapore,Maids Portal,Hire Maids In Singapore,Maid ,Maid Agencies Hub,Maid Agencies In Singapore,Maid Agency ,Maid Singapore,On-Line Maid Information ,Part-Time Maid,Singapore Maid.",,,,
Self Levelling Metal Machines,https://www.crunchbase.com/organization/self-levelling-metal-machines,"Industrial, Industrial Engineering, Logistics, Transportation","Singapore, Central Region, Singapore",Self Levelling Metal Machines is an engineering company that specializes in machining solutions for the power generation and mining sectors.,"1,245,230",Active,2000-01-01,year,,,,,For Profit,https://slmm.com.sg,,,,,
TNS Asia Pacific,https://www.crunchbase.com/organization/tns-asia-pacific,Manufacturing,"Singapore, Central Region, Singapore",TNS Asia Pacific Pte Ltd is a B2B distributor of industrial networking and computing equipment for mission critical applications.,"1,249,769",Active,2002-01-01,year,,,,,For Profit,http://www.tns.com.sg/,,,,,
Panalogs,https://www.crunchbase.com/organization/panalogs,"Industrial Engineering, Logistics, Supply Chain Management, Transportation","Singapore, Central Region, Singapore","Panalogs is a logistics company that provides engineering, critical project, time-sensitive logistics, and transportation solutions.","1,251,489",Active,2002-01-01,year,,,,,For Profit,https://www.panalogs.com,,,,,
Actsys Process Management Consultants,https://www.crunchbase.com/organization/actsys-process-management-consultants,"Consulting, Energy Efficiency, Oil and Gas","Singapore, Central Region, Singapore",Actsys Process Management Consultants is an engineering company that specializes in energy audits and power plant efficiency.,"1,253,201",Active,2001-01-01,year,,,,,For Profit,https://actsys.com,,,,,
TNO Systems,https://www.crunchbase.com/organization/tno-systems,"Consulting, Enterprise Resource Planning (ERP), Enterprise Software, Software","Singapore, Central Region, Singapore",TNO Systems is a software company that provides enterprise resource planning solutions for the trading and manufacturing industries.,"1,260,540",Active,2002-01-01,year,,,,,For Profit,https://www.tnosystems.com,,,,,
Magellan Network Services,https://www.crunchbase.com/organization/magellan-network-services,"Information and Communications Technology (ICT), Small and Medium Businesses, Technical Support","Singapore, Central Region, Singapore",Magellan Network Services offers network infrastructure support.,"1,262,359",Active,2001-01-01,year,,,,,For Profit,https://www.magellanns.net,,,,,
Yeap Medical Supplies,https://www.crunchbase.com/organization/yeap-medical-supplies,"Health Care, Medical, Medical Device","Singapore, Central Region, Singapore",Yeap Medical Supplies is a medical device wholesaler and distributor that caters to all medical supplies needs.,"1,265,518",Active,2000-01-01,year,,,,,For Profit,https://www.yms.com.sg,,,,,
CURA Software,https://www.crunchbase.com/organization/cura-software,"Information Technology, Risk Management, Software","Singapore, Central Region, Singapore","Cura's solutions are built upon the Cura Software GRC Platform, a common infrastructure for organizations to manage governance.","1,266,727",Closed,2002-01-01,year,,,,none,For Profit,http://www.curarisk.com,"Cura's solutions are built upon the Cura Software GRC Platform, a common infrastructure for organizations to manage governance, risk and compliance information on an enterprise-wide basis. Cura provides powerful capabilities to manage multiple frameworks/regulations simultaneously, yet is flexible to allow customers to configure their systems to match their existing processes and best practices. With integrated reporting/dashboards, full audit support, and more, the Cura GRC Platform is the complete solution for governance, risk and compliance requirements. Cura's innovative solutions are backed by a worldwide team of subject matter experts and more than ten years of implementation expertise at leading organizations around the globe. Together, Cura's flexible solutions and experienced implementation services team are helping organizations significantly reduce time to implementation as well as ongoing maintenance and support costs. Founded in 2002, Cura Software has offices in Boston, London, Sydney, Melbourne, Hyderabad, Singapore, Johannesburg, and a network of distributors worldwide. Cura is a subsidiary of Cura Technologies Ltd., traded on India NSE & BSE Stock Exchanges.",,,,
Signature Space Business Centres,https://www.crunchbase.com/organization/signature-space-business-centres,"Commercial, Coworking, Rental","Singapore, Central Region, Singapore",Signature Space Business Centres offers office space rental services for businesses.,"1,267,079",Active,2001-01-01,year,,,,,For Profit,https://signature-space.com,,,,,
Ryobi-G,https://www.crunchbase.com/organization/ryobi-g,"3D Technology, Construction, Technical Support, Test and Measurement","Singapore, Central Region, Singapore",Ryobi-G is a geotechnical solutions company.,"1,273,572",Active,2000-01-01,year,,,,,For Profit,https://www.ryobi-g.com,"Ryobi-G operates as a geotechnical solutions provider. The company offers geophysical survey, geotechnical engineering, and instrumentation, vibration assessment and analysis, soil investigation, structural health monitoring, tremor monitoring, vibration monitoring, 3d drone imaging, and high resolution imaging.",,,,
CommIT Consultants,https://www.crunchbase.com/organization/commit-consultants,"Advertising, Search Engine, Semantic Search, SEO, Social Media Marketing","Singapore, Central Region, Singapore",Web consultancy specialising in Internet marketing & search engine optimisation. Contact us via www.commit.com.,"1,274,477",Active,2000-03-23,day,,,,,For Profit,https://www.commit.com.sg,"Internet marketing consultancy, specialising in highly effected and guaranteed SEO solutions.",,,,
The Perfect Media Group,https://www.crunchbase.com/organization/the-perfect-media-group,"Advertising, Outdoor Advertising","Bukit Merah, Central Region, Singapore",The Perfect Media Group is a creative digital outdoor advertising company.,"1,274,689",Active,2002-01-01,day,,,,,For Profit,https://theperfectmediagroup.com/,,,,,
Expand Construction,https://www.crunchbase.com/organization/expand-construction,"Architecture, Building Maintenance, Civil Engineering, Construction","Woodlands, North Region, Singapore","Expand Construction provides building construction, civil engineering, and construction support service.","1,275,885",Active,2000-07-08,day,,,,,For Profit,https://www.expandgroup.com.sg,,,,,
Acelink Logistics,https://www.crunchbase.com/organization/acelink-logistics,"Freight Service, Logistics, Supply Chain Management, Warehousing","Singapore, Central Region, Singapore","Acelink Logistics specializes in supply chain consulting, warehousing, packaging, land, air, and sea freight services.","1,291,388",Active,2000-01-01,day,,,,,For Profit,https://www.acelink-logistics.com,,,,,
StreamCast Asia,https://www.crunchbase.com/organization/streamcast-asia,"Automotive, Leisure, Manufacturing, Mechanical Engineering","Midview City, Central Region, Singapore",StreamCast Asia provides manufacturing services for travel and Leisure products.,"1,292,672",Active,2000-01-01,year,,,,,For Profit,https://www.streamcastasia.com,,,,,
Absolute Kinetics Consultancy,https://www.crunchbase.com/organization/absolute-kinetics-consultancy,"Business Development, Consulting, Education, Training","Singapore, Central Region, Singapore","Absolute Kinetics Consultancy is a construction safety training center that provides workplace safety, consulting, and audit services.","1,299,364",Active,2001-01-01,year,,,,,For Profit,https://www.sg-akc.com,,,,,
Business Games,https://www.crunchbase.com/organization/business-games,"Events, Gamification, Training","Bukit Merah, Central Region, Singapore","Business Games organises interactive, live business games for teambuilding, communication and learning projects.","1,307,878",Active,2002-01-01,day,,,,,For Profit,https://www.businessgames.com.sg/,,,,,
Espore,https://www.crunchbase.com/organization/espore,"Consulting, Information Technology, Software","Singapore, Central Region, Singapore",Espore is an innovative information technology solution and service provider.,"1,309,321",Active,2000-01-01,year,,,,,For Profit,https://www.espore.com,"Espore works to be a premier customer-centric IT solutions service, provider. They are investing in people with customer-oriented infrastructure and proven technology solutions. They are providing end-to-end (E2E) solutions to their customers. They are a one-stop solution provider with a proven track record in delivering state-of-the-art solutions to their valued customers.",,,,
Cameron Woo Design,https://www.crunchbase.com/organization/cameron-woo-design,"Architecture, Interior Design, Landscaping","Singapore, Central Region, Singapore","Cameron Woo Design is an interior design firm that offers design research, interior architecture, and landscape design services.","1,310,509",Active,2000-01-01,year,,,,,For Profit,https://www.cameronwoodesign.com,,,,,
Capitaland Commercial TR,https://www.crunchbase.com/organization/capitaland-commercial-tr,"Asset Management, Commercial Real Estate, Real Estate Investment","Singapore, Central Region, Singapore",CapitaLand Commercial Trust is a REIT company that owns and investing in commercial real estate and real estate-related assets.,"1,315,600",Active,2000-11-28,day,2007-11-30,day,,,For Profit,http://www.cct.com.sg,Capitaland Commercial TR owns and invests in income producing assets primarily used for commercial purposes. They deliver stable distributions and sustainable total returns to unitholders. They are  commercial real estate investment trusts. The trust invests in income-producing commercial properties.,IPO,,,
SendQuick,https://www.crunchbase.com/organization/sendquick-cbe8,"Broadcasting, Cyber Security, Industrial, Telecommunications","Singapore, Central Region, Singapore",SendQuick develops enterprise mobile messaging solutions.,"1,317,483",Active,2001-01-01,year,,,,,For Profit,https://www.sendquick.com,"SendQuick provides IT alerts and notifications, secure remote access with multi-factor authentication, business process automation, and conversational messaging solutions. Their solution provides security and confidentiality of company information while mitigating disruption during unplanned system downtime due to cyber attacks.",,,,
DataMux Technologies,https://www.crunchbase.com/organization/datamux-technologies,"Consulting, Information Technology, IT Infrastructure, Network Hardware","Singapore, Central Region, Singapore","DataMux Technologies is an IT company that offers IT hardware, network setup, and professional services for all businesses.","1,317,499",Active,2001-01-01,year,,,,,For Profit,http://datamuxtech.com/about_us.htm,,,,,
Cubosale,https://www.crunchbase.com/organization/cubosale,"Digital Marketing, Information Technology, Mobile Apps, Web Development","Singapore, Central Region, Singapore","Cubosale is an information technology company that offers website development, digital marketing, and cloud hosting services.","1,318,158",Active,2002-01-01,year,,,,,For Profit,https://www.cubosale.com,,,,,
Leadz,https://www.crunchbase.com/organization/leadz,"Digital Signage, Event Management, Events","Singapore, Central Region, Singapore","Leadz is an events production house that specializes in signage, exhibitions and event logistic support services.","1,318,912",Active,2001-01-01,year,,,,,For Profit,https://www.leadz.com.sg,,,,,
DMK,https://www.crunchbase.com/organization/dmk-a8c4,"Consumer Goods, E-Commerce, Gift Card","Singapore, Central Region, Singapore","DMK sells boots, shoes, handbags, and shoulder bags for women.","1,324,610",Active,2000-01-01,year,,,,,For Profit,https://www.dmk.com.sg,,,,,
Loud Technologies Asia,https://www.crunchbase.com/organization/loud-technologies-asia-pte-ltd,"Audio, Consumer Electronics, Electronics, Media and Entertainment","Singapore, Central Region, Singapore",Loud Technologies Asia is a distributor and representative of audiovisual and acoustic treatment products.,"1,329,567",Active,2002-01-01,year,,,,,For Profit,https://www.loudtechnologiesasia.com,"Loud Technologies Asia is a distributor and representative of premium brand audiovisual and acoustic treatment products. They offer solutions with the right equipment, price point and help to understand how to make the most informed decisions.",,,,
Xaavan,https://www.crunchbase.com/organization/xaavan,"Web Design, Web Development, Web Hosting","Singapore, Central Region, Singapore","Xaavan provides web development, web design, web hosting and digital services.","1,330,442",Active,2001-01-01,day,,,,,For Profit,https://xaavan.com/,,,,,
iNovuus Technologies,https://www.crunchbase.com/organization/inovuus-technologies,"Hardware, Information Technology, Outsourcing, Software","Jurong West, West Region, Singapore","iNovuus Technologies provides computer hardware, software, networking and IT outsource services.","1,331,530",Active,2000-01-01,day,,,,,For Profit,https://inovuus.com/,,,,,
Eplus Systems Technology,https://www.crunchbase.com/organization/eplus-systems-technology,"Industrial Engineering, Industrial Manufacturing, Manufacturing","Woodlands, North Region, Singapore",Eplus Systems Technology specializes in equipment manufacturer and system integrator.,"1,331,602",Active,2001-02-01,day,,,,,For Profit,http://www.eplus-tech.com/,,,,,
The Gift & Paper Company,https://www.crunchbase.com/organization/the-gift-paper-company,"Consumer Goods, Electronics, Manufacturing, Wholesale","Singapore, Central Region, Singapore","The Gift & Paper Company designs, manufactures, and supplies notebooks, leatherware, electronics, and bags.","1,336,583",Active,2000-01-01,year,,,,,For Profit,https://giftandpaper.com,,,,,
Pro-Matrix,https://www.crunchbase.com/organization/pro-matrix,"Big Data, Cloud Data Services, IT Management","Midview City, Central Region, Singapore",Pro-Matrix is a company committed in providing highly integrated solutions for Data Centre management.,"1,336,651",Active,2000-01-01,day,,,,,For Profit,http://www.promatrix.sg/,,,,,
IT Surewerks,https://www.crunchbase.com/organization/it-surewerks,"Digital Marketing, Enterprise Resource Planning (ERP), Information Technology, Printing","Singapore, Central Region, Singapore","IT Surewerks is an IT company that offers print, digital marketing, enterprise resource planning, and warehouse management solutions.","1,338,812",Active,2000-01-01,year,,,,,For Profit,https://itsurewerks.com,,,,,
Bogaars & Din,https://www.crunchbase.com/organization/bogaars-din,"Advice, Insurance, Law Enforcement, Legal","Singapore, Central Region, Singapore",Bogaars & Din is an insurance litigation and advisory firm that provides legal advice services for the insurance industry.,"1,344,237",Active,2001-01-01,year,,,,,For Profit,https://bogaars-din.com,,,,,
AFPD Pte Ltd,https://www.crunchbase.com/organization/afpd-pte-ltd,"Electronics, Manufacturing","Singapore, Central Region, Singapore",AFPD Pte Ltd is a manufacturer of LCD panels based on low temperature polysilicon (LTPS) technology.,"1,348,758",Active,2001-01-01,year,2010-03-31,day,,,For Profit,,AFPD Pte Ltd is a manufacturer of LCD panels based on low temperature polysilicon (LTPS) technology.,M&A,,,
Alpsoft Technologies,https://www.crunchbase.com/organization/alpsoft-technologies,"Human Resources, Information Technology, Web Development","Bukit Merah, Central Region, Singapore","Alpsoft Technologies is an information technology company specializes in web development, human resourcing, and engineering solutions.","1,348,893",Active,2002-01-01,day,,,,,For Profit,http://www.alpsoft-tech.com/,,,,,
GTI Media,https://www.crunchbase.com/organization/gti-media,"Human Resources, News, Publishing","Midview City, Central Region, Singapore",GTI Media is committed to providing multimedia solutions for clients in education and graduate careers.,"1,352,350",Active,2000-01-01,day,,,,,For Profit,http://gtimedia.asia/,,,,,
Radix Systems,https://www.crunchbase.com/organization/radix-systems,"Information Technology, Software, Training","Hougang, North-East Region, Singapore","Radix Systems offers training, software development and support services.","1,356,486",Active,2000-01-01,year,,,,,For Profit,http://radixsystems.com,,,,,
Spirit Retail,https://www.crunchbase.com/organization/spirit-retail,"Professional Services, Retail, Wholesale","Singapore, Central Region, Singapore",Spirit Retail offers a specialized selection of imported designer and quality products with an experienced team of professionals.,"1,360,547",Active,2000-01-01,year,,,,,For Profit,https://www.spiritretail.com/,"Spirit Retail has expansively developed into key areas of brand management, wholesale, distribution and retail. Nearly two decades later, they are proud to offer their clients a range of services and represent successful ranges of highly sought after brands from around the world.",,,,
Audience Analytics,https://www.crunchbase.com/organization/audience-analytics,"Analytics, Business Intelligence, Information Services","Singapore, Central Region, Singapore","Audience Analytics specializes in business impact assessment, exhibitions, business intelligence, and media services.","1,363,501",Active,2002-01-01,year,,,,,For Profit,https://audience.asia,,,,,
Heritage Trust Group,https://www.crunchbase.com/organization/heritage-trust-group,"Accounting, Financial Services, Professional Services","Singapore, Central Region, Singapore",Heritage Trust Group is one of Asia’s corporate services providers.,"1,364,508",Closed,2002-01-01,year,2016-10-14,day,,none,For Profit,http://www.heritagetg.com/,"Heritage Trust Group which was established in 2002, today employs 60 professionals in its Singapore, Hong Kong and the British Virgin Islands (BVI) offices. Heritage is regulated and licensed, by the government authorities in the countries we operate in. As an independent trust and corporate services company, Heritage takes pride in applying international best practice standards throughout the Group.  Specialising in the incorporation of domestic and international companies, providing trust, foundation, fiduciary, corporate services and accounting services, including assisting clients in the establishment of structures in various jurisdictions for clients seeking confidential and cross-border solutions. Being an independent Asian corporate services provider, enables us to provide an uncompromising service to professional firms, intermediaries and clients around the world.",M&A,,,
Storefriendly,https://www.crunchbase.com/organization/storefriendly,"Customer Service, Self-Storage, Warehousing","Singapore, Central Region, Singapore","Storefriendly is a warehousing company that offers hot desks, private workspaces, and robotic storage for businesses.","1,370,598",Active,2002-01-01,year,,,,,For Profit,https://storefriendly.com.sg,,,,,
Singapore First Aid Training Centre,https://www.crunchbase.com/organization/singapore-first-aid-training-centre,Education,"Singapore, Central Region, Singapore",The first training centre in Singapore to be accredited by American Heart Association to conduct its courses.,"1,376,847",Active,2000-01-01,year,,,,,For Profit,http://firstaidtraining.com.sg/,,,,,
Avista Advisory Group,https://www.crunchbase.com/organization/avista-advisory-group,"Asset Management, Consulting, Financial Services","Singapore, Central Region, Singapore","Avista Advisory Group offers financial and capital structuring, asset management, mergers, and acquisition services.","1,376,993",Active,2000-01-01,year,,,,,For Profit,https://avistaadvisory.com,,,,,
World Sport Group,https://www.crunchbase.com/organization/world-sport-group,Marketing,"Singapore, Central Region, Singapore",World Sport Group is specializes in the management of marketing and TV rights and in sponsorship consultancy for Asian sporting events.,"1,380,005",Active,2002-01-01,year,2008-05-18,day,,,For Profit,,"World Sport Group is specializes in the management of marketing and TV rights and in sponsorship consultancy for Asian sporting events. WSG is also a member of the Singapore Sports Hub, a consortium which won the bid to build, operate and manage Singapore’s first fully integrated and sustainable sports, entertainment and lifestyle hub that is due for completion in 2011.  ",M&A,,,
Alpha Catalyst Consulting,https://www.crunchbase.com/organization/alpha-catalyst-consulting,"Consulting, Management Consulting","Singapore, Central Region, Singapore",Alpha Catalyst Consulting help implement an organizational culture that supports innovation.,"1,381,903",Active,2000-01-01,year,,,,,For Profit,http://www.alphacatalyst.com/,"Alpha Catalyst Consulting (ACC) is an Innovation Consulting company with vast experience working with  clients from Malaysia's leading corporate organizations, academic, universities and government.  ACC specialize in helping organizations create innovation strategies and accelerate organizational change, incorporating Asian values and approaches for firms to be more competitive in the market place. Acc strength lies in their experience in designing and facilitating strategy development, building employee capability and capacity to innovate, and in the inculcation  and implementation of an organizational culture that supports innovation and renewal for ACC clients.",,,,
GEN,https://www.crunchbase.com/organization/gen-8be1,"Advice, Consulting, Financial Services","Singapore, Central Region, Singapore","GEN is a financial planning and advisory firm that provides consultancy services, both offline and online, by using articles and webinars.","1,383,659",Active,2002-01-01,year,,,,,For Profit,https://www.gen.com.sg/,,,,,
AsiaBIZ Strategy,https://www.crunchbase.com/organization/asiabiz-strategy,"Banking, Consulting, Finance, Management Consulting, Market Research","Singapore, Central Region, Singapore",AsiaBiz Strategy is a market research and business consulting company.,"1,384,416",Active,2002-01-01,year,,,,,For Profit,http://www.asiabizstrategy.com,"AsiaBIZ Strategy is a B2B market research and business consulting firm. They are a management consulting firm that provides market research, business services, strategy development, and partner search services. Its mission is to develop, competitive marketing strategies for its clients.",,,,
Netmarks Singapore,https://www.crunchbase.com/organization/netmarks-singapore,"Consulting, Cyber Security, IT Infrastructure, Wired Telecommunications","Singapore, Central Region, Singapore","Netmarks Singapore is an IT infrastructure company that offers cyber security, storage, and data services.","1,385,671",Active,2000-01-01,year,,,,,For Profit,https://www.netmarks.com.sg,,,,,
People Profilers,https://www.crunchbase.com/organization/people-profilers,"Recruiting, Staffing Agency","Singapore, Central Region, Singapore",People Profilers is a highly experienced recruitment agency in Singapore.,"1,387,043",Active,2002-01-01,day,,,,,For Profit,http://www.peopleprofilers.com/,,,,,
Archer Logic,https://www.crunchbase.com/organization/archer-logic,"Apps, Consulting, Mobile Apps","Singapore, Central Region, Singapore","Archer Logic offers mobile app design and development, system integration, cloud consulting, application design, and development services.","1,391,727",Active,2001-01-01,year,,,,,For Profit,https://archerlogic.com,,,,,
Wanco Manpower,https://www.crunchbase.com/organization/wanco-manpower,"Human Resources, Outsourcing, Recruiting, Staffing Agency","Singapore, Central Region, Singapore","Wanco Manpower is a recruitment agency that offers executive search, staffing, and HR outsourcing services.","1,392,716",Active,2000-01-01,year,,,,,For Profit,https://www.wanco-manpower.com,,,,,
WPWebHost,https://www.crunchbase.com/organization/wpwebhost,"E-Commerce Platforms, Information Technology, Web Design","Singapore, Central Region, Singapore","WPWebHost provides WordPress hosting that gives every WordPress website a perfect WordPress toolkit to build, secure & run at blazing speed.","1,394,176",Active,2001-01-01,year,,,,,For Profit,https://wpwebhost.com,,,,,
Avt Solution,https://www.crunchbase.com/organization/avt-solution,"Consulting, Mechanical Design, Mechanical Engineering, Software, Training","Singapore, Central Region, Singapore","Avt Solution specializes in mechanical vision applications, mechanical control implementation, consulting, and training services.","1,395,110",Active,2001-11-01,month,,,,,For Profit,https://www.avtsolution.com,,,,,
Live Trading News,https://www.crunchbase.com/organization/live-trading-news,"Finance, News, Publishing, Trading Platform","Singapore, Central Region, Singapore",Live Trading News is a news publishing company that publishes financial and crypto news for traders.,"1,397,981",Active,2002-01-01,year,,,,,For Profit,https://www.livetradingnews.com,,,,,
Credo Real Estate (Singapore),https://www.crunchbase.com/organization/credo-real-estate-singapore,"Consulting, Real Estate","Singapore, Central Region, Singapore","Credo Real Estate (Singapore) specialised in collective and residential sales, valuations, auctions, research and consultancy.","1,398,457",Closed,2002-01-01,year,2012-07-25,day,2012-07-26,day,For Profit,http://www.credo.com.sg/,"Credo Real Estate was established in 2002 and has 50 Singapore-based employees specialised in collective and residential sales, valuations, auctions, research and consultancy. Credo Real Estate is the clear market leader in collective sales, having transacted close to S$930 million in 2011.",M&A,,,
Visualize Media,https://www.crunchbase.com/organization/visualize-media,"Animation, Film Production, Video Editing","Singapore, Central Region, Singapore","Visualize Media is a video production company that offers event videography, animation, script writing, and consulting services.","1,401,041",Active,2001-01-01,year,,,,,For Profit,https://www.visualise.tv,,,,,
ZONE Telecom,https://www.crunchbase.com/organization/zone-telecom,Telecommunications,"Singapore, Central Region, Singapore",The Leading Alternative Communications Service Provider.,"1,402,170",Active,2000-01-01,year,,,,,For Profit,http://www.zonetel.com.sg/,"ZONE is a full-service info-communications provider. It is both an Internet service provider (ISP) and Cloud solutions provider (CSP) focused on providing a one-stop service for all for business connectivity and solutions needs - high-quality voice, ultra-performance fibre broadband, secured data connectivity, robust hosting and scalable cloud services. ",,,,
Stirling Coleman Capital,https://www.crunchbase.com/organization/stirling-coleman-capital,"Consulting, Finance, Financial Services","Singapore, Central Region, Singapore","Stirling Coleman Capital is a financial service firm that provides corporate finance, strategic consulting, and capital markets services.","1,403,051",Active,2001-01-01,year,,,,,For Profit,https://www.stirlingcoleman.com/,,,,,
Alangkaar,https://www.crunchbase.com/organization/alangkaar,"Event Management, Events, Photography, Wedding","Singapore, Central Region, Singapore","Alangkaar designs, plans, and executes luxurious weddings and corporate events for its clients.","1,411,663",Active,2002-01-01,year,,,,,For Profit,https://www.alangkaar.com.sg,"Alangkaar is the leading event and Indian wedding planner in Singapore. They have honed their skills over 20 years to provide a wide range of services to meet their clients' diverse needs. They design and plan all kinds of events from private affairs to large-scale corporate events. Their expertise lies in consistently planning and executing not just weddings and events, but amazing experiences for their clients and their guests. From private couples to celebrity couples they manage the end-to-end event management in Singapore. This includes live events, virtual events, international meetings planning.",,,,
Longhi Group,https://www.crunchbase.com/organization/longhi-group,"Industrial, Industrial Manufacturing, Manufacturing","Singapore, Central Region, Singapore","Longhi Group is an industry innovator, manufacturer, and supplier of high-quality products of smoking cabins, activated carbon, and hookah.","1,414,302",Active,2001-01-01,year,,,,,For Profit,https://longhi-group.com/,,,,,
Skymilesdelta,https://www.crunchbase.com/organization/skymilesdelta,,"Singapore, Central Region, Singapore",Flight tickets and air ticket cancellation. The company’s erudite executives also help in finding the best hotels in town.,"1,415,613",Active,2001-01-01,day,,,,,For Profit,https://www.skymilesdelta.com/,,,,,
Censere,https://www.crunchbase.com/organization/censere,Finance,"Singapore, Central Region, Singapore","Censere provides valuation, research, due diligence, transaction support and strategic advisory services.","1,416,587",Active,2002-01-01,year,,,,,For Profit,https://censere.com,,,,,
Yolk,https://www.crunchbase.com/organization/yolk,"Digital Marketing, Digital Media, Media and Entertainment, Social Media Marketing","Singapore, Central Region, Singapore",Yolk is Singapore's fastest growing independent Interactive and Digital Media network with upcoming branches in Sydney (Australia).,"1,422,446",Closed,2001-09-11,day,2010-12-20,day,,none,For Profit,http://www.yolk.com.sg,"Yolk is Singaporeâ€™s fastest growing independent Interactive and Digital Media network with upcoming branches in Sydney (Australia), Bangkok (Thailand), and Kuala Lumpur (Malaysia). The Yolk digital network offers a vast range of creative digital strategies for a roster of wide-ranging clients across Asia. Yolk believes in creating digital experiences through interaction. With numerous international awards and an outstanding track record since 2001, Yolkâ€™s vision is to lead the industry as Digital Lifestyle enablers and to be highly creative, absolutely fun and digitally daring. We won a Webby Award in 2008",M&A,,,
McLink,https://www.crunchbase.com/organization/mclink,"Enterprise Resource Planning (ERP), Rental, Software","Singapore, Central Region, Singapore",McLink is an IT services company that provides photocopier rental and document management software.,"1,422,984",Active,2002-01-01,year,,,,,For Profit,https://www.mclink.com.sg,,,,,
