Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Insurance Institute For Asia and the Pacific,https://www.crunchbase.com/organization/insurance-institute-for-asia-and-the-pacific,"Education, Insurance, Training","Makati, Manila, Philippines","Insurance Institute for Asia and the Pacific offers education, research, and training services in insurance.","992,630",Active,1974-01-01,year,,,,,For Profit,https://www.insuranceinstituteasiapacific.com/,,,,,
Pacific Traders and Manufacturing,https://www.crunchbase.com/organization/pacific-traders-and-manufacturing,"Furniture, Home Decor, Manufacturing","Mandaue City, Mandaue, Philippines",Pacific Traders and Manufacturing designs and manufactures furniture.,"992,936",Active,1973-01-01,year,,,,,For Profit,https://pacific-traders.com/,,,,,
The SM Store,https://www.crunchbase.com/organization/the-sm-store,"Retail, Web Design","Pasay City, Pasay, Philippines","The store boasted of good quality merchandise, innovative visual display, and creative salesmanship.","999,853",Active,1958-01-01,year,,,,,For Profit,http://thesmstore.com/,"SM had its beginnings in 1958, when Mr. Henry Sy Sr. opened the first Shoemart Store in Rizal Ave., in downtown Manila. The store boasted of good quality merchandise, innovative visual display, and creative salesmanship - things that were unheard of in those days. Through these factors, SM was able to gain a loyal following of customers, which opened doors for its growth. The Company expanded its shoe store chain in the sixties to accommodate the increasing demands of its customers.",,,,
F&J PRINCE HOLDINGS CORP,https://www.crunchbase.com/organization/f-j-prince-holdings-corp,"Energy, Mining, Oil and Gas","Roxas City, Roxas, Philippines","F & J Prince is a holding company specialising in mining, mineral and oil exploration, power production, IT, & business process outsourcing.","1,001,405",Active,1971-02-18,day,1982-12-08,day,,,For Profit,http://fjprince.com,"F & J Prince Holdings Corporation (FJP) is a Philippine-based holding company listed in the Philippine Stock Exchange, and its predecessor the Manila Stock Exchange, since 1979 with symbol code FJP. It was originally incorporated as a mining and exploration company on February 18, 1971, known as Ultra Nuclear and Minerals Corporation which subsequently changed its name to Ultra Energy and Resources Corporation. On November 18, 1996, under the approval of the Securities and Exchange Commission, the company changed its corporate name anew from Ultrana Energy and Resources Corporation to F & J Prince Holdings Corporation and classified itself as a holding company with investments in companies in real estate, power generation, information technology, and business process outsourcing.",IPO,,,
Licton Industrial,https://www.crunchbase.com/organization/licton-industrial,"Food and Beverage, Industrial, Manufacturing, Plastics and Rubber Manufacturing","Pasig, Rizal, Philippines","Licton Industrial manufactures plastic bags, HDPE films, zipper bags, and co-extruded films for various industrial packaging applications.","1,002,444",Active,1976-01-01,year,,,,,For Profit,https://www.licton.com/,,,,,
Compasso Mídia Exterior,https://www.crunchbase.com/organization/compasso-mídia-exterior,"Advertising, Digital Signage, E-Commerce, Outdoor Advertising","Fortaleza, Cebu, Philippines","Compasso Mídia Exterior provides outdoor advertising solutions, creative strategies, and uses new technologies for out-of-home media.","1,005,125",Active,1984-08-01,month,,,,,For Profit,https://compassome.com.br,,,,,
SG Eco Industries,https://www.crunchbase.com/organization/sg-eco-industries,"Manufacturing, Solar","Clark, Pampanga, Philippines",SG Eco Industries designs and manufactures sky tunnel natural lighting and green vent ventilation systems.,"1,013,770",Active,1988-01-01,year,,,,,For Profit,https://www.eco.ph/,,,,,
Geograce Resources Philippines,https://www.crunchbase.com/organization/geograce-resources-philippines,"Impact Investing, Mining, Precious Metals","Mandaluyong, Cavite, Philippines",Geograce Resources Philippines is a mining company that explores and develops mineral resources.,"1,015,434",Active,1970-04-20,day,1972-02-07,day,,,For Profit,https://www.geograceholdings.com,"Geograce Resources Philippines explores, exploits, and develops mineral resources. They purchase, lease, or otherwise acquire mining claims and carry on the business of mining, extracting, smelting, treating, or otherwise producing and dealing in metals and minerals of all kinds, including all its products and by-products. They invest in and operate businesses that produce absorbent cotton and personal care items and offer end consumers corporate facilities.",IPO,,,
MyCitiHomes,https://www.crunchbase.com/organization/mycitihomes,"Commercial, Construction, Real Estate, Residential","Makati, Manila, Philippines",MyCitiHomes is a construction company.,"1,016,421",Active,1983-03-01,month,,,,,For Profit,https://mycitihomes.com.ph,"MyCitiHomes is engaged in the business of real estate development. Their business activities include the acquisition of raw lands, the development of the lands into residential and commercial subdivisions, and the sale of lots, houses and lots, and commercial units.",,,,
Jolliville Holdings,https://www.crunchbase.com/organization/jolliville-holdings,"Leasing, Property Development, Property Management, Real Estate, Real Estate Investment","Quezon, Quezon City, Philippines",Jolliville Holdings is a property development and management company engaged in leasing investment property and movable property.,"1,020,314",Active,1986-09-01,month,2002-06-17,day,,,For Profit,http://www.joh.ph,"Jolliville Holdings is a holding company with operations in leasing, management services, real estate development, land banking, community waterworks, business process outsourcing, and energy production. Power sales, water utilities, rentals, technical services, and others are some of the company's segments. The electricity segment is where it gets control of its income. To a variety of separate business entities engaged in the operation and management, it leases and rents out various assets, including land, buildings and improvements, furniture and fixtures, equipment, and machinery.",IPO,,,
Digitel,https://www.crunchbase.com/organization/digitel-4,Telecommunications,"Quezon City, Quezon City, Philippines",Digitel provides various telecommunications services.,"1,020,817",Active,1987-01-01,year,2011-03-30,day,,,For Profit,http://www.digitelone.com/,"Digital Telecommunications Phils., Inc., together with its subsidiaries, provides various telecommunications services primarily in the Philippines. It offers a suite of wireless communication services, such as voice services comprising local, national, international calling services; messaging services consisting of short text or multimedia messaging; outbound and inbound international roaming services; broadband wireless technology; and various value-added services.",M&A,,,
Robert E. Harris Insurance Agency,https://www.crunchbase.com/organization/robert-e-harris-insurance-agency,"Commercial Insurance, Financial Services, Insurance, Risk Management","Mesa, Cagayan, Philippines",Robert E. Harris Insurance Agency provides bonds and customized insurance products.,"1,023,964",Active,1955-01-01,year,,,,,For Profit,https://www.reharris.com,,,,,
Navelcar Enterprises,https://www.crunchbase.com/organization/navelcar-enterprises,"Building Material, Furniture, Home Decor, Interior Design, Wood Processing","Inez, Tarlac, Philippines","Navelcar Enterprises is an interior décor showroom offering plywood, laminates, veneers, and doors.","1,029,116",Active,1976-01-01,year,,,,,For Profit,https://www.navelcarenterprises.com,,,,,
Filinvest Land,https://www.crunchbase.com/organization/filinvest-land,"Commercial Real Estate, Construction, Real Estate","Mandaluyong, Cavite, Philippines",Filinvest Land is a real estate company that develops real estate projects.,"1,031,529",Active,1955-01-01,day,1993-10-25,day,,,For Profit,https://www.filinvestland.com/,"Filinvest Land is a publicly traded firm whose core business is real estate development. The company offers a variety of real estate projects, including homes, vacation properties, businesses, offices, and townscapes, all of which provide families with a complete live-work-play environment. The business operates a nationwide network of sales offices, internal sales representatives, and brokers. Although emphasizing the middle-class market, it also provides projects that cater to the needs of the low-end and high-end markets.",IPO,,,
UCPB,https://www.crunchbase.com/organization/ucpb,"Banking, Financial Services","Luzon, Bulacan, Philippines",UCPB is a commercial financial services company located in the Philippines.,"1,033,173",Closed,1963-05-15,day,,,2021-06-25,day,For Profit,https://www.ucpb.com,,,,,
Chadstone The Fashion Capital,https://www.crunchbase.com/organization/chadstone-the-fashion-capital,"Events, Food and Beverage, Shopping Mall","Australia, Isabela, Philippines","Chadstone The Fashion Capital is a shopping mall that provides fashion, food, and entertainment services.","1,038,093",Active,1960-01-01,year,,,,,For Profit,https://www.chadstone.com.au,"Chadstone The Fashion Capital provides food and dining options, plus entertainment for all, under one roof. Valet service and over 10,000 free parking spaces are available.",,,,
Alliedbankers Insurance,https://www.crunchbase.com/organization/alliedbankers-insurance,"Auto Insurance, Financial Services, Insurance, Property Insurance","Binondo, Manila, Philippines","Alliedbankers Insurance operates as an insurance company that provides car, personal, fire and marine insurance.","1,038,488",Active,1960-05-25,day,,,,,For Profit,https://www.alliedbankers.com.ph,,,,,
Kuysen Enterprises,https://www.crunchbase.com/organization/kuysen-enterprises,"Building Material, Furniture, Home Renovation, Retail","Quezon City, Quezon City, Philippines",Kuysen Enterprises is a retail store that supplies building materials and home furnishing products for various projects.,"1,040,073",Active,1989-01-01,year,,,,,For Profit,https://www.kuysen.com/,,,,,
XDE Logistics,https://www.crunchbase.com/organization/xde-logistics,"Freight Service, Logistics, Transportation","Taguig, Rizal, Philippines","XDE Logistics offers freight forwarding services such as land freight, air freight, sea freight, and contract logistics.","1,041,760",Active,1988-01-01,year,,,,,For Profit,https://www.xde.com.ph,,,,,
Dennis Family,https://www.crunchbase.com/organization/dennis-family,"Commercial, Construction, Residential","Australia, Isabela, Philippines",Dennis Family is a residential developer and home builders company.,"1,044,099",Active,1960-01-01,year,,,,,For Profit,https://denniscorp.com.au,,,,,
Omico,https://www.crunchbase.com/organization/omico,"Mineral, Mining, Property Development","Pasig, Rizal, Philippines",Omico is a mining exploration and property development company.,"1,048,226",Active,1968-08-30,day,1969-05-02,day,,,For Profit,http://www.omico.com.ph,"Omico is a mining solution company. They provide products that include ores, metals, and minerals. They offer services for real property developers.",IPO,,,
Royce Cross Agencies,https://www.crunchbase.com/organization/royce-cross-agencies,Hardware,"Australia, Isabela, Philippines",Australian company specializing in the distribution and support of electric motor solutions and related equipment.,"1,049,947",Active,1973-01-01,year,,,,,For Profit,https://www.roycecrossgroup.com/,Australian company specializing in the distribution and support of electric motor solutions and related equipment. Royce Cross Agencies has been established over 40 years.,,,,
Island Information & Technology,https://www.crunchbase.com/organization/island-information-technology,"Mineral, Mining, Oil and Gas","Makati, Manila, Philippines","Island Information & Technology provides oil exploration, mineral development, and distribution services.","1,055,351",Active,1959-12-10,day,1988-12-06,day,,,For Profit,http://www.iiti.ph,"Island Information & Technology is a mining company that specializes in oil exploration, mineral development, and distribution services. The company employs advanced technologies to explore oil reserves, extract minerals, and efficiently distribute these resources. It contributes to the energy and mining sectors, playing a pivotal role in resource discovery, extraction, and supply chain management.",IPO,,,
Matimco,https://www.crunchbase.com/organization/matimco,"Building Material, Manufacturing, Sales, Wood Processing","Mandaue, Mandaue, Philippines",Matimco is a manufacturer and supplier of architectural and structural wood products.,"1,056,125",Active,1964-01-01,year,,,,,For Profit,https://matimco.com,"Matimco is serving a range of clients including contractors, designers, homeowners, and educational institutions. matwood, weather wood, PCW, Muzu,  Goodwood, and Trusswood are just a few of the company's brands that have been specified and used in some of the luxury and elegant residences, resorts, and hotels in the country.",,,,
Banco Activo,https://www.crunchbase.com/organization/banco-activo,"Advice, Banking, Financial Services, Impact Investing","Torre, Ilocos Norte, Philippines",Banco Activo is an investment banking company that helps businesses and individuals with financial advisory and strategic solutions.,"1,056,229",Active,1978-01-01,year,,,,,For Profit,http://www.bancoactivo.com,,,,,
San Francisco Mirror Corporation,https://www.crunchbase.com/organization/san-francisco-mirror-corporation,"Building Material, Construction, Manufacturing","Quezon City, Quezon City, Philippines","San Francisco Mirror Corporation is a glass manufacturer that offers float, reflective coated, and painted glass for building construction.","1,060,613",Active,1952-01-01,year,,,,,For Profit,https://www.sanfranciscomirror.com/,,,,,
Scan Marine,https://www.crunchbase.com/organization/scan-marine,"Communication Hardware, Electronics, Manufacturing, Marine Technology, Marine Transportation","Tondo, Manila, Philippines","Scan Marine is a manufacturing company that provides marine electronic equipment products for fishing, communication, and navigation.","1,071,346",Active,1981-05-05,day,,,,,For Profit,https://scanmarine.com.ph,,,,,
ICCP Group,https://www.crunchbase.com/organization/iccp-group,"Banking, Financial Services, Property Development, Real Estate, Venture Capital","Makati, Manila, Philippines","ICCP Group is a conglomerate organization that specializes in investment banking, property development, and exhibition management services.","1,072,417",Active,1988-01-01,year,,,,,For Profit,https://www.iccpgroup.com.ph/,,,,,
Eastern Securities Development Corporation,https://www.crunchbase.com/organization/eastern-securities-development-corporation,"E-Learning, Financial Services, Service Industry","Manila, Manila, Philippines",Eastern Securities Development Corporation is an online platform that provides Stock Investing and Market Education services.,"1,072,441",Active,1977-01-01,year,,,,,For Profit,https://www.eastern-sec.com,"Eastern Securities Development Corporation is an online platform that provides Stock Investing and Market Education services. The research and analysis of other publications, market round-ups, fundamental and technical analysis, commentary and infographic, and statistics.",,,,
Southern Pathology Services,https://www.crunchbase.com/organization/southern-pathology,"Health Care, Hospitality, Medical","Ponce, Leyte, Philippines","Southern Pathology Services renders anatomic, clinical, and molecular pathology services to hospitals, clinics, and surgical centers.","1,076,220",Active,1984-01-01,year,,,,,For Profit,https://www.southernpathology.com,,,,,
Filinvest Development Corporation,https://www.crunchbase.com/organization/filinvest-development-corp,"Infrastructure, Property Development, Real Estate Investment","Taguig, Rizal, Philippines","Filinvest Development is a public company that provides property development, banking, power generation, and utility services.","1,077,950",Active,1973-01-01,year,1982-12-22,day,,,For Profit,https://www.filinvestgroup.com/,"Filinvest Development is a joint stock firm that concentrates on a variety of industries, including growing, milling, and trading of sugar cane as well as real estate development and leasing, hospitality activities, banking and financial services, power and utility operations. Its goal is to assist neglected markets as a community conglomerate while generating long-term benefits for its stakeholders.",IPO,,,
Winebrenner & Iñigo,https://www.crunchbase.com/organization/winebrenner-iñigo,"Employee Benefits, Financial Services, Insurance","Makati, Manila, Philippines","Winebrenner & Iñigo offers account administration, claim handling, property loss control, and employee benefits services.","1,082,026",Active,1976-01-01,year,,,,,For Profit,https://winebrenner-inigo.com,,,,,
Development Bank of the Philippines,https://www.crunchbase.com/organization/development-bank-of-the-philippines,"Banking, Financial Services, Government","Makati, Manila, Philippines","Development Bank of the Philippines is a government bank that provides online banking, ATM services, and properties for sale.","1,084,008",Active,1958-01-01,year,,,,,For Profit,https://www.dbp.ph,,,,,
Mazza Sollevamenti,https://www.crunchbase.com/organization/mazza-sollevamenti,"Industrial, Manufacturing, Mechanical Engineering, Product Design","San Macario Norte, Pangasinan, Philippines","Mazza Sollevamenti designs, manufactures, and maintains lifting systems.","1,086,989",Active,1974-01-01,year,,,,,For Profit,https://mazzasollevamenti.it,,,,,
New San Jose Builders,https://www.crunchbase.com/organization/new-san-jose-builders,"Commercial Real Estate, Real Estate, Residential","Quezon City, Quezon City, Philippines","New San Jose Builders is a real estate firm that offers properties in residential condominiums, hotels, commercial, and educational sectors.","1,087,483",Active,1986-01-01,year,,,,,For Profit,https://nsjbi.com.ph/,,,,,
University of Northern Philippines,https://www.crunchbase.com/organization/university-of-northern-philippines,"Education, Higher Education, Universities","Tamag, Ilocos Sur, Philippines","University of Northern Philippines offers various courses such as architecture, health sciences, engineering, social work and nursing.","1,088,171",Active,1965-01-01,year,,,,,For Profit,http://unp.edu.ph/,,,,,
EGSI,https://www.crunchbase.com/organization/egsi,"Housekeeping Service, Laundry and Dry-cleaning","Pasig, Rizal, Philippines",EGSI is an independent leader in the housekeeping and manpower service industry.,"1,092,407",Active,1984-01-01,year,,,,,For Profit,https://www.egsi.ph/,,,,,
Katipunan Bank,https://www.crunchbase.com/organization/katipunan-bank,"Banking, Financial Services, Lending","Dipolog City, Dipolog, Philippines",Katipunan Bank provides banking services to rural areas.,"1,092,897",Active,1979-01-29,day,,,,,For Profit,http://www.katipunanbank.com,,,,,
S.E.A. Olympus Marketing,https://www.crunchbase.com/organization/s-e-a-olympus-marketing,"Construction, Hardware, Industrial, Wholesale","New Manila, Quezon City, Philippines",S.E.A. Olympus Marketing is a wholesaler of building and industrial supplies that also supports the manufacturing and logistics industries.,"1,094,321",Active,1985-01-01,year,,,,,For Profit,https://olympus.com.ph/,,,,,
Isabela State University,https://www.crunchbase.com/organization/isabela-state-university,"Higher Education, STEM Education, Universities","Echague, Isabela, Philippines","Isabela State University provides education in the arts, agricultural, natural sciences, technological, and professional fields.","1,097,986",Active,1978-01-01,year,,,,,For Profit,https://isu.edu.ph/,,,,,
Suntrust Home Developers,https://www.crunchbase.com/organization/suntrust-home-developers,"Manufacturing, Property Development, Real Estate","Taguig, Rizal, Philippines",Suntrust Home Developers is a manufacturer and seller of ramie products.,"1,100,056",Active,1956-01-18,day,1959-02-11,day,,,For Profit,http://www.suntrusthomedev.com,"Suntrust Home Developers is a producer and retailer of ramie goods that includes property management and rentals. They engage in real estate development, mass community housing, townhouse and rowhouse development, residential subdivision, and massive horizontal land development services.",IPO,,,
SPORTSHOUSE,https://www.crunchbase.com/organization/sportshouse-7793,Sporting Goods,"Quezon City, Quezon City, Philippines",Sportshouse is a sports and fitness shop that provides fitness equipment and sports gears at affordable prices.,"1,102,629",Active,1983-06-01,month,,,,,For Profit,https://sportshouse.ph/,"June 1983, the first Sportshouse branch opened along Gilmore Avenue, paving the way to a new shopping habit for athletes and sports enthusiasts. Sportshouse dared to change the shopping habit for sports equipment and accessories from the traditional specialty sports shop and typical music stores selling sporting goods to a one-stop shopping experience. ​ The brain behind this pioneering retail experience, Mr. Mars C. Chua, President & CEO, conceived a sports outlet where the things you need in ""All the games you play"" can be found conveniently under one roof. A year later, the first branch inside the mall was opened at SM North EDSA. To bring life to sports and sports to people's lives, Sportshouse expanded its operations to Visayas and Mindanao with the first branch in Cebu in 1994. Since then, sporting goods shopping itinerary has never been so convenient. ​ Quality, affordability, value, wide assortment & excellent customer service fueled the growth of Sportshouse, making it a usual sight in practically all major malls in the country. Sports house innovation and niche marketing approach saw the sales ringing at the cash registers. New and exciting products are found throughout the year. Sports house carries a wide range of items of different sports categories and famous brands such as Carlton, Dunlop, Adidas, Asics, Molten, Mikasa, Yonex, Wilson, Robson, and Everlast. Its productive relationship with suppliers produces pioneering events such as the premier CORPORATE & CELEBRITY CUP presented with Carlton & Dunlop for five straight years. ​ Sports house is continuously innovating its approach in providing customers' needs and excellent value on sporting goods in all the games they play. This is what the customers expect each time they visit Sportshouse. After all, leisure, health, and fitness will always be the consumer""s prime goals, and Sportshouse will strive to meet these demands amidst all challenges. ​",,,,
JB Music Philippines,https://www.crunchbase.com/organization/jb-music-philippines,"Music, Musical Instruments","Pasig, Rizal, Philippines","JB Music Philippines is a music company that provides musical instruments, pro audio, recording equipment, and more.","1,103,533",Active,1974-11-01,month,,,,,For Profit,https://www.jbmusic.com.ph,,,,,
Nitto Printing,https://www.crunchbase.com/organization/nitto-printing,"Advertising, Graphic Design, Printing","Makati, Manila, Philippines","Nitto Printing is an advertising company that provides printing, die-cutting, thermography, lithography, and poster services.","1,106,007",Active,1989-01-01,year,,,,,For Profit,https://nittoprinting.com,,,,,
Fly Ace,https://www.crunchbase.com/organization/fly-ace,"Food and Beverage, Manufacturing, Snack Food, Supply Chain Management","Pasay City, Pasay, Philippines","Fly Ace is a food and beverage company that supplies a wide variety of food products including juice, milk, wines, oils, and sauces.","1,116,305",Active,1972-01-01,year,,,,,For Profit,https://www.flyacecorp.com/,,,,,
Philippine News Agency,https://www.crunchbase.com/organization/philippine-news-agency,"Government, News, Publishing","Quezon City, Quezon City, Philippines",PNA is a web-based newswire service agency.,"1,121,782",Active,1973-03-01,day,,,,,For Profit,https://www.pna.gov.ph,,,,,
Philippine College of Physicians,https://www.crunchbase.com/organization/philippine-college-of-physicians,"Continuing Education, Education, Medical, Training","Pasig, Rizal, Philippines","Philippine College of Physicians is an institution that offers continuing education, training, and certification in internal medicine.","1,122,979",Active,1953-01-01,year,,,,,For Profit,https://pcp.org.ph/,,,,,
AWCP,https://www.crunchbase.com/organization/awcp,"Electronics, Industrial, Manufacturing","Pasig, Rizal, Philippines",AWCP is a manufacturer of wires and cables.,"1,123,945",Active,1968-01-01,year,,,,,For Profit,https://awcp.com.ph,,,,,
Pryce Gases,https://www.crunchbase.com/organization/pryce-gases,"Delivery, Manufacturing, Oil and Gas","Makati, Manila, Philippines",Pryce Gases is the manufacture and distribution of industrial and medical gases and liquefied petroleum gas.,"1,128,089",Active,1987-01-01,year,1991-10-29,day,,,For Profit,https://www.prycegas.com/,"Pryce Gases is the manufacture and distribution of industrial and medical gases, and LPG gas, including delivery LPG gas services for every household.",IPO,,,
Virgen Milagrosa University Foundation,https://www.crunchbase.com/organization/virgen-milagrosa-university-foundation,"Education, Higher Education, Universities","San Carlos City, San Carlos, Philippines","Virgen Milagrosa University Foundation offers engineering, dentistry, nursing, and pharmacy courses.","1,129,859",Active,1958-01-01,year,,,,,For Profit,https://vmuf.edu.ph,,,,,
UCPB Savings,https://www.crunchbase.com/organization/ucpb-savings,"Banking, Finance, Financial Services","Makati, Manila, Philippines","UCPB Savings Bank, Inc is a domestic savings bank, provide services such as deposit-taking, loans and domestic fund transfers.","1,137,240",Active,1962-01-01,day,,,,,For Profit,https://www.ucpbsavings.com/,The Bangko Sentral ng Pilipinas regulates UCPB Savings. UCPB Savings Bank has instituted a Customer Assistance Management Unit and ATM Center in compliance with BSP Circular 857 and other related laws and regulations.,,,,
Questronix Corporation,https://www.crunchbase.com/organization/questronix-corporation,"Information Services, Information Technology, Software","Makati, Manila, Philippines",Questronix Corporation is a systems integrator that provides IT solutions for various industries.,"1,141,719",Active,1987-01-01,year,,,,,For Profit,https://questronix.com.ph,Questronix Corporation is featuring cutting-edge technology to propel you to success. Here are some of our solutions to enable your Digital Transformation.,,,,
Belle,https://www.crunchbase.com/organization/belle-84af,"Property Management, Real Estate, Residential","Pasay City, Pasay, Philippines",Belle is a developer of resort destinations and leisure properties.,"1,144,376",Active,1973-01-01,year,,,,,For Profit,https://www.bellecorp.com,"Belle is engaged in the business of real estate development, property management, and gaming and gaming-related activities. They provide tourism and leisure destinations. An online inquiry form is available on the company's website.",,,,
City Service,https://www.crunchbase.com/organization/city-service-corporation,"Facilities Support Services, Housekeeping Service, Janitorial Service, Landscaping","Pasay City, Pasay, Philippines",City Service provides a comprehensive range of cleaning and janitorial maintenance services for multiple industries.,"1,150,027",Active,1950-02-10,day,,,,,For Profit,https://cityservicecorp.com/,"City Service is a facilities service provider that provides window cleaning services to commercial business offices as well as repairs and maintains office equipment and notably manual typewriters. The firm also offers janitorial maintenance, gardening, ground maintenance, elevator operator services, and building refurbishment.  City Service makes significant investments in modern equipment, tools, and cleaning chemicals. Deploys well-trained personnel and utilizes professional equipment and disinfectants to carry out nationwide operations.",,,,
Avivo,https://www.crunchbase.com/organization/avivo-5805,"Health Care, Mental Health, mHealth, Nursing and Residential Care","Australia, Isabela, Philippines","Avivo is an individual and family services company that provides home care, health care, nursing, and mental health care services.","1,152,190",Active,1967-01-01,year,,,,,For Profit,https://avivo.org.au,,,,,
Aerl,https://www.crunchbase.com/organization/aerl,"Manufacturing, Product Design, Renewable Energy, Semiconductor","Australia, Isabela, Philippines","Aerl is a solar energy manufacturer that produces Cathodic Protection Controllers, Earth Leakage Detectors, and Solar Charge Controllers.","1,156,269",Active,1985-01-01,year,,,,,For Profit,https://aerl.com.au,,,,,
Agway,https://www.crunchbase.com/organization/agway,"Agriculture, Farming, Manufacturing","Davao City, Davao City, Philippines","Agway is an agro-chemical and fertiliser company that offers farm equipment, pesticides, chemicals, and fertilizers.","1,164,005",Active,1986-01-01,year,,,,,For Profit,https://agwaychemicals.com.ph,,,,,
Lorenzo Shipping,https://www.crunchbase.com/organization/lorenzo-shipping,"Freight Service, Marine Transportation, Shipping","Manila, Manila, Philippines",Lorenzo Shipping is involved in shipping business and transports containerised cargo.,"1,167,607",Active,1972-01-01,year,1996-07-22,day,,,For Profit,http://www.lorenzoshipping.com,"Lorenzo Shipping owns and operates a domestic and inter-island cargo handling business. They offer containerized shipping services. The customers find solutions to their transport needs. They also own various equipment and facilities to handle customers' cargoes, including land-based equipment such as forklifts, top lifts, and trucks, as well as container yards and warehouses.",IPO,,,
MDC Group,https://www.crunchbase.com/organization/mdc-group,"CAD, Information Technology, IT Management, Manufacturing","Muntinlupa City, Rizal, Philippines",MDC Group offers technology solutions and CAD for manufacturing and design companies.,"1,170,950",Active,1985-01-01,year,,,,,For Profit,https://www.mdcgroup.org.ph/,,,,,
Ramsetreid,https://www.crunchbase.com/organization/ramsetreid,"Building Material, Chemical, Construction, Manufacturing, Retail","Australia, Isabela, Philippines","Ramsetreid supplies power tools, chemical anchoring, fire protection, concrete lifting solution, powder, and gas-actuated fastening systems.","1,178,225",Active,1952-01-01,year,,,,,For Profit,https://www.ramsetreid.com,,,,,
Fermoy,https://www.crunchbase.com/organization/fermoy,"E-Commerce, Food and Beverage, Wine And Spirits","Australia, Isabela, Philippines",Fermoy produces and sells wine.,"1,180,068",Active,1985-01-01,year,,,,,For Profit,https://www.fermoy.com.au,,,,,
Coarco,https://www.crunchbase.com/organization/coarco,"Civil Engineering, Construction, Industrial","Caba, La Union, Philippines",COARCO SA is an engineering and construction company.,"1,181,460",Active,1968-01-01,year,,,,,For Profit,https://www.coarco.com.ar,"COARCO SA is an engineering and construction company that provides comprehensive high-quality solutions in civil and industrial works, oil and gas, hydraulic, urban, and regional infrastructure, ports and coastal protection, as well as road works and bridges.",,,,
Trust Trade,https://www.crunchbase.com/organization/trust-trade,"E-Commerce, Retail, Sporting Goods","Manila, Manila, Philippines","Trust Trade is an e-commerce and retail company that sells a wide range of tactical equipment, ammunition, and accessories.","1,185,686",Active,1988-01-01,year,,,,,For Profit,https://trusttrade.com.ph/,,,,,
Department of Agrarian Reform,https://www.crunchbase.com/organization/department-of-agrarian-reform,"Agriculture, Government, Productivity Tools","Quezon, Quezon City, Philippines",Department of Agrarian Reform (DAR) is the executive department of the Philippine government mandated.,"1,186,774",Active,1971-01-01,year,,,,,For Profit,https://dar.gov.ph/,"Department of Agrarian Reform (DAR) is the executive department of the Philippine government mandated to undertake land tenure improvement, agrarian justice delivery, and development of program beneficiaries, such as the Comprehensive Agrarian Reform Program. DAR is the lead implementing agency of the Philippines' agrarian reform program.",,,,
Rustan Commercial,https://www.crunchbase.com/organization/rustan-commercial,"E-Commerce, Fashion, Retail","Makati, Manila, Philippines","Rustan Commercial is an online store, shop for the finest in women’s, fine jewelry, beauty, men’s, home, and children's goods.","1,194,785",Active,1952-01-01,day,,,,,For Profit,https://www.rustans.com.ph,,,,,
Redmond Gary Australia Pty Ltd,https://www.crunchbase.com/organization/redmond-gary-australia-pty-ltd,"Business Development, Manufacturing","Australia, Isabela, Philippines","Operates from a modern production and service facility manufacturing especially electricity authorities, telecommunications providers.","1,196,665",Active,1963-01-01,year,,,,,For Profit,http://www.rg.com.au/,"Redmond Gary Australia operates from a modern 6,000 square metre state-of-the-art production and service facility designed and constructed especially for manufacturing and servicing electricity authorities, telecommunications providers, contractors and city councils. With our expert staff of engineers, factory-certified technicians and knowledgeable customer service team, clients are assured of getting the right equipment and the best solutions for virtually any application. Calling on decades of industry experience, we will help you design, specify and purchase new equipment and customize it to suit your application. We take great pride in our work. From welding, fabrication, machining, and manufacturing, you can count on Redmond Gary Australia to meet your equipment needs. ",,,,
Mama Sita,https://www.crunchbase.com/organization/mama-sita,"Cooking, Food and Beverage, Food Processing, Sales","Manila, Manila, Philippines",Mama Sita is a food processing company.,"1,199,822",Active,1980-01-01,year,,,,,For Profit,https://mamasitas.com,Mama Sita has always believed in strict compliance to global food safety standards partnered with rich culinary heritage and adherence to natural ingredients. Mama Sita's a legacy that spans five generations of fine filipino cooking.,,,,
Ace Packaging,https://www.crunchbase.com/organization/ace-packaging,"Industrial, Machinery Manufacturing, Manufacturing","Cebu, Cebu City, Philippines",Ace Packaging manufactures processing equipment.,"1,204,463",Active,1975-01-01,year,,,,,For Profit,https://acepackaging.com.ph,"Ace Packaging provides food processing, pharmaceutical, and chemical equipment. They offer storage and mixing tanks, kettles, blenders, conveyors, as well as steel fabrication, designing, and installation.",,,,
